Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
01/01/2012,08:00,N,LZ_CPS,21.95
01/01/2012,08:00,N,LZ_HOUSTON,21.96
01/01/2012,08:00,N,LZ_LCRA,21.95
01/01/2012,08:00,N,LZ_NORTH,21.95
01/01/2012,08:00,N,LZ_RAYBN,21.95
01/01/2012,08:00,N,LZ_SOUTH,21.96
01/01/2012,08:00,N,LZ_WEST,26.6
01/01/2012,09:00,N,HB_BUSAVG,22.64
01/01/2012,09:00,N,HB_HOUSTON,22.65
01/01/2012,09:00,N,HB_HUBAVG,22.61
01/01/2012,09:00,N,HB_NORTH,22.66
01/01/2012,09:00,N,HB_SOUTH,22.64
01/01/2012,09:00,N,HB_WEST,22.49
01/01/2012,09:00,N,LZ_AEN,22.66
01/01/2012,09:00,N,LZ_CPS,22.66
01/01/2012,09:00,N,LZ_HOUSTON,22.66
01/01/2012,09:00,N,LZ_LCRA,22.65
01/01/2012,09:00,N,LZ_NORTH,22.65
01/01/2012,09:00,N,LZ_RAYBN,22.66
01/01/2012,09:00,N,LZ_SOUTH,22.66
01/01/2012,09:00,N,LZ_WEST,26.49
01/01/2012,10:00,N,HB_BUSAVG,23.28
01/01/2012,10:00,N,HB_HOUSTON,23.29
01/01/2012,10:00,N,HB_HUBAVG,23.26
01/01/2012,10:00,N,HB_NORTH,23.29
01/01/2012,10:00,N,HB_SOUTH,23.27
01/01/2012,10:00,N,HB_WEST,23.18
01/01/2012,10:00,N,LZ_AEN,23.29
01/01/2012,10:00,N,LZ_CPS,23.29
01/01/2012,10:00,N,LZ_HOUSTON,23.3
01/01/2012,10:00,N,LZ_LCRA,23.29
01/01/2012,10:00,N,LZ_NORTH,23.29
01/01/2012,10:00,N,LZ_RAYBN,23.29
01/01/2012,10:00,N,LZ_SOUTH,23.29
01/01/2012,10:00,N,LZ_WEST,26.18
01/01/2012,11:00,N,HB_BUSAVG,22.14
01/01/2012,11:00,N,HB_HOUSTON,22.15
01/01/2012,11:00,N,HB_HUBAVG,22.13
01/01/2012,11:00,N,HB_NORTH,22.15
01/01/2012,11:00,N,HB_SOUTH,22.14
01/01/2012,11:00,N,HB_WEST,22.07
01/01/2012,11:00,N,LZ_AEN,22.16
01/01/2012,11:00,N,LZ_CPS,22.16
01/01/2012,11:00,N,LZ_HOUSTON,22.15
01/01/2012,11:00,N,LZ_LCRA,22.15
01/01/2012,11:00,N,LZ_NORTH,22.15
01/01/2012,11:00,N,LZ_RAYBN,22.15
01/01/2012,11:00,N,LZ_SOUTH,22.16
01/01/2012,11:00,N,LZ_WEST,24.07
01/01/2012,12:00,N,HB_BUSAVG,22.13
01/01/2012,12:00,N,HB_HOUSTON,22.14
01/01/2012,12:00,N,HB_HUBAVG,22.11
01/01/2012,12:00,N,HB_NORTH,22.14
01/01/2012,12:00,N,HB_SOUTH,22.13
01/01/2012,12:00,N,HB_WEST,22.02
01/01/2012,12:00,N,LZ_AEN,22.15
01/01/2012,12:00,N,LZ_CPS,22.15
01/01/2012,12:00,N,LZ_HOUSTON,22.14
01/01/2012,12:00,N,LZ_LCRA,22.14
01/01/2012,12:00,N,LZ_NORTH,22.14
01/01/2012,12:00,N,LZ_RAYBN,22.14
01/01/2012,12:00,N,LZ_SOUTH,22.15
01/01/2012,12:00,N,LZ_WEST,24.59
01/01/2012,13:00,N,HB_BUSAVG,21.98
01/01/2012,13:00,N,HB_HOUSTON,21.99
01/01/2012,13:00,N,HB_HUBAVG,21.96
01/01/2012,13:00,N,HB_NORTH,22
01/01/2012,13:00,N,HB_SOUTH,21.98
01/01/2012,13:00,N,HB_WEST,21.86
01/01/2012,13:00,N,LZ_AEN,22
01/01/2012,13:00,N,LZ_CPS,22
01/01/2012,13:00,N,LZ_HOUSTON,21.99
01/01/2012,13:00,N,LZ_LCRA,21.98
01/01/2012,13:00,N,LZ_NORTH,22
01/01/2012,13:00,N,LZ_RAYBN,22
01/01/2012,13:00,N,LZ_SOUTH,22
01/01/2012,13:00,N,LZ_WEST,24.58
01/01/2012,14:00,N,HB_BUSAVG,21.13
01/01/2012,14:00,N,HB_HOUSTON,21.14
01/01/2012,14:00,N,HB_HUBAVG,21.11
01/01/2012,14:00,N,HB_NORTH,21.15
01/01/2012,14:00,N,HB_SOUTH,21.14
