day,hour,% difference
61,21,0.02703461
61,22,0.16570151
61,22,0.01755598
61,23,0.19922521
61,23,0.01006956
62,0,0.18929117
62,0,0.00140579
62,1,0.19868152
62,1,0.01117075
62,2,0.16511882
62,2,0.00936221
62,3,0.15429913
62,3,0.01302536
62,4,0.1016745
62,4,0.04395323
62,5,0.08464361
62,5,0.06782384
62,6,0.08110664
62,6,0.08029366
62,7,0.08647427
62,7,0.07014461
62,8,0.07543958
62,8,0.09282946
62,9,0.06436716
62,9,0.08206485
62,10,0.04349071
62,10,0.07232341
62,11,0.02026508
62,11,0.04872123
62,12,0.01256516
62,12,0.02673986
62,13,0.00713284
62,13,0.01870342
62,14,0.00244654
62,14,0.00947993
62,15,0.00942835
62,15,0.02011157
62,16,0.0134112
62,16,0.03053181
62,17,0.01371613
62,17,0.03456889
62,18,0.00049441
62,18,0.0292259
62,19,0.0100351
62,19,0.05701216
62,20,0.02407613
62,20,0.05596447
62,21,0.02323602
62,21,0.03503421
62,22,0.0443784
62,22,0.00062079
62,23,0.03781793
62,23,0.02660294
63,0,0.03442028
63,0,0.02639681
63,1,0.03277793
63,1,0.0131323
63,2,0.02407439
63,2,0.01063965
63,3,0.00561422
63,3,0.05034251
63,4,0.00584874
63,4,0.05533839
63,5,0.02328467
63,5,0.07064715
63,6,0.08955115
63,6,0.01842081
63,7,0.07915411
63,7,0.01568803
63,8,0.10122501
63,8,0.04143101
63,9,0.08197372
63,9,0.03289798
63,10,0.0523032
63,10,0.01027643
63,11,0.01141923
63,11,0.01946968
63,12,0.00998798
63,12,0.03177164
63,13,0.02444007
63,13,0.0433383
63,14,0.02506241
63,14,0.04896918
63,15,0.0158093
63,15,0.0367169
63,16,0.00921219
63,16,0.0412471
63,17,0.00877622
63,17,0.03750047
63,18,0.00178047
63,18,0.03232692
63,19,0.00637882
63,19,0.01434696
63,20,0.01820264
63,20,0.02731387
63,21,0.05022133
63,21,0.04604889
63,22,0.06179364
63,22,0.05165762
63,23,0.05578345
63,23,0.03324369
64,0,0.05484942
64,0,0.02962386
64,1,0.05546556
64,1,0.04108215
64,2,0.01493597
64,2,0.00384813
64,3,0.00977754
64,3,0.02454841
64,4,0.0070254
64,4,0.02816838
64,5,0.03809957
64,5,0.05134862
64,6,0.07587789
64,6,0.05616448
64,7,0.08568952
64,7,0.05875803
64,8,0.09550109
64,8,0.05934989
64,9,0.07409968
64,9,0.04679952
64,10,0.02753004
64,10,0.01459436
64,11,0.01857585
64,11,0.03620367
64,12,0.03788779
64,12,0.03306796
64,13,0.01434888
64,13,0.03182341
64,14,0.00225107
64,14,0.00813415
64,15,0.01776416
64,15,0.03587582
64,16,0.02772585
64,16,0.07576913
64,17,0.03492373
64,17,0.07531071
64,18,0.02214008
64,18,0.0638952
64,19,0.02119652
64,19,0.06710423
64,20,0.00517268
64,20,0.06169623
64,21,0.00516338
64,21,0.04628636
64,22,0.00476175
64,22,0.03361221
64,23,0.00337269
64,23,0.03057253
65,0,0.01685842
65,0,0.0273159
65,1,0.02863759
65,1,0.01256702
65,2,0.02614405
65,2,0.02025019
65,3,0.04874536
65,3,0.03729777
65,4,0.0642603
65,4,0.03723172
65,5,0.08849664
65,5,0.05724174
65,6,0.05086267
65,6,0.02817142
65,7,0.05914623
65,7,0.02905672
65,8,0.07111471
65,8,0.02156159
65,9,0.05779804
65,9,0.01206172
65,10,0.04707237
65,10,0.02347613
65,11,0.04285164
65,11,0.02064117
65,12,0.07086923
65,12,0.01772135
65,13,0.05710218
65,13,0.02407359
65,14,0.04133355
65,14,0.01677671
65,15,0.02394701
65,15,0.00421654
65,16,0.01717539
65,16,0.00211999
65,17,0.03746296
65,17,0.02237176
65,18,0.05404597
65,18,0.02987661
65,19,0.04495067
65,19,0.06436525
65,20,0.01298408
65,20,0.06171519
65,21,0.01312945
65,21,0.0604719
65,22,0.01974535
65,22,0.0480218
65,23,0.00953413
65,23,0.05088009
66,0,0.00721788
66,0,0.02985511
66,1,0.01774161
66,1,0.02258427
66,2,0.00634828
66,2,0.02910525
66,3,0.00271302
66,3,0.02113468
66,4,0.01319765
66,4,0.00721327
66,5,0.0023909
66,5,0.02077866
66,6,0.00533026
66,6,0.00589841
66,7,0.01648416
66,7,0.01854441
66,8,0.04993965
66,8,0.04402965
66,9,0.06895948
66,9,0.04583155
66,10,0.05012225
66,10,0.01112826
66,11,0.04639255
66,11,0.00406239
66,12,0.07642212
66,12,0.03387738
66,13,0.08332739
66,13,0.06533592
66,14,0.09404847
66,14,0.07021496
66,15,0.08810209
66,15,0.06712424
66,16,0.08986601
66,16,0.07261718
66,17,0.08118723
66,17,0.07227823
66,18,0.0541396
66,18,0.05586306
66,19,0.08587154
66,19,0.08457136
66,20,0.05192422
66,20,0.0819475
66,21,0.04055361
66,21,0.08221564
66,22,0.03911946
66,22,0.0474098
66,23,0.01923722
66,23,0.03531031
67,0,0.01507574
67,0,0.01756656
67,1,0.03632789
67,1,0.01733323
67,2,0.01895951
67,2,0.02811816
67,3,0.0119071
67,3,0.03060107
67,4,0.03551764
67,4,0.00624478
67,5,0.02055116
67,5,0.0268499
67,6,0.03896726
67,6,0.02761981
67,7,0.03979675
67,7,0.04520951
67,8,0.04650617
67,8,0.05590692
67,9,0.04418073
67,9,0.0461131
67,10,0.02038773
67,10,0.01798413
67,11,0.02260009
67,11,0.02185962
67,12,0.03727385
67,12,0.02614288
67,13,0.04313104
67,13,0.02601922
67,14,0.07399132
67,14,0.04238188
67,15,0.07910539
67,15,0.03124547
67,16,0.08665325
67,16,0.04226759
67,17,0.08967013
67,17,0.04895459
67,18,0.06745923
67,18,0.04995525
67,19,0.103338
67,19,0.09006333
67,20,0.08596646
67,20,0.0931716
67,21,0.08127846
67,21,0.09574122
67,22,0.05778289
67,22,0.07104369
67,23,0.03910382
67,23,0.06259649
68,0,0.01658388
68,0,0.03457411
68,1,0.06739721
68,1,0.01539789
68,2,0.00096989
68,2,0.02063142
68,3,0.00229804
68,3,0.03078226
68,4,0.06096849
68,4,0.03746779
68,5,0.06160369
68,5,0.05592724
68,6,0.07757356
68,6,0.03257359
68,7,0.08668874
68,7,0.04646118
68,8,0.09398029
68,8,0.07260886
68,9,0.08412231
68,9,0.06757403
68,10,0.06464625
68,10,0.06499628
68,11,0.05879769
68,11,0.06991325
68,12,0.06725338
68,12,0.04482135
68,13,0.0505978
68,13,0.038352
68,14,0.04718933
68,14,0.02470354
68,15,0.01813441
68,15,0.00521511
68,16,0.02251308
68,16,0.01108587
68,17,0.050127
68,17,0.01143947
68,18,0.04607986
68,18,0.00514155
68,19,0.10591138
68,19,0.04416016
68,20,0.08771099
68,20,0.01968291
68,21,0.0711837
68,21,0.01312309
68,22,0.04845978
68,22,0.00576651
68,23,0.01811527
68,23,0.0300946
69,0,0.04987934
69,0,0.01508628
69,1,0.06803136
69,1,0.00152681
69,2,0.02112206
69,2,0.01384467
69,3,0.04231585
69,3,0.01926455
69,4,0.08410139
69,4,0.04076099
69,5,0.0984691
69,5,0.06202055
69,6,0.07170748
69,6,0.01744167
69,7,0.07692113
69,7,0.01793727
69,8,0.08314909
69,8,0.03399552
69,9,0.08238236
69,9,0.02154608
69,10,0.07682398
69,10,0.01603093
69,11,0.04233716
69,11,0.00045791
69,12,0.03242703
69,12,0.01784591
69,13,0.01030261
69,13,0.0399286
69,14,0.00279747
69,14,0.02768413
69,15,0.01479681
69,15,0.02244879
69,16,0.00288975
69,16,0.00344797
69,17,0.02915024
69,17,0.01352132
69,18,0.01908443
69,18,0.00789274
69,19,0.03536028
69,19,0.01335944
69,20,0.03409448
69,20,0.02312541
69,21,0.04787295
69,21,0.03175444
69,22,0.04145199
69,22,0.04809859
69,23,0.00120551
69,23,0.06171508
70,0,0.02788791
70,0,0.06609795
70,1,0.03198931
70,1,0.05502808
70,2,0.01310777
70,2,0.04760587
70,3,0.04415102
70,3,0.02518831
70,4,0.02176424
70,4,0.01853938
70,5,0.02724714
70,5,0.00987656
70,6,0.02422738
70,6,0.07325226
70,7,0.02359321
70,7,0.07693281
70,8,0.0521745
70,8,0.01031752
70,9,0.06294626
70,9,0.00776592
70,10,0.03140306
70,10,0.00919902
70,11,0.03105346
70,11,0.01710638
70,12,0.00577247
70,12,0.00704144
70,13,0.02228139
70,13,0.0195959
70,14,0.03897975
70,14,0.02042391
70,15,0.02793224
70,15,0.01735658
70,16,0.03084435
70,16,0.00444663
70,17,0.01318205
70,17,0.02265053
70,18,0.02646923
70,18,0.01873146
70,19,0.0171604
70,19,0.02349133
70,20,0.01965347
70,20,0.02373102
70,21,0.00343996
70,21,0.02699349
70,22,0.00427377
70,22,0.02300163
70,23,0.00666383
70,23,0.04149479
71,0,0.02696859
71,0,0.00308694
71,1,0.05027375
71,1,0.01414434
71,2,0.05432368
71,2,0.00789265
71,3,0.07688007
71,3,0.01234248
71,4,0.08025995
71,4,0.04314871
71,5,0.0998396
71,5,0.09564459
71,6,0.04374212
71,6,0.04763294
71,7,0.06477971
71,7,0.02408823
71,8,0.09900652
71,8,0.01060958
71,9,0.09456235
71,9,0.01339951
71,10,0.08901298
71,10,0.04558677
71,11,0.09034503
71,11,0.04130225
71,12,0.09575935
71,12,0.01189175
71,13,0.04435395
71,13,0.02022076
71,14,0.02578187
71,14,0.03655366
71,15,0.033768
71,15,0.03957371
71,16,0.01248249
71,16,0.04989349
71,17,0.02047777
71,17,0.0389171
71,18,0.01473822
71,18,0.02352434
71,19,0.02948728
71,19,0.02214939
71,20,0.02295364
71,20,0.02163184
71,21,0.03114566
71,21,0.01721754
71,22,0.01810422
71,22,0.00192885
71,23,0.02055562
71,23,0.01157096
72,0,0.01930987
72,0,0.01995759
72,1,0.04364474
72,1,0.01057748
72,2,0.04917081
72,2,0.00872175
72,3,0.04287114
72,3,0.00541807
72,4,0.0180112
72,4,0.01516105
72,5,0.025723
72,5,0.04603424
72,6,0.00202591
72,6,0.00633278
72,7,0.05849631
72,7,0.00832834
72,8,0.04151753
72,8,0.00028486
72,9,0.04071763
72,9,0.01751141
72,10,0.04263043
72,10,0.03207171
72,11,0.04055974
72,11,0.0278168
72,12,0.04394996
72,12,0.02285904
72,13,0.02212411
72,13,0.00446527
72,14,0.00302742
72,14,0.02132911
72,15,0.00430026
72,15,0.03181658
72,16,0.01588256
72,16,0.02475251
72,17,0.00053232
72,17,0.00605651
72,18,0.01282388
72,18,0.01240044
72,19,0.00305139
72,19,0.01290926
72,20,0.00688931
72,20,0.00755787
72,21,0.01448107
72,21,0.00353261
72,22,0.01341367
72,22,0.0053098
72,23,0.01325026
72,23,0.03252587
73,0,0.0209751
73,0,0.0570653
73,1,0.00961012
73,1,0.05180616
73,2,0.00922189
73,2,0.02436102
73,3,0.02385454
73,3,0.0463778
73,4,0.01153486
73,4,0.02375079
73,5,0.00960933
73,5,0.0297492
73,6,0.05041286
73,6,0.02982159
73,7,0.05401439
73,7,0.04334807
73,8,0.02967257
73,8,0.04800006
73,9,0.03381916
73,9,0.03413888
73,10,0.02842321
73,10,0.01390604
73,11,0.02137623
73,11,0.01111117
73,12,0.02274376
73,12,0.00347405
73,13,0.00272317
73,13,0.00026366
73,14,0.03607935
73,14,0.01527159
73,15,0.04562315
73,15,0.02269582
73,16,0.07565654
73,16,0.02487537
73,17,0.07734066
73,17,0.02353957
73,18,0.05376551
73,18,0.01942634
73,19,0.02804444
73,19,0.01924
73,20,0.02132702
73,20,0.01909294
73,21,0.0170336
73,21,0.01171967
73,22,0.01699084
73,22,0.03082869
73,23,0.011491
73,23,0.01055276
74,0,0.02025728
74,0,0.0068348
74,1,0.00873624
74,1,0.00726805
74,2,0.0153039
74,2,0.00701479
74,3,0.03357999
74,3,0.07460137
74,4,0.01799647
74,4,0.03346065
74,5,0.02975135
74,5,0.07048535
74,6,0.09218436
74,6,0.04322537
74,7,0.08637675
74,7,0.05385366
74,8,0.06225314
74,8,0.05395358
74,9,0.0546635
74,9,0.04007511
74,10,0.0380212
74,10,0.02300735
74,11,0.02691134
74,11,0.01502338
74,12,0.0302514
74,12,0.00243854
74,13,0.04849232
74,13,0.02192189
74,14,0.00917312
74,14,0.0091605
74,15,0.01600723
74,15,0.00966914
74,16,0.01087683
74,16,0.00550872
74,17,0.0071614
74,17,0.00253604
74,18,0.01263372
74,18,0.00518469
74,19,0.02142012
74,19,0.00398105
74,20,0.01828945
74,20,0.02289306
74,21,0.01161833
74,21,0.02953144
74,22,0.00240664
74,22,0.00094281
74,23,0.00751155
74,23,0.00161941
75,0,0.02148714
75,0,1.80E-05
75,1,0.00557087
75,1,0.01406475
75,2,0.01901632
75,2,0.03197359
75,3,0.02999349
75,3,0.04742569
75,4,0.01919864
75,4,0.03156326
75,5,0.01849342
75,5,0.01497667
75,6,0.06076999
75,6,0.0493641
75,7,0.0537917
75,7,0.03596597
75,8,0.01492385
75,8,0.0542428
75,9,0.01975915
75,9,0.09163081
75,10,0.03299658
75,10,0.12373839
75,11,0.03526165
75,11,0.1155192
75,12,0.04092963
75,12,0.13327601
75,13,0.07036157
75,13,0.0861509
75,14,0.06921368
75,14,0.09043087
75,15,0.07521711
75,15,0.08461457
75,16,0.06546078
75,16,0.08002153
75,17,0.05214914
75,17,0.07912424
75,18,0.0699962
75,18,0.07727921
75,19,0.07232607
75,19,0.09172732
75,20,0.05108143
75,20,0.02405218
75,21,0.05022967
75,21,0.03316242
75,22,0.05763007
75,22,0.0458912
75,23,0.05048646
75,23,0.03736382
76,0,0.05586558
76,0,0.02669004
76,1,0.04338123
76,1,0.01808613
76,2,0.0306492
76,2,0.02474031
76,3,0.00669424
76,3,0.01065646
76,4,0.01780605
76,4,0.02289424
76,5,0.04023782
76,5,0.03769313
76,6,0.0456283
76,6,0.04777455
76,7,0.05097763
76,7,0.07070321
76,8,0.03941614
76,8,0.08521426
76,9,0.04646459
76,9,0.10220556
76,10,0.05472192
76,10,0.10345304
76,11,0.04580646
76,11,0.09328745
76,12,0.02825721
76,12,0.07929335
76,13,0.00173113
76,13,0.04803125
76,14,0.02347739
76,14,0.02875238
76,15,0.02565959
76,15,0.03090864
76,16,0.00183991
76,16,0.03750282
76,17,0.00016057
76,17,0.03280875
76,18,0.00562018
76,18,0.03825398
76,19,0.02208407
76,19,0.04634974
76,20,0.03591354
76,20,0.04762606
76,21,0.02370313
76,21,0.03809244
76,22,0.00168316
76,22,0.00593535
76,23,0.01333534
76,23,0.02726949
77,0,0.03465699
77,0,0.04298522
77,1,0.03287158
77,1,0.0510241
77,2,0.01263696
77,2,0.06599608
77,3,0.00785614
77,3,0.05036931
77,4,0.00885555
77,4,0.02820077
77,5,0.0183656
77,5,0.02453867
77,6,0.02803033
77,6,2.08E-06
77,7,0.0261157
77,7,0.0088851
77,8,0.01476236
77,8,0.00065146
77,9,0.01510986
77,9,0.0030685
77,10,0.02415025
77,10,0.0031771
77,11,0.03171124
77,11,0.00072983
77,12,0.02183221
77,12,0.0097716
77,13,0.03630091
77,13,0.0008975
77,14,0.05343063
77,14,0.01864316
77,15,0.09028754
77,15,0.04830759
77,16,0.09401439
77,16,0.03745986
77,17,0.07899072
77,17,0.02224012
77,18,0.05552414
77,18,0.01379454
77,19,0.0253763
77,19,0.00140362
77,20,0.0212078
77,20,0.07345669
77,21,0.03857053
77,21,0.07874447
77,22,0.01894571
77,22,0.09140979
77,23,0.03244335
77,23,0.08399816
78,0,0.04984223
78,0,0.0982147
78,1,0.0596144
78,1,0.10364341
78,2,0.04667656
78,2,0.0890567
78,3,0.04384953
78,3,0.07350302
78,4,0.01404406
78,4,0.08448291
78,5,0.00250406
78,5,0.07226524
78,6,0.05316308
78,6,0.02768839
78,7,0.03605405
78,7,0.00330538
78,8,0.01622221
78,8,0.00940308
78,9,0.02877971
78,9,0.03506071
78,10,0.03367535
78,10,0.04729846
78,11,0.00515619
78,11,0.0199654
78,12,0.01292172
78,12,0.01461143
78,13,0.01018865
78,13,0.00103667
78,14,0.02648544
78,14,0.0035584
78,15,0.03483354
78,15,0.0096123
78,16,0.01357804
78,16,0.01105498
78,17,1.98E-05
78,17,0.01032429
78,18,0.00289223
78,18,0.0213273
78,19,0.01898889
78,19,0.02168115
78,20,0.03005706
78,20,0.02647037
78,21,0.02817236
78,21,0.00896175
78,22,0.0468511
78,22,0.02673669
78,23,0.06356683
78,23,0.01610503
79,0,0.0310342
79,0,0.00362064
79,1,0.00824423
79,1,0.01535723
79,2,0.01323877
79,2,0.00749043
79,3,0.01735459
79,3,0.03148873
79,4,0.0280984
79,4,0.03196876
79,5,0.04099536
79,5,0.04086763
79,6,0.04430552
79,6,0.05532536
79,7,0.04206732
79,7,0.05714124
79,8,0.03026847
79,8,0.04270121
79,9,0.04063195
79,9,0.04258268
79,10,0.05240382
79,10,0.02385037
79,11,0.07384626
79,11,0.03231165
79,12,0.04366245
79,12,0.03256272
79,13,0.03198477
79,13,0.03935362
79,14,0.03532792
79,14,0.04103849
79,15,0.02612473
79,15,0.0459818
79,16,0.027844
79,16,0.05533894
79,17,0.03331117
79,17,0.06260611
79,18,0.0104039
79,18,0.05589825
79,19,0.00380513
79,19,0.06314979
79,20,0.00298885
79,20,0.05064132
79,21,0.01346782
79,21,0.05543587
79,22,0.01279357
79,22,0.07115619
79,23,0.01732445
79,23,0.04692416
80,0,0.01971531
80,0,0.05778863
80,1,0.03090342
80,1,0.06337538
80,2,0.00069926
80,2,0.03122392
80,3,0.01559581
80,3,0.02275432
80,4,0.00905574
80,4,0.01441487
80,5,0.00461458
80,5,0.03790795
80,6,0.02778412
80,6,0.03665596
80,7,0.07679175
80,7,0.06683837
80,8,0.06917847
80,8,0.07502967
80,9,0.07855153
80,9,0.07290717
80,10,0.08400928
80,10,0.06339434
80,11,0.08642676
80,11,0.07589005
80,12,0.07926063
80,12,0.07353152
80,13,0.05179016
80,13,0.05116344
80,14,0.04135349
80,14,0.04188081
80,15,0.0567183
80,15,0.03835697
80,16,0.06677285
80,16,0.04704673
80,17,0.09056428
80,17,0.05771737
80,18,0.06305883
80,18,0.05768496
80,19,0.08225191
80,19,0.08627099
80,20,0.08546684
80,20,0.06901967
80,21,0.08224872
80,21,0.06267593
80,22,0.08354496
80,22,0.08717214
80,23,0.08185351
80,23,0.08790896
81,0,0.06018834
81,0,0.06868368
81,1,0.05609744
81,1,0.07536552
81,2,0.0448225
81,2,0.06563699
81,3,0.05065901
81,3,0.07620483
81,4,0.04277849
81,4,0.05841559
81,5,0.04285716
81,5,0.06949543
81,6,0.08113233
81,6,0.01041738
81,7,0.0875556
81,7,0.03182115
81,8,0.07309329
81,8,0.0364436
81,9,0.05695447
81,9,0.0087291
81,10,0.03786531
81,10,0.02148807
81,11,0.038794
81,11,0.00136782
81,12,0.0392222
81,12,0.00810909
81,13,0.02548291
81,13,0.00644849
81,14,0.0163594
81,14,0.00264167
81,15,0.00995622
81,15,0.01841916
81,16,0.02383483
81,16,0.00126069
81,17,0.08995466
81,17,0.01147392
81,18,0.09217964
81,18,0.02153374
81,19,0.08681875
81,19,0.05823708
81,20,0.09777998
81,20,0.07623282
81,21,0.10187773
81,21,0.09314819
81,22,0.1111789
81,22,0.08473961
81,23,0.11920423
81,23,0.10779487
82,0,0.10289847
82,0,0.09482251
82,1,0.08472502
82,1,0.09030191
82,2,0.07802186
82,2,0.07878504
82,3,0.0717544
82,3,0.08045203
82,4,0.07159687
82,4,0.07629942
82,5,0.07923555
82,5,0.08614632
82,6,0.09559297
82,6,0.01020528
82,7,0.09627941
82,7,0.02315277
82,8,0.07565039
82,8,0.03526365
82,9,0.0683725
82,9,0.03157447
82,10,0.05020402
82,10,0.01134112
82,11,0.05495358
82,11,0.02759213
82,12,0.06031255
82,12,0.01331598
82,13,0.05967508
82,13,0.00607864
82,14,0.02601318
82,14,0.00333061
82,15,0.01290956
82,15,0.00978495
82,16,0.00662801
82,16,0.02692617
82,17,0.05739017
82,17,0.02234526
82,18,0.04695582
82,18,0.02084368
82,19,0.03673822
82,19,0.01581704
82,20,0.03439146
82,20,0.01004675
82,21,0.03378004
82,21,0.02916463
82,22,0.04882291
82,22,0.01315854
82,23,0.05355336
82,23,0.03848508
83,0,0.04755734
83,0,0.0403689
83,1,0.0508047
83,1,0.04976983
83,2,0.06215825
83,2,0.04683596
83,3,0.06509732
83,3,0.04357556
83,4,0.06880437
83,4,0.04568546
83,5,0.07054098
83,5,0.05579021
83,6,0.06037993
83,6,0.01369655
83,7,0.06712574
83,7,0.00742338
83,8,0.04043848
83,8,0.01076255
83,9,0.00023721
83,9,0.04466359
83,10,0.03088418
83,10,0.0782821
83,11,0.05207593
83,11,0.08337451
83,12,0.04469725
83,12,0.0681006
83,13,0.01894456
83,13,0.08363186
83,14,0.02609287
83,14,0.06427263
83,15,0.02800234
83,15,0.06149861
83,16,0.01534434
83,16,0.05386417
83,17,0.0258127
83,17,0.04328042
83,18,0.03938563
83,18,0.01591307
83,19,0.04347437
83,19,0.00183905
83,20,0.04168845
83,20,0.02658398
83,21,0.03597241
83,21,0.04207555
83,22,0.04767779
83,22,0.01987052
83,23,0.04330721
83,23,0.01458799
84,0,0.02161985
84,0,0.00208541
84,1,0.01234066
84,1,0.00365288
84,2,0.02347307
84,2,0.00180878
84,3,0.04929108
84,3,0.02392355
84,4,0.06343901
84,4,0.0427923
84,5,0.05297086
84,5,0.03105627
84,6,0.039789
84,6,0.02349189
84,7,0.03467321
84,7,0.01955721
84,8,0.00141756
84,8,0.00635692
84,9,0.01342316
84,9,0.00618248
84,10,0.03162745
84,10,0.0185842
84,11,0.06377081
84,11,0.04231549
84,12,0.07422284
84,12,0.05464598
84,13,0.07704345
84,13,0.07993823
84,14,0.07664362
84,14,0.06885562
84,15,0.07930426
84,15,0.07153174
84,16,0.07182844
84,16,0.07486558
84,17,0.02495574
84,17,0.05794495
84,18,0.00361846
84,18,0.02465975
84,19,0.00128232
84,19,0.02375542
84,20,0.0019042
84,20,0.0514847
84,21,0.00376647
84,21,0.02781229
84,22,0.00289446
84,22,0.0306745
84,23,0.01996671
84,23,0.04580368
85,0,0.01749618
85,0,0.03254921
85,1,0.00664423
85,1,0.01481996
85,2,0.00767388
85,2,0.00474808
85,3,0.02120696
85,3,2.88E-05
85,4,0.05246773
85,4,0.03154098
85,5,0.05756787
85,5,0.0292699
85,6,0.01463772
85,6,0.01307363
85,7,0.00156599
85,7,0.00942083
85,8,0.0025186
85,8,0.00769078
85,9,0.00084185
85,9,0.00639306
85,10,0.00032689
85,10,0.01311204
85,11,0.00323617
85,11,0.01357882
85,12,0.00238693
85,12,0.00766302
85,13,0.00625843
85,13,0.000688
85,14,0.01699903
85,14,0.03922538
85,15,0.00465483
85,15,0.05193243
85,16,0.01791185
85,16,0.02130603
85,17,0.0169061
85,17,0.01359582
85,18,7.31E-05
85,18,0.00556918
85,19,0.00313217
85,19,0.00684978
85,20,0.01764034
85,20,0.00354671
85,21,0.01988587
85,21,0.03910495
85,22,0.00938101
85,22,0.00376154
85,23,0.01839083
85,23,0.01386593
86,0,0.02423333
86,0,0.01017119
86,1,0.00703454
86,1,0.00247545
86,2,0.0145331
86,2,0.0027064
86,3,0.01150197
86,3,0.01861712
86,4,0.00233591
86,4,0.00055915
86,5,0.00011371
86,5,0.00116021
86,6,0.02727876
86,6,0.00682587
86,7,0.01926252
86,7,0.031218
86,8,0.0029167
86,8,0.03610905
86,9,0.0061368
86,9,0.00436839
86,10,0.00205019
86,10,0.02782631
86,11,0.00606543
86,11,0.03581943
86,12,0.00981743
86,12,0.03370753
86,13,0.05454196
86,13,0.0355537
86,14,0.03087303
86,14,0.04779693
86,15,0.01191024
86,15,0.02248941
86,16,0.01833126
86,16,0.02844129
86,17,0.0067872
86,17,0.02575227
86,18,0.01250564
86,18,0.02938843
86,19,0.02628768
86,19,0.01134447
86,20,0.0603341
86,20,0.03541013
86,21,0.05791181
86,21,0.00235982
86,22,0.0745356
86,22,0.02161478
86,23,0.05637788
86,23,0.02419915
87,0,0.03251486
87,0,0.0072375
87,1,0.02096609
87,1,0.01510152
87,2,0.04173273
87,2,0.02851023
87,3,0.01487648
87,3,0.01989453
87,4,0.02265527
87,4,0.02307446
87,5,0.03798423
87,5,0.03763608
87,6,0.04213738
87,6,0.04226957
87,7,0.03721227
87,7,0.04132917
87,8,0.02435936
87,8,0.02631915
87,9,0.00954735
87,9,0.00023954
87,10,0.01157204
87,10,0.03589984
87,11,0.00648803
87,11,0.01075078
87,12,0.01553151
87,12,0.03530757
87,13,0.01575937
87,13,0.00176553
87,14,0.02169876
87,14,0.00049875
87,15,0.02464383
87,15,0.00613602
87,16,0.03518865
87,16,0.00171321
87,17,0.02288622
87,17,0.00154804
87,18,0.02109603
87,18,0.0022302
87,19,0.03829743
87,19,0.00078746
87,20,0.03986683
87,20,0.0143731
87,21,0.02820667
87,21,0.02186146
87,22,0.02388764
87,22,0.01390623
87,23,0.03827161
87,23,0.01810172
88,0,0.04183333
88,0,0.0187738
88,1,0.01857311
88,1,0.02553728
88,2,0.01695981
88,2,0.01116942
88,3,0.01204136
88,3,0.01318754
88,4,0.00571758
88,4,0.00389759
88,5,0.0272477
88,5,0.02595548
88,6,0.01931935
88,6,0.02100676
88,7,0.01872715
88,7,0.02527664
88,8,0.01290136
88,8,0.01778593
88,9,0.00663172
88,9,0.01512187
88,10,0.01732314
88,10,0.02137216
88,11,0.00602703
88,11,0.00082929
88,12,0.00205355
88,12,0.01910738
88,13,0.0204905
88,13,0.03131115
88,14,0.01840327
88,14,0.01277553
88,15,0.0068867
88,15,0.01834683
88,16,0.00930187
88,16,0.04224167
88,17,0.03809897
88,17,0.0493067
88,18,0.0158143
88,18,0.05159536
88,19,0.00170926
88,19,0.04895928
88,20,0.0072429
88,20,0.0422998
88,21,0.00305785
88,21,0.03240027
88,22,0.01215831
88,22,0.02120469
88,23,0.02025298
88,23,0.00093588
89,0,0.02380273
89,0,0.00456688
89,1,0.00639807
89,1,0.00549801
89,2,0.01553527
89,2,0.00577805
89,3,0.01324121
89,3,0.00798813
89,4,0.02301157
89,4,0.00064796
89,5,0.00845969
89,5,0.02568542
89,6,0.03604037
89,6,0.03812426
89,7,0.03444344
89,7,0.05306491
89,8,0.05365696
89,8,0.06764178
89,9,0.05870595
89,9,0.08325111
89,10,0.04392138
89,10,0.06447944
89,11,0.05064793
89,11,0.06103905
89,12,0.04923875
89,12,0.06713761
89,13,0.0447826
89,13,0.05095836
89,14,0.02734981
89,14,0.02085245
89,15,0.02457426
89,15,0.0222033
89,16,0.00552422
89,16,0.01453836
89,17,0.00727397
89,17,0.01220471
89,18,0.01869122
89,18,0.03011961
89,19,0.0062095
89,19,0.03094366
89,20,0.0165624
89,20,0.01559932
89,21,0.0218781
89,21,0.00408805
89,22,0.02089974
89,22,0.00248059
89,23,0.03143301
89,23,0.01022659
90,0,0.03485285
90,0,0.0162789
90,1,0.01840882
90,1,0.0019704
90,2,0.00932776
90,2,0.01415159
90,3,0.00994793
90,3,0.0288633
90,4,0.00979835
90,4,0.03614308
90,5,0.01643991
90,5,0.04166274
90,6,0.04424598
90,6,0.05285463
90,7,0.04090197
90,7,0.01468936
90,8,0.03955572
90,8,0.01994516
90,9,0.03476426
90,9,0.02459785
90,10,0.02521954
90,10,0.01478166
90,11,0.02534488
90,11,0.02604043
90,12,0.01048323
90,12,0.01546721
90,13,0.02339411
90,13,0.01205713
90,14,0.04472212
90,14,0.01407343
90,15,0.0038928
90,15,0.02446482
90,16,0.00434531
90,16,0.00798685
90,17,0.0573352
90,17,0.00258416
90,18,0.06001244
90,18,0.03275199
90,19,0.07011015
90,19,0.0411085
90,20,0.0691303
90,20,0.03054199
90,21,0.05477166
90,21,0.02307124
90,22,0.04271316
90,22,0.00963945
90,23,0.01824966
90,23,0.00357451
91,0,0.01685646
91,0,0.00044703
