Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
12/01/2010,1,1,N,HB_BUSAVG,SH,25.08
12/01/2010,1,2,N,HB_BUSAVG,SH,23.19
12/01/2010,1,3,N,HB_BUSAVG,SH,23.59
12/01/2010,1,4,N,HB_BUSAVG,SH,22.23
12/01/2010,1,1,N,HB_HOUSTON,HU,25.08
12/01/2010,1,2,N,HB_HOUSTON,HU,23.20
12/01/2010,1,3,N,HB_HOUSTON,HU,23.45
12/01/2010,1,4,N,HB_HOUSTON,HU,22.17
12/01/2010,1,1,N,HB_HUBAVG,AH,25.07
12/01/2010,1,2,N,HB_HUBAVG,AH,23.19
12/01/2010,1,3,N,HB_HUBAVG,AH,23.75
12/01/2010,1,4,N,HB_HUBAVG,AH,22.31
12/01/2010,1,1,N,HB_NORTH,HU,25.09
12/01/2010,1,2,N,HB_NORTH,HU,23.20
12/01/2010,1,3,N,HB_NORTH,HU,23.43
12/01/2010,1,4,N,HB_NORTH,HU,22.16
12/01/2010,1,1,N,HB_SOUTH,HU,25.08
12/01/2010,1,2,N,HB_SOUTH,HU,23.20
12/01/2010,1,3,N,HB_SOUTH,HU,23.47
12/01/2010,1,4,N,HB_SOUTH,HU,22.17
12/01/2010,1,1,N,HB_WEST,HU,25.04
12/01/2010,1,2,N,HB_WEST,HU,23.16
12/01/2010,1,3,N,HB_WEST,HU,24.67
12/01/2010,1,4,N,HB_WEST,HU,22.74
12/01/2010,1,1,N,LZ_AEN,LZ,25.08
12/01/2010,1,2,N,LZ_AEN,LZ,23.20
12/01/2010,1,3,N,LZ_AEN,LZ,23.46
12/01/2010,1,4,N,LZ_AEN,LZ,22.17
12/01/2010,1,1,N,LZ_CPS,LZ,25.08
12/01/2010,1,2,N,LZ_CPS,LZ,23.20
12/01/2010,1,3,N,LZ_CPS,LZ,23.47
12/01/2010,1,4,N,LZ_CPS,LZ,22.18
12/01/2010,1,1,N,LZ_HOUSTON,LZ,25.08
12/01/2010,1,2,N,LZ_HOUSTON,LZ,23.20
12/01/2010,1,3,N,LZ_HOUSTON,LZ,23.45
12/01/2010,1,4,N,LZ_HOUSTON,LZ,22.17
12/01/2010,1,1,N,LZ_LCRA,LZ,25.08
12/01/2010,1,2,N,LZ_LCRA,LZ,23.19
12/01/2010,1,3,N,LZ_LCRA,LZ,23.46
12/01/2010,1,4,N,LZ_LCRA,LZ,22.17
