Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
01/01/2018,1,1,N,LZ_WEST,LZEW,27.85
01/01/2018,1,2,N,LZ_WEST,LZ,27.85
01/01/2018,1,2,N,LZ_WEST,LZEW,27.85
01/01/2018,1,3,N,LZ_WEST,LZ,27.62
01/01/2018,1,3,N,LZ_WEST,LZEW,27.62
01/01/2018,1,4,N,LZ_WEST,LZ,27.56
01/01/2018,1,4,N,LZ_WEST,LZEW,27.56
01/01/2018,2,1,N,HB_BUSAVG,SH,27.46
01/01/2018,2,2,N,HB_BUSAVG,SH,27.51
01/01/2018,2,3,N,HB_BUSAVG,SH,27.40
01/01/2018,2,4,N,HB_BUSAVG,SH,27.33
01/01/2018,2,1,N,HB_HOUSTON,HU,27.62
01/01/2018,2,2,N,HB_HOUSTON,HU,27.83
01/01/2018,2,3,N,HB_HOUSTON,HU,27.71
01/01/2018,2,4,N,HB_HOUSTON,HU,27.63
01/01/2018,2,1,N,HB_HUBAVG,AH,27.43
01/01/2018,2,2,N,HB_HUBAVG,AH,27.48
01/01/2018,2,3,N,HB_HUBAVG,AH,27.37
01/01/2018,2,4,N,HB_HUBAVG,AH,27.29
01/01/2018,2,1,N,HB_NORTH,HU,27.80
01/01/2018,2,2,N,HB_NORTH,HU,27.74
01/01/2018,2,3,N,HB_NORTH,HU,27.64
01/01/2018,2,4,N,HB_NORTH,HU,27.58
01/01/2018,2,1,N,HB_SOUTH,HU,26.21
01/01/2018,2,2,N,HB_SOUTH,HU,26.64
01/01/2018,2,3,N,HB_SOUTH,HU,26.53
01/01/2018,2,4,N,HB_SOUTH,HU,26.45
01/01/2018,2,1,N,HB_WEST,HU,28.09
01/01/2018,2,2,N,HB_WEST,HU,27.73
01/01/2018,2,3,N,HB_WEST,HU,27.59
01/01/2018,2,4,N,HB_WEST,HU,27.51
01/01/2018,2,1,N,LZ_AEN,LZ,27.47
01/01/2018,2,1,N,LZ_AEN,LZEW,27.47
01/01/2018,2,2,N,LZ_AEN,LZ,27.71
01/01/2018,2,2,N,LZ_AEN,LZEW,27.71
01/01/2018,2,3,N,LZ_AEN,LZ,27.59
01/01/2018,2,3,N,LZ_AEN,LZEW,27.59
01/01/2018,2,4,N,LZ_AEN,LZ,27.51
01/01/2018,2,4,N,LZ_AEN,LZEW,27.51
01/01/2018,2,1,N,LZ_CPS,LZ,46.67
01/01/2018,2,1,N,LZ_CPS,LZEW,46.70
01/01/2018,2,2,N,LZ_CPS,LZ,28.57
01/01/2018,2,2,N,LZ_CPS,LZEW,28.57
01/01/2018,2,3,N,LZ_CPS,LZ,27.60
01/01/2018,2,3,N,LZ_CPS,LZEW,27.60
01/01/2018,2,4,N,LZ_CPS,LZ,27.51
01/01/2018,2,4,N,LZ_CPS,LZEW,27.51
01/01/2018,2,1,N,LZ_HOUSTON,LZ,27.61
01/01/2018,2,1,N,LZ_HOUSTON,LZEW,27.61
01/01/2018,2,2,N,LZ_HOUSTON,LZ,27.83
01/01/2018,2,2,N,LZ_HOUSTON,LZEW,27.83
01/01/2018,2,3,N,LZ_HOUSTON,LZ,27.72
01/01/2018,2,3,N,LZ_HOUSTON,LZEW,27.72
01/01/2018,2,4,N,LZ_HOUSTON,LZ,27.63
01/01/2018,2,4,N,LZ_HOUSTON,LZEW,27.63
01/01/2018,2,1,N,LZ_LCRA,LZ,27.58
01/01/2018,2,1,N,LZ_LCRA,LZEW,27.58
01/01/2018,2,2,N,LZ_LCRA,LZ,27.74
01/01/2018,2,2,N,LZ_LCRA,LZEW,27.74
01/01/2018,2,3,N,LZ_LCRA,LZ,27.63
01/01/2018,2,3,N,LZ_LCRA,LZEW,27.63
01/01/2018,2,4,N,LZ_LCRA,LZ,27.54
01/01/2018,2,4,N,LZ_LCRA,LZEW,27.54
01/01/2018,2,1,N,LZ_NORTH,LZ,27.81
01/01/2018,2,1,N,LZ_NORTH,LZEW,27.81
01/01/2018,2,2,N,LZ_NORTH,LZ,27.74
01/01/2018,2,2,N,LZ_NORTH,LZEW,27.74
01/01/2018,2,3,N,LZ_NORTH,LZ,27.64
01/01/2018,2,3,N,LZ_NORTH,LZEW,27.64
01/01/2018,2,4,N,LZ_NORTH,LZ,27.57
01/01/2018,2,4,N,LZ_NORTH,LZEW,27.57
01/01/2018,2,1,N,LZ_RAYBN,LZ,27.82
01/01/2018,2,1,N,LZ_RAYBN,LZEW,27.82
01/01/2018,2,2,N,LZ_RAYBN,LZ,27.74
01/01/2018,2,2,N,LZ_RAYBN,LZEW,27.74
01/01/2018,2,3,N,LZ_RAYBN,LZ,27.64
01/01/2018,2,3,N,LZ_RAYBN,LZEW,27.64
01/01/2018,2,4,N,LZ_RAYBN,LZ,27.58
01/01/2018,2,4,N,LZ_RAYBN,LZEW,27.58
01/01/2018,2,1,N,LZ_SOUTH,LZ,36.30
01/01/2018,2,1,N,LZ_SOUTH,LZEW,36.35
01/01/2018,2,2,N,LZ_SOUTH,LZ,27.29
01/01/2018,2,2,N,LZ_SOUTH,LZEW,27.29
01/01/2018,2,3,N,LZ_SOUTH,LZ,26.72
01/01/2018,2,3,N,LZ_SOUTH,LZEW,26.72
01/01/2018,2,4,N,LZ_SOUTH,LZ,26.62
01/01/2018,2,4,N,LZ_SOUTH,LZEW,26.62
01/01/2018,2,1,N,LZ_WEST,LZ,28.36
01/01/2018,2,1,N,LZ_WEST,LZEW,28.36
01/01/2018,2,2,N,LZ_WEST,LZ,27.74
01/01/2018,2,2,N,LZ_WEST,LZEW,27.74
01/01/2018,2,3,N,LZ_WEST,LZ,27.59
01/01/2018,2,3,N,LZ_WEST,LZEW,27.59
01/01/2018,2,4,N,LZ_WEST,LZ,27.51
01/01/2018,2,4,N,LZ_WEST,LZEW,27.51
01/01/2018,3,1,N,HB_BUSAVG,SH,27.14
01/01/2018,3,2,N,HB_BUSAVG,SH,27.23
01/01/2018,3,3,N,HB_BUSAVG,SH,27.32
01/01/2018,3,4,N,HB_BUSAVG,SH,27.28
01/01/2018,3,1,N,HB_HOUSTON,HU,27.43
01/01/2018,3,2,N,HB_HOUSTON,HU,27.53
01/01/2018,3,3,N,HB_HOUSTON,HU,27.61
01/01/2018,3,4,N,HB_HOUSTON,HU,27.57
01/01/2018,3,1,N,HB_HUBAVG,AH,27.10
01/01/2018,3,2,N,HB_HUBAVG,AH,27.20
01/01/2018,3,3,N,HB_HUBAVG,AH,27.29
01/01/2018,3,4,N,HB_HUBAVG,AH,27.24
01/01/2018,3,1,N,HB_NORTH,HU,27.38
01/01/2018,3,2,N,HB_NORTH,HU,27.47
01/01/2018,3,3,N,HB_NORTH,HU,27.56
01/01/2018,3,4,N,HB_NORTH,HU,27.52
01/01/2018,3,1,N,HB_SOUTH,HU,26.26
01/01/2018,3,2,N,HB_SOUTH,HU,26.37
01/01/2018,3,3,N,HB_SOUTH,HU,26.47
01/01/2018,3,4,N,HB_SOUTH,HU,26.43
01/01/2018,3,1,N,HB_WEST,HU,27.33
01/01/2018,3,2,N,HB_WEST,HU,27.41
01/01/2018,3,3,N,HB_WEST,HU,27.51
01/01/2018,3,4,N,HB_WEST,HU,27.46
01/01/2018,3,1,N,LZ_AEN,LZ,27.31
01/01/2018,3,1,N,LZ_AEN,LZEW,27.31
01/01/2018,3,2,N,LZ_AEN,LZ,27.40
01/01/2018,3,2,N,LZ_AEN,LZEW,27.40
01/01/2018,3,3,N,LZ_AEN,LZ,27.49
01/01/2018,3,3,N,LZ_AEN,LZEW,27.49
01/01/2018,3,4,N,LZ_AEN,LZ,27.44
01/01/2018,3,4,N,LZ_AEN,LZEW,27.44
01/01/2018,3,1,N,LZ_CPS,LZ,27.32
01/01/2018,3,1,N,LZ_CPS,LZEW,27.32
01/01/2018,3,2,N,LZ_CPS,LZ,27.41
01/01/2018,3,2,N,LZ_CPS,LZEW,27.41
01/01/2018,3,3,N,LZ_CPS,LZ,27.49
01/01/2018,3,3,N,LZ_CPS,LZEW,27.49
01/01/2018,3,4,N,LZ_CPS,LZ,27.45
01/01/2018,3,4,N,LZ_CPS,LZEW,27.45
01/01/2018,3,1,N,LZ_HOUSTON,LZ,27.44
01/01/2018,3,1,N,LZ_HOUSTON,LZEW,27.44
01/01/2018,3,2,N,LZ_HOUSTON,LZ,27.53
01/01/2018,3,2,N,LZ_HOUSTON,LZEW,27.53
01/01/2018,3,3,N,LZ_HOUSTON,LZ,27.62
01/01/2018,3,3,N,LZ_HOUSTON,LZEW,27.62
01/01/2018,3,4,N,LZ_HOUSTON,LZ,27.57
01/01/2018,3,4,N,LZ_HOUSTON,LZEW,27.57
01/01/2018,3,1,N,LZ_LCRA,LZ,27.35
01/01/2018,3,1,N,LZ_LCRA,LZEW,27.35
01/01/2018,3,2,N,LZ_LCRA,LZ,27.44
01/01/2018,3,2,N,LZ_LCRA,LZEW,27.44
01/01/2018,3,3,N,LZ_LCRA,LZ,27.53
01/01/2018,3,3,N,LZ_LCRA,LZEW,27.53
01/01/2018,3,4,N,LZ_LCRA,LZ,27.48
01/01/2018,3,4,N,LZ_LCRA,LZEW,27.48
01/01/2018,3,1,N,LZ_NORTH,LZ,27.38
01/01/2018,3,1,N,LZ_NORTH,LZEW,27.38
01/01/2018,3,2,N,LZ_NORTH,LZ,27.47
01/01/2018,3,2,N,LZ_NORTH,LZEW,27.47
01/01/2018,3,3,N,LZ_NORTH,LZ,27.56
01/01/2018,3,3,N,LZ_NORTH,LZEW,27.56
01/01/2018,3,4,N,LZ_NORTH,LZ,27.51
01/01/2018,3,4,N,LZ_NORTH,LZEW,27.51
01/01/2018,3,1,N,LZ_RAYBN,LZ,27.38
01/01/2018,3,1,N,LZ_RAYBN,LZEW,27.38
01/01/2018,3,2,N,LZ_RAYBN,LZ,27.47
01/01/2018,3,2,N,LZ_RAYBN,LZEW,27.47
01/01/2018,3,3,N,LZ_RAYBN,LZ,27.56
01/01/2018,3,3,N,LZ_RAYBN,LZEW,27.56
01/01/2018,3,4,N,LZ_RAYBN,LZ,27.52
01/01/2018,3,4,N,LZ_RAYBN,LZEW,27.52
01/01/2018,3,1,N,LZ_SOUTH,LZ,26.41
01/01/2018,3,1,N,LZ_SOUTH,LZEW,26.41
01/01/2018,3,2,N,LZ_SOUTH,LZ,26.51
01/01/2018,3,2,N,LZ_SOUTH,LZEW,26.51
01/01/2018,3,3,N,LZ_SOUTH,LZ,26.58
01/01/2018,3,3,N,LZ_SOUTH,LZEW,26.58
01/01/2018,3,4,N,LZ_SOUTH,LZ,26.53
01/01/2018,3,4,N,LZ_SOUTH,LZEW,26.53
01/01/2018,3,1,N,LZ_WEST,LZ,27.31
01/01/2018,3,1,N,LZ_WEST,LZEW,27.32
01/01/2018,3,2,N,LZ_WEST,LZ,27.40
01/01/2018,3,2,N,LZ_WEST,LZEW,27.40
01/01/2018,3,3,N,LZ_WEST,LZ,27.49
01/01/2018,3,3,N,LZ_WEST,LZEW,27.49
01/01/2018,3,4,N,LZ_WEST,LZ,27.45
01/01/2018,3,4,N,LZ_WEST,LZEW,27.45
01/01/2018,4,1,N,HB_BUSAVG,SH,27.71
01/01/2018,4,2,N,HB_BUSAVG,SH,27.62
01/01/2018,4,3,N,HB_BUSAVG,SH,27.53
01/01/2018,4,4,N,HB_BUSAVG,SH,28.20
01/01/2018,4,1,N,HB_HOUSTON,HU,27.95
01/01/2018,4,2,N,HB_HOUSTON,HU,27.91
01/01/2018,4,3,N,HB_HOUSTON,HU,27.75
01/01/2018,4,4,N,HB_HOUSTON,HU,28.25
01/01/2018,4,1,N,HB_HUBAVG,AH,27.68
01/01/2018,4,2,N,HB_HUBAVG,AH,27.59
01/01/2018,4,3,N,HB_HUBAVG,AH,27.51
01/01/2018,4,4,N,HB_HUBAVG,AH,28.19
01/01/2018,4,1,N,HB_NORTH,HU,27.96
01/01/2018,4,2,N,HB_NORTH,HU,27.86
01/01/2018,4,3,N,HB_NORTH,HU,27.71
01/01/2018,4,4,N,HB_NORTH,HU,28.24
01/01/2018,4,1,N,HB_SOUTH,HU,26.80
01/01/2018,4,2,N,HB_SOUTH,HU,26.76
01/01/2018,4,3,N,HB_SOUTH,HU,26.89
01/01/2018,4,4,N,HB_SOUTH,HU,28.04
01/01/2018,4,1,N,HB_WEST,HU,28.03
01/01/2018,4,2,N,HB_WEST,HU,27.81
01/01/2018,4,3,N,HB_WEST,HU,27.68
01/01/2018,4,4,N,HB_WEST,HU,28.23
01/01/2018,4,1,N,LZ_AEN,LZ,27.73
01/01/2018,4,1,N,LZ_AEN,LZEW,27.73
01/01/2018,4,2,N,LZ_AEN,LZ,27.79
01/01/2018,4,2,N,LZ_AEN,LZEW,27.79
01/01/2018,4,3,N,LZ_AEN,LZ,27.68
01/01/2018,4,3,N,LZ_AEN,LZEW,27.68
01/01/2018,4,4,N,LZ_AEN,LZ,28.23
01/01/2018,4,4,N,LZ_AEN,LZEW,28.23
01/01/2018,4,1,N,LZ_CPS,LZ,28.12
01/01/2018,4,1,N,LZ_CPS,LZEW,28.12
01/01/2018,4,2,N,LZ_CPS,LZ,27.79
01/01/2018,4,2,N,LZ_CPS,LZEW,27.79
01/01/2018,4,3,N,LZ_CPS,LZ,27.66
01/01/2018,4,3,N,LZ_CPS,LZEW,27.66
01/01/2018,4,4,N,LZ_CPS,LZ,28.23
01/01/2018,4,4,N,LZ_CPS,LZEW,28.23
01/01/2018,4,1,N,LZ_HOUSTON,LZ,27.96
01/01/2018,4,1,N,LZ_HOUSTON,LZEW,27.96
01/01/2018,4,2,N,LZ_HOUSTON,LZ,27.91
01/01/2018,4,2,N,LZ_HOUSTON,LZEW,27.91
01/01/2018,4,3,N,LZ_HOUSTON,LZ,27.76
01/01/2018,4,3,N,LZ_HOUSTON,LZEW,27.76
01/01/2018,4,4,N,LZ_HOUSTON,LZ,28.25
01/01/2018,4,4,N,LZ_HOUSTON,LZEW,28.25
01/01/2018,4,1,N,LZ_LCRA,LZ,27.89
01/01/2018,4,1,N,LZ_LCRA,LZEW,27.89
01/01/2018,4,2,N,LZ_LCRA,LZ,27.82
01/01/2018,4,2,N,LZ_LCRA,LZEW,27.82
01/01/2018,4,3,N,LZ_LCRA,LZ,27.69
01/01/2018,4,3,N,LZ_LCRA,LZEW,27.69
01/01/2018,4,4,N,LZ_LCRA,LZ,28.24
01/01/2018,4,4,N,LZ_LCRA,LZEW,28.23
01/01/2018,4,1,N,LZ_NORTH,LZ,27.96
01/01/2018,4,1,N,LZ_NORTH,LZEW,27.96
01/01/2018,4,2,N,LZ_NORTH,LZ,27.86
01/01/2018,4,2,N,LZ_NORTH,LZEW,27.86
01/01/2018,4,3,N,LZ_NORTH,LZ,27.71
01/01/2018,4,3,N,LZ_NORTH,LZEW,27.71
01/01/2018,4,4,N,LZ_NORTH,LZ,28.24
01/01/2018,4,4,N,LZ_NORTH,LZEW,28.24
01/01/2018,4,1,N,LZ_RAYBN,LZ,27.97
01/01/2018,4,1,N,LZ_RAYBN,LZEW,27.97
01/01/2018,4,2,N,LZ_RAYBN,LZ,27.86
01/01/2018,4,2,N,LZ_RAYBN,LZEW,27.86
01/01/2018,4,3,N,LZ_RAYBN,LZ,27.71
01/01/2018,4,3,N,LZ_RAYBN,LZEW,27.71
01/01/2018,4,4,N,LZ_RAYBN,LZ,28.24
01/01/2018,4,4,N,LZ_RAYBN,LZEW,28.24
01/01/2018,4,1,N,LZ_SOUTH,LZ,29.15
01/01/2018,4,1,N,LZ_SOUTH,LZEW,29.15
01/01/2018,4,2,N,LZ_SOUTH,LZ,26.91
01/01/2018,4,2,N,LZ_SOUTH,LZEW,26.91
01/01/2018,4,3,N,LZ_SOUTH,LZ,26.94
01/01/2018,4,3,N,LZ_SOUTH,LZEW,26.94
01/01/2018,4,4,N,LZ_SOUTH,LZ,28.06
01/01/2018,4,4,N,LZ_SOUTH,LZEW,28.05
01/01/2018,4,1,N,LZ_WEST,LZ,28.12
01/01/2018,4,1,N,LZ_WEST,LZEW,28.12
01/01/2018,4,2,N,LZ_WEST,LZ,27.80
01/01/2018,4,2,N,LZ_WEST,LZEW,27.80
01/01/2018,4,3,N,LZ_WEST,LZ,27.67
01/01/2018,4,3,N,LZ_WEST,LZEW,27.66
01/01/2018,4,4,N,LZ_WEST,LZ,28.23
01/01/2018,4,4,N,LZ_WEST,LZEW,28.23
01/01/2018,5,1,N,HB_BUSAVG,SH,27.39
01/01/2018,5,2,N,HB_BUSAVG,SH,28.26
01/01/2018,5,3,N,HB_BUSAVG,SH,28.94
01/01/2018,5,4,N,HB_BUSAVG,SH,30.19
01/01/2018,5,1,N,HB_HOUSTON,HU,27.38
01/01/2018,5,2,N,HB_HOUSTON,HU,28.21
01/01/2018,5,3,N,HB_HOUSTON,HU,28.88
01/01/2018,5,4,N,HB_HOUSTON,HU,30.08
01/01/2018,5,1,N,HB_HUBAVG,AH,27.38
01/01/2018,5,2,N,HB_HUBAVG,AH,28.24
01/01/2018,5,3,N,HB_HUBAVG,AH,28.91
01/01/2018,5,4,N,HB_HUBAVG,AH,30.14
01/01/2018,5,1,N,HB_NORTH,HU,27.41
01/01/2018,5,2,N,HB_NORTH,HU,28.35
01/01/2018,5,3,N,HB_NORTH,HU,29.04
01/01/2018,5,4,N,HB_NORTH,HU,30.35
01/01/2018,5,1,N,HB_SOUTH,HU,27.34
01/01/2018,5,2,N,HB_SOUTH,HU,28.04
01/01/2018,5,3,N,HB_SOUTH,HU,28.67
01/01/2018,5,4,N,HB_SOUTH,HU,29.73
01/01/2018,5,1,N,HB_WEST,HU,27.41
01/01/2018,5,2,N,HB_WEST,HU,28.37
01/01/2018,5,3,N,HB_WEST,HU,29.07
01/01/2018,5,4,N,HB_WEST,HU,30.40
01/01/2018,5,1,N,LZ_AEN,LZ,27.42
01/01/2018,5,1,N,LZ_AEN,LZEW,27.42
01/01/2018,5,2,N,LZ_AEN,LZ,28.43
01/01/2018,5,2,N,LZ_AEN,LZEW,28.43
01/01/2018,5,3,N,LZ_AEN,LZ,29.13
01/01/2018,5,3,N,LZ_AEN,LZEW,29.13
01/01/2018,5,4,N,LZ_AEN,LZ,30.52
01/01/2018,5,4,N,LZ_AEN,LZEW,30.52
01/01/2018,5,1,N,LZ_CPS,LZ,27.48
01/01/2018,5,1,N,LZ_CPS,LZEW,27.48
01/01/2018,5,2,N,LZ_CPS,LZ,28.68
01/01/2018,5,2,N,LZ_CPS,LZEW,28.68
01/01/2018,5,3,N,LZ_CPS,LZ,29.43
01/01/2018,5,3,N,LZ_CPS,LZEW,29.43
01/01/2018,5,4,N,LZ_CPS,LZ,31.02
01/01/2018,5,4,N,LZ_CPS,LZEW,31.02
01/01/2018,5,1,N,LZ_HOUSTON,LZ,27.38
01/01/2018,5,1,N,LZ_HOUSTON,LZEW,27.38
01/01/2018,5,2,N,LZ_HOUSTON,LZ,28.20
01/01/2018,5,2,N,LZ_HOUSTON,LZEW,28.20
01/01/2018,5,3,N,LZ_HOUSTON,LZ,28.87
01/01/2018,5,3,N,LZ_HOUSTON,LZEW,28.87
01/01/2018,5,4,N,LZ_HOUSTON,LZ,30.07
01/01/2018,5,4,N,LZ_HOUSTON,LZEW,30.07
01/01/2018,5,1,N,LZ_LCRA,LZ,27.43
01/01/2018,5,1,N,LZ_LCRA,LZEW,27.43
01/01/2018,5,2,N,LZ_LCRA,LZ,28.48
01/01/2018,5,2,N,LZ_LCRA,LZEW,28.48
01/01/2018,5,3,N,LZ_LCRA,LZ,29.19
01/01/2018,5,3,N,LZ_LCRA,LZEW,29.19
01/01/2018,5,4,N,LZ_LCRA,LZ,30.62
01/01/2018,5,4,N,LZ_LCRA,LZEW,30.63
01/01/2018,5,1,N,LZ_NORTH,LZ,27.41
01/01/2018,5,1,N,LZ_NORTH,LZEW,27.41
01/01/2018,5,2,N,LZ_NORTH,LZ,28.35
01/01/2018,5,2,N,LZ_NORTH,LZEW,28.35
01/01/2018,5,3,N,LZ_NORTH,LZ,29.04
01/01/2018,5,3,N,LZ_NORTH,LZEW,29.04
01/01/2018,5,4,N,LZ_NORTH,LZ,30.36
01/01/2018,5,4,N,LZ_NORTH,LZEW,30.36
01/01/2018,5,1,N,LZ_RAYBN,LZ,27.41
01/01/2018,5,1,N,LZ_RAYBN,LZEW,27.41
01/01/2018,5,2,N,LZ_RAYBN,LZ,28.35
01/01/2018,5,2,N,LZ_RAYBN,LZEW,28.35
01/01/2018,5,3,N,LZ_RAYBN,LZ,29.04
01/01/2018,5,3,N,LZ_RAYBN,LZEW,29.04
01/01/2018,5,4,N,LZ_RAYBN,LZ,30.36
01/01/2018,5,4,N,LZ_RAYBN,LZEW,30.36
01/01/2018,5,1,N,LZ_SOUTH,LZ,27.24
01/01/2018,5,1,N,LZ_SOUTH,LZEW,27.24
01/01/2018,5,2,N,LZ_SOUTH,LZ,27.57
01/01/2018,5,2,N,LZ_SOUTH,LZEW,27.57
01/01/2018,5,3,N,LZ_SOUTH,LZ,28.12
01/01/2018,5,3,N,LZ_SOUTH,LZEW,28.12
01/01/2018,5,4,N,LZ_SOUTH,LZ,28.78
01/01/2018,5,4,N,LZ_SOUTH,LZEW,28.78
01/01/2018,5,1,N,LZ_WEST,LZ,27.41
01/01/2018,5,1,N,LZ_WEST,LZEW,27.41
01/01/2018,5,2,N,LZ_WEST,LZ,28.38
01/01/2018,5,2,N,LZ_WEST,LZEW,28.38
01/01/2018,5,3,N,LZ_WEST,LZ,29.07
01/01/2018,5,3,N,LZ_WEST,LZEW,29.07
01/01/2018,5,4,N,LZ_WEST,LZ,30.41
01/01/2018,5,4,N,LZ_WEST,LZEW,30.41
01/01/2018,6,1,N,HB_BUSAVG,SH,30.25
01/01/2018,6,2,N,HB_BUSAVG,SH,31.58
01/01/2018,6,3,N,HB_BUSAVG,SH,31.55
01/01/2018,6,4,N,HB_BUSAVG,SH,31.99
01/01/2018,6,1,N,HB_HOUSTON,HU,29.97
01/01/2018,6,2,N,HB_HOUSTON,HU,31.38
01/01/2018,6,3,N,HB_HOUSTON,HU,31.39
01/01/2018,6,4,N,HB_HOUSTON,HU,31.40
01/01/2018,6,1,N,HB_HUBAVG,AH,30.21
01/01/2018,6,2,N,HB_HUBAVG,AH,31.53
01/01/2018,6,3,N,HB_HUBAVG,AH,31.50
01/01/2018,6,4,N,HB_HUBAVG,AH,31.94
01/01/2018,6,1,N,HB_NORTH,HU,30.50
01/01/2018,6,2,N,HB_NORTH,HU,31.81
01/01/2018,6,3,N,HB_NORTH,HU,31.78
01/01/2018,6,4,N,HB_NORTH,HU,32.39
01/01/2018,6,1,N,HB_SOUTH,HU,29.51
01/01/2018,6,2,N,HB_SOUTH,HU,30.92
01/01/2018,6,3,N,HB_SOUTH,HU,30.93
01/01/2018,6,4,N,HB_SOUTH,HU,30.71
