Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
01/01/2017,1,1,N,HB_BUSAVG,SH,24.10
01/01/2017,1,2,N,HB_BUSAVG,SH,23.76
01/01/2017,1,3,N,HB_BUSAVG,SH,22.87
01/01/2017,1,4,N,HB_BUSAVG,SH,22.70
01/01/2017,1,1,N,HB_HOUSTON,HU,24.10
01/01/2017,1,2,N,HB_HOUSTON,HU,23.76
01/01/2017,1,3,N,HB_HOUSTON,HU,22.87
01/01/2017,1,4,N,HB_HOUSTON,HU,22.70
01/01/2017,1,1,N,HB_HUBAVG,AH,24.10
01/01/2017,1,2,N,HB_HUBAVG,AH,23.76
01/01/2017,1,3,N,HB_HUBAVG,AH,22.87
01/01/2017,1,4,N,HB_HUBAVG,AH,22.70
01/01/2017,1,1,N,HB_NORTH,HU,24.10
01/01/2017,1,2,N,HB_NORTH,HU,23.76
01/01/2017,1,3,N,HB_NORTH,HU,22.87
01/01/2017,1,4,N,HB_NORTH,HU,22.70
01/01/2017,1,1,N,HB_SOUTH,HU,24.10
01/01/2017,1,2,N,HB_SOUTH,HU,23.76
01/01/2017,1,3,N,HB_SOUTH,HU,22.87
01/01/2017,1,4,N,HB_SOUTH,HU,22.70
01/01/2017,1,1,N,HB_WEST,HU,24.10
01/01/2017,1,2,N,HB_WEST,HU,23.76
01/01/2017,1,3,N,HB_WEST,HU,22.87
01/01/2017,1,4,N,HB_WEST,HU,22.70
01/01/2017,1,1,N,LZ_AEN,LZ,24.10
01/01/2017,1,1,N,LZ_AEN,LZEW,24.10
01/01/2017,1,2,N,LZ_AEN,LZ,23.76
01/01/2017,1,2,N,LZ_AEN,LZEW,23.76
01/01/2017,1,3,N,LZ_AEN,LZ,22.87
01/01/2017,1,3,N,LZ_AEN,LZEW,22.87
01/01/2017,1,4,N,LZ_AEN,LZ,22.70
01/01/2017,1,4,N,LZ_AEN,LZEW,22.70
01/01/2017,1,1,N,LZ_CPS,LZ,24.10
01/01/2017,1,1,N,LZ_CPS,LZEW,24.10
01/01/2017,1,2,N,LZ_CPS,LZ,23.76
01/01/2017,1,2,N,LZ_CPS,LZEW,23.76
01/01/2017,1,3,N,LZ_CPS,LZ,22.87
01/01/2017,1,3,N,LZ_CPS,LZEW,22.87
01/01/2017,1,4,N,LZ_CPS,LZ,22.70
01/01/2017,1,4,N,LZ_CPS,LZEW,22.70
01/01/2017,1,1,N,LZ_HOUSTON,LZ,24.10
01/01/2017,1,1,N,LZ_HOUSTON,LZEW,24.10
01/01/2017,1,2,N,LZ_HOUSTON,LZ,23.76
01/01/2017,1,2,N,LZ_HOUSTON,LZEW,23.76
01/01/2017,1,3,N,LZ_HOUSTON,LZ,22.87
01/01/2017,1,3,N,LZ_HOUSTON,LZEW,22.87
01/01/2017,1,4,N,LZ_HOUSTON,LZ,22.70
01/01/2017,1,4,N,LZ_HOUSTON,LZEW,22.70
01/01/2017,1,1,N,LZ_LCRA,LZ,24.10
01/01/2017,1,1,N,LZ_LCRA,LZEW,24.10
01/01/2017,1,2,N,LZ_LCRA,LZ,23.76
01/01/2017,1,2,N,LZ_LCRA,LZEW,23.76
01/01/2017,1,3,N,LZ_LCRA,LZ,22.87
01/01/2017,1,3,N,LZ_LCRA,LZEW,22.87
01/01/2017,1,4,N,LZ_LCRA,LZ,22.70
01/01/2017,1,4,N,LZ_LCRA,LZEW,22.70
01/01/2017,1,1,N,LZ_NORTH,LZ,24.10
01/01/2017,1,1,N,LZ_NORTH,LZEW,24.10
01/01/2017,1,2,N,LZ_NORTH,LZ,23.76
01/01/2017,1,2,N,LZ_NORTH,LZEW,23.76
01/01/2017,1,3,N,LZ_NORTH,LZ,22.87
01/01/2017,1,3,N,LZ_NORTH,LZEW,22.87
01/01/2017,1,4,N,LZ_NORTH,LZ,22.70
01/01/2017,1,4,N,LZ_NORTH,LZEW,22.70
01/01/2017,1,1,N,LZ_RAYBN,LZ,24.10
01/01/2017,1,1,N,LZ_RAYBN,LZEW,24.11
01/01/2017,1,2,N,LZ_RAYBN,LZ,23.76
01/01/2017,1,2,N,LZ_RAYBN,LZEW,23.75
01/01/2017,1,3,N,LZ_RAYBN,LZ,22.87
01/01/2017,1,3,N,LZ_RAYBN,LZEW,22.87
01/01/2017,1,4,N,LZ_RAYBN,LZ,22.70
01/01/2017,1,4,N,LZ_RAYBN,LZEW,22.70
01/01/2017,1,1,N,LZ_SOUTH,LZ,24.10
01/01/2017,1,1,N,LZ_SOUTH,LZEW,24.08
01/01/2017,1,2,N,LZ_SOUTH,LZ,23.76
01/01/2017,1,2,N,LZ_SOUTH,LZEW,23.75
01/01/2017,1,3,N,LZ_SOUTH,LZ,22.87
01/01/2017,1,3,N,LZ_SOUTH,LZEW,22.87
01/01/2017,1,4,N,LZ_SOUTH,LZ,22.70
01/01/2017,1,4,N,LZ_SOUTH,LZEW,22.70
01/01/2017,1,1,N,LZ_WEST,LZ,24.10
01/01/2017,1,1,N,LZ_WEST,LZEW,24.10
01/01/2017,1,2,N,LZ_WEST,LZ,23.76
01/01/2017,1,2,N,LZ_WEST,LZEW,23.76
01/01/2017,1,3,N,LZ_WEST,LZ,22.87
01/01/2017,1,3,N,LZ_WEST,LZEW,22.87
01/01/2017,1,4,N,LZ_WEST,LZ,22.70
01/01/2017,1,4,N,LZ_WEST,LZEW,22.70
01/01/2017,2,1,N,HB_BUSAVG,SH,22.07
01/01/2017,2,2,N,HB_BUSAVG,SH,21.87
01/01/2017,2,3,N,HB_BUSAVG,SH,20.92
01/01/2017,2,4,N,HB_BUSAVG,SH,21
01/01/2017,2,1,N,HB_HOUSTON,HU,22.07
01/01/2017,2,2,N,HB_HOUSTON,HU,21.87
01/01/2017,2,3,N,HB_HOUSTON,HU,20.92
01/01/2017,2,4,N,HB_HOUSTON,HU,21
01/01/2017,2,1,N,HB_HUBAVG,AH,22.07
01/01/2017,2,2,N,HB_HUBAVG,AH,21.87
01/01/2017,2,3,N,HB_HUBAVG,AH,20.92
01/01/2017,2,4,N,HB_HUBAVG,AH,21
01/01/2017,2,1,N,HB_NORTH,HU,22.07
01/01/2017,2,2,N,HB_NORTH,HU,21.87
01/01/2017,2,3,N,HB_NORTH,HU,20.92
01/01/2017,2,4,N,HB_NORTH,HU,21
01/01/2017,2,1,N,HB_SOUTH,HU,22.07
01/01/2017,2,2,N,HB_SOUTH,HU,21.87
01/01/2017,2,3,N,HB_SOUTH,HU,20.92
01/01/2017,2,4,N,HB_SOUTH,HU,21
01/01/2017,2,1,N,HB_WEST,HU,22.07
01/01/2017,2,2,N,HB_WEST,HU,21.87
01/01/2017,2,3,N,HB_WEST,HU,20.92
01/01/2017,2,4,N,HB_WEST,HU,21
01/01/2017,2,1,N,LZ_AEN,LZ,22.07
01/01/2017,2,1,N,LZ_AEN,LZEW,22.07
01/01/2017,2,2,N,LZ_AEN,LZ,21.87
01/01/2017,2,2,N,LZ_AEN,LZEW,21.87
01/01/2017,2,3,N,LZ_AEN,LZ,20.92
01/01/2017,2,3,N,LZ_AEN,LZEW,20.92
01/01/2017,2,4,N,LZ_AEN,LZ,21
01/01/2017,2,4,N,LZ_AEN,LZEW,21
01/01/2017,2,1,N,LZ_CPS,LZ,22.07
01/01/2017,2,1,N,LZ_CPS,LZEW,22.07
01/01/2017,2,2,N,LZ_CPS,LZ,21.87
01/01/2017,2,2,N,LZ_CPS,LZEW,21.87
01/01/2017,2,3,N,LZ_CPS,LZ,20.92
01/01/2017,2,3,N,LZ_CPS,LZEW,20.92
01/01/2017,2,4,N,LZ_CPS,LZ,21
01/01/2017,2,4,N,LZ_CPS,LZEW,21
01/01/2017,2,1,N,LZ_HOUSTON,LZ,22.07
01/01/2017,2,1,N,LZ_HOUSTON,LZEW,22.07
01/01/2017,2,2,N,LZ_HOUSTON,LZ,21.87
01/01/2017,2,2,N,LZ_HOUSTON,LZEW,21.87
01/01/2017,2,3,N,LZ_HOUSTON,LZ,20.92
01/01/2017,2,3,N,LZ_HOUSTON,LZEW,20.92
01/01/2017,2,4,N,LZ_HOUSTON,LZ,21
01/01/2017,2,4,N,LZ_HOUSTON,LZEW,21
01/01/2017,2,1,N,LZ_LCRA,LZ,22.07
01/01/2017,2,1,N,LZ_LCRA,LZEW,22.07
01/01/2017,2,2,N,LZ_LCRA,LZ,21.87
01/01/2017,2,2,N,LZ_LCRA,LZEW,21.87
01/01/2017,2,3,N,LZ_LCRA,LZ,20.92
01/01/2017,2,3,N,LZ_LCRA,LZEW,20.92
01/01/2017,2,4,N,LZ_LCRA,LZ,21
01/01/2017,2,4,N,LZ_LCRA,LZEW,21
01/01/2017,2,1,N,LZ_NORTH,LZ,22.07
01/01/2017,2,1,N,LZ_NORTH,LZEW,22.07
01/01/2017,2,2,N,LZ_NORTH,LZ,21.87
01/01/2017,2,2,N,LZ_NORTH,LZEW,21.87
01/01/2017,2,3,N,LZ_NORTH,LZ,20.92
01/01/2017,2,3,N,LZ_NORTH,LZEW,20.92
01/01/2017,2,4,N,LZ_NORTH,LZ,21
01/01/2017,2,4,N,LZ_NORTH,LZEW,21
01/01/2017,2,1,N,LZ_RAYBN,LZ,22.07
01/01/2017,2,1,N,LZ_RAYBN,LZEW,22.07
01/01/2017,2,2,N,LZ_RAYBN,LZ,21.87
01/01/2017,2,2,N,LZ_RAYBN,LZEW,21.87
01/01/2017,2,3,N,LZ_RAYBN,LZ,20.92
01/01/2017,2,3,N,LZ_RAYBN,LZEW,20.92
01/01/2017,2,4,N,LZ_RAYBN,LZ,21
01/01/2017,2,4,N,LZ_RAYBN,LZEW,21
01/01/2017,2,1,N,LZ_SOUTH,LZ,22.07
01/01/2017,2,1,N,LZ_SOUTH,LZEW,22.07
01/01/2017,2,2,N,LZ_SOUTH,LZ,21.87
01/01/2017,2,2,N,LZ_SOUTH,LZEW,21.87
01/01/2017,2,3,N,LZ_SOUTH,LZ,20.92
01/01/2017,2,3,N,LZ_SOUTH,LZEW,20.92
01/01/2017,2,4,N,LZ_SOUTH,LZ,21
01/01/2017,2,4,N,LZ_SOUTH,LZEW,21
01/01/2017,2,1,N,LZ_WEST,LZ,22.07
01/01/2017,2,1,N,LZ_WEST,LZEW,22.07
01/01/2017,2,2,N,LZ_WEST,LZ,21.87
01/01/2017,2,2,N,LZ_WEST,LZEW,21.87
01/01/2017,2,3,N,LZ_WEST,LZ,20.92
01/01/2017,2,3,N,LZ_WEST,LZEW,20.92
01/01/2017,2,4,N,LZ_WEST,LZ,21
01/01/2017,2,4,N,LZ_WEST,LZEW,21
01/01/2017,3,1,N,HB_BUSAVG,SH,21.11
01/01/2017,3,2,N,HB_BUSAVG,SH,20.94
01/01/2017,3,3,N,HB_BUSAVG,SH,20.60
01/01/2017,3,4,N,HB_BUSAVG,SH,20.29
01/01/2017,3,1,N,HB_HOUSTON,HU,21.11
01/01/2017,3,2,N,HB_HOUSTON,HU,20.94
01/01/2017,3,3,N,HB_HOUSTON,HU,20.60
01/01/2017,3,4,N,HB_HOUSTON,HU,20.29
01/01/2017,3,1,N,HB_HUBAVG,AH,21.11
01/01/2017,3,2,N,HB_HUBAVG,AH,20.94
01/01/2017,3,3,N,HB_HUBAVG,AH,20.60
01/01/2017,3,4,N,HB_HUBAVG,AH,20.29
01/01/2017,3,1,N,HB_NORTH,HU,21.11
01/01/2017,3,2,N,HB_NORTH,HU,20.94
01/01/2017,3,3,N,HB_NORTH,HU,20.60
01/01/2017,3,4,N,HB_NORTH,HU,20.29
01/01/2017,3,1,N,HB_SOUTH,HU,21.11
01/01/2017,3,2,N,HB_SOUTH,HU,20.94
01/01/2017,3,3,N,HB_SOUTH,HU,20.60
01/01/2017,3,4,N,HB_SOUTH,HU,20.29
01/01/2017,3,1,N,HB_WEST,HU,21.11
01/01/2017,3,2,N,HB_WEST,HU,20.94
01/01/2017,3,3,N,HB_WEST,HU,20.60
01/01/2017,3,4,N,HB_WEST,HU,20.29
01/01/2017,3,1,N,LZ_AEN,LZ,21.11
01/01/2017,3,1,N,LZ_AEN,LZEW,21.11
01/01/2017,3,2,N,LZ_AEN,LZ,20.94
01/01/2017,3,2,N,LZ_AEN,LZEW,20.94
01/01/2017,3,3,N,LZ_AEN,LZ,20.60
01/01/2017,3,3,N,LZ_AEN,LZEW,20.60
01/01/2017,3,4,N,LZ_AEN,LZ,20.29
01/01/2017,3,4,N,LZ_AEN,LZEW,20.29
01/01/2017,3,1,N,LZ_CPS,LZ,21.11
01/01/2017,3,1,N,LZ_CPS,LZEW,21.11
01/01/2017,3,2,N,LZ_CPS,LZ,20.94
01/01/2017,3,2,N,LZ_CPS,LZEW,20.94
01/01/2017,3,3,N,LZ_CPS,LZ,20.60
01/01/2017,3,3,N,LZ_CPS,LZEW,20.60
01/01/2017,3,4,N,LZ_CPS,LZ,20.29
01/01/2017,3,4,N,LZ_CPS,LZEW,20.29
01/01/2017,3,1,N,LZ_HOUSTON,LZ,21.11
01/01/2017,3,1,N,LZ_HOUSTON,LZEW,21.11
01/01/2017,3,2,N,LZ_HOUSTON,LZ,20.94
01/01/2017,3,2,N,LZ_HOUSTON,LZEW,20.94
01/01/2017,3,3,N,LZ_HOUSTON,LZ,20.60
01/01/2017,3,3,N,LZ_HOUSTON,LZEW,20.60
01/01/2017,3,4,N,LZ_HOUSTON,LZ,20.29
01/01/2017,3,4,N,LZ_HOUSTON,LZEW,20.29
01/01/2017,3,1,N,LZ_LCRA,LZ,21.11
01/01/2017,3,1,N,LZ_LCRA,LZEW,21.11
01/01/2017,3,2,N,LZ_LCRA,LZ,20.94
01/01/2017,3,2,N,LZ_LCRA,LZEW,20.94
01/01/2017,3,3,N,LZ_LCRA,LZ,20.60
01/01/2017,3,3,N,LZ_LCRA,LZEW,20.60
01/01/2017,3,4,N,LZ_LCRA,LZ,20.29
01/01/2017,3,4,N,LZ_LCRA,LZEW,20.29
01/01/2017,3,1,N,LZ_NORTH,LZ,21.11
01/01/2017,3,1,N,LZ_NORTH,LZEW,21.11
01/01/2017,3,2,N,LZ_NORTH,LZ,20.94
01/01/2017,3,2,N,LZ_NORTH,LZEW,20.94
01/01/2017,3,3,N,LZ_NORTH,LZ,20.60
01/01/2017,3,3,N,LZ_NORTH,LZEW,20.60
01/01/2017,3,4,N,LZ_NORTH,LZ,20.29
01/01/2017,3,4,N,LZ_NORTH,LZEW,20.29
01/01/2017,3,1,N,LZ_RAYBN,LZ,21.11
01/01/2017,3,1,N,LZ_RAYBN,LZEW,21.11
01/01/2017,3,2,N,LZ_RAYBN,LZ,20.94
01/01/2017,3,2,N,LZ_RAYBN,LZEW,20.94
01/01/2017,3,3,N,LZ_RAYBN,LZ,20.60
01/01/2017,3,3,N,LZ_RAYBN,LZEW,20.60
01/01/2017,3,4,N,LZ_RAYBN,LZ,20.29
01/01/2017,3,4,N,LZ_RAYBN,LZEW,20.29
01/01/2017,3,1,N,LZ_SOUTH,LZ,21.11
01/01/2017,3,1,N,LZ_SOUTH,LZEW,21.11
01/01/2017,3,2,N,LZ_SOUTH,LZ,20.94
01/01/2017,3,2,N,LZ_SOUTH,LZEW,20.94
01/01/2017,3,3,N,LZ_SOUTH,LZ,20.60
01/01/2017,3,3,N,LZ_SOUTH,LZEW,20.60
01/01/2017,3,4,N,LZ_SOUTH,LZ,20.29
01/01/2017,3,4,N,LZ_SOUTH,LZEW,20.29
01/01/2017,3,1,N,LZ_WEST,LZ,21.11
01/01/2017,3,1,N,LZ_WEST,LZEW,21.11
01/01/2017,3,2,N,LZ_WEST,LZ,20.94
01/01/2017,3,2,N,LZ_WEST,LZEW,20.94
01/01/2017,3,3,N,LZ_WEST,LZ,20.60
01/01/2017,3,3,N,LZ_WEST,LZEW,20.60
01/01/2017,3,4,N,LZ_WEST,LZ,20.29
01/01/2017,3,4,N,LZ_WEST,LZEW,20.29
01/01/2017,4,1,N,HB_BUSAVG,SH,20.23
01/01/2017,4,2,N,HB_BUSAVG,SH,20.32
01/01/2017,4,3,N,HB_BUSAVG,SH,20.26
01/01/2017,4,4,N,HB_BUSAVG,SH,20.27
01/01/2017,4,1,N,HB_HOUSTON,HU,20.23
01/01/2017,4,2,N,HB_HOUSTON,HU,20.32
01/01/2017,4,3,N,HB_HOUSTON,HU,20.26
01/01/2017,4,4,N,HB_HOUSTON,HU,20.27
01/01/2017,4,1,N,HB_HUBAVG,AH,20.23
01/01/2017,4,2,N,HB_HUBAVG,AH,20.32
