Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
01/01/2015,1,1,N,HB_BUSAVG,SH,22.50
01/01/2015,1,2,N,HB_BUSAVG,SH,22.56
01/01/2015,1,3,N,HB_BUSAVG,SH,22.42
01/01/2015,1,4,N,HB_BUSAVG,SH,22.39
01/01/2015,1,1,N,HB_HOUSTON,HU,22.50
01/01/2015,1,2,N,HB_HOUSTON,HU,22.56
01/01/2015,1,3,N,HB_HOUSTON,HU,22.42
01/01/2015,1,4,N,HB_HOUSTON,HU,22.39
01/01/2015,1,1,N,HB_HUBAVG,AH,22.50
01/01/2015,1,2,N,HB_HUBAVG,AH,22.56
01/01/2015,1,3,N,HB_HUBAVG,AH,22.42
01/01/2015,1,4,N,HB_HUBAVG,AH,22.39
01/01/2015,1,1,N,HB_NORTH,HU,22.50
01/01/2015,1,2,N,HB_NORTH,HU,22.56
01/01/2015,1,3,N,HB_NORTH,HU,22.42
01/01/2015,1,4,N,HB_NORTH,HU,22.39
01/01/2015,1,1,N,HB_SOUTH,HU,22.50
01/01/2015,1,2,N,HB_SOUTH,HU,22.56
01/01/2015,1,3,N,HB_SOUTH,HU,22.42
01/01/2015,1,4,N,HB_SOUTH,HU,22.39
01/01/2015,1,1,N,HB_WEST,HU,22.50
01/01/2015,1,2,N,HB_WEST,HU,22.56
01/01/2015,1,3,N,HB_WEST,HU,22.42
01/01/2015,1,4,N,HB_WEST,HU,22.39
01/01/2015,1,1,N,LZ_AEN,LZ,22.50
01/01/2015,1,1,N,LZ_AEN,LZEW,22.50
01/01/2015,1,2,N,LZ_AEN,LZ,22.56
01/01/2015,1,2,N,LZ_AEN,LZEW,22.56
01/01/2015,1,3,N,LZ_AEN,LZ,22.42
01/01/2015,1,3,N,LZ_AEN,LZEW,22.42
01/01/2015,1,4,N,LZ_AEN,LZ,22.39
01/01/2015,1,4,N,LZ_AEN,LZEW,22.39
01/01/2015,1,1,N,LZ_CPS,LZ,22.50
01/01/2015,1,1,N,LZ_CPS,LZEW,22.50
01/01/2015,1,2,N,LZ_CPS,LZ,22.56
01/01/2015,1,2,N,LZ_CPS,LZEW,22.56
01/01/2015,1,3,N,LZ_CPS,LZ,22.42
01/01/2015,1,3,N,LZ_CPS,LZEW,22.42
01/01/2015,1,4,N,LZ_CPS,LZ,22.39
01/01/2015,1,4,N,LZ_CPS,LZEW,22.39
01/01/2015,1,1,N,LZ_HOUSTON,LZ,22.50
01/01/2015,1,1,N,LZ_HOUSTON,LZEW,22.50
01/01/2015,1,2,N,LZ_HOUSTON,LZ,22.56
01/01/2015,1,2,N,LZ_HOUSTON,LZEW,22.56
01/01/2015,1,3,N,LZ_HOUSTON,LZ,22.42
01/01/2015,1,3,N,LZ_HOUSTON,LZEW,22.42
01/01/2015,1,4,N,LZ_HOUSTON,LZ,22.39
01/01/2015,1,4,N,LZ_HOUSTON,LZEW,22.39
01/01/2015,1,1,N,LZ_LCRA,LZ,22.50
01/01/2015,1,1,N,LZ_LCRA,LZEW,22.50
01/01/2015,1,2,N,LZ_LCRA,LZ,22.56
01/01/2015,1,2,N,LZ_LCRA,LZEW,22.56
01/01/2015,1,3,N,LZ_LCRA,LZ,22.42
01/01/2015,1,3,N,LZ_LCRA,LZEW,22.42
01/01/2015,1,4,N,LZ_LCRA,LZ,22.39
01/01/2015,1,4,N,LZ_LCRA,LZEW,22.39
01/01/2015,1,1,N,LZ_NORTH,LZ,22.50
01/01/2015,1,1,N,LZ_NORTH,LZEW,22.50
01/01/2015,1,2,N,LZ_NORTH,LZ,22.56
01/01/2015,1,2,N,LZ_NORTH,LZEW,22.56
01/01/2015,1,3,N,LZ_NORTH,LZ,22.42
01/01/2015,1,3,N,LZ_NORTH,LZEW,22.42
01/01/2015,1,4,N,LZ_NORTH,LZ,22.39
01/01/2015,1,4,N,LZ_NORTH,LZEW,22.39
01/01/2015,1,1,N,LZ_RAYBN,LZ,22.50
01/01/2015,1,1,N,LZ_RAYBN,LZEW,22.50
01/01/2015,1,2,N,LZ_RAYBN,LZ,22.56
01/01/2015,1,2,N,LZ_RAYBN,LZEW,22.56
01/01/2015,1,3,N,LZ_RAYBN,LZ,22.42
01/01/2015,1,3,N,LZ_RAYBN,LZEW,22.42
01/01/2015,1,4,N,LZ_RAYBN,LZ,22.39
01/01/2015,1,4,N,LZ_RAYBN,LZEW,22.39
01/01/2015,1,1,N,LZ_SOUTH,LZ,22.50
01/01/2015,1,1,N,LZ_SOUTH,LZEW,22.50
01/01/2015,1,2,N,LZ_SOUTH,LZ,22.56
01/01/2015,1,2,N,LZ_SOUTH,LZEW,22.56
01/01/2015,1,3,N,LZ_SOUTH,LZ,22.42
01/01/2015,1,3,N,LZ_SOUTH,LZEW,22.42
01/01/2015,1,4,N,LZ_SOUTH,LZ,22.39
01/01/2015,1,4,N,LZ_SOUTH,LZEW,22.39
01/01/2015,1,1,N,LZ_WEST,LZ,22.50
01/01/2015,1,1,N,LZ_WEST,LZEW,22.50
01/01/2015,1,2,N,LZ_WEST,LZ,22.56
01/01/2015,1,2,N,LZ_WEST,LZEW,22.56
01/01/2015,1,3,N,LZ_WEST,LZ,22.42
01/01/2015,1,3,N,LZ_WEST,LZEW,22.42
01/01/2015,1,4,N,LZ_WEST,LZ,22.39
01/01/2015,1,4,N,LZ_WEST,LZEW,22.39
01/01/2015,2,1,N,HB_BUSAVG,SH,22.39
01/01/2015,2,2,N,HB_BUSAVG,SH,22.36
01/01/2015,2,3,N,HB_BUSAVG,SH,22.26
01/01/2015,2,4,N,HB_BUSAVG,SH,22.21
01/01/2015,2,1,N,HB_HOUSTON,HU,22.39
01/01/2015,2,2,N,HB_HOUSTON,HU,22.36
01/01/2015,2,3,N,HB_HOUSTON,HU,22.26
01/01/2015,2,4,N,HB_HOUSTON,HU,22.21
01/01/2015,2,1,N,HB_HUBAVG,AH,22.39
01/01/2015,2,2,N,HB_HUBAVG,AH,22.36
01/01/2015,2,3,N,HB_HUBAVG,AH,22.26
01/01/2015,2,4,N,HB_HUBAVG,AH,22.21
01/01/2015,2,1,N,HB_NORTH,HU,22.39
01/01/2015,2,2,N,HB_NORTH,HU,22.36
01/01/2015,2,3,N,HB_NORTH,HU,22.26
01/01/2015,2,4,N,HB_NORTH,HU,22.21
01/01/2015,2,1,N,HB_SOUTH,HU,22.39
01/01/2015,2,2,N,HB_SOUTH,HU,22.36
01/01/2015,2,3,N,HB_SOUTH,HU,22.26
01/01/2015,2,4,N,HB_SOUTH,HU,22.21
01/01/2015,2,1,N,HB_WEST,HU,22.39
01/01/2015,2,2,N,HB_WEST,HU,22.36
01/01/2015,2,3,N,HB_WEST,HU,22.26
01/01/2015,2,4,N,HB_WEST,HU,22.21
01/01/2015,2,1,N,LZ_AEN,LZ,22.39
01/01/2015,2,1,N,LZ_AEN,LZEW,22.39
01/01/2015,2,2,N,LZ_AEN,LZ,22.36
01/01/2015,2,2,N,LZ_AEN,LZEW,22.36
01/01/2015,2,3,N,LZ_AEN,LZ,22.26
01/01/2015,2,3,N,LZ_AEN,LZEW,22.26
01/01/2015,2,4,N,LZ_AEN,LZ,22.21
01/01/2015,2,4,N,LZ_AEN,LZEW,22.21
01/01/2015,2,1,N,LZ_CPS,LZ,22.39
01/01/2015,2,1,N,LZ_CPS,LZEW,22.39
01/01/2015,2,2,N,LZ_CPS,LZ,22.36
01/01/2015,2,2,N,LZ_CPS,LZEW,22.36
01/01/2015,2,3,N,LZ_CPS,LZ,22.26
01/01/2015,2,3,N,LZ_CPS,LZEW,22.26
01/01/2015,2,4,N,LZ_CPS,LZ,22.21
01/01/2015,2,4,N,LZ_CPS,LZEW,22.21
01/01/2015,2,1,N,LZ_HOUSTON,LZ,22.39
01/01/2015,2,1,N,LZ_HOUSTON,LZEW,22.39
01/01/2015,2,2,N,LZ_HOUSTON,LZ,22.36
01/01/2015,2,2,N,LZ_HOUSTON,LZEW,22.36
01/01/2015,2,3,N,LZ_HOUSTON,LZ,22.26
01/01/2015,2,3,N,LZ_HOUSTON,LZEW,22.26
01/01/2015,2,4,N,LZ_HOUSTON,LZ,22.21
01/01/2015,2,4,N,LZ_HOUSTON,LZEW,22.21
01/01/2015,2,1,N,LZ_LCRA,LZ,22.39
01/01/2015,2,1,N,LZ_LCRA,LZEW,22.39
01/01/2015,2,2,N,LZ_LCRA,LZ,22.36
01/01/2015,2,2,N,LZ_LCRA,LZEW,22.36
01/01/2015,2,3,N,LZ_LCRA,LZ,22.26
01/01/2015,2,3,N,LZ_LCRA,LZEW,22.26
01/01/2015,2,4,N,LZ_LCRA,LZ,22.21
01/01/2015,2,4,N,LZ_LCRA,LZEW,22.21
01/01/2015,2,1,N,LZ_NORTH,LZ,22.39
01/01/2015,2,1,N,LZ_NORTH,LZEW,22.39
01/01/2015,2,2,N,LZ_NORTH,LZ,22.36
01/01/2015,2,2,N,LZ_NORTH,LZEW,22.36
01/01/2015,2,3,N,LZ_NORTH,LZ,22.26
01/01/2015,2,3,N,LZ_NORTH,LZEW,22.26
01/01/2015,2,4,N,LZ_NORTH,LZ,22.21
01/01/2015,2,4,N,LZ_NORTH,LZEW,22.21
01/01/2015,2,1,N,LZ_RAYBN,LZ,22.39
01/01/2015,2,1,N,LZ_RAYBN,LZEW,22.39
01/01/2015,2,2,N,LZ_RAYBN,LZ,22.36
01/01/2015,2,2,N,LZ_RAYBN,LZEW,22.36
01/01/2015,2,3,N,LZ_RAYBN,LZ,22.26
01/01/2015,2,3,N,LZ_RAYBN,LZEW,22.26
01/01/2015,2,4,N,LZ_RAYBN,LZ,22.21
01/01/2015,2,4,N,LZ_RAYBN,LZEW,22.21
01/01/2015,2,1,N,LZ_SOUTH,LZ,22.39
01/01/2015,2,1,N,LZ_SOUTH,LZEW,22.39
01/01/2015,2,2,N,LZ_SOUTH,LZ,22.36
01/01/2015,2,2,N,LZ_SOUTH,LZEW,22.36
01/01/2015,2,3,N,LZ_SOUTH,LZ,22.26
01/01/2015,2,3,N,LZ_SOUTH,LZEW,22.26
01/01/2015,2,4,N,LZ_SOUTH,LZ,22.21
01/01/2015,2,4,N,LZ_SOUTH,LZEW,22.21
01/01/2015,2,1,N,LZ_WEST,LZ,22.39
01/01/2015,2,1,N,LZ_WEST,LZEW,22.39
01/01/2015,2,2,N,LZ_WEST,LZ,22.36
01/01/2015,2,2,N,LZ_WEST,LZEW,22.36
01/01/2015,2,3,N,LZ_WEST,LZ,22.26
01/01/2015,2,3,N,LZ_WEST,LZEW,22.26
01/01/2015,2,4,N,LZ_WEST,LZ,22.21
01/01/2015,2,4,N,LZ_WEST,LZEW,22.21
01/01/2015,3,1,N,HB_BUSAVG,SH,22.18
01/01/2015,3,2,N,HB_BUSAVG,SH,22.22
01/01/2015,3,3,N,HB_BUSAVG,SH,22.24
01/01/2015,3,4,N,HB_BUSAVG,SH,22.17
01/01/2015,3,1,N,HB_HOUSTON,HU,22.18
01/01/2015,3,2,N,HB_HOUSTON,HU,22.22
01/01/2015,3,3,N,HB_HOUSTON,HU,22.24
01/01/2015,3,4,N,HB_HOUSTON,HU,22.17
01/01/2015,3,1,N,HB_HUBAVG,AH,22.18
01/01/2015,3,2,N,HB_HUBAVG,AH,22.22
01/01/2015,3,3,N,HB_HUBAVG,AH,22.24
01/01/2015,3,4,N,HB_HUBAVG,AH,22.17
01/01/2015,3,1,N,HB_NORTH,HU,22.18
01/01/2015,3,2,N,HB_NORTH,HU,22.22
01/01/2015,3,3,N,HB_NORTH,HU,22.24
01/01/2015,3,4,N,HB_NORTH,HU,22.17
01/01/2015,3,1,N,HB_SOUTH,HU,22.18
01/01/2015,3,2,N,HB_SOUTH,HU,22.22
01/01/2015,3,3,N,HB_SOUTH,HU,22.24
01/01/2015,3,4,N,HB_SOUTH,HU,22.17
01/01/2015,3,1,N,HB_WEST,HU,22.18
01/01/2015,3,2,N,HB_WEST,HU,22.22
01/01/2015,3,3,N,HB_WEST,HU,22.24
01/01/2015,3,4,N,HB_WEST,HU,22.17
01/01/2015,3,1,N,LZ_AEN,LZ,22.18
01/01/2015,3,1,N,LZ_AEN,LZEW,22.18
01/01/2015,3,2,N,LZ_AEN,LZ,22.22
01/01/2015,3,2,N,LZ_AEN,LZEW,22.22
01/01/2015,3,3,N,LZ_AEN,LZ,22.24
01/01/2015,3,3,N,LZ_AEN,LZEW,22.24
01/01/2015,3,4,N,LZ_AEN,LZ,22.17
01/01/2015,3,4,N,LZ_AEN,LZEW,22.17
01/01/2015,3,1,N,LZ_CPS,LZ,22.18
01/01/2015,3,1,N,LZ_CPS,LZEW,22.18
01/01/2015,3,2,N,LZ_CPS,LZ,22.22
01/01/2015,3,2,N,LZ_CPS,LZEW,22.22
01/01/2015,3,3,N,LZ_CPS,LZ,22.24
01/01/2015,3,3,N,LZ_CPS,LZEW,22.24
