Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN
01/05/2016,02:00,N,2.61,1,2,0.77
01/05/2016,03:00,N,1,0.01,2,0.85
01/05/2016,04:00,N,2.61,1,2,0.85
01/05/2016,05:00,N,3.5,2,2,0.85
01/05/2016,06:00,N,4.56,4.31,4.31,0.85
01/05/2016,07:00,N,3.5,31.96,31.96,7.5
01/05/2016,08:00,N,2.61,11.16,12.74,7.5
01/05/2016,09:00,N,2.56,4.75,5.98,4
01/05/2016,10:00,N,2.3,5,5,4.25
01/05/2016,11:00,N,3.46,4.35,4.35,5.12
01/05/2016,12:00,N,3.29,3.11,3.43,5.25
01/05/2016,13:00,N,3.11,2.61,2.68,5
01/05/2016,14:00,N,3.46,2.11,2.11,5.06
01/05/2016,15:00,N,3.11,1.09,2,1
01/05/2016,16:00,N,1,0.71,2,0.97
01/05/2016,17:00,N,0.61,1.56,2,0.97
01/05/2016,18:00,N,3.5,5.73,5.73,2.5
01/05/2016,19:00,N,5,5.12,5.64,1.76
01/05/2016,20:00,N,1,3,4.76,0.97
01/05/2016,21:00,N,3.01,3,3.87,0.97
01/05/2016,22:00,N,3.5,2.52,2.68,0.85
01/05/2016,23:00,N,4,2.5,4,0.85
01/05/2016,24:00,N,4,1.61,4,0.85
01/06/2016,01:00,N,4,1.75,2,0.77
01/06/2016,02:00,N,2.86,1,2,0.77
01/06/2016,03:00,N,3.11,1,2,0.95
01/06/2016,04:00,N,1.78,1.11,2,0.95
01/06/2016,05:00,N,3.95,1.9,2.1,0.95
01/06/2016,06:00,N,4,4.39,4.3,0.95
01/06/2016,07:00,N,8.57,30.45,31.16,5
01/06/2016,08:00,N,3.11,6.42,9.18,5
01/06/2016,09:00,N,1.29,4.07,5,3.32
01/06/2016,10:00,N,1.65,3.9,5,3.15
01/06/2016,11:00,N,3.5,4.46,5.09,4.34
01/06/2016,12:00,N,3.32,3.31,4.25,4.36
01/06/2016,13:00,N,3.46,2.27,3.5,4.28
01/06/2016,14:00,N,3.5,2.47,5,4.33
01/06/2016,15:00,N,3.11,2.08,5,1.18
01/06/2016,16:00,N,1,1.61,3.5,0.95
01/06/2016,17:00,N,1,2,3.71,0.95
01/06/2016,18:00,N,3.5,9.97,12.42,2.2
01/06/2016,19:00,N,6.31,7.72,9.72,1.55
01/06/2016,20:00,N,1,3,6,0.95
01/06/2016,21:00,N,2.5,3,5.75,0.95
01/06/2016,22:00,N,3.91,2.61,5,0.95
01/06/2016,23:00,N,4,2.18,4.18,0.95
01/06/2016,24:00,N,4,1.61,3.5,0.77
01/07/2016,01:00,N,4,1.75,2.01,0.85
01/07/2016,02:00,N,3.11,1.61,2.01,0.85
01/07/2016,03:00,N,2.89,1.11,2.01,0.98
01/07/2016,04:00,N,2.59,1.61,2.01,1
01/07/2016,05:00,N,4,1.81,2.01,1
01/07/2016,06:00,N,9.03,5,6.78,1.01
01/07/2016,07:00,N,4.9,21.01,25.01,4.38
01/07/2016,08:00,N,3.01,6,10,4
01/07/2016,09:00,N,3.11,3.41,8.49,2.01
01/07/2016,10:00,N,3.37,3.32,10,1.84
01/07/2016,11:00,N,3.6,4.73,8.75,6
01/07/2016,12:00,N,3.89,2.61,4.46,4.25
01/07/2016,13:00,N,3.5,2.25,5.21,5
01/07/2016,14:00,N,3.5,2,4.25,5
01/07/2016,15:00,N,3.19,1.61,4.25,1.28
01/07/2016,16:00,N,1.61,1.61,4.25,0.99
01/07/2016,17:00,N,1,2,4.25,0.99
01/07/2016,18:00,N,3.5,16,20,2.01
01/07/2016,19:00,N,3.5,6.32,10.94,1.45
01/07/2016,20:00,N,1.61,3,8.76,0.99
01/07/2016,21:00,N,3.11,3,7.86,0.99
01/07/2016,22:00,N,4,2.25,5.21,0.99
01/07/2016,23:00,N,5,2.61,5,0.85
01/07/2016,24:00,N,4,2,5,0.85
01/08/2016,01:00,N,4,2.01,2.25,0.77
01/08/2016,02:00,N,3.11,1.75,2.25,0.77
01/08/2016,03:00,N,2.77,1.61,2.25,1
01/08/2016,04:00,N,2.89,1.75,2.25,0.99
01/08/2016,05:00,N,4,2.05,2.25,0.99
01/08/2016,06:00,N,9.11,7.75,10.75,0.99
01/08/2016,07:00,N,4.06,25,43.17,3.82
01/08/2016,08:00,N,3.46,6.55,20,3.24
01/08/2016,09:00,N,2.61,4.83,10,2.01
01/08/2016,10:00,N,3.46,4.72,8.61,2.01
01/08/2016,11:00,N,3.5,4.79,7.85,5.96
01/08/2016,12:00,N,3.5,2.85,7.25,4.5
01/08/2016,13:00,N,3.5,2.5,7.25,5
01/08/2016,14:00,N,3.46,2.5,4.75,4
01/08/2016,15:00,N,3.46,2,5,1.26
01/08/2016,16:00,N,2.61,1,5,0.99
01/08/2016,17:00,N,1,2,5,0.99
01/08/2016,18:00,N,4.13,17.36,25,1.91
01/08/2016,19:00,N,3.5,6.16,12.5,1.42
01/08/2016,20:00,N,1,3,7.44,1.27
01/08/2016,21:00,N,2.45,3,6.89,1.27
01/08/2016,22:00,N,3.89,2.5,5.08,1.11
01/08/2016,23:00,N,4.36,3,5,0.97
01/08/2016,24:00,N,4,2,4,0.81
01/09/2016,01:00,N,3.5,1.61,1.62,0.81
01/09/2016,02:00,N,2.61,1,1.61,0.81
01/09/2016,03:00,N,2.61,0.54,1.61,1
01/09/2016,04:00,N,2.75,1,1.61,1
01/09/2016,05:00,N,4,1.61,1.61,1
01/09/2016,06:00,N,8.19,2.61,2.61,1
01/09/2016,07:00,N,7.31,11.56,11.56,3.07
01/09/2016,08:00,N,3.46,3.86,5.99,3
01/09/2016,09:00,N,3.01,3.06,3.61,2.06
01/09/2016,10:00,N,2.56,3.57,4.9,2.07
01/09/2016,11:00,N,3.5,4.98,5.46,5.75
01/09/2016,12:00,N,3.41,3.36,3.82,3.94
01/09/2016,13:00,N,3.5,2.01,2.28,4.25
01/09/2016,14:00,N,3.5,1.59,2.02,4.07
01/09/2016,15:00,N,3.48,1,2.51,0.99
01/09/2016,16:00,N,3.01,0.57,2.51,0.99
01/09/2016,17:00,N,1,1.79,2.51,1.17
01/09/2016,18:00,N,3.11,6.73,6.73,1.98
01/09/2016,19:00,N,3.5,5.77,6.2,1.48
01/09/2016,20:00,N,1,3,5.61,1.43
01/09/2016,21:00,N,3.01,3,4.35,1.45
01/09/2016,22:00,N,3.98,3,4,1.06
01/09/2016,23:00,N,3.98,3,3.46,0.97
01/09/2016,24:00,N,3.5,1.79,2.02,0.97
01/10/2016,01:00,N,3.5,1.11,1.55,0.71
01/10/2016,02:00,N,2.6,0.07,1.25,0.71
01/10/2016,03:00,N,1.6,0.47,1.25,0.99
01/10/2016,04:00,N,1.96,0.75,1.25,0.99
01/10/2016,05:00,N,4,2.07,2.07,0.99
01/10/2016,06:00,N,7.05,3.66,3.66,0.99
01/10/2016,07:00,N,5.88,6.42,6.42,1.5
01/10/2016,08:00,N,3.5,5.99,5.99,2.9
01/10/2016,09:00,N,3.11,7.51,9.51,4.36
01/10/2016,10:00,N,2.5,6.37,8.37,3.75
01/10/2016,11:00,N,3.11,5.6,6.01,5
01/10/2016,12:00,N,3.5,3.21,3.55,2.68
01/10/2016,13:00,N,3.11,2.51,2.91,2.5
01/10/2016,14:00,N,3.46,2.01,2.28,2.5
01/10/2016,15:00,N,3.11,0.86,1.61,0.99
01/10/2016,16:00,N,2.61,0.65,1.61,0.99
01/10/2016,17:00,N,1,1.18,1.9,0.99
01/10/2016,18:00,N,3.5,6.29,6.29,3.35
01/10/2016,19:00,N,4.64,5.06,5.49,1.7
01/10/2016,20:00,N,1.21,3,5,0.99
01/10/2016,21:00,N,3.08,3,4.94,0.99
01/10/2016,22:00,N,3.5,3,3.74,0.99
01/10/2016,23:00,N,3.5,2.32,2.51,0.85
01/10/2016,24:00,N,3.5,0.88,1.61,0.81
01/11/2016,01:00,N,3.5,0.01,1.3,0.7
01/11/2016,02:00,N,2.61,0.01,1.58,0.7
01/11/2016,03:00,N,2.4,0.01,1.61,1
01/11/2016,04:00,N,2.12,0.46,1,1
01/11/2016,05:00,N,4,2.11,2.11,1
01/11/2016,06:00,N,4.83,4.4,4.4,1.37
01/11/2016,07:00,N,4.19,37.17,37.17,5
01/11/2016,08:00,N,3.35,20.96,21.08,3.5
01/11/2016,09:00,N,3.04,4.53,5.4,3.53
01/11/2016,10:00,N,3.01,3.51,4.72,2.5
01/11/2016,11:00,N,3.5,4.04,4.16,4.04
01/11/2016,12:00,N,3.46,2.75,3.11,2.75
01/11/2016,13:00,N,3.01,2.26,2.62,3.25
01/11/2016,14:00,N,3.46,1.61,2.11,3.25
01/11/2016,15:00,N,3.01,1.04,2.02,1.14
01/11/2016,16:00,N,1.81,1,2.02,1.28
01/11/2016,17:00,N,1,1,2,1.3
01/11/2016,18:00,N,3,5.8,5.8,2.6
01/11/2016,19:00,N,4.05,6.67,7.58,1.58
01/11/2016,20:00,N,1,2.96,5.14,0.99
01/11/2016,21:00,N,3.11,2.51,4.16,0.99
01/11/2016,22:00,N,4,3,3.56,1.29
01/11/2016,23:00,N,4.29,2.01,2.51,0.97
01/11/2016,24:00,N,3.71,1.24,2.02,0.97
01/12/2016,01:00,N,4,1,1.61,0.7
01/12/2016,02:00,N,3.24,0.01,1.61,0.7
01/12/2016,03:00,N,3.11,0.01,1.5,0.99
01/12/2016,04:00,N,3.04,0.01,1.5,0.99
01/12/2016,05:00,N,3.84,1.61,1.61,0.99
01/12/2016,06:00,N,6.09,3,3,1.3
01/12/2016,07:00,N,5,20.39,20.39,3.79
01/12/2016,08:00,N,3.5,7.5,7.5,2.4
01/12/2016,09:00,N,1.32,3.6,3.6,2.61
01/12/2016,10:00,N,3.11,3.07,3.11,2.32
01/12/2016,11:00,N,3.5,3.26,3.65,4.62
01/12/2016,12:00,N,3.44,1.97,2.12,4.82
01/12/2016,13:00,N,3.99,1.15,2.11,4.62
01/12/2016,14:00,N,5.04,1,2.11,4.5
01/12/2016,15:00,N,3.11,1,2.12,1.33
01/12/2016,16:00,N,1,0.16,2.11,0.99
01/12/2016,17:00,N,1,1,2.11,0.99
01/12/2016,18:00,N,3.11,7,7,2.16
01/12/2016,19:00,N,3.7,4,4.57,1.48
01/12/2016,20:00,N,1,3,3.26,0.99
01/12/2016,21:00,N,3.11,2.51,3.11,0.99
01/12/2016,22:00,N,4,2.11,3,0.99
01/12/2016,23:00,N,4.06,1.25,4.68,0.97
01/12/2016,24:00,N,4,0.01,3.98,0.97
01/13/2016,01:00,N,4,0.46,2.93,0.7
01/13/2016,02:00,N,3.11,0.01,2.25,0.7
01/13/2016,03:00,N,1,0.01,2,0.99
01/13/2016,04:00,N,1,0.01,2,0.99
01/13/2016,05:00,N,4,1,3.21,0.99
01/13/2016,06:00,N,6,5,5.26,1.36
01/13/2016,07:00,N,6,25.3,25.5,4.21
01/13/2016,08:00,N,1.55,8.43,11.17,2.63
01/13/2016,09:00,N,1.25,4.06,5.3,2.61
01/13/2016,10:00,N,2.09,4,4.7,2.5
01/13/2016,11:00,N,3.5,4.08,4.38,4.82
01/13/2016,12:00,N,3.52,3.51,3.91,6.75
01/13/2016,13:00,N,3.5,2.52,3.25,5.95
01/13/2016,14:00,N,3.5,2.43,6.96,6.75
01/13/2016,15:00,N,2.72,1.48,4.9,1
01/13/2016,16:00,N,1,0.47,4,1
01/13/2016,17:00,N,1,1,4,0.99
01/13/2016,18:00,N,3.5,8.4,12.4,2.12
01/13/2016,19:00,N,3.5,5.44,8.51,1.42
01/13/2016,20:00,N,1,3.11,7.13,0.99
01/13/2016,21:00,N,2.72,2.96,6.1,0.99
01/13/2016,22:00,N,3.79,1.9,5,0.99
01/13/2016,23:00,N,5.68,2.51,5,0.97
01/13/2016,24:00,N,4,0.31,5,0.97
01/14/2016,01:00,N,4,4.01,9.25,0.95
01/14/2016,02:00,N,2.5,3,9.25,0.95
01/14/2016,03:00,N,2.23,3,4.25,0.99
01/14/2016,04:00,N,1,3,4.25,0.99
01/14/2016,05:00,N,4,5.55,5.75,0.99
01/14/2016,06:00,N,11,15.5,15.5,1.31
01/14/2016,07:00,N,11,26.25,30.25,4.36
01/14/2016,08:00,N,3.5,6.72,13.94,3.25
01/14/2016,09:00,N,1.66,3.84,7.43,2.84
01/14/2016,10:00,N,1.75,3.25,6.78,1.31
01/14/2016,11:00,N,6.53,4.27,9.5,6.75
01/14/2016,12:00,N,3.88,3.25,9.25,6.75
01/14/2016,13:00,N,4.63,2.61,6,5
01/14/2016,14:00,N,9.11,2.75,6.13,5.92
01/14/2016,15:00,N,3.5,2,6,1.25
01/14/2016,16:00,N,2.03,1,5,1.23
01/14/2016,17:00,N,1,2,5,1
01/14/2016,18:00,N,6.54,25,38.46,2.12
01/14/2016,19:00,N,10.01,4.84,16.63,1.41
01/14/2016,20:00,N,2.2,3.11,20,0.99
01/14/2016,21:00,N,3.5,2.61,12.86,0.99
01/14/2016,22:00,N,4.31,2.75,10,0.99
01/14/2016,23:00,N,9.24,3.11,7.5,0.97
01/14/2016,24:00,N,6.97,2.75,25.1,0.97
01/15/2016,01:00,N,4,5,5.2,0.71
01/15/2016,02:00,N,1.88,3.01,4.51,0.71
01/15/2016,03:00,N,1,3,4.25,0.99
01/15/2016,04:00,N,1,3.25,4.25,1
01/15/2016,05:00,N,4,8,7.13,1
01/15/2016,06:00,N,11,10,10,0.99
01/15/2016,07:00,N,5,25,25.2,4.9
01/15/2016,08:00,N,1,6.45,8,3.45
01/15/2016,09:00,N,1,4.89,5.72,3
01/15/2016,10:00,N,1,5,5.94,1.62
01/15/2016,11:00,N,3.5,7.28,7.28,6.68
01/15/2016,12:00,N,3.11,5.08,5.08,5.89
01/15/2016,13:00,N,3.5,4.51,4.51,4.76
01/15/2016,14:00,N,3.5,4.32,4.32,4.82
01/15/2016,15:00,N,2.15,3,4.08,0.99
01/15/2016,16:00,N,1.7,2.74,3.5,0.99
01/15/2016,17:00,N,1,2.93,3.25,1
01/15/2016,18:00,N,3.5,10.37,11.22,2.01
01/15/2016,19:00,N,3.5,9.47,10.86,1.43
01/15/2016,20:00,N,1,3.79,5.79,1.36
01/15/2016,21:00,N,1.5,3,4.46,1.28
01/15/2016,22:00,N,3.5,3.11,3.77,0.99
01/15/2016,23:00,N,8.32,3.25,7.5,0.97
01/15/2016,24:00,N,5.71,3,10.25,0.97
01/16/2016,01:00,N,4,3.06,4.25,0.71
01/16/2016,02:00,N,1,3,9.25,0.71
01/16/2016,03:00,N,1,3,9.25,1
01/16/2016,04:00,N,1,3,9.25,0.99
01/16/2016,05:00,N,4,9.3,9.5,0.99
01/16/2016,06:00,N,9.11,36.86,20,1.21
01/16/2016,07:00,N,9.11,9.2,9.2,3.81
01/16/2016,08:00,N,3.11,3.95,6.28,3.2
01/16/2016,09:00,N,1,3.11,5.11,2.36
01/16/2016,10:00,N,1,3.32,6.61,1.82
01/16/2016,11:00,N,3.5,3.11,6.57,6.36
01/16/2016,12:00,N,3.5,2.53,4.66,4.45
01/16/2016,13:00,N,4.03,2.02,4,3.79
01/16/2016,14:00,N,6.88,2.53,3.58,3.37
01/16/2016,15:00,N,3.5,1.61,4,0.99
01/16/2016,16:00,N,1,1,4,0.99
01/16/2016,17:00,N,1,2.74,3.25,1.15
01/16/2016,18:00,N,2.99,10.46,11.43,1.74
01/16/2016,19:00,N,3.5,12.4,13.03,1.35
01/16/2016,20:00,N,1,5.15,8.6,1.3
01/16/2016,21:00,N,1,3.11,6.27,1.3
01/16/2016,22:00,N,3.11,4.21,5.77,1.26
01/16/2016,23:00,N,4,4.63,6.63,0.97
01/16/2016,24:00,N,3.5,3.11,5.42,0.97
01/17/2016,01:00,N,3.5,3.49,5,0.95
01/17/2016,02:00,N,3.5,3,4.26,0.95
01/17/2016,03:00,N,3.5,3,5,1
01/17/2016,04:00,N,3.43,3,5,1.16
01/17/2016,05:00,N,4,4.97,5,1.21
01/17/2016,06:00,N,6.22,9.83,9.83,1.22
01/17/2016,07:00,N,3.5,11.91,11.91,3.62
01/17/2016,08:00,N,1.56,8.98,9.93,4.45
01/17/2016,09:00,N,1,9.47,10.96,4.45
01/17/2016,10:00,N,1,10.95,12.67,4.45
01/17/2016,11:00,N,3.5,6.93,7.01,6.7
01/17/2016,12:00,N,3.11,4.43,4.89,4.31
01/17/2016,13:00,N,2.89,2.9,3.25,2.5
01/17/2016,14:00,N,3.5,2.49,3.25,3.2
01/17/2016,15:00,N,3.5,2.02,4,1.09
01/17/2016,16:00,N,3.19,2,3.94,1.09
01/17/2016,17:00,N,1,2,3.33,1.19
01/17/2016,18:00,N,3.11,8.23,8.43,1.65
01/17/2016,19:00,N,3.5,8.57,8.94,1.33
01/17/2016,20:00,N,1,4.07,6.07,1.35
01/17/2016,21:00,N,1,3,4.08,1.25
01/17/2016,22:00,N,3.5,3,3.33,0.99
01/17/2016,23:00,N,4,3,5,0.97
01/17/2016,24:00,N,4,2.74,10,0.97
01/18/2016,01:00,N,4,3,3.99,0.97
01/18/2016,02:00,N,3.5,3,6.25,0.97
01/18/2016,03:00,N,3.23,2.74,4.06,1
01/18/2016,04:00,N,3.43,3,4.19,1.2
01/18/2016,05:00,N,3.5,4.57,4.97,1.28
01/18/2016,06:00,N,4,8.59,8.59,1.38
01/18/2016,07:00,N,3.5,26.14,26.14,3.89
01/18/2016,08:00,N,1,24.01,24.08,3.85
01/18/2016,09:00,N,1,10.12,12.63,3.85
01/18/2016,10:00,N,1,6.47,9.64,2.5
01/18/2016,11:00,N,3.11,8.6,8.97,7.1
01/18/2016,12:00,N,2.11,5.57,6.82,4.82
01/18/2016,13:00,N,2.14,4.43,5.02,4.22
01/18/2016,14:00,N,3.5,4,4.42,4
01/18/2016,15:00,N,3.11,3,3.79,1.3
01/18/2016,16:00,N,2.11,2.46,3.25,1.31
01/18/2016,17:00,N,1,2.61,3.25,1.3
01/18/2016,18:00,N,2.11,10.21,10.21,1.61
01/18/2016,19:00,N,3.5,11.97,12.17,1.4
01/18/2016,20:00,N,1,3.11,6.83,1.45
01/18/2016,21:00,N,1.55,3,3.82,1.39
01/18/2016,22:00,N,3.5,3,4.72,1.06
01/18/2016,23:00,N,7.19,2.61,10,0.97
01/18/2016,24:00,N,7.92,1.14,10,0.97
01/19/2016,01:00,N,4,3,3.2,0.95
01/19/2016,02:00,N,3.5,2.74,3.02,0.95
01/19/2016,03:00,N,3.11,2.53,3.02,0.99
01/19/2016,04:00,N,3.46,2.82,3.02,1
01/19/2016,05:00,N,4,5.05,5.25,1
01/19/2016,06:00,N,8.37,7.5,7.5,1.34
01/19/2016,07:00,N,5,22,22.2,4.02
01/19/2016,08:00,N,1,8.45,12.04,2.61
01/19/2016,09:00,N,1.26,4.09,5.54,2.99
01/19/2016,10:00,N,2.8,4.11,4.66,2.61
01/19/2016,11:00,N,3.5,4.08,6.91,5
01/19/2016,12:00,N,3.5,3.11,5.25,4.85
01/19/2016,13:00,N,2.73,2.74,4.5,4.29
01/19/2016,14:00,N,3.5,2.75,4.5,4.29
01/19/2016,15:00,N,3.5,2,5,1.34
01/19/2016,16:00,N,3.03,1.9,4.89,1.35
01/19/2016,17:00,N,1,2.05,5,0.99
01/19/2016,18:00,N,3.5,8.85,13.85,1.69
01/19/2016,19:00,N,3.5,7.41,9.41,1.38
01/19/2016,20:00,N,1,4.87,6.87,1.41
01/19/2016,21:00,N,2.61,3.16,5.67,1.41
01/19/2016,22:00,N,3.64,3,5,1.26
01/19/2016,23:00,N,8.2,2.74,10,0.97
01/19/2016,24:00,N,4,2.46,10,0.97
01/20/2016,01:00,N,4,1.11,4.19,0.95
01/20/2016,02:00,N,3.5,1,4.25,0.95
01/20/2016,03:00,N,3.11,0.9,4.25,1.11
01/20/2016,04:00,N,3.11,1.5,4.48,0.99
01/20/2016,05:00,N,3.94,3.35,6.49,0.99
01/20/2016,06:00,N,4,9.84,9.84,1.37
01/20/2016,07:00,N,3.5,20.94,20.94,4.31
01/20/2016,08:00,N,3.11,12.35,12.55,2.85
01/20/2016,09:00,N,1,6.83,7.33,2.5
01/20/2016,10:00,N,1,5.57,6.11,2.61
01/20/2016,11:00,N,3.5,5.63,5.63,5.62
01/20/2016,12:00,N,3.5,4.64,4.64,4.62
01/20/2016,13:00,N,2.67,4.13,4.46,4.26
01/20/2016,14:00,N,3.5,4.1,4.83,4.62
01/20/2016,15:00,N,3.5,3,5,0.99
01/20/2016,16:00,N,2.34,2.5,5,0.99
01/20/2016,17:00,N,1,2.45,5,0.99
01/20/2016,18:00,N,3.5,6,11,1.73
01/20/2016,19:00,N,3.5,5.35,7.35,1.38
01/20/2016,20:00,N,1.24,3.1,5.1,1.39
01/20/2016,21:00,N,3.27,2.44,5,1.33
01/20/2016,22:00,N,4,2.18,33.45,0.99
01/20/2016,23:00,N,13.75,9.25,11.25,0.97
01/20/2016,24:00,N,11.42,9.11,11.25,0.97
01/21/2016,01:00,N,4,3,5,0.95
01/21/2016,02:00,N,3.5,3,5.01,0.7
01/21/2016,03:00,N,3.5,2.61,5,1
01/21/2016,04:00,N,3.5,3,5,0.99
01/21/2016,05:00,N,4,6.81,7.01,0.99
01/21/2016,06:00,N,11,14.5,14.5,1.3
01/21/2016,07:00,N,5,35,35,2.84
01/21/2016,08:00,N,3.46,9.11,10.84,2.95
01/21/2016,09:00,N,3.11,4.96,6.96,2.5
01/21/2016,10:00,N,3.46,3.52,5.51,2.01
01/21/2016,11:00,N,5.29,5.71,5.91,5.11
01/21/2016,12:00,N,3.98,4.4,4.6,4
01/21/2016,13:00,N,3.98,4.23,4.43,4.22
01/21/2016,14:00,N,4.81,4.1,4.3,4.09
01/21/2016,15:00,N,3.5,3,3.5,0.99
01/21/2016,16:00,N,3.5,3,3.25,0.99
01/21/2016,17:00,N,3.5,3,3.5,0.99
01/21/2016,18:00,N,5,20.05,20.25,1.67
01/21/2016,19:00,N,5,9.84,11.84,1.38
01/21/2016,20:00,N,2.98,3.98,8.87,1.32
01/21/2016,21:00,N,3.44,4.1,8.06,1.32
01/21/2016,22:00,N,4,4.09,6.09,1
01/21/2016,23:00,N,4.47,5.08,5.41,0.97
01/21/2016,24:00,N,4,4.65,10.57,0.97
01/22/2016,01:00,N,3.8,1.61,3.25,0.81
01/22/2016,02:00,N,3.5,0.15,3.25,0.81
01/22/2016,03:00,N,3.46,0.01,3.25,0.99
01/22/2016,04:00,N,3.46,1,3.25,0.99
