Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN
01/10/2021,11:00,N,7.39,10.01,11.01,1
01/10/2021,12:00,N,5.35,8.35,9.24,0.97
01/10/2021,13:00,N,3.88,6.88,8.01,1
01/10/2021,14:00,N,3,3.69,4.54,1
01/10/2021,15:00,N,3.5,3.61,4.13,0.97
01/10/2021,16:00,N,3,4.37,4.85,0.97
01/10/2021,17:00,N,0.97,8.37,8.69,0.99
01/10/2021,18:00,N,1.69,36.05,36.95,4.55
01/10/2021,19:00,N,5.21,27.57,36.95,25
01/10/2021,20:00,N,2.43,19.29,31.22,18.58
01/10/2021,21:00,N,3.5,14.77,18.67,11.93
01/10/2021,22:00,N,6,12.11,12.95,12.55
01/10/2021,23:00,N,6,4.71,5.85,0.74
01/10/2021,24:00,N,6,3.8,5.02,0.74
01/11/2021,01:00,N,5.76,4,4.67,0.74
01/11/2021,02:00,N,3.5,4,3.97,0.74
01/11/2021,03:00,N,1.36,4.1,4.01,0.64
01/11/2021,04:00,N,0.37,4.3,4.28,0.61
01/11/2021,05:00,N,3.5,6.11,6.11,0.63
01/11/2021,06:00,N,3.5,14.53,13.53,0.74
01/11/2021,07:00,N,3.43,64.95,64.36,29.05
01/11/2021,08:00,N,1.52,50.37,52.65,25
01/11/2021,09:00,N,6,28.47,30.27,18.85
01/11/2021,10:00,N,6,20.41,21.62,13.34
01/11/2021,11:00,N,6,8.56,10.35,1.02
01/11/2021,12:00,N,6,5.81,7.18,1.01
01/11/2021,13:00,N,4.14,3.96,4.95,1.01
01/11/2021,14:00,N,5.21,2.86,3,1.01
01/11/2021,15:00,N,5.61,2.85,2.67,1
01/11/2021,16:00,N,0.38,3,2.6,1
01/11/2021,17:00,N,0.01,6.43,6.12,1.21
01/11/2021,18:00,N,0.71,34.62,34.54,4.53
01/11/2021,19:00,N,1.86,37.24,38.9,23.92
01/11/2021,20:00,N,0.99,22.7,25.85,13.32
01/11/2021,21:00,N,0.87,17.74,18.69,9.36
01/11/2021,22:00,N,0.55,11.09,11.63,8
01/11/2021,23:00,N,6,3.8,6.77,0.74
01/11/2021,24:00,N,6,3.8,5.51,0.74
01/12/2021,01:00,N,0.48,1.67,1.81,0.74
01/12/2021,02:00,N,0.31,1.66,1.56,0.74
01/12/2021,03:00,N,0.1,1.69,1.63,0.74
01/12/2021,04:00,N,0.07,1.87,1.73,0.74
01/12/2021,05:00,N,0.26,3.21,2.98,0.74
01/12/2021,06:00,N,0.69,8.83,8.27,0.73
01/12/2021,07:00,N,3.2,67.03,56.22,33.51
01/12/2021,08:00,N,1.05,46.69,47.85,30.83
01/12/2021,09:00,N,6,23.86,24.56,12.85
01/12/2021,10:00,N,6,10.45,10.64,10
01/12/2021,11:00,N,8,5.01,5.56,1.02
01/12/2021,12:00,N,7.77,4.99,5,1.19
01/12/2021,13:00,N,6.49,3.01,3.07,1.01
01/12/2021,14:00,N,5.31,3.14,2.92,0.99
01/12/2021,15:00,N,5.61,3,2.71,0.97
01/12/2021,16:00,N,3,3.36,2.96,0.97
01/12/2021,17:00,N,0.2,6.66,6.13,0.99
01/12/2021,18:00,N,1.98,23.98,20.85,1.01
01/12/2021,19:00,N,8,16.62,16.55,12.85
01/12/2021,20:00,N,5.11,6.85,8.22,6.85
01/12/2021,21:00,N,5.31,4.34,4.9,4.5
01/12/2021,22:00,N,8,3.68,3.9,2.5
01/12/2021,23:00,N,5.61,5.18,5.26,0.73
01/12/2021,24:00,N,6,3.8,3.8,0.73
01/13/2021,01:00,N,3.5,3.15,3,0.73
01/13/2021,02:00,N,3.32,3.42,3,0.73
01/13/2021,03:00,N,2.57,3.8,3,0.73
01/13/2021,04:00,N,2,4,3,0.73
01/13/2021,05:00,N,2.29,4,3,0.73
01/13/2021,06:00,N,5.31,13.14,6.09,0.72
01/13/2021,07:00,N,10,38.94,29.42,10.51
01/13/2021,08:00,N,8,20.81,20.81,6.85
01/13/2021,09:00,N,12.43,8.77,9.76,1.35
01/13/2021,10:00,N,8.79,7.26,6.78,1.2
01/13/2021,11:00,N,8,7.66,7.35,0.94
01/13/2021,12:00,N,15.14,6.14,5.74,0.96
01/13/2021,13:00,N,12.21,5.95,5.35,0.94
01/13/2021,14:00,N,12.21,5.95,5.35,0.94
01/13/2021,15:00,N,15,5.95,5.35,0.94
01/13/2021,16:00,N,6,7.15,5.35,0.94
01/13/2021,17:00,N,5.21,10.15,9.15,0.94
01/13/2021,18:00,N,6.3,32.85,17.25,0.96
01/13/2021,19:00,N,12.31,12.87,12.47,4.22
01/13/2021,20:00,N,6,6.5,8.61,4.35
01/13/2021,21:00,N,7,6,6.22,3.01
01/13/2021,22:00,N,10,5.91,6,1.02
01/13/2021,23:00,N,15,3.8,5.42,0.72
01/13/2021,24:00,N,15.99,3.07,5.08,0.72
01/14/2021,01:00,N,8,4,35,0.5
01/14/2021,02:00,N,6,4.9,35,0.5
01/14/2021,03:00,N,6,5.5,35,0.5
01/14/2021,04:00,N,6,5.3,35,0.5
01/14/2021,05:00,N,6,9.85,19.35,0.5
01/14/2021,06:00,N,8,45.8,45,0.45
01/14/2021,07:00,N,8.32,33.82,32.35,1.01
01/14/2021,08:00,N,7.6,17.55,20,1
01/14/2021,09:00,N,15,5.02,15.35,1
01/14/2021,10:00,N,20.28,7.65,18.35,0.99
01/14/2021,11:00,N,15,6.35,11.66,0.83
01/14/2021,12:00,N,20.08,7.15,19.6,0.75
01/14/2021,13:00,N,11.25,10,10.08,0.92
01/14/2021,14:00,N,11.4,9.21,9.21,0.92
01/14/2021,15:00,N,11.66,10,9.99,0.9
01/14/2021,16:00,N,5.61,10,9.8,0.9
01/14/2021,17:00,N,3,11.3,11.17,0.74
01/14/2021,18:00,N,5.61,38.1,29.13,0.9
01/14/2021,19:00,N,13.07,26.58,26.38,3.75
01/14/2021,20:00,N,6,12.43,16.43,1.01
01/14/2021,21:00,N,5.61,8.16,12.26,2
01/14/2021,22:00,N,6,5.2,10.1,0.99
01/14/2021,23:00,N,8,3.6,9.21,0.5
01/14/2021,24:00,N,8,3.27,15.13,0.5
01/15/2021,01:00,N,3.5,4,5.16,0.58
01/15/2021,02:00,N,2,4,4.01,0.5
01/15/2021,03:00,N,2,4,3.6,0.49
01/15/2021,04:00,N,2,4,3.51,0.49
01/15/2021,05:00,N,2,4,3.58,0.49
01/15/2021,06:00,N,6,12.82,12.35,0.45
01/15/2021,07:00,N,8,31.22,30.41,3
01/15/2021,08:00,N,11.09,18.08,21.71,0.99
01/15/2021,09:00,N,22.12,10.12,11.79,1
01/15/2021,10:00,N,20.42,7.31,8.11,0.98
01/15/2021,11:00,N,16.92,8.11,8.11,0.85
01/15/2021,12:00,N,22.24,7.15,7.15,0.75
01/15/2021,13:00,N,15,8.61,8.61,0.91
01/15/2021,14:00,N,15,8.22,8.25,0.91
01/15/2021,15:00,N,15,8.89,8.69,0.89
01/15/2021,16:00,N,8,10,9.6,0.89
01/15/2021,17:00,N,3.67,10.35,10.35,0.75
01/15/2021,18:00,N,5,28.03,27.63,0.9
01/15/2021,19:00,N,11.63,16.85,17.22,4.35
01/15/2021,20:00,N,6,10.41,14.65,1.66
01/15/2021,21:00,N,5.66,8.66,12.84,1.55
01/15/2021,22:00,N,6,7.31,9.31,1.01
01/15/2021,23:00,N,5,5,7.57,0.49
01/15/2021,24:00,N,5,3,7,0.49
01/16/2021,01:00,N,3.01,4,5.07,0.57
01/16/2021,02:00,N,2,4,4.17,0.49
01/16/2021,03:00,N,2,4.66,4.94,0.5
01/16/2021,04:00,N,1,4.91,5.93,0.5
01/16/2021,05:00,N,2,8.52,8.97,0.5
01/16/2021,06:00,N,5.92,14.93,14.53,0.5
01/16/2021,07:00,N,7.03,26.87,26.47,4.9
01/16/2021,08:00,N,6.18,25,29.42,6.79
01/16/2021,09:00,N,16.07,20.61,31.33,6.79
01/16/2021,10:00,N,11.5,12.35,15.35,1.01
01/16/2021,11:00,N,8.22,9.99,11,0.92
01/16/2021,12:00,N,8,8.23,8.52,0.85
01/16/2021,13:00,N,15.48,8,8.35,0.92
01/16/2021,14:00,N,18.36,7.71,8.35,0.9
01/16/2021,15:00,N,33,8.35,8.35,0.88
01/16/2021,16:00,N,8,8.73,8.61,0.88
01/16/2021,17:00,N,5,10.55,10.35,0.85
01/16/2021,18:00,N,5.69,23.1,22.9,0.9
01/16/2021,19:00,N,10.75,16.85,17.07,5.35
01/16/2021,20:00,N,6,5.16,11.74,4.45
01/16/2021,21:00,N,6,4.01,9.59,1.66
01/16/2021,22:00,N,10.51,3.8,6.96,1.22
01/16/2021,23:00,N,13.23,3.5,8.31,0.5
01/16/2021,24:00,N,8,3.54,6.85,0.48
01/17/2021,01:00,N,6,4,7.77,0.56
01/17/2021,02:00,N,3.5,4,6.35,0.48
01/17/2021,03:00,N,2.99,4.85,6.5,0.49
01/17/2021,04:00,N,2,4.85,6.46,0.49
01/17/2021,05:00,N,3.5,8.22,8.22,0.49
01/17/2021,06:00,N,6,12.58,12.18,0.49
01/17/2021,07:00,N,13.09,17.45,16.35,2.25
01/17/2021,08:00,N,14.32,16.33,22.07,5.35
01/17/2021,09:00,N,24.27,17.23,25.85,2.74
01/17/2021,10:00,N,20.86,13.76,14.84,1.02
01/17/2021,11:00,N,33,10.66,11.14,0.91
01/17/2021,12:00,N,30.93,8.17,8.61,0.84
01/17/2021,13:00,N,15.08,5.36,5.35,0.91
01/17/2021,14:00,N,12.61,5.51,5.35,0.89
01/17/2021,15:00,N,15,5.52,5.35,0.87
01/17/2021,16:00,N,5.6,8,7.78,0.87
01/17/2021,17:00,N,3.23,10,9.8,0.84
01/17/2021,18:00,N,8,24.42,23.87,0.89
01/17/2021,19:00,N,12.95,17.71,20.46,6.23
01/17/2021,20:00,N,6.93,9.93,14.3,2.75
01/17/2021,21:00,N,6,7.8,11.35,2.35
01/17/2021,22:00,N,8,6.47,9.39,1.25
01/17/2021,23:00,N,12.61,3.8,13,0.49
01/17/2021,24:00,N,8,3.8,10.85,0.47
01/18/2021,01:00,N,3.5,4,4.01,0.43
01/18/2021,02:00,N,3.5,4,4.01,0.43
01/18/2021,03:00,N,3.5,4,4.01,0.43
01/18/2021,04:00,N,2.87,4,4.01,0.43
01/18/2021,05:00,N,3.35,4.85,4.65,0.43
01/18/2021,06:00,N,7,65,19.02,0.45
01/18/2021,07:00,N,12.65,33.07,22.75,1.25
01/18/2021,08:00,N,9.81,18.41,20.35,1.09
01/18/2021,09:00,N,24.27,10.93,20.09,1.02
01/18/2021,10:00,N,29.51,15.9,16.41,0.99
01/18/2021,11:00,N,33,15,15.44,0.8
01/18/2021,12:00,N,33,12.35,12.35,0.8
01/18/2021,13:00,N,33,12.02,12,0.85
01/18/2021,14:00,N,33,12.36,12,0.85
01/18/2021,15:00,N,33,15,14.6,0.75
01/18/2021,16:00,N,8,12.44,12,0.75
01/18/2021,17:00,N,5,20.8,20,0.75
01/18/2021,18:00,N,7.91,127.91,24.91,0.85
01/18/2021,19:00,N,20,16.08,16.35,1.85
01/18/2021,20:00,N,6,6,14.03,1.88
01/18/2021,21:00,N,6.11,6,16.35,1.02
01/18/2021,22:00,N,8,4.01,8.35,1
01/18/2021,23:00,N,7.52,3,9.11,0.45
01/18/2021,24:00,N,7.36,3,10.85,0.45
01/19/2021,01:00,N,7.86,4,40,0.43
01/19/2021,02:00,N,8,6.97,40,0.42
01/19/2021,03:00,N,8,9.85,40,0.42
01/19/2021,04:00,N,8,9.85,40,0.42
01/19/2021,05:00,N,6.86,20.01,41.13,0.42
01/19/2021,06:00,N,7.1,26.85,17,0.43
01/19/2021,07:00,N,8,26.85,20,1.01
01/19/2021,08:00,N,8,14.85,16.35,1.01
01/19/2021,09:00,N,22.1,7.95,15.35,1
01/19/2021,10:00,N,33,17.09,17.46,0.99
01/19/2021,11:00,N,33,15,15.35,0.8
01/19/2021,12:00,N,15,12.55,12.35,0.79
01/19/2021,13:00,N,8,11.75,12,0.84
01/19/2021,14:00,N,8,11.39,11.19,0.84
01/19/2021,15:00,N,9.5,12.2,12,0.74
01/19/2021,16:00,N,5,15.71,15.51,0.74
01/19/2021,17:00,N,3,15,14.8,0.75
01/19/2021,18:00,N,7.53,28.85,28.3,0.85
01/19/2021,19:00,N,16.01,19.9,20.43,1.75
01/19/2021,20:00,N,8,11.18,17.38,1.75
01/19/2021,21:00,N,8,12.62,16.35,1.02
01/19/2021,22:00,N,6.09,9.09,11.99,1
01/19/2021,23:00,N,6,3.8,10.85,0.44
01/19/2021,24:00,N,6,3.8,11.64,0.44
01/20/2021,01:00,N,3.5,4.44,6.35,0.42
01/20/2021,02:00,N,2,4.52,4.98,0.41
01/20/2021,03:00,N,2.49,6.34,6.61,0.41
01/20/2021,04:00,N,3.59,6.22,6.35,0.41
01/20/2021,05:00,N,4.32,8.51,8.51,0.41
01/20/2021,06:00,N,7.34,14.85,14.45,0.43
01/20/2021,07:00,N,8,34,34,1.25
01/20/2021,08:00,N,8,19.62,23.96,1.04
01/20/2021,09:00,N,33,13.65,19.61,1.02
01/20/2021,10:00,N,22.16,20.83,22.14,1.01
01/20/2021,11:00,N,20.92,13.39,14.29,0.92
01/20/2021,12:00,N,10.8,9.32,9.35,0.85
01/20/2021,13:00,N,8,5.35,5.35,0.85
01/20/2021,14:00,N,8,5.06,5.06,0.85
01/20/2021,15:00,N,8,5.3,5.3,0.8
01/20/2021,16:00,N,6.24,8.5,8.35,0.8
01/20/2021,17:00,N,4.11,10.55,10.35,0.8
01/20/2021,18:00,N,5,27.69,27.49,0.9
01/20/2021,19:00,N,15.9,14.59,14.95,1.88
01/20/2021,20:00,N,8,7.53,8.35,1.89
01/20/2021,21:00,N,8.73,9.61,10.07,2
01/20/2021,22:00,N,6,9.79,9.95,1.37
01/20/2021,23:00,N,9.84,5.92,13.41,0.5
01/20/2021,24:00,N,15.61,9.85,20.85,0.5
01/21/2021,01:00,N,6,4.85,6.35,0.43
01/21/2021,02:00,N,5,6.35,6.35,0.43
01/21/2021,03:00,N,4.89,7.68,7.68,0.43
01/21/2021,04:00,N,4.68,8.38,8.38,0.43
01/21/2021,05:00,N,5,9.85,9.55,0.43
01/21/2021,06:00,N,8,20.85,12.35,0.43
01/21/2021,07:00,N,10.7,25.88,14.05,1.09
01/21/2021,08:00,N,10.86,11.35,11.35,1.01
01/21/2021,09:00,N,24.83,7.81,8.72,1
01/21/2021,10:00,N,25.47,12.2,12.69,1.02
01/21/2021,11:00,N,26.56,11.85,12.73,0.91
01/21/2021,12:00,N,16.25,11.06,11.06,0.84
01/21/2021,13:00,N,15.61,8.35,8.35,0.85
01/21/2021,14:00,N,10.77,8,8,0.85
01/21/2021,15:00,N,15.61,8.35,8.35,0.97
01/21/2021,16:00,N,5,8.55,8.35,0.8
01/21/2021,17:00,N,5.82,12.82,11.14,0.8
01/21/2021,18:00,N,8,28.85,26.35,0.89
01/21/2021,19:00,N,12.65,16.35,16.35,4.22
01/21/2021,20:00,N,8.59,9.65,10.49,2
01/21/2021,21:00,N,6.7,9.25,9.7,4.56
01/21/2021,22:00,N,6,9.2,9.74,1.46
01/21/2021,23:00,N,8,9.85,10.44,0.5
01/21/2021,24:00,N,8,4.85,10.85,0.5
01/22/2021,01:00,N,3.5,3.51,3.51,0.4
01/22/2021,02:00,N,3.01,4,3.51,0.4
01/22/2021,03:00,N,2.96,4,3.51,0.4
