Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN
01/07/2015,03:00,N,0.5,1.79,1.79,1
01/07/2015,04:00,N,1,1.75,1.75,1
01/07/2015,05:00,N,3.08,2,2,1
01/07/2015,06:00,N,14.05,3.99,3.99,1
01/07/2015,07:00,N,12.43,30.55,10.05,1
01/07/2015,08:00,N,5.65,6,6,1
01/07/2015,09:00,N,3.01,4.22,4.25,1
01/07/2015,10:00,N,3.46,4,4.25,1
01/07/2015,11:00,N,8.61,3,4.1,1
01/07/2015,12:00,N,2.61,2.97,3.5,1
01/07/2015,13:00,N,3.11,2.5,3,1
01/07/2015,14:00,N,3.11,2.5,3,1
01/07/2015,15:00,N,3.41,2,3,1
01/07/2015,16:00,N,2.41,1.72,2.56,1
01/07/2015,17:00,N,2.11,2.8,3.41,1
01/07/2015,18:00,N,3,16,16,1.04
01/07/2015,19:00,N,3,25.75,25.75,9.39
01/07/2015,20:00,N,2.41,16.54,19.79,7.95
01/07/2015,21:00,N,2.61,12.96,16.21,1
01/07/2015,22:00,N,3.07,9.55,12.79,1
01/07/2015,23:00,N,3,8.59,10.59,1
01/07/2015,24:00,N,3,5,7.28,1
01/08/2015,01:00,N,3,1.29,2,1
01/08/2015,02:00,N,2.61,1.36,3,1
01/08/2015,03:00,N,2.11,1.35,3,1
01/08/2015,04:00,N,2.35,1.36,3,1
01/08/2015,05:00,N,3,2.61,3,2
01/08/2015,06:00,N,4.93,17.74,17.76,5.57
01/08/2015,07:00,N,4.62,115.05,108.66,60.01
01/08/2015,08:00,N,3,83.77,85.77,47.32
01/08/2015,09:00,N,3,23.83,27.46,13.56
01/08/2015,10:00,N,3,12.81,14.07,4.59
01/08/2015,11:00,N,3.28,6,6.83,4.36
01/08/2015,12:00,N,4.43,3.11,3.41,1.61
01/08/2015,13:00,N,4.8,3,3,1.2
01/08/2015,14:00,N,5.07,2.58,2.58,1.2
01/08/2015,15:00,N,6.19,2.13,2.13,1.2
01/08/2015,16:00,N,3.89,2,2,1
01/08/2015,17:00,N,4.97,2.35,2.35,1
01/08/2015,18:00,N,5.65,7.91,7.91,3.35
01/08/2015,19:00,N,3,15.87,15.87,4.22
01/08/2015,20:00,N,3,8.22,9.51,4.22
01/08/2015,21:00,N,3,6.89,7.69,3.89
01/08/2015,22:00,N,3.11,4.41,5.17,2.81
01/08/2015,23:00,N,3,4.05,4.05,2
01/08/2015,24:00,N,3,3.15,3.15,1
01/09/2015,01:00,N,2.11,2.5,3,1
01/09/2015,02:00,N,2.11,2,2.61,1
01/09/2015,03:00,N,2.11,1.29,1.79,1
01/09/2015,04:00,N,2.11,1.61,1.73,1
01/09/2015,05:00,N,2.61,2.99,3,1
01/09/2015,06:00,N,9.04,5,4.48,1
01/09/2015,07:00,N,5.65,31.48,30.58,9
01/09/2015,08:00,N,3,16.8,16.8,5.98
01/09/2015,09:00,N,3,7.66,10.04,2.59
01/09/2015,10:00,N,3,5,6.96,1.78
01/09/2015,11:00,N,4.5,5,6.79,1
01/09/2015,12:00,N,3.21,3.75,3.75,1
01/09/2015,13:00,N,3.57,3.5,3.5,1
01/09/2015,14:00,N,4.13,3.47,3.47,1
01/09/2015,15:00,N,4.26,2.61,3,1
01/09/2015,16:00,N,4.36,3,3,1
01/09/2015,17:00,N,4.17,4,4.46,1
01/09/2015,18:00,N,4,18.97,18.97,2.59
01/09/2015,19:00,N,3.95,40.83,40.83,2.59
01/09/2015,20:00,N,3,14.34,17.64,2.59
01/09/2015,21:00,N,3.01,12.72,15.43,2.59
01/09/2015,22:00,N,7.18,7.47,10,1
01/09/2015,23:00,N,3,5.71,7.48,2.59
01/09/2015,24:00,N,3,3.75,5.58,1.75
01/10/2015,01:00,N,1.77,3.52,4.14,2.52
01/10/2015,02:00,N,2.11,2.11,3.95,1.21
01/10/2015,03:00,N,2.02,2,3.8,1
01/10/2015,04:00,N,2.11,2.11,3.93,1
01/10/2015,05:00,N,2.8,3.93,3.93,1
01/10/2015,06:00,N,7.19,5,5.09,1.18
01/10/2015,07:00,N,8.28,9.33,9.33,4.1
01/10/2015,08:00,N,5.65,10.04,11.04,1.25
01/10/2015,09:00,N,3,22.54,23.54,7.21
01/10/2015,10:00,N,3,28.51,29.03,7.19
01/10/2015,11:00,N,5.19,24.31,24.97,5
01/10/2015,12:00,N,3,10.83,11.83,3.89
01/10/2015,13:00,N,3,5,5.44,2.59
01/10/2015,14:00,N,3.32,4.16,4.16,1.81
01/10/2015,15:00,N,4.16,3,3.93,1
01/10/2015,16:00,N,2.61,3,3.93,1
01/10/2015,17:00,N,3.11,3.86,3.86,1
01/10/2015,18:00,N,3.26,8.37,8.37,4.37
01/10/2015,19:00,N,3,14,14,5
01/10/2015,20:00,N,3,6.93,7.03,3.2
01/10/2015,21:00,N,3.01,5,5.24,2.24
01/10/2015,22:00,N,7.42,5,5,1.39
01/10/2015,23:00,N,3.54,4.49,4.49,1
01/10/2015,24:00,N,3.46,3.3,3.3,1
01/11/2015,01:00,N,1,3,3,1
01/11/2015,02:00,N,1,2,2.83,1
01/11/2015,03:00,N,0.94,2,2.83,1
01/11/2015,04:00,N,1,2,2.61,1
01/11/2015,05:00,N,3.56,2.54,2.8,1
01/11/2015,06:00,N,75,3.82,3.93,1
01/11/2015,07:00,N,28.91,12.65,5,1
01/11/2015,08:00,N,8.68,5,5,1
01/11/2015,09:00,N,5.65,5.83,5.83,1
01/11/2015,10:00,N,5.65,7.66,7.66,1
01/11/2015,11:00,N,29.6,8,8,1
01/11/2015,12:00,N,3.98,5.18,5.18,1
01/11/2015,13:00,N,3.46,3.66,3.87,1
01/11/2015,14:00,N,3.63,3,3,1
01/11/2015,15:00,N,3.92,2.43,2.85,1
01/11/2015,16:00,N,3.15,2.13,2.61,1
01/11/2015,17:00,N,3.17,2.72,2.72,1
01/11/2015,18:00,N,8.61,6.7,6.7,1
01/11/2015,19:00,N,10,11.13,11.13,1
01/11/2015,20:00,N,5.65,6.02,6.02,1
01/11/2015,21:00,N,5.65,5,5,1
01/11/2015,22:00,N,10.88,3.86,4.06,1
01/11/2015,23:00,N,3.01,3.03,3.03,1
01/11/2015,24:00,N,3.51,2.61,2.61,1
01/12/2015,01:00,N,2.61,1.22,2.61,1
01/12/2015,02:00,N,2.11,1.38,2,1
01/12/2015,03:00,N,1,1.54,2,1
01/12/2015,04:00,N,1.18,1.56,2,1
01/12/2015,05:00,N,2.99,2,2,1
01/12/2015,06:00,N,8.11,4,4,1
01/12/2015,07:00,N,5.65,21.79,19.83,3
01/12/2015,08:00,N,3,9.29,9.29,1
01/12/2015,09:00,N,3,5,5.03,1
01/12/2015,10:00,N,3,4.93,4.93,1
01/12/2015,11:00,N,5.65,4,4,1
01/12/2015,12:00,N,3.44,3.57,3.93,1
01/12/2015,13:00,N,4.43,3,3,1
01/12/2015,14:00,N,5.65,2.64,2.64,1
01/12/2015,15:00,N,5.65,2.11,2.11,1
01/12/2015,16:00,N,4.02,2.13,2.13,1
01/12/2015,17:00,N,4.64,2.79,2.79,1
01/12/2015,18:00,N,3,12.85,12.85,1
01/12/2015,19:00,N,3,22.29,22.29,1
01/12/2015,20:00,N,3,5.26,7.97,1
01/12/2015,21:00,N,3,5.93,7.04,1
01/12/2015,22:00,N,3.87,4,5.55,1
01/12/2015,23:00,N,3.01,4,4,1
01/12/2015,24:00,N,2.99,3,3,1
01/13/2015,01:00,N,3.01,1.67,2.11,1
01/13/2015,02:00,N,2.11,2,2.11,1
01/13/2015,03:00,N,1.29,2,2.11,1
01/13/2015,04:00,N,2.11,2,2.11,1
01/13/2015,05:00,N,3.83,1.67,2.24,1
01/13/2015,06:00,N,5.65,4,4,1
01/13/2015,07:00,N,4.74,23.97,23.79,1
01/13/2015,08:00,N,3,14.71,14.71,1
01/13/2015,09:00,N,3,8.9,9.11,1
01/13/2015,10:00,N,3,7.08,7.09,1
01/13/2015,11:00,N,3.95,5.83,6.14,1
01/13/2015,12:00,N,5.49,4.33,4.96,1
01/13/2015,13:00,N,4.2,3.33,3.99,1
01/13/2015,14:00,N,4.4,3.01,3.01,1
01/13/2015,15:00,N,5.16,2.39,2.6,1
01/13/2015,16:00,N,3.95,2.63,2.63,1
01/13/2015,17:00,N,3.25,3.18,3.18,1
01/13/2015,18:00,N,3,13.29,13.29,1
01/13/2015,19:00,N,3,30.12,30.12,1
01/13/2015,20:00,N,3,11.19,15.03,1
01/13/2015,21:00,N,3,6.99,9.87,1
01/13/2015,22:00,N,3,4.89,6.86,1
01/13/2015,23:00,N,3,4.74,4.74,1
01/13/2015,24:00,N,3,3.26,3.26,1
01/14/2015,01:00,N,2.5,2.54,2.73,1
01/14/2015,02:00,N,2.61,1.96,2.21,1
01/14/2015,03:00,N,2.11,1.95,2.1,1
01/14/2015,04:00,N,2.11,1.94,2.11,1
01/14/2015,05:00,N,2.31,3,3.25,1
01/14/2015,06:00,N,6.37,5.61,5.61,1
01/14/2015,07:00,N,5.65,32.22,28.54,2.59
01/14/2015,08:00,N,3,20.1,20.14,1.25
01/14/2015,09:00,N,3,9.75,10.75,1
01/14/2015,10:00,N,3,9.67,10.67,1
01/14/2015,11:00,N,3.98,6.21,7.21,1
01/14/2015,12:00,N,3,4.45,5.03,1
01/14/2015,13:00,N,3.37,3.43,3.93,1
01/14/2015,14:00,N,3.79,3,3.37,1
01/14/2015,15:00,N,4.88,2.61,2.63,1
01/14/2015,16:00,N,3,3,3.03,1
01/14/2015,17:00,N,3.3,3.77,3.92,1
01/14/2015,18:00,N,3,17.96,17.96,1.25
01/14/2015,19:00,N,3,31.91,32.55,2.59
01/14/2015,20:00,N,3,11.39,15.31,1
01/14/2015,21:00,N,3,5.94,8.45,1
01/14/2015,22:00,N,3,5,6.91,1
01/14/2015,23:00,N,3.39,4.93,5,1
01/14/2015,24:00,N,2.61,3,3.28,1
01/15/2015,01:00,N,2.61,1.98,2,1
01/15/2015,02:00,N,2,1.41,2,1
01/15/2015,03:00,N,1.42,1.83,2,1
01/15/2015,04:00,N,2,1.45,2,1
01/15/2015,05:00,N,3.03,2.05,2.05,1
01/15/2015,06:00,N,6.94,4,4,1
01/15/2015,07:00,N,6,28.32,28.32,1
01/15/2015,08:00,N,3,16.56,17.56,1
01/15/2015,09:00,N,3,7.49,8.49,1
01/15/2015,10:00,N,3,5.47,5.56,1
01/15/2015,11:00,N,5.62,3.87,3.87,1
01/15/2015,12:00,N,3.98,2.67,2.67,1
01/15/2015,13:00,N,3.46,2.11,2.11,1
01/15/2015,14:00,N,3.98,2.11,2.11,1
01/15/2015,15:00,N,3.71,1.18,2.11,1
01/15/2015,16:00,N,3.42,1.32,2,1
01/15/2015,17:00,N,3.19,2,2,1
01/15/2015,18:00,N,4.28,8,6.67,2.61
01/15/2015,19:00,N,5.58,13.59,13.59,2.61
01/15/2015,20:00,N,3,5.51,8.42,1
01/15/2015,21:00,N,3,4.78,6.18,1
01/15/2015,22:00,N,5.79,4,4.34,1
01/15/2015,23:00,N,2.89,3.92,3.92,1
01/15/2015,24:00,N,3.11,3,3,1
01/16/2015,01:00,N,3.11,2.65,3,1
01/16/2015,02:00,N,2.61,1.95,2,1
01/16/2015,03:00,N,2.11,1.6,2,1
01/16/2015,04:00,N,2.16,2.11,2.11,1
01/16/2015,05:00,N,4.23,3,3,1
01/16/2015,06:00,N,5.65,6.28,6.28,1
01/16/2015,07:00,N,6,68.32,50.38,1
01/16/2015,08:00,N,3,20.01,22.45,1
01/16/2015,09:00,N,3,8.23,11.34,4.76
01/16/2015,10:00,N,3,4.59,7.1,2.59
01/16/2015,11:00,N,8.11,3.58,5.15,1
01/16/2015,12:00,N,3.46,3,5.25,1
01/16/2015,13:00,N,3.57,3,4.07,1
01/16/2015,14:00,N,4,3,4.07,1
01/16/2015,15:00,N,4.52,2.11,4.07,1
01/16/2015,16:00,N,2.61,2.61,4.07,1
01/16/2015,17:00,N,2.96,3,4.07,1
01/16/2015,18:00,N,6.75,11.26,7,1.6
01/16/2015,19:00,N,8.56,9.87,10,2.61
01/16/2015,20:00,N,5.65,4.14,7,1
01/16/2015,21:00,N,3.98,3.31,6,1
01/16/2015,22:00,N,14.11,3,5.11,1
01/16/2015,23:00,N,4.13,3,4.07,1
01/16/2015,24:00,N,3.98,3,4.07,1
01/17/2015,01:00,N,5.59,2.61,4,1
01/17/2015,02:00,N,4.25,1.23,3,1
01/17/2015,03:00,N,3.98,1.16,3,1.72
01/17/2015,04:00,N,3.98,1.25,3,1
01/17/2015,05:00,N,5.65,3,3,1
01/17/2015,06:00,N,75,4.08,4.08,1
01/17/2015,07:00,N,25.02,35.72,4.95,1.51
01/17/2015,08:00,N,10.41,6,5.77,2.4
01/17/2015,09:00,N,5.58,9.69,9.96,5.61
01/17/2015,10:00,N,5.65,7.7,9.18,5.61
01/17/2015,11:00,N,27.24,6.01,7.23,3.43
01/17/2015,12:00,N,5.65,3.38,4.84,1
01/17/2015,13:00,N,4.87,3,4.32,1
01/17/2015,14:00,N,5.65,3,4.32,1
01/17/2015,15:00,N,4.86,1.43,4.32,1
01/17/2015,16:00,N,4.94,1.56,4.32,1
01/17/2015,17:00,N,5.19,2.61,4.82,1
01/17/2015,18:00,N,8.11,7.44,8.44,3.43
01/17/2015,19:00,N,8.61,8,9.88,3.54
01/17/2015,20:00,N,4.87,3.83,6.22,1.6
01/17/2015,21:00,N,3.47,3.34,5.19,1
01/17/2015,22:00,N,25,2.93,5.19,1
01/17/2015,23:00,N,4.84,3.3,5,1
01/17/2015,24:00,N,4.73,3,4.32,1
01/18/2015,01:00,N,3.01,2,3.61,1
01/18/2015,02:00,N,2.64,1.23,3,1
01/18/2015,03:00,N,2.86,1.16,3,1
01/18/2015,04:00,N,2.38,1.25,3.61,1
01/18/2015,05:00,N,4.35,2.61,4,1
01/18/2015,06:00,N,35,4.32,4.32,1
01/18/2015,07:00,N,11.03,13.77,7.97,2.61
01/18/2015,08:00,N,8.89,6.21,6.21,2.61
01/18/2015,09:00,N,5,11.76,11.87,2.81
01/18/2015,10:00,N,5.65,7.07,7.33,2.81
01/18/2015,11:00,N,75,4.48,4.74,1.58
01/18/2015,12:00,N,3.98,3.27,4.32,1.43
01/18/2015,13:00,N,3.71,3,4.32,1
01/18/2015,14:00,N,4.82,3.95,4.32,1
01/18/2015,15:00,N,5.65,2.61,4.32,1
01/18/2015,16:00,N,4.72,3,4.32,1
01/18/2015,17:00,N,4.93,4,4.32,1
01/18/2015,18:00,N,10,10.75,10.75,3.39
01/18/2015,19:00,N,10,9.31,10.31,5.31
01/18/2015,20:00,N,5.65,5.08,6.95,2.58
01/18/2015,21:00,N,5.65,5,6.84,2.87
01/18/2015,22:00,N,75,2.74,5,1
01/18/2015,23:00,N,5.65,3,5,1
01/18/2015,24:00,N,5.65,3,4.58,1
01/19/2015,01:00,N,5,2.61,3,1
01/19/2015,02:00,N,5,2.11,3,1
01/19/2015,03:00,N,5,2,2.91,1
01/19/2015,04:00,N,4.83,2.11,3,1
01/19/2015,05:00,N,5,3,3,1
01/19/2015,06:00,N,35,6.11,6.14,1
01/19/2015,07:00,N,10,34.22,13.87,4.01
01/19/2015,08:00,N,4.11,12.48,14.48,2.61
01/19/2015,09:00,N,3.25,4.55,8.55,1.1
01/19/2015,10:00,N,3.25,5.24,8.09,1.24
01/19/2015,11:00,N,8.11,4.03,6.35,1
01/19/2015,12:00,N,4.11,3,4.32,1
01/19/2015,13:00,N,4.78,2.05,4.32,1
01/19/2015,14:00,N,5.16,2.61,4.32,1
01/19/2015,15:00,N,5.42,1.43,4.32,1
01/19/2015,16:00,N,5.13,1.56,4.32,1
01/19/2015,17:00,N,5.03,2.61,4.5,1
01/19/2015,18:00,N,4.11,10.08,13.45,2.61
01/19/2015,19:00,N,4,14.31,16.31,3.4
01/19/2015,20:00,N,3.25,4.98,8,2.5
01/19/2015,21:00,N,4.11,5,7,1.3
01/19/2015,22:00,N,11.62,3.74,6,1
01/19/2015,23:00,N,5.1,4.72,6.72,1
01/19/2015,24:00,N,5.36,3,5,1
01/20/2015,01:00,N,4.95,2.11,4.86,1
01/20/2015,02:00,N,4.83,1.23,4.32,1
01/20/2015,03:00,N,5,1.16,4.32,1
01/20/2015,04:00,N,5,1.25,4.32,1
01/20/2015,05:00,N,5,1.55,4.32,1
01/20/2015,06:00,N,6.86,4.61,7.21,1
01/20/2015,07:00,N,4.33,24.7,24.7,5
01/20/2015,08:00,N,3.25,10.61,15.78,4.85
01/20/2015,09:00,N,3.25,5.82,10,4.22
01/20/2015,10:00,N,3.26,4.86,8,2.93
01/20/2015,11:00,N,6.21,3.62,8,2.51
01/20/2015,12:00,N,5.65,2.69,5,1.8
01/20/2015,13:00,N,4.92,2.98,5,1
01/20/2015,14:00,N,5.31,3,5,1
01/20/2015,15:00,N,3.95,2.81,4.5,1
01/20/2015,16:00,N,3.24,3,4.5,1
01/20/2015,17:00,N,3.73,4,5,1
01/20/2015,18:00,N,10,14,15,4.22
01/20/2015,19:00,N,10,14.19,16.19,4.62
01/20/2015,20:00,N,5.31,5,8,2.84
01/20/2015,21:00,N,5.65,4,7,1.01
01/20/2015,22:00,N,23,3.74,6,1
01/20/2015,23:00,N,4.12,3.79,5.79,1
01/20/2015,24:00,N,4.12,3,4.32,1
01/21/2015,01:00,N,5,2,4,1
01/21/2015,02:00,N,5,1.31,3.49,1
01/21/2015,03:00,N,5,1.2,3.49,1
01/21/2015,04:00,N,5,1.36,4,1
01/21/2015,05:00,N,4.81,3,4.07,1
01/21/2015,06:00,N,30.76,5,6,1
01/21/2015,07:00,N,75,38,20.83,3.8
01/21/2015,08:00,N,10,8.47,11.47,4.12
01/21/2015,09:00,N,5.65,5.85,8.91,2.56
01/21/2015,10:00,N,5.65,4.5,4.81,1
01/21/2015,11:00,N,75,4.07,4.07,1
01/21/2015,12:00,N,4.11,3.58,4.07,1
01/21/2015,13:00,N,3.82,3.18,4.07,1
01/21/2015,14:00,N,4.11,3.11,4,1
01/21/2015,15:00,N,4.86,2.65,4,1
01/21/2015,16:00,N,3.37,2.61,3.6,1
01/21/2015,17:00,N,3.42,4,4.07,1
01/21/2015,18:00,N,10,6.31,6.31,1.71
01/21/2015,19:00,N,10,9.81,9.81,4.12
01/21/2015,20:00,N,5.65,5,5.37,1.84
01/21/2015,21:00,N,4.11,4,4.07,1
01/21/2015,22:00,N,11.03,3,4,1
01/21/2015,23:00,N,3.01,3,3.09,1
01/21/2015,24:00,N,3.98,2.5,2.91,1
01/22/2015,01:00,N,5.75,1.34,2,1
01/22/2015,02:00,N,5,1.3,2,1
01/22/2015,03:00,N,5,1.42,2,1
01/22/2015,04:00,N,5,1.51,1.89,1
01/22/2015,05:00,N,5.81,2,2,1
01/22/2015,06:00,N,6.66,2.91,2.91,1
01/22/2015,07:00,N,12.25,8.21,8.21,2.61
01/22/2015,08:00,N,7.39,5.17,5.29,1.39
01/22/2015,09:00,N,4.11,4,4.06,1
01/22/2015,10:00,N,4.11,3.74,3.87,1
01/22/2015,11:00,N,10.35,4.02,4.02,1
01/22/2015,12:00,N,3.65,3.15,3.41,1
01/22/2015,13:00,N,3.76,2.85,3.41,1
01/22/2015,14:00,N,4.06,2.86,3.22,1
01/22/2015,15:00,N,3.98,2.03,2.63,1
01/22/2015,16:00,N,3.11,2.39,3.03,1
01/22/2015,17:00,N,3.65,3.4,4.01,1
01/22/2015,18:00,N,3.11,14.78,14.78,4.22
01/22/2015,19:00,N,3.25,24.08,24.44,4.22
01/22/2015,20:00,N,2.19,9.46,12.39,4.22
01/22/2015,21:00,N,2.34,4.99,7.38,2.99
01/22/2015,22:00,N,4.11,3,4.55,1
01/22/2015,23:00,N,2,3,3.71,1
01/22/2015,24:00,N,2.03,2.11,2.29,1
01/23/2015,01:00,N,2.33,1.52,1.61,1
01/23/2015,02:00,N,1,2,2,1
01/23/2015,03:00,N,0.5,2,2,1
01/23/2015,04:00,N,0.5,2,2,1
01/23/2015,05:00,N,2.99,2.11,2.11,1
01/23/2015,06:00,N,5.65,3.53,3.53,1
01/23/2015,07:00,N,4.53,27.3,25.71,8.66
01/23/2015,08:00,N,3.12,18.4,18.4,8.22
