Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN
01/03/2012,15:00,N,4.98,2.25,4,2.11
01/03/2012,16:00,N,4.98,2.08,4,2.11
01/03/2012,17:00,N,4.98,2.45,4,2.11
01/03/2012,18:00,N,6.5,10.22,8.84,2.27
01/03/2012,19:00,N,7.11,10.86,11.7,2.27
01/03/2012,20:00,N,5.92,6.52,7.69,2.27
01/03/2012,21:00,N,4.98,6.55,7.04,2.27
01/03/2012,22:00,N,5,5.71,5.71,2.27
01/03/2012,23:00,N,6.5,6.71,4.71,2
01/03/2012,24:00,N,4.98,3.52,3.42,2
01/04/2012,01:00,N,5.12,3,1.98,1
01/04/2012,02:00,N,5.95,2.49,1.56,1
01/04/2012,03:00,N,5.03,1.5,1.5,1
01/04/2012,04:00,N,4.98,1.78,1.78,1
01/04/2012,05:00,N,6,3.14,2,0.5
01/04/2012,06:00,N,7.11,6.21,3.93,2
01/04/2012,07:00,N,4,25.66,23.14,2.47
01/04/2012,08:00,N,6,19.85,19.85,2.47
01/04/2012,09:00,N,4,8.29,8.29,2.47
01/04/2012,10:00,N,3.94,6.36,6.36,2.47
01/04/2012,11:00,N,4.6,5.53,4.74,1.81
01/04/2012,12:00,N,4.75,5,3.98,1
01/04/2012,13:00,N,4,4,4,1.9
01/04/2012,14:00,N,4.75,4.5,3.27,1.92
01/04/2012,15:00,N,4.98,2.25,2.63,2
01/04/2012,16:00,N,4.75,2.25,2.51,2
01/04/2012,17:00,N,4.98,3.32,3.76,2.25
01/04/2012,18:00,N,6,10.86,8.87,2.47
01/04/2012,19:00,N,4.98,11.76,10.76,2.47
01/04/2012,20:00,N,4.98,7.08,7.08,2.47
01/04/2012,21:00,N,4,6.99,6.99,2.47
01/04/2012,22:00,N,4.98,5.11,4.96,2
01/04/2012,23:00,N,4.98,5,2.25,1.81
01/04/2012,24:00,N,4.98,4.08,3.47,1
01/05/2012,01:00,N,5,5,3,1
01/05/2012,02:00,N,5,3,3,1
01/05/2012,03:00,N,5,2.49,2.49,1
01/05/2012,04:00,N,4.7,3,3,1
01/05/2012,05:00,N,5,3.64,3.64,0.5
01/05/2012,06:00,N,10.29,7.87,7.11,2.01
01/05/2012,07:00,N,3,31.06,30.84,3
01/05/2012,08:00,N,3,22.14,22.14,3
01/05/2012,09:00,N,4.98,10.12,10.12,2
01/05/2012,10:00,N,4,6.9,6.9,1.81
01/05/2012,11:00,N,4,4.98,4.98,1.38
01/05/2012,12:00,N,4.6,4.74,4,1
01/05/2012,13:00,N,4.25,3.5,3.5,2
01/05/2012,14:00,N,4.75,3.74,3.44,2.01
01/05/2012,15:00,N,4.98,2.25,2.71,2.01
01/05/2012,16:00,N,4.75,2.25,2.59,2.01
01/05/2012,17:00,N,4.98,3.51,3.51,2.01
01/05/2012,18:00,N,7.11,16.26,12.89,2.01
01/05/2012,19:00,N,5.25,15.79,15.33,2.01
01/05/2012,20:00,N,5,6.1,6.47,2.01
01/05/2012,21:00,N,4.6,6.5,6.5,1.89
01/05/2012,22:00,N,5.34,4.59,4.59,1.89
01/05/2012,23:00,N,5.16,6.6,4,1.9
01/05/2012,24:00,N,4.98,5,3.31,1
01/06/2012,01:00,N,6.98,4.56,2,1
01/06/2012,02:00,N,7.11,3,2,1
01/06/2012,03:00,N,7.11,1.5,1.56,1
01/06/2012,04:00,N,6.56,2,2,1
01/06/2012,05:00,N,8.48,3.6,2.25,1
01/06/2012,06:00,N,19.11,7.38,3,2
01/06/2012,07:00,N,5,25,18.68,2.01
01/06/2012,08:00,N,5,16.22,15.83,2.01
01/06/2012,09:00,N,4.6,6.78,6.97,1.81
01/06/2012,10:00,N,4.6,4.77,4.77,2
01/06/2012,11:00,N,4.77,4,4,1.8
01/06/2012,12:00,N,5,3.6,2.9,1
01/06/2012,13:00,N,4.99,2.5,2.5,2
01/06/2012,14:00,N,5.75,2.85,2.5,2
01/06/2012,15:00,N,5.75,2.24,2.49,2
01/06/2012,16:00,N,5.75,2,2.49,2
01/06/2012,17:00,N,5.75,2.49,2.49,2
01/06/2012,18:00,N,7.67,23,14.5,2
01/06/2012,19:00,N,6.25,19.68,18.68,1.92
01/06/2012,20:00,N,5.25,5.03,5.03,1.9
01/06/2012,21:00,N,4.77,5.25,4.25,1.89
01/06/2012,22:00,N,5.81,4.5,4.5,1.89
01/06/2012,23:00,N,5.75,5.02,2.95,1.9
01/06/2012,24:00,N,5.75,5.24,4.78,1
01/07/2012,01:00,N,7.11,5,3.75,1
01/07/2012,02:00,N,9,3.75,3.75,1
01/07/2012,03:00,N,9,2.38,2.49,1
01/07/2012,04:00,N,7.11,2.75,2.75,1
01/07/2012,05:00,N,11.17,4,4,1
01/07/2012,06:00,N,24.21,7.11,5,1
01/07/2012,07:00,N,5,15,7.1,2.01
01/07/2012,08:00,N,6.08,6.94,5.94,2.01
01/07/2012,09:00,N,5.29,4.97,4.41,1.69
01/07/2012,10:00,N,4.6,4.99,4.5,1.72
01/07/2012,11:00,N,4.98,4.01,3.82,1.81
01/07/2012,12:00,N,4.98,5,4,1
01/07/2012,13:00,N,4.98,2.49,2.49,2
01/07/2012,14:00,N,4.98,2.43,2.42,2
01/07/2012,15:00,N,5.21,2,2.38,2
01/07/2012,16:00,N,4.98,2.38,2.38,2
01/07/2012,17:00,N,5,2.85,3,2
01/07/2012,18:00,N,7.11,22.88,15.1,2.01
01/07/2012,19:00,N,6.25,21.65,20.84,2.01
01/07/2012,20:00,N,5.29,8.38,8.38,2.01
01/07/2012,21:00,N,4.98,7,6.94,2.01
01/07/2012,22:00,N,6,6.33,6.33,1.89
01/07/2012,23:00,N,6.75,7.64,6,1.91
01/07/2012,24:00,N,5.29,4.38,4.38,1.46
01/08/2012,01:00,N,7,4.38,3.75,1.81
01/08/2012,02:00,N,7.59,3,3,1.81
01/08/2012,03:00,N,7.74,2.5,2.5,1.8
01/08/2012,04:00,N,7.11,2.5,2.5,1
01/08/2012,05:00,N,9.3,3.31,3.31,1
01/08/2012,06:00,N,19.11,7.11,6,2.01
01/08/2012,07:00,N,5,8.16,5,2.01
01/08/2012,08:00,N,5.29,4.87,4.56,2.01
01/08/2012,09:00,N,5,5,4.71,2.01
01/08/2012,10:00,N,4.98,5,4.9,2.01
01/08/2012,11:00,N,4.98,4.16,4,1.88
01/08/2012,12:00,N,4.98,5,4,1.9
01/08/2012,13:00,N,4.98,2.51,2.51,2.23
01/08/2012,14:00,N,4.98,2.5,2.5,2.23
01/08/2012,15:00,N,5,2.25,2.25,2.23
01/08/2012,16:00,N,4.98,2.23,2.25,2.23
01/08/2012,17:00,N,5,3,3,2.23
01/08/2012,18:00,N,7.11,20,13.76,3.57
01/08/2012,19:00,N,5.25,21.71,20.71,5.51
01/08/2012,20:00,N,5,7.51,7.51,3.13
01/08/2012,21:00,N,4.32,6.36,6.36,2.01
01/08/2012,22:00,N,5.01,5,5,2.01
01/08/2012,23:00,N,6.08,6.46,4.27,2.01
01/08/2012,24:00,N,5.23,4.25,4.24,1.96
01/09/2012,01:00,N,7,4,4,1
01/09/2012,02:00,N,7.72,3,3,1
01/09/2012,03:00,N,7.28,2.49,2.49,1
01/09/2012,04:00,N,6,3,3,1
01/09/2012,05:00,N,8.66,4,4,1
01/09/2012,06:00,N,26.67,6,5,1
01/09/2012,07:00,N,5,16.12,12,2.47
01/09/2012,08:00,N,5,11.17,11.17,2.47
01/09/2012,09:00,N,4.5,5.94,5.94,2
01/09/2012,10:00,N,4,6.72,6.72,2
01/09/2012,11:00,N,4,7,7,1.88
01/09/2012,12:00,N,4.75,6.69,6.69,1.91
01/09/2012,13:00,N,4.6,5,5,2
01/09/2012,14:00,N,4.75,5,5,2
01/09/2012,15:00,N,4.77,4,4.07,2
01/09/2012,16:00,N,4.75,3.41,3.9,2
01/09/2012,17:00,N,4.77,3.72,3.72,2
01/09/2012,18:00,N,5,18.91,18.07,2.47
01/09/2012,19:00,N,3,23.25,23.25,2.01
01/09/2012,20:00,N,5,10.4,10.99,2.01
01/09/2012,21:00,N,3,8,8,2.01
01/09/2012,22:00,N,4.75,6.58,6.58,2.01
01/09/2012,23:00,N,5.37,5.93,4,1.91
01/09/2012,24:00,N,5,3.14,3,1
01/10/2012,01:00,N,5,3,1.68,1
01/10/2012,02:00,N,6,2.43,1.56,1
01/10/2012,03:00,N,5.94,1.5,1.5,1
01/10/2012,04:00,N,5.44,1.75,1.75,1
01/10/2012,05:00,N,7.11,3,1.75,1
01/10/2012,06:00,N,13.11,6.32,3,1
01/10/2012,07:00,N,4,19.34,18.34,3
01/10/2012,08:00,N,4,12.35,12.35,3
01/10/2012,09:00,N,3.07,6.04,6.31,2.53
01/10/2012,10:00,N,3,5.19,5.19,2.53
01/10/2012,11:00,N,4,4.21,4.31,2.39
01/10/2012,12:00,N,4.5,3,3,2.29
01/10/2012,13:00,N,4.5,2.25,2.25,2.25
01/10/2012,14:00,N,4.62,2.29,2.25,2.25
01/10/2012,15:00,N,4.62,1.57,1.57,1.99
01/10/2012,16:00,N,4.62,1,1.56,1.99
01/10/2012,17:00,N,4.62,1.56,1.56,2
01/10/2012,18:00,N,6.14,16.2,13.88,5
01/10/2012,19:00,N,3,22.34,22.34,5.61
01/10/2012,20:00,N,4,11.72,12.21,5.51
01/10/2012,21:00,N,2.92,6.46,6.46,2.53
01/10/2012,22:00,N,4,3.41,3.41,2.53
01/10/2012,23:00,N,4.5,4,2.2,2.01
01/10/2012,24:00,N,4.5,3,1.8,1.8
01/11/2012,01:00,N,4.62,3,1.5,1.5
01/11/2012,02:00,N,5,1.5,1.5,1
01/11/2012,03:00,N,5,1.5,1.5,1
01/11/2012,04:00,N,4.62,1.5,1.5,1
01/11/2012,05:00,N,6,1.8,1.56,1
01/11/2012,06:00,N,15,6.47,5.37,2.51
01/11/2012,07:00,N,4,24.78,22.04,5.05
01/11/2012,08:00,N,4,24.92,25,5.11
01/11/2012,09:00,N,3.5,8.8,8.8,3.47
01/11/2012,10:00,N,4,5.95,5.95,2.57
01/11/2012,11:00,N,4,5.26,5.26,2.56
01/11/2012,12:00,N,4,3.57,3.28,1.78
01/11/2012,13:00,N,4,2.25,2.25,2.25
01/11/2012,14:00,N,4,2.83,2.56,2.56
01/11/2012,15:00,N,4.62,2,2,2
01/11/2012,16:00,N,4.62,1,2,2
01/11/2012,17:00,N,4.62,2,2,2
01/11/2012,18:00,N,6.66,15.97,10.92,2.56
01/11/2012,19:00,N,4.75,14.44,13.44,2.57
01/11/2012,20:00,N,4,6,6.39,2.57
01/11/2012,21:00,N,4,4.8,4.7,2.56
01/11/2012,22:00,N,4.6,2.7,2.7,2.47
01/11/2012,23:00,N,4.62,3.95,1.93,1.93
01/11/2012,24:00,N,4.62,3.05,2.58,1.8
01/12/2012,01:00,N,4.62,3,2,1.19
01/12/2012,02:00,N,4.62,2,1.56,1
01/12/2012,03:00,N,4.62,1.5,1.5,1
01/12/2012,04:00,N,4.6,1.5,1.5,1
01/12/2012,05:00,N,4.62,2,1.68,1
01/12/2012,06:00,N,7,5.04,4.5,2.01
01/12/2012,07:00,N,3.47,20.15,19.25,2.01
01/12/2012,08:00,N,3.16,16.82,16.82,2.01
01/12/2012,09:00,N,3.5,9.8,10.49,2.01
01/12/2012,10:00,N,3,6.63,6,2.01
01/12/2012,11:00,N,3,6.62,5.89,2.01
01/12/2012,12:00,N,3.69,4.58,4,2.01
01/12/2012,13:00,N,4,3,3,2
01/12/2012,14:00,N,4,2.56,2.52,2
01/12/2012,15:00,N,4,2,2,2
01/12/2012,16:00,N,4,1.93,1.93,1.93
01/12/2012,17:00,N,4.1,2.29,2.29,2.01
01/12/2012,18:00,N,3,16.85,15.85,8.87
01/12/2012,19:00,N,3,25,25,11
01/12/2012,20:00,N,1.6,14.69,14.69,8.69
01/12/2012,21:00,N,2.78,10,5.2,2.53
01/12/2012,22:00,N,4,7.7,5,2.53
01/12/2012,23:00,N,4,8.14,4.85,2.01
01/12/2012,24:00,N,4,5.88,4,2.01
01/13/2012,01:00,N,4,3,1.54,1
01/13/2012,02:00,N,4.09,1.5,1.3,1
01/13/2012,03:00,N,4.09,1.5,1.5,1
01/13/2012,04:00,N,3.92,1.5,1.5,1
01/13/2012,05:00,N,4.59,3.6,1.5,1.55
01/13/2012,06:00,N,7.11,8.14,8,2
01/13/2012,07:00,N,3,34.73,21.01,3
01/13/2012,08:00,N,3.04,20,20,3
01/13/2012,09:00,N,3,6.94,6.94,2.53
01/13/2012,10:00,N,3.9,7.42,6,2.01
01/13/2012,11:00,N,4,5.06,4.74,2.01
01/13/2012,12:00,N,4,3.93,3.81,1.91
01/13/2012,13:00,N,4,2,2,2
01/13/2012,14:00,N,4.59,2.14,1.73,2
01/13/2012,15:00,N,4.59,1.54,1.54,1.54
01/13/2012,16:00,N,4.59,1.24,1.46,1.5
01/13/2012,17:00,N,4.59,1.54,1.54,1.9
01/13/2012,18:00,N,6,13.5,6.75,2.01
01/13/2012,19:00,N,3.9,9,8.63,2.01
01/13/2012,20:00,N,3.9,4.4,4.7,2.01
01/13/2012,21:00,N,3.5,4.16,4,2.01
01/13/2012,22:00,N,4.59,4.42,4,2
01/13/2012,23:00,N,4.59,7.11,3.02,1.83
01/13/2012,24:00,N,4.59,3.8,2.8,1.83
01/14/2012,01:00,N,4.21,4.96,2.5,2
01/14/2012,02:00,N,4.21,2.5,2,1.58
01/14/2012,03:00,N,4.21,2,2,1.23
01/14/2012,04:00,N,4,2.5,2,1
01/14/2012,05:00,N,4.6,3,2,1.51
01/14/2012,06:00,N,16,6.32,5.45,2.01
01/14/2012,07:00,N,5,15.74,14.74,5
01/14/2012,08:00,N,4,17.42,17.48,4
01/14/2012,09:00,N,3.9,12.46,12.53,2.01
01/14/2012,10:00,N,3.53,7.43,7.43,2.01
01/14/2012,11:00,N,4,5.29,5.29,2.18
01/14/2012,12:00,N,4.97,4.5,4.31,2.23
01/14/2012,13:00,N,4.21,2.01,2.01,2.01
01/14/2012,14:00,N,4.6,2.5,2.5,2.01
01/14/2012,15:00,N,5,2.01,2.01,2.01
01/14/2012,16:00,N,4.6,2,2,2
01/14/2012,17:00,N,5,1.9,1.56,2
01/14/2012,18:00,N,7.75,15,6.39,2.23
01/14/2012,19:00,N,5.75,10.38,10.38,2.88
01/14/2012,20:00,N,5.75,5,5.13,2.07
01/14/2012,21:00,N,4,4.55,4.55,2.01
01/14/2012,22:00,N,4.6,4.27,4.11,2.01
01/14/2012,23:00,N,5.27,6.23,4,2
01/14/2012,24:00,N,4.21,4.03,4,2
01/15/2012,01:00,N,5,5,3,1.48
01/15/2012,02:00,N,5,2.5,2.5,1
01/15/2012,03:00,N,5,2.43,2.43,1
01/15/2012,04:00,N,4.27,2.49,2.49,1
01/15/2012,05:00,N,7.11,3,2.49,1
01/15/2012,06:00,N,20,5,2.25,1.81
01/15/2012,07:00,N,6.6,13.75,6.88,2.01
01/15/2012,08:00,N,5.53,6.88,6.88,2.01
01/15/2012,09:00,N,4.5,5,5,2.01
01/15/2012,10:00,N,4,4,4,2.01
01/15/2012,11:00,N,5,3.71,3.71,2.01
01/15/2012,12:00,N,5.29,3.61,3.21,2.01
01/15/2012,13:00,N,4.6,2.01,2.01,2.01
01/15/2012,14:00,N,5,2.01,2.01,2.01
01/15/2012,15:00,N,6,1.5,1.5,2.01
01/15/2012,16:00,N,5,1.18,1.18,2.01
01/15/2012,17:00,N,6,1.5,1.5,2.01
01/15/2012,18:00,N,9.75,13.11,7.32,2.23
01/15/2012,19:00,N,6.75,10.72,10.72,4
01/15/2012,20:00,N,6.63,5,5,2.23
01/15/2012,21:00,N,5,5.5,4.86,2.23
01/15/2012,22:00,N,5,4.33,3.61,2.23
01/15/2012,23:00,N,6.75,5.66,4.66,2.01
01/15/2012,24:00,N,5.75,4.51,4,1.87
01/16/2012,01:00,N,7,3.16,3.16,1
01/16/2012,02:00,N,8.01,3,3,1
01/16/2012,03:00,N,7.61,2,2.9,1
01/16/2012,04:00,N,6.21,2,2.57,1
01/16/2012,05:00,N,9,3,3,1
01/16/2012,06:00,N,21,5,4,2
01/16/2012,07:00,N,7.11,8.75,4.77,1.69
01/16/2012,08:00,N,6.08,4.38,4.38,2.01
01/16/2012,09:00,N,5.5,3.18,3.18,2.01
01/16/2012,10:00,N,4.59,3.33,3.33,2.01
01/16/2012,11:00,N,5.65,3.51,3.51,2.01
01/16/2012,12:00,N,5.76,2.86,2.86,2
01/16/2012,13:00,N,4.6,2,2,2
01/16/2012,14:00,N,5.46,2.5,2.5,2.01
01/16/2012,15:00,N,6.03,2,2,2
01/16/2012,16:00,N,5.69,1,2,2
01/16/2012,17:00,N,5.86,2,2,2
01/16/2012,18:00,N,10.75,15.17,10.08,2.54
01/16/2012,19:00,N,7.11,12.09,12.09,4.38
01/16/2012,20:00,N,7,5.35,5.35,2.23
01/16/2012,21:00,N,4.6,5.36,4.57,2.23
01/16/2012,22:00,N,6,4.5,3.75,2.01
01/16/2012,23:00,N,7,4.5,4,2.01
01/16/2012,24:00,N,6.75,5,5,1.85
01/17/2012,01:00,N,7,3.31,3.31,1
01/17/2012,02:00,N,7.33,2.5,2.5,1
01/17/2012,03:00,N,7,2,2,1
01/17/2012,04:00,N,6.58,2.49,2.49,1
01/17/2012,05:00,N,9,3,3,1
01/17/2012,06:00,N,19.61,5,4,1.82
01/17/2012,07:00,N,7,8.75,6.11,2.01
01/17/2012,08:00,N,6.08,4.58,4.38,2.01
01/17/2012,09:00,N,5.62,3.13,3.12,1.95
01/17/2012,10:00,N,4.59,3.52,3.21,1.7
01/17/2012,11:00,N,4.94,3.77,3.69,1.81
01/17/2012,12:00,N,5,3.68,3.58,1.8
01/17/2012,13:00,N,4.6,3.02,3.02,2.01
01/17/2012,14:00,N,4.85,2.68,2.68,2.01
01/17/2012,15:00,N,5,2.69,2.81,2.01
01/17/2012,16:00,N,4.86,2.5,2.79,2.01
01/17/2012,17:00,N,4.69,2.95,3.07,2.01
01/17/2012,18:00,N,9,17.54,14.65,5.51
01/17/2012,19:00,N,6.75,18.4,18.39,5.51
01/17/2012,20:00,N,5.29,8.68,8.68,3.12
01/17/2012,21:00,N,4.59,8.18,7.56,2.88
01/17/2012,22:00,N,5,4.5,3.87,2.01
01/17/2012,23:00,N,5.75,5,4,2.01
01/17/2012,24:00,N,4.97,3.49,2.5,1.48
01/18/2012,01:00,N,6,2.5,2.5,1
01/18/2012,02:00,N,6,2.17,2.17,0.99
01/18/2012,03:00,N,5,1,1,0.5
01/18/2012,04:00,N,4.59,1.08,1.08,0.5
01/18/2012,05:00,N,6,2.81,2.81,0.5
01/18/2012,06:00,N,8.97,7.05,7.05,1.81
01/18/2012,07:00,N,3.75,19.03,19.03,2.43
01/18/2012,08:00,N,3.64,18.21,18.21,2.43
01/18/2012,09:00,N,4.46,7.35,7.35,2
01/18/2012,10:00,N,5,5.78,5.78,2.42
01/18/2012,11:00,N,5,5,5,1.88
01/18/2012,12:00,N,4.21,3.09,2.83,1.28
01/18/2012,13:00,N,4.21,2,1.82,1.82
01/18/2012,14:00,N,4.21,2,1.49,1.89
01/18/2012,15:00,N,4.59,1.84,1.5,1.9
01/18/2012,16:00,N,4.21,1.72,1.5,1.89
01/18/2012,17:00,N,4.59,2,1.5,1.91
01/18/2012,18:00,N,6.75,15.95,8.8,2.11
01/18/2012,19:00,N,5,10.95,9.95,2.43
01/18/2012,20:00,N,5,5.3,5.3,2
01/18/2012,21:00,N,3.9,5.47,5,2
01/18/2012,22:00,N,4.59,4,3.53,1.81
01/18/2012,23:00,N,5.7,5,3.7,1.88
01/18/2012,24:00,N,5,3.12,2.76,1.39
01/19/2012,01:00,N,5.65,2.5,2.49,1
01/19/2012,02:00,N,6,2.5,2.49,1
01/19/2012,03:00,N,5.36,2,2,1
01/19/2012,04:00,N,5,2,2,1
01/19/2012,05:00,N,6.14,2.76,2.49,1
01/19/2012,06:00,N,8,6.03,4,1.73
01/19/2012,07:00,N,4.75,18.64,16.2,2.43
01/19/2012,08:00,N,4.66,11.62,11.62,2.43
01/19/2012,09:00,N,4,5.81,5.81,2.43
01/19/2012,10:00,N,4,4.88,4.88,2.17
01/19/2012,11:00,N,4,3.68,3.68,1.61
01/19/2012,12:00,N,4.59,2.95,2.73,1
01/19/2012,13:00,N,4.21,2.27,2.27,2
01/19/2012,14:00,N,4.59,2.15,2.11,2
01/19/2012,15:00,N,4.59,2,2,2
01/19/2012,16:00,N,4.59,2,2,2
01/19/2012,17:00,N,4.59,2,1.97,2
01/19/2012,18:00,N,6.09,10.26,9.67,2.43
01/19/2012,19:00,N,4.75,13.72,13.72,2.43
01/19/2012,20:00,N,4.6,5.58,6,2.43
01/19/2012,21:00,N,3.9,5,5,2.43
01/19/2012,22:00,N,4.59,3.87,3.87,2.19
01/19/2012,23:00,N,5.18,4.5,3,1.81
01/19/2012,24:00,N,4.59,4.5,4,1
01/20/2012,01:00,N,7.28,3.52,2.5,1
01/20/2012,02:00,N,8.31,2.81,2.5,1
01/20/2012,03:00,N,7.36,2.49,2.49,1
01/20/2012,04:00,N,6.97,2.5,2.5,1
01/20/2012,05:00,N,9.55,3,2,1
01/20/2012,06:00,N,14.67,6.05,4,1.36
01/20/2012,07:00,N,7.11,12.78,9.61,1.88
01/20/2012,08:00,N,7.11,8.75,8.75,2
01/20/2012,09:00,N,5.98,6,6,1.8
01/20/2012,10:00,N,4.5,5.75,5.75,1.89
01/20/2012,11:00,N,4.75,4.53,4.53,1.92
01/20/2012,12:00,N,4.75,4,3.99,1.61
01/20/2012,13:00,N,4.59,3.16,3.16,2.3
01/20/2012,14:00,N,4.59,3.93,3.93,2.43
01/20/2012,15:00,N,4.59,2.53,2.94,2.43
01/20/2012,16:00,N,4.59,2.5,3.36,2.43
01/20/2012,17:00,N,4.59,2.54,3,2.43
01/20/2012,18:00,N,7.11,12.04,12.04,2.47
01/20/2012,19:00,N,5.75,12.3,12.3,5
01/20/2012,20:00,N,5.29,5.96,6,2.43
01/20/2012,21:00,N,4.75,5,5,2.43
01/20/2012,22:00,N,5,4.5,4.47,2.25
01/20/2012,23:00,N,5.75,6.4,5.4,1.86
01/20/2012,24:00,N,5.42,4.5,4,1
01/21/2012,01:00,N,6,5,5,1.47
01/21/2012,02:00,N,7,4.18,4.18,1
01/21/2012,03:00,N,5.21,2.25,4.08,1
01/21/2012,04:00,N,5.21,3.08,4.07,1
01/21/2012,05:00,N,13.13,4.2,4.2,1
01/21/2012,06:00,N,16.27,7.11,6.11,1
01/21/2012,07:00,N,12.8,9,8,2
01/21/2012,08:00,N,9.33,7,7,2.43
01/21/2012,09:00,N,7.11,7,7,2
01/21/2012,10:00,N,5,10.2,10.2,2
01/21/2012,11:00,N,5.21,9.73,9.73,2
01/21/2012,12:00,N,5.21,7.86,7.68,2
01/21/2012,13:00,N,5.21,6.5,6.5,2.43
01/21/2012,14:00,N,5.21,6.5,6.5,2.43
01/21/2012,15:00,N,5.21,5,6.11,2.43
01/21/2012,16:00,N,5.21,4.26,6.07,2.43
01/21/2012,17:00,N,5.21,5.47,5.47,2.43
01/21/2012,18:00,N,9.48,12.5,11.5,2.43
01/21/2012,19:00,N,5.83,13.76,13.76,2.43
01/21/2012,20:00,N,7.11,7.03,7.03,2.43
01/21/2012,21:00,N,5,7.03,7.03,2.43
01/21/2012,22:00,N,5.24,7,7,2.43
01/21/2012,23:00,N,7,7.03,6.11,2
01/21/2012,24:00,N,5.21,5,5,1.36
01/22/2012,01:00,N,7.05,6.64,5.64,1
01/22/2012,02:00,N,7,4,4,1
01/22/2012,03:00,N,6.02,2.5,4,1
01/22/2012,04:00,N,5.56,2.5,4,1
01/22/2012,05:00,N,10.62,4,4,1
01/22/2012,06:00,N,20.86,8.56,7.56,1.33
01/22/2012,07:00,N,9.07,8.26,7,1.91
01/22/2012,08:00,N,10,6.11,6.11,2.41
01/22/2012,09:00,N,7.11,6.11,6.11,2
01/22/2012,10:00,N,5,7,7,2.08
01/22/2012,11:00,N,5.21,6.49,6.5,2
01/22/2012,12:00,N,5.21,7,7,1.91
01/22/2012,13:00,N,5.21,6.11,6.11,2.17
01/22/2012,14:00,N,5.21,6.11,6.11,2.19
01/22/2012,15:00,N,5.21,4.97,5.29,2.2
01/22/2012,16:00,N,5.21,4.9,5.52,2.21
01/22/2012,17:00,N,5.21,5.2,5.96,2.01
