Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN
01/07/2013,05:00,N,3.45,2.11,2.11,1
01/07/2013,06:00,N,6,6.1,4.76,1
01/07/2013,07:00,N,3.45,13.74,13.74,1
01/07/2013,08:00,N,3.45,11.34,12.52,1
01/07/2013,09:00,N,0.77,5.65,8,1
01/07/2013,10:00,N,0.61,4.69,6.49,1
01/07/2013,11:00,N,1,4.49,5.68,1
01/07/2013,12:00,N,2.01,2,2.81,1
01/07/2013,13:00,N,3.05,1,1.66,1
01/07/2013,14:00,N,3.45,1,1.1,1
01/07/2013,15:00,N,3.45,1,1.05,1
01/07/2013,16:00,N,3.45,1,1.1,1
01/07/2013,17:00,N,3.06,1.1,1.1,1
01/07/2013,18:00,N,1,10.57,8,1
01/07/2013,19:00,N,2.24,11.77,11.77,1
01/07/2013,20:00,N,1.39,2.43,7.29,1
01/07/2013,21:00,N,1.93,1,4.48,1
01/07/2013,22:00,N,3.45,2,3,1
01/07/2013,23:00,N,3.45,2.05,2.19,1
01/07/2013,24:00,N,3.45,2,2,1
01/08/2013,01:00,N,3.52,2,2,1
01/08/2013,02:00,N,4,2,2,1
01/08/2013,03:00,N,4,2,2,1
01/08/2013,04:00,N,3.52,2,2,1
01/08/2013,05:00,N,4,3,3,1
01/08/2013,06:00,N,12,10.4,8.95,1
01/08/2013,07:00,N,3,13.67,9.68,1
01/08/2013,08:00,N,3,8.03,10.63,1
01/08/2013,09:00,N,1.92,3,7.65,1
01/08/2013,10:00,N,2.21,4.03,5.61,1
01/08/2013,11:00,N,2.51,3.81,5.2,1
01/08/2013,12:00,N,3.45,2,3.06,1
01/08/2013,13:00,N,3.45,1.2,2.11,1
01/08/2013,14:00,N,3.45,1.2,1.39,1
01/08/2013,15:00,N,3.45,0.01,1.93,1
01/08/2013,16:00,N,3.45,0.06,1.93,1
01/08/2013,17:00,N,2.75,1.97,1.98,1
01/08/2013,18:00,N,1.04,10.41,10.41,1
01/08/2013,19:00,N,2.53,8.22,8.43,1
01/08/2013,20:00,N,4.21,1,5,1
01/08/2013,21:00,N,3.06,1,4.59,1
01/08/2013,22:00,N,3.45,3.6,4.6,1
01/08/2013,23:00,N,4.99,4.59,4.6,1
01/08/2013,24:00,N,3.77,2.86,3,1
01/09/2013,01:00,N,4.41,2,2,1
01/09/2013,02:00,N,6.71,2,2,1
01/09/2013,03:00,N,6.25,2,2,1
01/09/2013,04:00,N,6.25,2,2,1
01/09/2013,05:00,N,6.25,3.41,3,1
01/09/2013,06:00,N,12.92,9,8,1
01/09/2013,07:00,N,4.13,14.8,13.8,1
01/09/2013,08:00,N,3,8.6,13.6,1
01/09/2013,09:00,N,3,3.01,10,1
01/09/2013,10:00,N,3.06,3.01,5.69,1
01/09/2013,11:00,N,3.45,3.01,5,1
01/09/2013,12:00,N,3.45,3.01,4.6,1
01/09/2013,13:00,N,3.45,2,3.07,1
01/09/2013,14:00,N,3.45,2,3,1
01/09/2013,15:00,N,3.67,0.01,2.5,1
01/09/2013,16:00,N,3.69,0.01,2.15,1
01/09/2013,17:00,N,3,2,2.71,1
01/09/2013,18:00,N,1.41,10.94,15.23,1
01/09/2013,19:00,N,2.23,12.44,17.63,1.5
01/09/2013,20:00,N,1.5,2.58,11.65,1
01/09/2013,21:00,N,1.5,2.02,9.96,1
01/09/2013,22:00,N,2.62,2.13,6.77,1
01/09/2013,23:00,N,3.45,2,3,1
01/09/2013,24:00,N,6.05,4.6,4.6,1
01/10/2013,01:00,N,5.05,5.65,5.65,1
01/10/2013,02:00,N,6.68,3.97,4.6,1
01/10/2013,03:00,N,5.94,4.05,4.6,1
01/10/2013,04:00,N,5.11,4.6,4.6,1
01/10/2013,05:00,N,4.51,8,7.66,1
01/10/2013,06:00,N,4.49,3.09,3.14,1
01/10/2013,07:00,N,3,14.7,14.6,1
01/10/2013,08:00,N,3,7.44,12.44,1
01/10/2013,09:00,N,2.31,7.27,10,1
01/10/2013,10:00,N,1,5.87,6.87,1
01/10/2013,11:00,N,2.01,5.43,6.42,1
01/10/2013,12:00,N,2.12,3.35,5,1
01/10/2013,13:00,N,3.45,2,3,1
01/10/2013,14:00,N,3.25,2,3,1
01/10/2013,15:00,N,3.69,1,3,1
01/10/2013,16:00,N,3.65,1,3,1
01/10/2013,17:00,N,1.79,3.5,4,1
01/10/2013,18:00,N,1.48,17.47,18.66,1.5
01/10/2013,19:00,N,2.18,25.23,26.96,1.5
01/10/2013,20:00,N,2.87,5.33,12.25,1
01/10/2013,21:00,N,1.3,3,7.68,1
01/10/2013,22:00,N,3.45,3.4,4.6,1
01/10/2013,23:00,N,2.48,4.78,5,1
01/10/2013,24:00,N,3.36,1.5,3,1
01/11/2013,01:00,N,5.01,4.54,4.46,1
01/11/2013,02:00,N,6.72,3,3,1
01/11/2013,03:00,N,5.92,3,3,1
01/11/2013,04:00,N,5.33,3.39,3,1
01/11/2013,05:00,N,5.07,3.01,3,1
01/11/2013,06:00,N,9.42,6.56,6.56,1
01/11/2013,07:00,N,3,13.22,13.22,1
01/11/2013,08:00,N,3,5.1,11.71,1
01/11/2013,09:00,N,1.45,1.7,7.1,1
01/11/2013,10:00,N,0.65,3.01,5.26,1
01/11/2013,11:00,N,1.95,3.85,4.81,1
01/11/2013,12:00,N,2.81,1.7,3.86,1
01/11/2013,13:00,N,3.45,1.7,3,1
01/11/2013,14:00,N,3.45,1.7,2.74,1
01/11/2013,15:00,N,3.52,0.01,3,1
01/11/2013,16:00,N,3.45,0.02,3,1
01/11/2013,17:00,N,3.01,4.5,4.53,1
01/11/2013,18:00,N,1.35,13.65,14.48,1.81
01/11/2013,19:00,N,2.78,12.74,14.77,2.51
01/11/2013,20:00,N,1.22,3.22,8.79,1.5
01/11/2013,21:00,N,0.63,0.52,5.78,1.5
01/11/2013,22:00,N,3.45,1.7,6.7,1
01/11/2013,23:00,N,3.03,3.03,3.11,1
01/11/2013,24:00,N,3.29,1.7,3,1
01/12/2013,01:00,N,4,3,4.6,1
01/12/2013,02:00,N,6.65,3.5,4.6,1
01/12/2013,03:00,N,5.99,3.03,4.6,1
01/12/2013,04:00,N,5.38,4.33,4.6,1
01/12/2013,05:00,N,6.44,5.42,4.6,1
01/12/2013,06:00,N,8.25,5,4,1
01/12/2013,07:00,N,10,10.96,9.96,1
01/12/2013,08:00,N,4,5,5.85,1
01/12/2013,09:00,N,3,5.1,6.47,1
01/12/2013,10:00,N,2.11,9.61,11.09,1
01/12/2013,11:00,N,2.66,13.01,13.77,1
01/12/2013,12:00,N,3.45,5.72,7.85,1
01/12/2013,13:00,N,2.66,1.7,4.6,1
01/12/2013,14:00,N,2.64,1.7,4,1
01/12/2013,15:00,N,3.08,0.01,3.24,1
01/12/2013,16:00,N,3.45,0.44,2.79,1
01/12/2013,17:00,N,2.82,2.12,3.64,1
01/12/2013,18:00,N,1.26,13.67,14.94,1.5
01/12/2013,19:00,N,3,15.36,17.46,1.8
01/12/2013,20:00,N,1.66,3.22,10.63,1.5
01/12/2013,21:00,N,2.01,1.38,6.89,1
01/12/2013,22:00,N,3.07,1.7,4.6,1
01/12/2013,23:00,N,2.96,2.04,3,1
01/12/2013,24:00,N,3.29,1.07,3,1
01/13/2013,01:00,N,4,3,4,1
01/13/2013,02:00,N,5.15,1,3.71,1
01/13/2013,03:00,N,4.3,1.85,3,1
01/13/2013,04:00,N,4.33,2.04,2,1
01/13/2013,05:00,N,4,3,2.57,1
01/13/2013,06:00,N,4.4,3.69,3,1
01/13/2013,07:00,N,3,6.03,6.03,1
01/13/2013,08:00,N,3,5,6.22,1
01/13/2013,09:00,N,2.11,2.88,4.62,1
01/13/2013,10:00,N,0.39,7.45,9.11,1
01/13/2013,11:00,N,1.5,7.49,9.65,1
01/13/2013,12:00,N,2.01,2.54,5.38,1
01/13/2013,13:00,N,2.86,1.47,2,1
01/13/2013,14:00,N,2.83,1.35,1.5,1
01/13/2013,15:00,N,3.45,0.13,1,1
01/13/2013,16:00,N,3.24,1,1.28,1
01/13/2013,17:00,N,3,1.2,1.28,1
01/13/2013,18:00,N,1.32,15.83,15.37,1
01/13/2013,19:00,N,2.11,22.55,22.55,1.5
01/13/2013,20:00,N,2.11,7.18,12.53,1.5
01/13/2013,21:00,N,1.41,3.64,8.31,1
01/13/2013,22:00,N,2.01,2.23,4.54,1
01/13/2013,23:00,N,2.01,3.49,3.48,1
01/13/2013,24:00,N,1.98,1.72,2.64,1
01/14/2013,01:00,N,3.45,0.84,0.84,2.56
01/14/2013,02:00,N,3.82,0.01,0.88,1
01/14/2013,03:00,N,3.45,0.01,0.99,1
01/14/2013,04:00,N,3.45,1,1,1
01/14/2013,05:00,N,3,2.11,2,1
01/14/2013,06:00,N,3.04,5.82,5,1
01/14/2013,07:00,N,2,20.91,19.91,1
01/14/2013,08:00,N,1.5,9.02,16.68,1
01/14/2013,09:00,N,0.71,7.53,9.85,1
01/14/2013,10:00,N,0.36,6.33,8,1
01/14/2013,11:00,N,0.22,5.2,5.5,1
01/14/2013,12:00,N,1.5,3,4.6,1
01/14/2013,13:00,N,1.5,1.7,3.97,1
01/14/2013,14:00,N,2.11,1.54,2,1
01/14/2013,15:00,N,2.47,0.24,1.27,1
01/14/2013,16:00,N,2.55,0.27,0.9,1
01/14/2013,17:00,N,1.86,2.12,2.2,1
01/14/2013,18:00,N,0.49,13.03,11.96,1
01/14/2013,19:00,N,1.5,14.44,14.44,1.5
01/14/2013,20:00,N,1,7.81,9.02,1.5
01/14/2013,21:00,N,0.52,4.63,8,1
01/14/2013,22:00,N,1.5,3.79,6.09,1
01/14/2013,23:00,N,1.54,2.7,3,1
01/14/2013,24:00,N,0.86,1.65,3.08,1
01/15/2013,01:00,N,3,1,1,1
01/15/2013,02:00,N,3.45,1,1,1
01/15/2013,03:00,N,3.41,1,1,1
01/15/2013,04:00,N,3,1,1,1
01/15/2013,05:00,N,2.27,1,1.8,1
01/15/2013,06:00,N,4.97,4.25,4,1
01/15/2013,07:00,N,1.56,22.65,22.65,1
01/15/2013,08:00,N,1.5,7.7,15.37,1
01/15/2013,09:00,N,1.71,3,8.12,1
01/15/2013,10:00,N,1.75,3.53,8,1
01/15/2013,11:00,N,1.5,3.81,4.11,1
01/15/2013,12:00,N,2.08,1.7,3,1
01/15/2013,13:00,N,2.42,1,3,1
01/15/2013,14:00,N,3,1,1.22,1
01/15/2013,15:00,N,3,1,1,1
01/15/2013,16:00,N,3,0.81,1,1
01/15/2013,17:00,N,3,1.7,1.55,1
01/15/2013,18:00,N,1.5,9.65,9.65,1
01/15/2013,19:00,N,2.11,15,15.31,1
01/15/2013,20:00,N,2,5.73,8.85,1
01/15/2013,21:00,N,2.11,2.49,8,1
01/15/2013,22:00,N,2.01,2.63,7.51,1
01/15/2013,23:00,N,3,3,3,1
01/15/2013,24:00,N,1.19,2.9,5,1
01/16/2013,01:00,N,3.45,1.6,2,1
01/16/2013,02:00,N,3.45,0.18,2,1
01/16/2013,03:00,N,3,1,2,1
01/16/2013,04:00,N,3,2,2,1
01/16/2013,05:00,N,3,2.47,3,1
01/16/2013,06:00,N,5.4,4.86,5.37,1
01/16/2013,07:00,N,2.11,37.43,39.01,1
01/16/2013,08:00,N,2,10.93,24.67,1
01/16/2013,09:00,N,0.01,3,10,1
01/16/2013,10:00,N,0.98,6.94,8,1
01/16/2013,11:00,N,1.04,7.31,7.31,1
01/16/2013,12:00,N,2.44,1.7,3.85,1
01/16/2013,13:00,N,3,1.28,3.24,1
01/16/2013,14:00,N,3,1.28,1.85,1
01/16/2013,15:00,N,3,1.28,1.5,1
01/16/2013,16:00,N,3,1.28,1.5,1
01/16/2013,17:00,N,3,1,1.13,1
01/16/2013,18:00,N,1.3,8.47,7.87,1
01/16/2013,19:00,N,2.11,11.85,10,1.5
01/16/2013,20:00,N,2.11,2.13,6.6,1.5
01/16/2013,21:00,N,1.89,2.55,5,1.5
01/16/2013,22:00,N,2.31,1.7,3,1
01/16/2013,23:00,N,3,3,3,1
01/16/2013,24:00,N,3,2.5,3,1
01/17/2013,01:00,N,3.45,2.25,2.25,1
01/17/2013,02:00,N,4.29,2.02,2.02,1
01/17/2013,03:00,N,4,2.25,2.25,1
01/17/2013,04:00,N,3.68,2.25,2.25,1
01/17/2013,05:00,N,2.92,2.25,2.25,1
01/17/2013,06:00,N,3,3.71,4,1
01/17/2013,07:00,N,1.5,20.67,21.38,1
01/17/2013,08:00,N,1.89,10.79,12.23,1
01/17/2013,09:00,N,1.17,8.84,9.24,1
01/17/2013,10:00,N,0.9,7,8,1
01/17/2013,11:00,N,0.68,8,8,1
01/17/2013,12:00,N,2.11,1.83,2.73,1
01/17/2013,13:00,N,3,1,1.43,1
01/17/2013,14:00,N,3.06,1,1.02,1
01/17/2013,15:00,N,3.03,0.01,1,1
01/17/2013,16:00,N,3.45,0.01,0.99,1
01/17/2013,17:00,N,2.31,1,1,1
01/17/2013,18:00,N,1.44,6.01,7,1
01/17/2013,19:00,N,2.11,6.86,11.14,1.5
01/17/2013,20:00,N,1.69,3.15,8,1.5
01/17/2013,21:00,N,1.5,2.3,6.87,1
01/17/2013,22:00,N,2.11,1.78,3,1
01/17/2013,23:00,N,3.45,4.06,3.91,1
01/17/2013,24:00,N,2.25,1.13,3.23,1
01/18/2013,01:00,N,3,1.5,1.6,1
01/18/2013,02:00,N,3.45,1,1.04,1
01/18/2013,03:00,N,3,1,1.04,1
01/18/2013,04:00,N,3,1.6,1.6,1
01/18/2013,05:00,N,3,1.89,2,1
01/18/2013,06:00,N,7.57,4.42,3.6,1
01/18/2013,07:00,N,0.12,25.04,25.04,1
01/18/2013,08:00,N,0.08,11,12.56,1
01/18/2013,09:00,N,1,6.63,8,1
01/18/2013,10:00,N,0.72,6.45,8,1
01/18/2013,11:00,N,0.79,9.05,9.05,1
01/18/2013,12:00,N,2.11,1.86,4.7,1
01/18/2013,13:00,N,2.41,1,2.53,1
01/18/2013,14:00,N,2.86,1,1.69,1
01/18/2013,15:00,N,3.45,1,1.04,1
01/18/2013,16:00,N,3.74,1,1,1
01/18/2013,17:00,N,3,1.04,1.04,1
01/18/2013,18:00,N,1.25,8.2,7.38,1
01/18/2013,19:00,N,2.02,8.71,9.15,1.5
01/18/2013,20:00,N,1.51,1.68,5.69,1.5
01/18/2013,21:00,N,1.41,1.12,4.23,1
01/18/2013,22:00,N,2.47,2.24,4.37,1
01/18/2013,23:00,N,3.45,2.92,3,1
01/18/2013,24:00,N,3.45,1.86,2.02,1
01/19/2013,01:00,N,3.45,1.86,3,1
01/19/2013,02:00,N,4.1,1,2.09,1
01/19/2013,03:00,N,3.55,0.01,1,1
01/19/2013,04:00,N,3.45,1,1,1
01/19/2013,05:00,N,3.45,1.98,2.09,1
01/19/2013,06:00,N,11.5,8.26,6.79,1
01/19/2013,07:00,N,3.8,14.48,13.48,1
01/19/2013,08:00,N,3,7.63,12.7,1
01/19/2013,09:00,N,2.7,6.7,10,1
01/19/2013,10:00,N,1.03,6.34,8.63,1
01/19/2013,11:00,N,1.21,9.78,9.78,1
01/19/2013,12:00,N,3.45,7.53,7.97,1
01/19/2013,13:00,N,5.15,3.98,4.6,1
01/19/2013,14:00,N,5.54,3.29,4.6,1
01/19/2013,15:00,N,5.83,1.5,4.6,1
01/19/2013,16:00,N,5.12,0.01,1.05,1
01/19/2013,17:00,N,3.63,1.7,1.7,1
01/19/2013,18:00,N,3,6.46,6.6,1.27
01/19/2013,19:00,N,1.95,11.64,11.64,1.5
01/19/2013,20:00,N,1.24,1,6.55,1
01/19/2013,21:00,N,2.51,1,4.95,1
01/19/2013,22:00,N,3.39,1.12,4.32,1
01/19/2013,23:00,N,3.45,4.05,4.05,1
01/19/2013,24:00,N,4.57,4.36,4.5,1
01/20/2013,01:00,N,3.45,1.86,3,1
01/20/2013,02:00,N,4.52,0.01,3,1
01/20/2013,03:00,N,3.45,1,3,1
01/20/2013,04:00,N,3.45,1.98,3,1
01/20/2013,05:00,N,3.45,2.98,3,1
01/20/2013,06:00,N,12.25,7.45,6.09,1
01/20/2013,07:00,N,8.89,13.96,11.47,1
01/20/2013,08:00,N,3,7.05,9.05,1
01/20/2013,09:00,N,0.54,4.48,9.53,1
01/20/2013,10:00,N,0.01,6.5,7,1
01/20/2013,11:00,N,2.43,5.66,5.16,1
01/20/2013,12:00,N,4.48,4.6,4.6,1
01/20/2013,13:00,N,5.2,1.5,3.16,1
01/20/2013,14:00,N,4.74,1.5,2.09,1
01/20/2013,15:00,N,5.06,1,2.09,1
01/20/2013,16:00,N,5.57,0.01,1,1
01/20/2013,17:00,N,3.52,1.4,1.4,1
01/20/2013,18:00,N,2.11,7.4,6.4,1.35
01/20/2013,19:00,N,1.61,11.2,10.2,1.5
01/20/2013,20:00,N,1.02,1.19,8.05,1.19
01/20/2013,21:00,N,2.01,1,5.24,1
01/20/2013,22:00,N,2.56,2.24,4.35,1
01/20/2013,23:00,N,3.47,3.73,3,1
01/20/2013,24:00,N,6.3,3,3,1
01/21/2013,01:00,N,5.17,1.5,3,1
01/21/2013,02:00,N,5.72,0.01,2.09,1
01/21/2013,03:00,N,4.5,0.01,2.09,1
01/21/2013,04:00,N,4.14,1.98,2.09,1
01/21/2013,05:00,N,4.5,2.07,2.09,1
01/21/2013,06:00,N,12,8.97,7.97,1
01/21/2013,07:00,N,7.98,20.94,19.94,1
01/21/2013,08:00,N,2.11,9.76,9.94,1
01/21/2013,09:00,N,1.08,5,8,1
01/21/2013,10:00,N,0.43,3.18,7.53,1
01/21/2013,11:00,N,1.01,6.92,7,1
01/21/2013,12:00,N,3.45,1.5,4.6,1
01/21/2013,13:00,N,3.45,1,4.6,1
01/21/2013,14:00,N,3.45,1,4.02,1
01/21/2013,15:00,N,3.63,0.01,3.53,1
01/21/2013,16:00,N,3.52,0.01,3.48,1
01/21/2013,17:00,N,3,3.25,4.49,1
01/21/2013,18:00,N,1.5,11.14,11.3,1
01/21/2013,19:00,N,1.5,14.64,14.86,1.5
01/21/2013,20:00,N,1.02,1.61,9.08,1.36
01/21/2013,21:00,N,0.29,1.52,8.41,1.47
01/21/2013,22:00,N,1.71,1.12,8,1
01/21/2013,23:00,N,3.45,5.76,7.36,1
01/21/2013,24:00,N,5.56,3.73,3.96,1
01/22/2013,01:00,N,5.25,3,3,1
01/22/2013,02:00,N,5.73,1,3,1
01/22/2013,03:00,N,5.25,1.98,3,1
01/22/2013,04:00,N,5.25,2.7,3,1
01/22/2013,05:00,N,5.09,3.01,3,1
01/22/2013,06:00,N,12.25,7.85,8.2,1
01/22/2013,07:00,N,3,26,25,1
01/22/2013,08:00,N,3,9.69,14.23,1
01/22/2013,09:00,N,2.26,4.99,8,1
01/22/2013,10:00,N,1.59,2.98,8,1
01/22/2013,11:00,N,1.54,3.1,8,1
01/22/2013,12:00,N,2.81,1.5,4.6,1
01/22/2013,13:00,N,3.45,1,2.93,1
01/22/2013,14:00,N,3.52,1,2.17,1
01/22/2013,15:00,N,3.52,0.01,2.09,1
01/22/2013,16:00,N,3.45,0.01,2.09,1
01/22/2013,17:00,N,3,1.59,2.83,1
01/22/2013,18:00,N,1.46,8,8,1
01/22/2013,19:00,N,1.5,8.67,10.32,1
01/22/2013,20:00,N,1.51,0.01,8,1
01/22/2013,21:00,N,2.36,0.01,5.47,1
01/22/2013,22:00,N,3.72,1,4.6,1
01/22/2013,23:00,N,4.86,2.72,4.6,1
01/22/2013,24:00,N,7.39,3.53,4.6,1
01/23/2013,01:00,N,9.25,4,4.6,1
01/23/2013,02:00,N,11.55,1.98,3.29,1
01/23/2013,03:00,N,9.88,1.98,3,1
01/23/2013,04:00,N,9.3,3,3,1
01/23/2013,05:00,N,9.25,4.17,4,1
01/23/2013,06:00,N,17.26,4.9,4.9,1
01/23/2013,07:00,N,11.46,23.72,23.72,1
01/23/2013,08:00,N,5.29,4.84,11.44,1
01/23/2013,09:00,N,0.5,2.98,8,1
01/23/2013,10:00,N,0.44,4.68,8.4,1
01/23/2013,11:00,N,0.5,4.62,8,1
01/23/2013,12:00,N,2.13,1.5,6.46,1
01/23/2013,13:00,N,3.15,1,6.95,1
01/23/2013,14:00,N,3.45,1,6.18,1
