Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN
01/03/2019,12:00,N,2.61,4,6.03,0.97
01/03/2019,13:00,N,2.61,3,3.35,0.97
01/03/2019,14:00,N,1.12,2.69,3,0.96
01/03/2019,15:00,N,1,2.01,2.11,0.97
01/03/2019,16:00,N,0.76,2.11,2.11,0.97
01/03/2019,17:00,N,0.43,2.91,3,0.93
01/03/2019,18:00,N,3.07,20.13,19.13,0.94
01/03/2019,19:00,N,3.11,21.32,21.32,0.95
01/03/2019,20:00,N,2.21,5,10,0.95
01/03/2019,21:00,N,2.74,8.02,8.94,1.21
01/03/2019,22:00,N,3.5,4.13,5.36,0.95
01/03/2019,23:00,N,4,4,4.38,0.97
01/03/2019,24:00,N,3.46,2.11,2.21,0.97
01/04/2019,01:00,N,1,1.9,1.9,0.97
01/04/2019,02:00,N,0.32,1.57,1.61,0.97
01/04/2019,03:00,N,0.01,1.35,1.61,0.95
01/04/2019,04:00,N,0.01,1.74,1.74,0.95
01/04/2019,05:00,N,0.45,2.21,2.21,0.95
01/04/2019,06:00,N,2.61,8.21,7.21,0.95
01/04/2019,07:00,N,3.45,35.26,33.32,10
01/04/2019,08:00,N,2.11,17.16,24.02,8
01/04/2019,09:00,N,2.44,8.15,12.13,5.39
01/04/2019,10:00,N,2.61,4.86,8.23,3.9
01/04/2019,11:00,N,3.5,4,6.85,0.96
01/04/2019,12:00,N,3.11,3.63,4.21,0.96
01/04/2019,13:00,N,2.61,2.15,2.21,0.96
01/04/2019,14:00,N,2.11,2.01,2.21,0.95
01/04/2019,15:00,N,0.88,1,2.21,0.97
01/04/2019,16:00,N,0.49,1.35,2.21,0.97
01/04/2019,17:00,N,0.35,2.11,2.21,0.92
01/04/2019,18:00,N,3.06,14.53,12.53,0.93
01/04/2019,19:00,N,3.5,9.72,9.72,0.94
01/04/2019,20:00,N,2.21,4.02,6,0.94
01/04/2019,21:00,N,3.5,4.69,4.86,1.06
01/04/2019,22:00,N,4.01,4,8,1.21
01/04/2019,23:00,N,4.01,2.65,5.49,0.97
01/04/2019,24:00,N,3.46,2.01,4,0.97
01/05/2019,01:00,N,2.28,2.23,3.7,0.74
01/05/2019,02:00,N,0.3,2.23,2.6,0.74
01/05/2019,03:00,N,0.23,2.01,2.61,0.94
01/05/2019,04:00,N,0.07,2.23,2.5,0.94
01/05/2019,05:00,N,1.24,2.8,3,0.94
01/05/2019,06:00,N,3.5,5.86,6,0.94
01/05/2019,07:00,N,3.5,11.61,11.61,6.31
01/05/2019,08:00,N,1.26,8,11.73,5.61
01/05/2019,09:00,N,3.46,5.8,13.88,5
01/05/2019,10:00,N,3.22,5.96,13.6,5
01/05/2019,11:00,N,4.81,4,9.12,0.95
01/05/2019,12:00,N,5.26,4,5.99,0.95
01/05/2019,13:00,N,5.13,5,5.79,0.95
01/05/2019,14:00,N,4.01,5,5.23,0.94
01/05/2019,15:00,N,3.98,4,4.25,0.96
01/05/2019,16:00,N,3.46,4,4.25,0.96
01/05/2019,17:00,N,3.5,5,5.2,0.91
01/05/2019,18:00,N,6.14,15,15.2,0.92
01/05/2019,19:00,N,10,11.32,11.52,0.93
01/05/2019,20:00,N,5.26,5,10.16,0.93
01/05/2019,21:00,N,6,9.67,10,0.99
01/05/2019,22:00,N,8.61,4.44,10.8,0.97
01/05/2019,23:00,N,22.91,4.4,16,0.75
01/05/2019,24:00,N,6,5.52,13.46,0.74
01/06/2019,01:00,N,6.77,5,10,0.5
01/06/2019,02:00,N,6.4,5,10,0.5
01/06/2019,03:00,N,5.51,3.74,10,0.74
01/06/2019,04:00,N,4.01,5,10,0.74
01/06/2019,05:00,N,11.97,9.8,10,0.89
01/06/2019,06:00,N,16.22,19.14,12.86,0.89
01/06/2019,07:00,N,15.37,30,19.69,1.96
01/06/2019,08:00,N,9.76,8,8.96,2.25
01/06/2019,09:00,N,10,6.56,11.07,3.8
01/06/2019,10:00,N,10,6.02,11.76,2.5
01/06/2019,11:00,N,27.68,4,14.31,0.94
01/06/2019,12:00,N,17.36,4,13.11,0.94
01/06/2019,13:00,N,17.79,4,14.09,0.94
01/06/2019,14:00,N,6.01,4.03,14.05,0.93
01/06/2019,15:00,N,6.71,3.63,13.9,1
01/06/2019,16:00,N,5.8,4,14.03,1
01/06/2019,17:00,N,5.51,5,14.24,0.9
01/06/2019,18:00,N,11.51,35,36.05,0.91
01/06/2019,19:00,N,12.73,24.38,33,4.63
01/06/2019,20:00,N,8.11,5.14,38.5,2.59
01/06/2019,21:00,N,8,10,23.5,1
01/06/2019,22:00,N,10,4,37.5,0.99
01/06/2019,23:00,N,22,4,33,0.89
01/06/2019,24:00,N,8,4,33,0.89
01/07/2019,01:00,N,6.24,3.11,14,0.49
01/07/2019,02:00,N,5.93,2.01,14,0.49
01/07/2019,03:00,N,4.97,2.18,14,0.73
01/07/2019,04:00,N,4.93,3.11,14,0.73
01/07/2019,05:00,N,5,5.14,14,0.88
01/07/2019,06:00,N,8.96,15.54,16,0.88
01/07/2019,07:00,N,8.51,19.69,13.49,1.59
01/07/2019,08:00,N,5.26,8,9.39,1.59
01/07/2019,09:00,N,8.02,5.01,7.28,2.25
01/07/2019,10:00,N,5.51,4.82,7.58,1.59
01/07/2019,11:00,N,5.83,4.35,6.87,0.89
01/07/2019,12:00,N,4.58,4,6.56,0.89
01/07/2019,13:00,N,4.01,4.93,6.38,0.93
01/07/2019,14:00,N,3.5,5,7.37,0.92
01/07/2019,15:00,N,3.5,4,6.95,0.97
01/07/2019,16:00,N,2.61,4,7,0.97
01/07/2019,17:00,N,2.61,5,7.51,0.89
01/07/2019,18:00,N,10,27.94,27.94,0.9
01/07/2019,19:00,N,10,17.14,17.34,0.99
01/07/2019,20:00,N,9.11,5,10.83,0.99
01/07/2019,21:00,N,6,9.6,10.5,0.99
01/07/2019,22:00,N,7.61,5.16,8.91,0.97
01/07/2019,23:00,N,9.11,4.02,8.6,0.74
01/07/2019,24:00,N,6,4,9.5,0.74
01/08/2019,01:00,N,4.01,5,8,0.49
01/08/2019,02:00,N,3.52,3.11,8,0.49
01/08/2019,03:00,N,3.46,3.11,8,0.78
01/08/2019,04:00,N,3.01,5,8,0.78
01/08/2019,05:00,N,3.56,6,8,0.89
01/08/2019,06:00,N,8,13.66,10,0.89
01/08/2019,07:00,N,6.81,20.2,14.25,1.6
01/08/2019,08:00,N,5.26,9.32,10.46,1.59
01/08/2019,09:00,N,5.26,8.22,9.32,2.2
01/08/2019,10:00,N,5.06,5.67,6.41,1.59
01/08/2019,11:00,N,8.61,5,6.58,0.88
01/08/2019,12:00,N,5.26,4,6.61,0.88
01/08/2019,13:00,N,4.58,4.18,8.86,0.92
01/08/2019,14:00,N,3.98,5,9.32,0.91
01/08/2019,15:00,N,3.5,4.26,8.64,0.96
01/08/2019,16:00,N,3.5,4,8.59,0.96
01/08/2019,17:00,N,3.11,5,10,0.88
01/08/2019,18:00,N,8.67,26.68,26.68,0.89
01/08/2019,19:00,N,10,17.48,17.68,4.99
01/08/2019,20:00,N,5.94,4,10.59,1.07
01/08/2019,21:00,N,6,7.18,8.5,0.98
01/08/2019,22:00,N,6.92,6.42,8.16,0.97
01/08/2019,23:00,N,9.42,5.49,7,0.74
01/08/2019,24:00,N,4.58,4.81,6.57,0.74
01/09/2019,01:00,N,3.98,4,4.2,0.5
01/09/2019,02:00,N,3.11,3.62,4,0.49
01/09/2019,03:00,N,2.99,3.8,4,0.86
01/09/2019,04:00,N,2.99,4,4.2,0.92
01/09/2019,05:00,N,3.5,5.54,5.74,0.89
01/09/2019,06:00,N,6,11.38,8.87,0.89
01/09/2019,07:00,N,4.01,19.69,19.69,1.7
01/09/2019,08:00,N,3.15,8,15.96,1.62
01/09/2019,09:00,N,3.5,5,10.35,2.19
01/09/2019,10:00,N,3.5,4.36,8.69,1.62
01/09/2019,11:00,N,4.01,2.52,5.96,0.87
01/09/2019,12:00,N,3.63,2.01,4.52,0.87
01/09/2019,13:00,N,3.48,2.01,4.01,0.91
01/09/2019,14:00,N,3.11,2.01,3.59,0.9
01/09/2019,15:00,N,2.61,1,3,0.95
01/09/2019,16:00,N,1.12,1,2.91,0.95
01/09/2019,17:00,N,0.65,2.01,3.93,0.87
01/09/2019,18:00,N,3.5,22.32,22.52,0.89
01/09/2019,19:00,N,4.4,11.1,19.7,3.05
01/09/2019,20:00,N,3.5,2.97,8.59,1.27
01/09/2019,21:00,N,3.5,4,7.1,0.97
01/09/2019,22:00,N,4.32,4,6.83,0.96
01/09/2019,23:00,N,7.4,5.29,5.78,0.73
01/09/2019,24:00,N,5.51,5.08,6.34,0.73
01/10/2019,01:00,N,4.01,5,5.2,0.5
01/10/2019,02:00,N,3.5,4.19,5.25,0.49
01/10/2019,03:00,N,3.5,4.03,5.25,0.85
01/10/2019,04:00,N,3.04,5,5.25,0.91
01/10/2019,05:00,N,4.01,5.05,5.25,0.88
01/10/2019,06:00,N,5.72,11.25,10.03,0.88
01/10/2019,07:00,N,7.57,24.85,25.05,4
01/10/2019,08:00,N,4.77,8,16,3.1
01/10/2019,09:00,N,4.58,5,10.35,2.24
01/10/2019,10:00,N,8.61,5.53,12.59,1.88
01/10/2019,11:00,N,16.39,4,10,0.86
01/10/2019,12:00,N,8.61,4,9.26,0.86
01/10/2019,13:00,N,5.26,4,6.78,0.9
01/10/2019,14:00,N,4.58,5,7.28,0.89
01/10/2019,15:00,N,4.01,4,7.61,0.94
01/10/2019,16:00,N,3.98,4,5.25,0.94
01/10/2019,17:00,N,3.5,5,5.25,0.86
01/10/2019,18:00,N,7.57,19.26,19.29,0.89
01/10/2019,19:00,N,9.58,14.31,14.67,2.03
01/10/2019,20:00,N,4.58,5,16,1
01/10/2019,21:00,N,6,15,15.83,0.96
01/10/2019,22:00,N,8.11,5.23,19.79,0.95
01/10/2019,23:00,N,22,5.16,20,0.72
01/10/2019,24:00,N,8.11,4.45,10,0.72
01/11/2019,01:00,N,6,5,10,0.5
01/11/2019,02:00,N,5.57,4.47,10,0.49
01/11/2019,03:00,N,5.35,4.62,9.9,0.84
01/11/2019,04:00,N,5.14,5,9.75,0.9
01/11/2019,05:00,N,5.51,7.04,10,0.87
01/11/2019,06:00,N,6,14.71,13.75,0.87
01/11/2019,07:00,N,6.16,20.41,20.41,4.13
01/11/2019,08:00,N,5.2,9.72,15.04,4
01/11/2019,09:00,N,5.51,6.94,10.66,3.43
01/11/2019,10:00,N,5.26,6.75,12.01,2.45
01/11/2019,11:00,N,15.72,5,11.12,0.85
01/11/2019,12:00,N,8.04,4,8.68,0.85
01/11/2019,13:00,N,5.26,4.91,6.23,0.89
01/11/2019,14:00,N,4.01,5,6.77,0.88
01/11/2019,15:00,N,5.2,4,6.97,0.93
01/11/2019,16:00,N,3.5,3.58,5.25,0.93
01/11/2019,17:00,N,3.5,5,5.25,0.85
01/11/2019,18:00,N,5.95,18.78,18.98,0.88
01/11/2019,19:00,N,8.61,15.28,15.62,1.55
01/11/2019,20:00,N,4.59,5,9.52,0.99
01/11/2019,21:00,N,5.84,11.64,11.84,0.95
01/11/2019,22:00,N,7.39,4.63,11.56,0.94
01/11/2019,23:00,N,11.29,5,10,0.71
01/11/2019,24:00,N,6.72,4.56,9.56,0.71
01/12/2019,01:00,N,6,5.07,10.07,0.49
01/12/2019,02:00,N,4.01,4.76,10.07,0.49
01/12/2019,03:00,N,4.01,4.1,10,0.83
01/12/2019,04:00,N,4.01,5,10.07,0.89
01/12/2019,05:00,N,6,9.31,10,0.86
01/12/2019,06:00,N,6,18.62,16,0.86
01/12/2019,07:00,N,8.61,30,30,4.23
01/12/2019,08:00,N,5.26,10.03,13.28,4.13
01/12/2019,09:00,N,9.85,10.63,16,4.46
01/12/2019,10:00,N,8.11,10.26,16.02,3
01/12/2019,11:00,N,27.68,5,15.76,0.84
01/12/2019,12:00,N,15.43,5,13.4,0.84
01/12/2019,13:00,N,13.44,5,12.9,0.88
01/12/2019,14:00,N,5.26,5,11.75,0.87
01/12/2019,15:00,N,4.58,4.1,11.75,0.92
01/12/2019,16:00,N,2.78,4,9,0.92
01/12/2019,17:00,N,0.01,2.17,5.25,0.84
01/12/2019,18:00,N,2.11,15,16.21,0.87
01/12/2019,19:00,N,3.5,17.71,22.71,1.43
01/12/2019,20:00,N,2.61,4,12.26,0.98
01/12/2019,21:00,N,3.5,4,9.84,0.94
01/12/2019,22:00,N,4.79,4,8.57,0.93
01/12/2019,23:00,N,6,2.35,4.81,0.7
01/12/2019,24:00,N,3.98,3.45,4.99,0.7
01/13/2019,01:00,N,3.01,2.86,5.25,0.49
01/13/2019,02:00,N,1,2.01,4.52,0.48
01/13/2019,03:00,N,1,2.01,5.03,0.82
01/13/2019,04:00,N,0.68,2.17,4.65,0.88
01/13/2019,05:00,N,2.55,4.72,5.6,0.85
01/13/2019,06:00,N,4.01,7.23,7.43,0.85
01/13/2019,07:00,N,3.5,9.35,9.55,4.25
01/13/2019,08:00,N,1.97,8,10.89,4.51
01/13/2019,09:00,N,2.61,7.75,18.41,4.99
01/13/2019,10:00,N,2.61,7.79,16.25,4.51
01/13/2019,11:00,N,3.5,4.62,13.54,0.83
01/13/2019,12:00,N,3.16,3.4,9.19,0.83
01/13/2019,13:00,N,2.61,3.64,7.48,0.87
01/13/2019,14:00,N,1.06,2.77,5.25,0.86
01/13/2019,15:00,N,0.2,1.77,3.89,0.91
01/13/2019,16:00,N,0.01,1.69,3.31,0.91
01/13/2019,17:00,N,0.01,3,5.25,0.83
01/13/2019,18:00,N,1.52,18.73,18.73,0.86
01/13/2019,19:00,N,2.61,30.85,30.89,1.42
01/13/2019,20:00,N,1.87,6.53,18.85,0.97
01/13/2019,21:00,N,2.61,5.51,12.12,0.93
01/13/2019,22:00,N,3.5,4,9.74,0.92
01/13/2019,23:00,N,5.24,4,7,0.69
01/13/2019,24:00,N,3.46,4,7.45,0.69
01/14/2019,01:00,N,1.64,3.2,4.73,0.54
01/14/2019,02:00,N,0.09,2.01,3.91,0.49
01/14/2019,03:00,N,0.01,1.94,3.28,0.81
01/14/2019,04:00,N,0.01,3.76,5.08,0.87
01/14/2019,05:00,N,1,5.16,6.86,0.89
01/14/2019,06:00,N,3.06,12.57,12.77,0.89
01/14/2019,07:00,N,3.5,45.87,45.87,8.33
01/14/2019,08:00,N,1.3,19.78,28.96,6.67
01/14/2019,09:00,N,3.05,8.72,11.32,5.96
01/14/2019,10:00,N,2.61,5.95,8.25,4.99
01/14/2019,11:00,N,4.01,4.41,6.75,0.97
01/14/2019,12:00,N,3.5,4,5.25,0.85
01/14/2019,13:00,N,3.01,3.4,4.19,0.86
01/14/2019,14:00,N,2.11,2.98,3.18,0.85
01/14/2019,15:00,N,1.08,2.01,2.61,0.95
01/14/2019,16:00,N,0.32,1.46,1.66,0.93
01/14/2019,17:00,N,0.13,3,3,0.82
01/14/2019,18:00,N,1.44,13.36,13.36,0.85
01/14/2019,19:00,N,2.11,14.8,14.8,1.33
01/14/2019,20:00,N,2.11,5,6.98,0.96
01/14/2019,21:00,N,3.18,4.73,4.73,0.92
01/14/2019,22:00,N,4.01,3.32,3.75,0.91
01/14/2019,23:00,N,6,2.01,4,0.68
01/14/2019,24:00,N,5.26,4.71,5.44,0.68
01/15/2019,01:00,N,3.44,2.01,2.11,0.61
01/15/2019,02:00,N,2.61,1.91,2.11,0.49
01/15/2019,03:00,N,2.09,1.91,2.11,0.8
01/15/2019,04:00,N,1.75,2.01,2.11,0.86
01/15/2019,05:00,N,3.03,2.81,3,0.88
01/15/2019,06:00,N,4.01,6.24,6.24,0.89
01/15/2019,07:00,N,3.16,17.38,16.09,6.32
01/15/2019,08:00,N,1.63,8.53,8.73,6
01/15/2019,09:00,N,3.46,5.55,7.11,4.99
01/15/2019,10:00,N,3.01,5.47,11.09,4.51
01/15/2019,11:00,N,4.01,4,7.15,0.96
01/15/2019,12:00,N,3.5,4,5.25,0.85
01/15/2019,13:00,N,3.98,4,4.65,0.85
01/15/2019,14:00,N,4.01,2.01,3,0.84
01/15/2019,15:00,N,3.5,1.41,1.61,0.94
01/15/2019,16:00,N,3.47,1.49,1.69,0.92
01/15/2019,17:00,N,3.16,2.61,2.87,0.81
01/15/2019,18:00,N,4.01,15.68,15.68,0.84
01/15/2019,19:00,N,5.92,13.02,14.02,1.36
01/15/2019,20:00,N,4.01,5,8.09,0.95
01/15/2019,21:00,N,4.58,7.74,8.11,0.91
01/15/2019,22:00,N,6,4.68,5.08,0.9
01/15/2019,23:00,N,8.61,7.74,8.39,0.67
01/15/2019,24:00,N,8.19,8.68,9.5,0.67
01/16/2019,01:00,N,6,6,8.23,0.69
01/16/2019,02:00,N,5,5,7.05,0.49
01/16/2019,03:00,N,4.91,5,7.07,0.79
01/16/2019,04:00,N,4.01,5.76,6.69,0.85
01/16/2019,05:00,N,5,8.68,8.88,0.87
01/16/2019,06:00,N,6,16,16,0.89
01/16/2019,07:00,N,10.06,22.72,22.92,6.24
01/16/2019,08:00,N,5.76,9.15,16.9,4.99
01/16/2019,09:00,N,5.26,7,13.46,4.24
01/16/2019,10:00,N,5.26,5.08,14.02,4.12
01/16/2019,11:00,N,10.53,4,11.74,0.95
01/16/2019,12:00,N,6.69,4,9.11,0.84
01/16/2019,13:00,N,5.26,4,8.55,0.84
01/16/2019,14:00,N,4.58,5,7.73,0.83
01/16/2019,15:00,N,4.01,4,6.45,0.93
01/16/2019,16:00,N,4.01,4,5.25,0.91
01/16/2019,17:00,N,4.01,5,6.53,0.8
01/16/2019,18:00,N,5.38,21.14,21.34,0.83
01/16/2019,19:00,N,10.17,18.4,18.6,1.37
01/16/2019,20:00,N,4.58,5,12.63,0.94
01/16/2019,21:00,N,7.76,13.06,13.98,0.9
01/16/2019,22:00,N,13,5,12.5,0.89
01/16/2019,23:00,N,11.27,6.8,9.5,0.66
01/16/2019,24:00,N,9.39,7.67,9.5,0.66
01/17/2019,01:00,N,6,5,9,0.68
01/17/2019,02:00,N,4.01,3.3,7.66,0.49
01/17/2019,03:00,N,4.01,2.61,7.68,0.78
01/17/2019,04:00,N,3.98,4.76,5.25,0.84
01/17/2019,05:00,N,5.26,9.55,9.75,0.86
01/17/2019,06:00,N,7.78,19.25,15.35,0.88
01/17/2019,07:00,N,4.69,13.21,11.34,6.04
01/17/2019,08:00,N,3.11,5.9,6.9,6.4
01/17/2019,09:00,N,3.94,5.87,7.19,5.07
01/17/2019,10:00,N,3.62,5.38,9.17,4.42
01/17/2019,11:00,N,4.58,4,8.18,0.94
01/17/2019,12:00,N,4.01,4,9.11,0.83
01/17/2019,13:00,N,3.74,4,7.11,0.83
01/17/2019,14:00,N,3.5,4,5.84,0.82
01/17/2019,15:00,N,3.5,2.27,3.51,0.92
01/17/2019,16:00,N,2.61,2.33,4.09,0.9
01/17/2019,17:00,N,2.61,4,4.72,0.97
01/17/2019,18:00,N,3.11,21.57,21.77,0.97
01/17/2019,19:00,N,4.01,12.77,15.06,0.99
01/17/2019,20:00,N,4.01,4,8.02,0.93
01/17/2019,21:00,N,4.01,9.75,10.11,0.89
01/17/2019,22:00,N,6.95,5,9.02,0.88
01/17/2019,23:00,N,16.23,7.01,7.69,0.65
01/17/2019,24:00,N,8.61,5.23,9.5,0.65
01/18/2019,01:00,N,9.3,6,10.63,0.5
01/18/2019,02:00,N,6,5,10,0.5
01/18/2019,03:00,N,6,5,10.21,0.74
01/18/2019,04:00,N,6,5.75,10,0.74
01/18/2019,05:00,N,8.61,10,14.5,0.74
01/18/2019,06:00,N,16.65,33.3,33.5,0.74
01/18/2019,07:00,N,6.32,27.46,27.46,2.25
01/18/2019,08:00,N,4.39,8,20,2.25
01/18/2019,09:00,N,7.85,5,19.3,2.24
01/18/2019,10:00,N,7,4,16.19,1.59
01/18/2019,11:00,N,16.53,4,22,0.79
01/18/2019,12:00,N,8.61,4,14.98,0.79
01/18/2019,13:00,N,8.11,5,19.64,0.79
01/18/2019,14:00,N,7.25,5,20.78,0.79
01/18/2019,15:00,N,7,4,20.54,0.79
01/18/2019,16:00,N,4.53,4,19.75,0.79
01/18/2019,17:00,N,4.01,6.76,18.71,0.96
01/18/2019,18:00,N,5.51,35,35,0.96
01/18/2019,19:00,N,10.18,25,25.2,0.98
01/18/2019,20:00,N,15.75,4,31.07,0.92
01/18/2019,21:00,N,10.03,12.84,30,0.88
01/18/2019,22:00,N,17.39,4,24,0.87
01/18/2019,23:00,N,30,4,15.5,0.64
01/18/2019,24:00,N,13.25,4,13.54,0.64
01/19/2019,01:00,N,8.97,4,15,0.49
01/19/2019,02:00,N,6,3.6,15,0.49
01/19/2019,03:00,N,6,4,17,0.78
01/19/2019,04:00,N,6,4,12.78,0.78
01/19/2019,05:00,N,6.51,6,12.64,0.78
01/19/2019,06:00,N,10.51,19.03,18.77,0.78
01/19/2019,07:00,N,19.69,35,26.5,3
01/19/2019,08:00,N,6.77,8,20,3
01/19/2019,09:00,N,8.02,9.16,21,3.59
01/19/2019,10:00,N,5.26,7.02,18.33,2.99
01/19/2019,11:00,N,15.5,5,15.65,0.79
01/19/2019,12:00,N,8.61,4,14.5,0.79
01/19/2019,13:00,N,5.26,4,14.5,0.79
01/19/2019,14:00,N,4.01,5,14.5,0.79
01/19/2019,15:00,N,4.01,4,14.5,0.79
01/19/2019,16:00,N,4,4,9.15,0.79
01/19/2019,17:00,N,1.78,4,9.14,0.95
01/19/2019,18:00,N,2.64,11.16,13.58,0.95
01/19/2019,19:00,N,3.5,22.81,29.81,0.97
01/19/2019,20:00,N,2.74,4.8,21.4,0.91
01/19/2019,21:00,N,3.5,8.58,17.04,0.87
01/19/2019,22:00,N,4,2.01,12,0.86
01/19/2019,23:00,N,4.01,2.01,6.31,0.69
01/19/2019,24:00,N,3.5,2.01,5.89,0.69
01/20/2019,01:00,N,1.93,1,2.81,0.49
01/20/2019,02:00,N,0.05,1,1.97,0.49
01/20/2019,03:00,N,0.01,1,1.61,0.99
01/20/2019,04:00,N,0.01,1,1.61,1
01/20/2019,05:00,N,1,1,1.92,0.99
01/20/2019,06:00,N,4,5,5.2,1.02
01/20/2019,07:00,N,3.5,19.69,19.69,6.71
01/20/2019,08:00,N,2.11,13.9,24.69,9
01/20/2019,09:00,N,3,16.47,31.04,8
01/20/2019,10:00,N,3,5.47,15.02,4.51
01/20/2019,11:00,N,3.98,3.41,7.51,0.79
01/20/2019,12:00,N,3.98,2.01,6.75,0.78
01/20/2019,13:00,N,3.46,4.68,10.42,0.78
01/20/2019,14:00,N,3.01,4,11.18,0.78
01/20/2019,15:00,N,3.46,3.07,9.44,0.78
01/20/2019,16:00,N,2.61,3,8.89,0.78
01/20/2019,17:00,N,2.61,4,9.44,0.94
01/20/2019,18:00,N,3.38,17.39,17.59,0.94
01/20/2019,19:00,N,5.49,14.47,19.11,0.97
01/20/2019,20:00,N,4.88,5,17.49,0.9
01/20/2019,21:00,N,5.58,7.82,12.14,0.86
01/20/2019,22:00,N,8.19,5,11.99,0.85
01/20/2019,23:00,N,22,5.12,8.21,0.68
01/20/2019,24:00,N,8.61,4,10,0.68
01/21/2019,01:00,N,6,4,11.1,0.51
01/21/2019,02:00,N,5.93,4,15,0.51
01/21/2019,03:00,N,4.01,4,10.71,0.98
01/21/2019,04:00,N,3.95,4,10.52,0.99
01/21/2019,05:00,N,6,10.75,15,0.98
01/21/2019,06:00,N,6,20.83,21.03,1.27
01/21/2019,07:00,N,4.98,47,40.33,5
01/21/2019,08:00,N,4.14,10.45,31.09,6.99
01/21/2019,09:00,N,4.01,5.8,27.32,5
01/21/2019,10:00,N,4.01,5.31,23.34,4.51
01/21/2019,11:00,N,10.68,4,24.06,0.78
01/21/2019,12:00,N,5.84,4,15.83,0.79
01/21/2019,13:00,N,4.88,4,16,0.77
01/21/2019,14:00,N,8.61,5,18.5,0.77
01/21/2019,15:00,N,8.11,4,18.75,0.79
01/21/2019,16:00,N,5.73,4,15,0.79
01/21/2019,17:00,N,8.61,7.94,17.84,0.93
01/21/2019,18:00,N,14.42,25.8,26,0.93
01/21/2019,19:00,N,15.75,19.36,19.91,0.97
01/21/2019,20:00,N,14.84,5,18.5,0.89
01/21/2019,21:00,N,6,12.65,16.04,0.85
01/21/2019,22:00,N,12.37,4,15.11,0.84
01/21/2019,23:00,N,32.4,4,15.5,0.67
01/21/2019,24:00,N,15.78,4,10.96,0.67
01/22/2019,01:00,N,17.24,2.61,14.05,0.68
