Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN
01/03/2017,19:00,N,3.46,14.1,20.44,0.5
01/03/2017,20:00,N,3,3.2,10.87,0.5
01/03/2017,21:00,N,3.5,4,5,0.5
01/03/2017,22:00,N,5,4,8.87,0.5
01/03/2017,23:00,N,11.98,5.29,8.16,0.01
01/03/2017,24:00,N,10.18,5.99,8.11,0.01
01/04/2017,01:00,N,3.5,4.64,5.47,0.01
01/04/2017,02:00,N,3.11,2.7,4.76,0.01
01/04/2017,03:00,N,3.24,3.09,3.91,0.5
01/04/2017,04:00,N,2.85,4.36,5.1,0.5
01/04/2017,05:00,N,3.44,5,4.16,0.5
01/04/2017,06:00,N,3.98,6.39,6.59,0.5
01/04/2017,07:00,N,7.01,24.38,24.38,2
01/04/2017,08:00,N,3.5,11.97,14.65,2
01/04/2017,09:00,N,3.01,6.8,7.55,2
01/04/2017,10:00,N,3,5,5.75,2
01/04/2017,11:00,N,3.5,3.16,4.75,1.14
01/04/2017,12:00,N,3.5,2.61,4.75,1.22
01/04/2017,13:00,N,3.11,2.28,4.75,2
01/04/2017,14:00,N,3.5,2.61,4.75,1.32
01/04/2017,15:00,N,3.11,1.01,4.75,0.5
01/04/2017,16:00,N,1.26,1.01,3.2,0.5
01/04/2017,17:00,N,1,3,4.75,0.5
01/04/2017,18:00,N,2.01,14.64,20,0.5
01/04/2017,19:00,N,3.46,8.4,20,0.5
01/04/2017,20:00,N,2.99,3.62,8.38,0.5
01/04/2017,21:00,N,3.38,2.71,5.11,0.5
01/04/2017,22:00,N,5,3.11,5.11,0.5
01/04/2017,23:00,N,9.07,3.29,3.29,0.01
01/04/2017,24:00,N,5,2.9,3,0.01
01/05/2017,01:00,N,6.56,5,9.31,0.01
01/05/2017,02:00,N,5.25,1.61,3.11,0.01
01/05/2017,03:00,N,5,1.61,3.11,0.47
01/05/2017,04:00,N,5,2.99,6.75,0.47
01/05/2017,05:00,N,5,4.84,4.11,0.48
01/05/2017,06:00,N,11.3,13.75,9.7,0.47
01/05/2017,07:00,N,16.57,28.63,20,1.75
01/05/2017,08:00,N,10.71,6.08,13.89,1.75
01/05/2017,09:00,N,11.3,4,7.88,1.75
01/05/2017,10:00,N,6.4,3.1,6.33,2
01/05/2017,11:00,N,50,1.01,4.64,0.97
01/05/2017,12:00,N,50,1,4.5,0.97
01/05/2017,13:00,N,11.11,1,4.39,0.97
01/05/2017,14:00,N,5.92,1,4.5,1
01/05/2017,15:00,N,3.98,1,3.75,0.61
01/05/2017,16:00,N,3.01,1,3.42,0.74
01/05/2017,17:00,N,2,1,3.55,0.74
01/05/2017,18:00,N,9.7,13.77,15.77,0.74
01/05/2017,19:00,N,10,6.74,11.56,0.97
01/05/2017,20:00,N,10.13,3.04,6.5,0.74
01/05/2017,21:00,N,4.1,3,6.77,0.65
01/05/2017,22:00,N,9.71,1.01,3.51,0.97
01/05/2017,23:00,N,11.03,1,2.61,0.01
01/05/2017,24:00,N,13.27,1,2.61,0.01
01/06/2017,01:00,N,5,1,2,0.01
01/06/2017,02:00,N,3.5,1,2,0.01
01/06/2017,03:00,N,3.5,1,2,0.3
01/06/2017,04:00,N,3.11,1,2,0.39
01/06/2017,05:00,N,5,1,2.11,0.46
01/06/2017,06:00,N,2.61,3,4,0.46
01/06/2017,07:00,N,10,12.29,13.29,2
01/06/2017,08:00,N,3.5,7.02,12.99,3.39
01/06/2017,09:00,N,1,7.22,8.4,2
01/06/2017,10:00,N,1.99,5.35,6.35,2
01/06/2017,11:00,N,2.37,6.26,10.74,1.55
01/06/2017,12:00,N,2.61,3.3,6.51,1.28
01/06/2017,13:00,N,3.46,3.01,4.01,1.61
01/06/2017,14:00,N,3.01,2.09,4,1.61
01/06/2017,15:00,N,2.61,1.08,3.67,0.97
01/06/2017,16:00,N,2,1,3.15,0.97
01/06/2017,17:00,N,1.87,1.94,3.34,0.97
01/06/2017,18:00,N,3.68,31.55,32.55,1.25
01/06/2017,19:00,N,8.14,21.92,26.08,2
01/06/2017,20:00,N,3.5,8.58,15.72,1.73
01/06/2017,21:00,N,1.82,5.86,12.03,1
01/06/2017,22:00,N,3.5,7.54,9.47,1
01/06/2017,23:00,N,3.33,2.82,3.82,0.01
01/06/2017,24:00,N,2.61,1.11,2.11,0.01
01/07/2017,01:00,N,2.11,3.44,4.44,0.01
01/07/2017,02:00,N,2.21,2.71,3.71,0.01
01/07/2017,03:00,N,2.11,2.51,3.51,0.46
01/07/2017,04:00,N,2.11,2.8,3.8,0.46
01/07/2017,05:00,N,2.49,3.86,4.86,0.46
01/07/2017,06:00,N,3.46,9.69,10.69,0.46
01/07/2017,07:00,N,3.5,19.94,20.94,6
01/07/2017,08:00,N,2.99,15.22,24.97,11.32
01/07/2017,09:00,N,1,64.46,73.16,11.75
01/07/2017,10:00,N,2,45.75,51.77,11.75
01/07/2017,11:00,N,2,14.54,20.79,2
01/07/2017,12:00,N,3.17,6.14,12.13,1.09
01/07/2017,13:00,N,2,3.3,4.91,1
01/07/2017,14:00,N,3.5,1.61,3,1
01/07/2017,15:00,N,3.5,1,3,0.75
01/07/2017,16:00,N,2.11,1,2.74,0.75
01/07/2017,17:00,N,2,2.11,3.9,0.97
01/07/2017,18:00,N,3.5,14.02,15.02,1.28
01/07/2017,19:00,N,8.11,18.47,20.46,1.61
01/07/2017,20:00,N,3.5,6.33,13.62,1.53
01/07/2017,21:00,N,2,3.2,7.6,0.82
01/07/2017,22:00,N,3.01,3.83,5.1,0.82
01/07/2017,23:00,N,4.31,1.65,2.65,0.01
01/07/2017,24:00,N,5.3,1.11,2.11,0.01
01/08/2017,01:00,N,2.11,1,2.01,0.01
01/08/2017,02:00,N,2.13,1,2.01,0.01
01/08/2017,03:00,N,2.11,1,2.01,0.47
01/08/2017,04:00,N,2,1,2,0.46
01/08/2017,05:00,N,2.31,2,2.61,0.47
01/08/2017,06:00,N,3.5,2.9,3.58,0.47
01/08/2017,07:00,N,7.87,8,7.55,2
01/08/2017,08:00,N,2.75,7.35,18.08,4.22
01/08/2017,09:00,N,2.11,5.24,12.75,2
01/08/2017,10:00,N,2.11,4,7.63,2
01/08/2017,11:00,N,3.5,2.9,4.01,2
01/08/2017,12:00,N,3.5,2.31,3.97,2
01/08/2017,13:00,N,3.46,2.11,3.69,2
01/08/2017,14:00,N,3.5,2.31,3,2
01/08/2017,15:00,N,3.46,2.31,3,0.97
01/08/2017,16:00,N,2.31,2.11,3,0.97
01/08/2017,17:00,N,2.11,2.31,2.61,0.97
01/08/2017,18:00,N,3.5,13.73,14.8,1.67
01/08/2017,19:00,N,8.53,10,14.38,2
01/08/2017,20:00,N,3.98,3.2,8.16,2
01/08/2017,21:00,N,3.5,3.1,5.23,2
01/08/2017,22:00,N,5,2.61,4.11,1.59
01/08/2017,23:00,N,10,3.2,3.2,0.01
01/08/2017,24:00,N,8.61,2.6,3,0.01
01/09/2017,01:00,N,3.77,1.61,2.61,0.01
01/09/2017,02:00,N,3.5,1.01,2.61,0.01
01/09/2017,03:00,N,2.4,1.11,2.61,0.46
01/09/2017,04:00,N,3,1.24,2.61,0.46
01/09/2017,05:00,N,3.5,2.6,2.6,0.46
01/09/2017,06:00,N,5,5,2.61,0.47
01/09/2017,07:00,N,14.95,41.8,24.22,4.22
01/09/2017,08:00,N,3.55,10.3,17.78,4.22
01/09/2017,09:00,N,3.5,4.71,4.71,3.71
01/09/2017,10:00,N,3.46,2.41,2.61,2
01/09/2017,11:00,N,25.01,2.41,2.61,2
01/09/2017,12:00,N,29.87,2,3.48,2
01/09/2017,13:00,N,10,2,3.25,2
01/09/2017,14:00,N,3.95,2.11,3.25,2
01/09/2017,15:00,N,3.5,1.61,3,0.97
01/09/2017,16:00,N,2.99,1.11,3,0.97
01/09/2017,17:00,N,2.29,1.81,3,0.97
01/09/2017,18:00,N,9.69,12.81,12.81,1.5
01/09/2017,19:00,N,27.15,6,8,1
01/09/2017,20:00,N,4.25,2.11,3,1
01/09/2017,21:00,N,3.5,2.11,3,1
01/09/2017,22:00,N,5,3.2,11,1
01/09/2017,23:00,N,45,3.2,4.5,0.01
01/09/2017,24:00,N,20.86,3,8.5,0.01
01/10/2017,01:00,N,13.75,2.87,5,0.01
01/10/2017,02:00,N,10.1,2.6,5,0.01
01/10/2017,03:00,N,5.25,2.6,5,0.01
01/10/2017,04:00,N,5.25,2.87,5,0.01
01/10/2017,05:00,N,12.95,4,5,0.01
01/10/2017,06:00,N,31.21,22,21.13,0.01
01/10/2017,07:00,N,57.08,65.69,23.89,0.02
01/10/2017,08:00,N,3.98,7.55,11.15,0.02
01/10/2017,09:00,N,4.36,8.15,9.94,0.02
01/10/2017,10:00,N,5.04,13.18,25.64,0.3
01/10/2017,11:00,N,7.32,7.73,21.89,0.02
01/10/2017,12:00,N,3.98,3.1,20.79,0.02
01/10/2017,13:00,N,3.5,3.1,21.26,0.02
01/10/2017,14:00,N,3.01,4.15,12.12,0.02
01/10/2017,15:00,N,3.42,3.1,9.1,0.01
01/10/2017,16:00,N,1,2.91,10.01,0.01
01/10/2017,17:00,N,1,7.63,10.49,0.01
01/10/2017,18:00,N,3.5,36.89,37.09,0.01
01/10/2017,19:00,N,6.19,19.3,21.3,0.01
01/10/2017,20:00,N,3.01,3.16,6.96,0.01
01/10/2017,21:00,N,3.37,3.2,15,0.01
01/10/2017,22:00,N,5,5.77,28.1,0.01
01/10/2017,23:00,N,20.54,22,25,0.01
01/10/2017,24:00,N,10.6,3.9,25,0.01
01/11/2017,01:00,N,15,4,14,0.01
01/11/2017,02:00,N,5,4,14,0.01
01/11/2017,03:00,N,5,4,14,0.01
01/11/2017,04:00,N,5,4.1,14,0.01
01/11/2017,05:00,N,15,7,14,0.01
01/11/2017,06:00,N,17.53,50,50,0.01
01/11/2017,07:00,N,5.25,32.5,32.5,0.02
01/11/2017,08:00,N,2.11,5,23.11,0.02
01/11/2017,09:00,N,2.11,5,23.7,0.02
01/11/2017,10:00,N,2,5,24.13,0.02
01/11/2017,11:00,N,2.99,4,20.49,0.02
01/11/2017,12:00,N,3.01,3.3,21.32,0.02
01/11/2017,13:00,N,2,3.23,20.46,0.02
01/11/2017,14:00,N,2,3.3,31.69,0.02
01/11/2017,15:00,N,2,3.1,20.18,0.01
01/11/2017,16:00,N,0.75,2.75,9.17,0.01
01/11/2017,17:00,N,0.5,3,5.75,0.01
01/11/2017,18:00,N,2,22.04,24.04,0.01
01/11/2017,19:00,N,2,10.5,12.5,0.01
01/11/2017,20:00,N,2,3.2,15,0.01
01/11/2017,21:00,N,2,3.1,16.45,0.01
01/11/2017,22:00,N,3.5,3.2,16.15,0.01
01/11/2017,23:00,N,8.24,3.2,65.01,0.01
01/11/2017,24:00,N,11.56,3,40,0.01
01/12/2017,01:00,N,13.53,4.52,10,0.01
01/12/2017,02:00,N,8.61,4.4,10.01,0.01
01/12/2017,03:00,N,5,4.7,10.01,0.3
01/12/2017,04:00,N,5,4.58,10.01,0.3
01/12/2017,05:00,N,7.01,12,10.01,0.3
01/12/2017,06:00,N,15,22,20,0.3
01/12/2017,07:00,N,8.61,25,25,1.48
01/12/2017,08:00,N,3.01,5.5,8.09,1.48
01/12/2017,09:00,N,3.01,5,10.01,2
01/12/2017,10:00,N,2.11,4.79,6.86,2
01/12/2017,11:00,N,3.5,4.5,6.09,0.97
01/12/2017,12:00,N,3.5,5.9,8.5,0.97
01/12/2017,13:00,N,3.46,4.5,7.46,0.97
01/12/2017,14:00,N,2.61,6.11,9.25,1.48
01/12/2017,15:00,N,2.11,4.5,7.61,0.51
01/12/2017,16:00,N,1,3.3,8.3,0.5
01/12/2017,17:00,N,1,5.1,8.38,0.5
01/12/2017,18:00,N,3.78,27.26,29.25,0.5
01/12/2017,19:00,N,3.5,12.88,14.88,0.5
01/12/2017,20:00,N,3.5,8.26,13.31,0.5
01/12/2017,21:00,N,3.5,5.3,20.55,0.5
01/12/2017,22:00,N,5,10,26,0.5
01/12/2017,23:00,N,15,18.06,25,0.01
01/12/2017,24:00,N,6.38,4.33,20.75,0.01
01/13/2017,01:00,N,5,4,6.39,0.01
01/13/2017,02:00,N,5,2.61,6,0.01
01/13/2017,03:00,N,3.5,2.73,6,0.3
01/13/2017,04:00,N,3.5,4,6,0.3
01/13/2017,05:00,N,4.87,5.8,6,0.3
01/13/2017,06:00,N,8.63,16.8,17,0.3
01/13/2017,07:00,N,6.89,23.09,23.09,1
01/13/2017,08:00,N,3.01,3.5,6.88,1
01/13/2017,09:00,N,2.61,4,5.82,0.97
01/13/2017,10:00,N,2.11,3.5,6.22,0.97
01/13/2017,11:00,N,3.5,3.5,5.69,0.82
01/13/2017,12:00,N,3.5,3.3,6.05,0.82
01/13/2017,13:00,N,2.61,3.1,6.98,0.82
01/13/2017,14:00,N,2.11,3.3,7.9,0.82
01/13/2017,15:00,N,2,3.3,8.17,0.5
01/13/2017,16:00,N,1,3.1,7.61,0.5
01/13/2017,17:00,N,0.72,3.2,7.44,0.5
01/13/2017,18:00,N,3.68,20.53,23.88,0.5
01/13/2017,19:00,N,3.5,8.95,25,0.5
01/13/2017,20:00,N,3.01,3.2,8.51,0.5
01/13/2017,21:00,N,3.01,3.1,10.76,0.5
01/13/2017,22:00,N,3.98,3.2,16,0.5
01/13/2017,23:00,N,8.61,6.45,20.87,0.01
01/13/2017,24:00,N,5,3,20.75,0.01
01/14/2017,01:00,N,3.44,4.55,9,0.01
01/14/2017,02:00,N,2.99,2.61,6.35,0.01
01/14/2017,03:00,N,2.61,2.79,5.71,0.47
01/14/2017,04:00,N,2.61,3.97,4.8,0.47
01/14/2017,05:00,N,3.5,4.48,5.32,0.47
01/14/2017,06:00,N,12.77,15,15,0.48
01/14/2017,07:00,N,15,32,22,0.82
01/14/2017,08:00,N,3.5,5,10.47,0.82
01/14/2017,09:00,N,3.01,5,6.62,0.82
01/14/2017,10:00,N,2,6.01,13.81,0.82
01/14/2017,11:00,N,3.46,8.14,11.78,0.71
01/14/2017,12:00,N,3.46,9.14,13.06,0.61
01/14/2017,13:00,N,2.44,5,10.41,0.61
01/14/2017,14:00,N,3.01,3.3,6.75,0.61
01/14/2017,15:00,N,2.11,3.3,6.75,0.5
01/14/2017,16:00,N,1,3.3,6.75,0.5
01/14/2017,17:00,N,0.5,3.5,5.85,0.5
01/14/2017,18:00,N,2.72,24.53,24.73,0.5
01/14/2017,19:00,N,3.5,11.15,18.21,0.5
01/14/2017,20:00,N,3.01,3.56,13.65,0.5
01/14/2017,21:00,N,3.01,3.2,16.33,0.5
01/14/2017,22:00,N,3.98,5.58,19.6,0.5
01/14/2017,23:00,N,8.96,10,20,0.01
01/14/2017,24:00,N,5,5.19,20.75,0.01
01/15/2017,01:00,N,4.53,11.8,12,0.01
01/15/2017,02:00,N,3.64,8.61,9,0.01
01/15/2017,03:00,N,3.5,8.61,9,0.47
01/15/2017,04:00,N,3.5,11.8,12,0.47
01/15/2017,05:00,N,8.99,12.1,12,0.47
01/15/2017,06:00,N,13,75.01,21,0.47
01/15/2017,07:00,N,15,70.01,25,0.82
01/15/2017,08:00,N,5.09,5,25,0.82
01/15/2017,09:00,N,3.5,5.6,25,0.93
01/15/2017,10:00,N,3.46,6.06,23.5,0.93
01/15/2017,11:00,N,6.16,3.1,12.75,0.74
01/15/2017,12:00,N,8.11,3.1,12.75,0.65
01/15/2017,13:00,N,3.5,3.1,9.87,0.65
01/15/2017,14:00,N,3.5,3.1,9.75,0.65
01/15/2017,15:00,N,3.5,3.1,9.85,0.5
01/15/2017,16:00,N,2.11,3.1,10.35,0.5
01/15/2017,17:00,N,1,3,8.05,0.5
01/15/2017,18:00,N,2.76,21.07,22.88,0.5
01/15/2017,19:00,N,4.98,26.61,34.5,0.5
01/15/2017,20:00,N,3.5,3.1,15.39,0.5
01/15/2017,21:00,N,3.49,3.28,20.01,0.5
01/15/2017,22:00,N,8,9.24,10,0.5
01/15/2017,23:00,N,8,20.75,20.75,0.01
01/15/2017,24:00,N,8,22,40,0.01
01/16/2017,01:00,N,5.79,6.12,22,0.01
01/16/2017,02:00,N,3.5,5,40,0.01
01/16/2017,03:00,N,3.5,5,22,0.47
01/16/2017,04:00,N,3.5,5,22,0.47
01/16/2017,05:00,N,6.18,12,22,0.48
01/16/2017,06:00,N,15,22,12,0.5
01/16/2017,07:00,N,3.5,32,22,2
01/16/2017,08:00,N,2.53,5,10.98,2
01/16/2017,09:00,N,2,3.58,10.44,2
01/16/2017,10:00,N,2,3.5,10.16,2
01/16/2017,11:00,N,3.5,3.1,10,1.82
01/16/2017,12:00,N,3.5,3,9.31,1.93
01/16/2017,13:00,N,2,3,7,1.93
01/16/2017,14:00,N,2,3,6.33,1.93
01/16/2017,15:00,N,2,3,6.15,0.97
01/16/2017,16:00,N,0.51,3,5.98,0.97
01/16/2017,17:00,N,0.51,3,6.7,0.97
01/16/2017,18:00,N,2.72,16.42,25,0.97
01/16/2017,19:00,N,3.5,16.25,25.12,0.97
01/16/2017,20:00,N,3.01,5,15.52,0.97
01/16/2017,21:00,N,3.01,3.5,8.31,0.97
01/16/2017,22:00,N,3.5,4,11.61,0.97
01/16/2017,23:00,N,6,3.5,10.34,0.01
01/16/2017,24:00,N,4.45,4.88,20.01,0.01
01/17/2017,01:00,N,3.5,3,7,0.01
01/17/2017,02:00,N,2.99,3,4.72,0.01
01/17/2017,03:00,N,1,3,5.85,0.47
01/17/2017,04:00,N,1,3,5.28,0.47
01/17/2017,05:00,N,2.99,3,6.01,0.47
01/17/2017,06:00,N,13,11.02,11.22,0.48
01/17/2017,07:00,N,5.2,25,20.01,3.89
01/17/2017,08:00,N,2,3,6.22,4.42
01/17/2017,09:00,N,2,3.93,5.73,3.93
01/17/2017,10:00,N,2,3,5.41,3
01/17/2017,11:00,N,3.5,3,5,2.4
01/17/2017,12:00,N,3.5,3,4.8,2.06
01/17/2017,13:00,N,2,3,4.88,2.32
01/17/2017,14:00,N,2,3,4.45,2
01/17/2017,15:00,N,2,3,4.68,1
01/17/2017,16:00,N,1.34,2.39,4.68,1.22
01/17/2017,17:00,N,1,3,5.37,1.22
01/17/2017,18:00,N,2.54,22.22,25,1.93
01/17/2017,19:00,N,3.5,21.41,26.34,3.93
01/17/2017,20:00,N,2,8.07,13.63,1.22
01/17/2017,21:00,N,3.37,6.22,10.63,0.93
01/17/2017,22:00,N,3.5,3,6.26,0.93
01/17/2017,23:00,N,6,8.19,15,0.01
01/17/2017,24:00,N,3.5,2,17.71,0.01
01/18/2017,01:00,N,2.84,2.95,4,0.01
01/18/2017,02:00,N,2.61,2.95,4,0.01
01/18/2017,03:00,N,2,2.95,3.51,0.3
01/18/2017,04:00,N,2,2.95,4,0.3
01/18/2017,05:00,N,2.99,4.75,4.75,0.46
01/18/2017,06:00,N,5,10,9.75,0.46
01/18/2017,07:00,N,3.5,37.23,37.23,8.96
01/18/2017,08:00,N,2.11,5.99,9.24,5.79
01/18/2017,09:00,N,2.11,5.81,12.24,5.21
01/18/2017,10:00,N,2,5.19,9.26,4.41
01/18/2017,11:00,N,3.25,6.68,7.67,6.09
01/18/2017,12:00,N,3.46,3.91,6.5,2.91
01/18/2017,13:00,N,2.11,3.65,6.5,2.65
01/18/2017,14:00,N,2.11,3,6.39,2
01/18/2017,15:00,N,2.11,2.95,5.34,0.97
01/18/2017,16:00,N,1.05,2.95,4.78,0.97
01/18/2017,17:00,N,1.01,2.95,4.61,0.97
01/18/2017,18:00,N,2.61,23.86,25,0.97
01/18/2017,19:00,N,3.5,7.64,25,0.97
01/18/2017,20:00,N,2.61,5,22.73,0.97
01/18/2017,21:00,N,3.24,5,15,0.91
01/18/2017,22:00,N,4.8,8.09,21.78,0.91
01/18/2017,23:00,N,10.03,19.7,25,0.01
01/18/2017,24:00,N,6,6.7,30.83,0.01
01/19/2017,01:00,N,3.5,5,10.75,0.01
01/19/2017,02:00,N,2.5,4.61,10.75,0.01
01/19/2017,03:00,N,1.5,4.61,10.75,0.25
01/19/2017,04:00,N,1.5,5,10.75,0.25
01/19/2017,05:00,N,3.5,5,10.75,0.25
01/19/2017,06:00,N,7.94,14.21,15,0.25
01/19/2017,07:00,N,3.46,32,32,0.71
01/19/2017,08:00,N,2.5,5,22,0.71
01/19/2017,09:00,N,2,4.61,23.82,0.7
01/19/2017,10:00,N,2,3.75,15.17,0.7
01/19/2017,11:00,N,3.01,3.1,17.17,0.65
01/19/2017,12:00,N,3.01,3,16.99,0.65
01/19/2017,13:00,N,2.5,3,20.41,0.65
01/19/2017,14:00,N,2.5,3,20.38,0.65
01/19/2017,15:00,N,2.5,3,23.47,0.5
01/19/2017,16:00,N,1.5,3,23.1,0.5
01/19/2017,17:00,N,1,3,22.68,0.5
01/19/2017,18:00,N,2.16,24.81,25.01,0.5
01/19/2017,19:00,N,2.5,13.04,21.84,0.5
01/19/2017,20:00,N,2.5,5,20.81,0.5
01/19/2017,21:00,N,2.5,5,16.09,0.5
01/19/2017,22:00,N,2.5,5.8,26,0.5
01/19/2017,23:00,N,7.33,8,40,0.01
01/19/2017,24:00,N,9.22,2.61,17.48,0.01
01/20/2017,01:00,N,11.5,4.61,12.5,0.01
01/20/2017,02:00,N,12,3,12.5,0.01
01/20/2017,03:00,N,12,3,12.5,0.25
01/20/2017,04:00,N,12,4.35,12.5,0.25
01/20/2017,05:00,N,9.36,8,12.5,0.25
01/20/2017,06:00,N,10,15.5,15.5,0.25
01/20/2017,07:00,N,15.36,32,32,0.66
01/20/2017,08:00,N,3.5,5,19,0.66
01/20/2017,09:00,N,3.11,5.81,19,0.66
01/20/2017,10:00,N,3.01,5.89,19,0.66
01/20/2017,11:00,N,3.5,3.1,19,0.6
01/20/2017,12:00,N,3.5,3,19,0.6
01/20/2017,13:00,N,3.46,3,15.01,0.6
01/20/2017,14:00,N,3.46,4.1,19.29,0.65
01/20/2017,15:00,N,3.5,5,19,0.5
01/20/2017,16:00,N,2,3.41,19,0.5
01/20/2017,17:00,N,0.71,4.7,15.01,0.5
01/20/2017,18:00,N,3.5,28.8,29,0.5
01/20/2017,19:00,N,5.85,17.18,24,0.5
01/20/2017,20:00,N,3.5,5,19,0.5
01/20/2017,21:00,N,3.5,5,17,0.5
01/20/2017,22:00,N,4.8,4.61,17.39,0.5
01/20/2017,23:00,N,37.5,22,28,0.01
01/20/2017,24:00,N,25,5.1,26,0.01
01/21/2017,01:00,N,12,8,35,0.01
01/21/2017,02:00,N,12,5,35,0.01
01/21/2017,03:00,N,11.36,6,24,0.25
01/21/2017,04:00,N,11.7,8,24,0.25
01/21/2017,05:00,N,12,9.26,24,0.25
01/21/2017,06:00,N,45,33.09,36,0.25
01/21/2017,07:00,N,44.34,38,38,0.5
01/21/2017,08:00,N,12.84,5,25.01,0.51
01/21/2017,09:00,N,5.07,4,22,0.51
01/21/2017,10:00,N,3.64,3.1,22,0.6
01/21/2017,11:00,N,12.59,3.1,22,0.5
01/21/2017,12:00,N,12.58,3,25.01,0.5
01/21/2017,13:00,N,10,3,23,0.5
01/21/2017,14:00,N,4.89,3,23,0.5
01/21/2017,15:00,N,5.04,3,23,0.5
01/21/2017,16:00,N,3.46,3,20.01,0.5
01/21/2017,17:00,N,3.01,3,19.69,0.5
01/21/2017,18:00,N,16.33,27,27.55,0.5
01/21/2017,19:00,N,19.8,17.07,23,0.5
01/21/2017,20:00,N,10,5,31,0.5
01/21/2017,21:00,N,14.76,5,26,0.5
01/21/2017,22:00,N,12.26,4.61,31,0.5
01/21/2017,23:00,N,45,22,31,0.01
01/21/2017,24:00,N,25.38,5.81,31,0.01
01/22/2017,01:00,N,20.5,8,40,0.01
01/22/2017,02:00,N,21.6,7.01,40,0.01
01/22/2017,03:00,N,13.43,8,32,0.25
01/22/2017,04:00,N,12.92,8,32,0.25
01/22/2017,05:00,N,28.59,12,32,0.25
01/22/2017,06:00,N,80.83,36,34,0.25
01/22/2017,07:00,N,55.34,50,38,0.5
01/22/2017,08:00,N,40,5,30,0.5
01/22/2017,09:00,N,25.62,5.81,30,0.58
01/22/2017,10:00,N,14.37,5.81,30,0.61
01/22/2017,11:00,N,40,3.74,30,0.5
01/22/2017,12:00,N,40,3,20.47,0.5
01/22/2017,13:00,N,26.98,3,15.01,0.5
01/22/2017,14:00,N,23.58,3,15.8,0.5
