Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP,RRS,NSPIN
1/6/2011,16:00,N,3.43,3.76,3.76,2.3
1/6/2011,17:00,N,5.3,4.5,4.5,2.35
1/6/2011,18:00,N,6.08,13.75,9.47,3
1/6/2011,19:00,N,13.11,32.8,31.8,2.23
1/6/2011,20:00,N,3.43,13.94,13.94,2.47
1/6/2011,21:00,N,3,9.49,9.49,2.36
1/6/2011,22:00,N,4,8.94,8.95,2.43
1/6/2011,23:00,N,5.61,7.44,7.44,2.39
1/6/2011,24:00:00,N,7.52,7.43,7.43,2.31
1/7/2011,1:00,N,9,7.46,7.46,2.25
1/7/2011,2:00,N,7.11,6,6,2.25
1/7/2011,3:00,N,6,3.7,4.2,2.2
1/7/2011,4:00,N,6,4.21,4.21,2.21
1/7/2011,5:00,N,7,5.07,5.07,3.89
1/7/2011,6:00,N,7.98,8.66,8.66,4.61
1/7/2011,7:00,N,4,33.11,29,8.11
1/7/2011,8:00,N,8.39,22.54,25.79,8.11
1/7/2011,9:00,N,4.2,17.42,17.42,8.04
1/7/2011,10:00,N,8.67,8.35,10.43,6.11
1/7/2011,11:00,N,4.53,5.39,6.36,5.3
1/7/2011,12:00,N,4.53,4.7,5.2,3.7
1/7/2011,13:00,N,3.43,5.5,5.66,3.66
1/7/2011,14:00,N,3.57,4.48,5,3
1/7/2011,15:00,N,3.43,4.65,4.71,2.71
1/7/2011,16:00,N,3.68,6.65,6.65,4.65
1/7/2011,17:00,N,4,7,7,4.99
1/7/2011,18:00,N,5.43,19.84,19.84,6.11
1/7/2011,19:00,N,14.18,36,36,4.99
1/7/2011,20:00,N,3.43,20.86,21.36,5.19
1/7/2011,21:00,N,2.5,15,15,2.4
1/7/2011,22:00,N,6.28,11,11.25,2.4
1/7/2011,23:00,N,10.89,9.19,9.19,4.71
1/7/2011,24:00:00,N,7.97,7.43,7.43,2.31
1/8/2011,1:00,N,7.13,8.09,8.1,2.52
1/8/2011,2:00,N,6,8.95,8.95,2.55
1/8/2011,3:00,N,4.46,5.39,5.39,2.55
1/8/2011,4:00,N,4.45,5.39,5.39,2.55
1/8/2011,5:00,N,6.07,5.68,5.98,3.98
1/8/2011,6:00,N,9,12.88,12.88,5.21
1/8/2011,7:00,N,5.84,26,24.12,5.11
1/8/2011,8:00,N,10.47,22.84,22.84,5.11
1/8/2011,9:00,N,7.39,25,25,5.11
1/8/2011,10:00,N,12.5,16,16,5
1/8/2011,11:00,N,4.5,9.46,10.43,3.78
1/8/2011,12:00,N,4.39,5.48,6,4.62
1/8/2011,13:00,N,3.39,5.43,5.43,3.43
1/8/2011,14:00,N,3.39,4.29,4.81,2.82
1/8/2011,15:00,N,3.39,4.63,4.69,2.69
1/8/2011,16:00,N,3.39,5.07,5.07,3.07
1/8/2011,17:00,N,4.5,8,8,4.06
1/8/2011,18:00,N,7.65,24.29,24.29,5.21
1/8/2011,19:00,N,13.11,37.95,37.95,5
1/8/2011,20:00,N,6.59,23.52,23.52,3.4
1/8/2011,21:00,N,3,19.65,19.65,5.11
1/8/2011,22:00,N,3.64,11,11,4.74
1/8/2011,23:00,N,4.5,9.73,10.63,4.71
1/8/2011,24:00:00,N,5,8.51,8.51,2.34
1/9/2011,1:00,N,7.95,9.87,10,5.21
1/9/2011,2:00,N,6.39,9,9,5.21
1/9/2011,3:00,N,6,7.67,8,5.11
1/9/2011,4:00,N,5.97,7.92,8,5.11
1/9/2011,5:00,N,7.11,6.81,7.11,5.11
1/9/2011,6:00,N,11.15,13.74,13.74,5.41
1/9/2011,7:00,N,6.39,23.03,21.11,5.41
1/9/2011,8:00,N,9.14,16,16,5.41
1/9/2011,9:00,N,6.75,16.56,16.56,5.41
1/9/2011,10:00,N,10.5,17.91,17.92,5.41
1/9/2011,11:00,N,5.09,13.64,14.72,5.21
1/9/2011,12:00,N,4.41,9.04,10,5.21
1/9/2011,13:00,N,3.39,7.57,7.68,5.21
1/9/2011,14:00,N,3.4,6.62,7.13,5.21
1/9/2011,15:00,N,3.03,5.06,5.11,5.11
1/9/2011,16:00,N,3.39,7.33,7.34,5.31
1/9/2011,17:00,N,5.03,10.92,11,8.85
1/9/2011,18:00,N,8.58,26.27,26.27,7.5
1/9/2011,19:00,N,10.5,40,40,13.02
1/9/2011,20:00,N,7.58,26.18,30.74,13.02
1/9/2011,21:00,N,4.5,23.68,23.68,13.22
1/9/2011,22:00,N,4.5,14.16,14.79,5.41
1/9/2011,23:00,N,4.87,14.58,14.66,5.31
1/9/2011,24:00:00,N,5.14,16.05,16.05,5.31
1/10/2011,1:00,N,5.6,5.64,5.32,2.67
1/10/2011,2:00,N,4,5,4.41,2.3
1/10/2011,3:00,N,2.57,3.94,3.94,2
1/10/2011,4:00,N,2.5,4,4,2.02
1/10/2011,5:00,N,5.39,5.76,5.76,3.11
1/10/2011,6:00,N,5.1,14.91,14.91,2.9
1/10/2011,7:00,N,4.2,35.29,33.38,5.21
1/10/2011,8:00,N,7.11,27.34,32.19,5.21
1/10/2011,9:00,N,3.89,17.12,17.12,2.94
1/10/2011,10:00,N,6.96,13.62,13.62,2.5
1/10/2011,11:00,N,4.5,5.39,6.36,2.66
1/10/2011,12:00,N,4.39,4.97,5.01,2.75
1/10/2011,13:00,N,3.39,5.43,5.43,2.84
1/10/2011,14:00,N,3.39,4.61,4.92,2.92
1/10/2011,15:00,N,3,4.66,4.7,2.7
1/10/2011,16:00,N,3,5.7,5.11,2.98
1/10/2011,17:00,N,4.39,10.9,10.9,2.95
1/10/2011,18:00,N,4.55,17.7,17.7,3.51
1/10/2011,19:00,N,7.11,43.26,43.26,5.21
1/10/2011,20:00,N,4.98,16,18.56,3.24
1/10/2011,21:00,N,3,13.63,13.63,2.13
1/10/2011,22:00,N,3.33,7,7.63,2.19
1/10/2011,23:00,N,4.74,8.28,8.83,2.8
1/10/2011,24:00:00,N,4.5,7,7,2.86
1/11/2011,1:00,N,4.97,6.11,5.31,2.5
1/11/2011,2:00,N,3.6,6.11,5.11,2.11
1/11/2011,3:00,N,2.51,4.23,4.23,2.01
1/11/2011,4:00,N,2.5,4.61,4.61,2.02
1/11/2011,5:00,N,4.2,5.35,5.35,3.35
1/11/2011,6:00,N,5.23,11.17,12.67,5.21
1/11/2011,7:00,N,4.2,37,36,5.6
1/11/2011,8:00,N,6.45,19.28,31.87,5.41
1/11/2011,9:00,N,4.2,15.89,20.86,2
1/11/2011,10:00,N,7.15,11.27,13.35,2.02
1/11/2011,11:00,N,4,3.46,4.76,2.11
1/11/2011,12:00,N,4.18,4,4,2.13
1/11/2011,13:00,N,3,4,4,2.12
1/11/2011,14:00,N,3,3.6,4,2.14
1/11/2011,15:00,N,3,4,4,2.09
1/11/2011,16:00,N,3,4.9,4.23,2.11
1/11/2011,17:00,N,4.25,8,8,2.18
1/11/2011,18:00,N,6.23,18.84,18.84,5.11
1/11/2011,19:00,N,9.3,35.54,35.73,5.31
1/11/2011,20:00,N,6.02,15.37,24.96,5.21
1/11/2011,21:00,N,3,16.04,17.78,2.28
1/11/2011,22:00,N,3,10.78,11.8,2.46
1/11/2011,23:00,N,4.5,8.29,10,2.74
1/11/2011,24:00:00,N,3,10.95,10.95,2.8
1/12/2011,1:00,N,3.47,5.11,5,2.16
1/12/2011,2:00,N,3,4.25,4.25,2.16
1/12/2011,3:00,N,2.5,3,4.17,2.17
1/12/2011,4:00,N,2.5,4.49,4.49,2.16
1/12/2011,5:00,N,3,5.35,5.35,2.11
1/12/2011,6:00,N,3,12.48,12.48,2.04
1/12/2011,7:00,N,2.96,49.83,48.83,10
1/12/2011,8:00,N,4.97,22.93,28.69,8
1/12/2011,9:00,N,3,21.57,21.57,7.31
1/12/2011,10:00,N,3,10.11,10.11,3.43
1/12/2011,11:00,N,3,5,5.08,3.08
1/12/2011,12:00,N,3,4.19,4.21,2.21
1/12/2011,13:00,N,2.55,4,4,3.82
1/12/2011,14:00,N,2.5,3.6,3.91,3.9
1/12/2011,15:00,N,2.5,3.91,3.91,3.07
1/12/2011,16:00,N,2.5,4.5,4.5,3.06
1/12/2011,17:00,N,2,6.75,6.83,4.83
1/12/2011,18:00,N,3,17.5,17.5,7.11
1/12/2011,19:00,N,6.23,34.46,34.46,7.41
1/12/2011,20:00,N,3,15,24.11,7.11
1/12/2011,21:00,N,3,13.76,14.4,6.91
1/12/2011,22:00,N,3,6.61,7.63,2.7
1/12/2011,23:00,N,4.5,7.49,9.2,3.69
1/12/2011,24:00:00,N,3,9.35,10,3.75
1/13/2011,1:00,N,3,6,6,4
1/13/2011,2:00,N,2.6,6,6,4
1/13/2011,3:00,N,2.5,3,5.11,3.11
1/13/2011,4:00,N,2.5,3,5.43,3.43
1/13/2011,5:00,N,3,3,5.97,3.97
1/13/2011,6:00,N,4.23,10.74,10.74,8.74
1/13/2011,7:00,N,3,46,43.54,10.41
1/13/2011,8:00,N,5.23,22.15,36.06,10.41
1/13/2011,9:00,N,3.11,15.64,17.56,4.14
1/13/2011,10:00,N,4.47,8.43,8.13,4
1/13/2011,11:00,N,3.81,4.25,6.51,4
1/13/2011,12:00,N,3,4.24,5.33,4
1/13/2011,13:00,N,3,4,4,4
1/13/2011,14:00,N,2.5,3.36,3.91,3.91
1/13/2011,15:00,N,2.5,3.24,3.91,3.91
1/13/2011,16:00,N,2.5,3.91,3.91,3.91
1/13/2011,17:00,N,2.5,5,6.39,4.39
1/13/2011,18:00,N,4.5,15,15,10.41
1/13/2011,19:00,N,11.23,27.58,30,10.41
1/13/2011,20:00,N,5.8,13.21,21.52,10.11
1/13/2011,21:00,N,3,12.18,15.57,10.11
1/13/2011,22:00,N,3,6.11,7.13,4.74
1/13/2011,23:00,N,3.65,7.52,10.05,7.62
1/13/2011,24:00:00,N,2.5,6.97,8.18,4
1/14/2011,1:00,N,4.23,6.11,6.11,4
1/14/2011,2:00,N,3,6,6,4
1/14/2011,3:00,N,2.5,4.95,5.11,4
1/14/2011,4:00,N,2.5,5.11,5.11,4
1/14/2011,5:00,N,4.2,5.51,5.97,4.97
1/14/2011,6:00,N,6.15,9.65,12.56,5.31
1/14/2011,7:00,N,4.2,42.02,41.02,10.46
1/14/2011,8:00,N,8.23,28.37,35.24,11.46
1/14/2011,9:00,N,6.3,16.3,20.28,5.41
1/14/2011,10:00,N,8.7,10.44,14.39,4
1/14/2011,11:00,N,4.5,5.19,8.04,4
1/14/2011,12:00,N,3.02,5.48,6.88,4
1/14/2011,13:00,N,3,5.44,5.66,4
1/14/2011,14:00,N,3,3.66,4.4,4
1/14/2011,15:00,N,3,4.21,4.68,4
1/14/2011,16:00,N,3,6,6,4
1/14/2011,17:00,N,3,6.15,6.9,4.9
1/14/2011,18:00,N,7.05,16.47,16.47,10.52
1/14/2011,19:00,N,12,30.17,31.34,13.02
1/14/2011,20:00,N,7.11,12,17.98,5.31
1/14/2011,21:00,N,2.5,15.5,15.59,5.21
1/14/2011,22:00,N,4.3,12.09,13.11,5.11
1/14/2011,23:00,N,4.87,11.15,12.05,5.21
1/14/2011,24:00:00,N,4.23,12.21,12.29,4
1/15/2011,1:00,N,4.38,7.46,7.7,3
1/15/2011,2:00,N,4.23,7,7,3
1/15/2011,3:00,N,3,3,4.32,2.32
1/15/2011,4:00,N,3.22,3,4.32,2.32
1/15/2011,5:00,N,4.5,4.42,4.42,2.42
1/15/2011,6:00,N,7.24,10.54,10.54,2.55
1/15/2011,7:00,N,5.23,28.7,27.7,5.21
1/15/2011,8:00,N,7.13,10.76,15.85,5.21
1/15/2011,9:00,N,5.41,19.26,19.34,3.5
1/15/2011,10:00,N,7.18,10.88,12.96,3
1/15/2011,11:00,N,4,4.44,6.36,3
1/15/2011,12:00,N,4,4.24,5,3
1/15/2011,13:00,N,3.86,5,5,3
1/15/2011,14:00,N,4,3.38,4.34,3
1/15/2011,15:00,N,4.23,3.42,4.5,2.9
1/15/2011,16:00,N,4.13,5,5,3
1/15/2011,17:00,N,4.25,6.6,6.6,3.75
1/15/2011,18:00,N,5,17,17,4.25
1/15/2011,19:00,N,13.11,32,32,4.75
1/15/2011,20:00,N,7,13.8,19.77,3.95
1/15/2011,21:00,N,3,12.15,12.15,3.14
1/15/2011,22:00,N,4.49,7.96,8.98,3.2
1/15/2011,23:00,N,5.23,9.92,10,3.61
1/15/2011,24:00:00,N,4.23,7.84,7.84,3
1/16/2011,1:00,N,7,11,11,2.35
1/16/2011,2:00,N,7.09,11,11,2.32
1/16/2011,3:00,N,6.06,9.79,10,2.32
1/16/2011,4:00,N,5.68,7.94,8.02,2.32
1/16/2011,5:00,N,7.11,4.54,4.54,2.32
1/16/2011,6:00,N,8.23,10,10,2.42
1/16/2011,7:00,N,5.69,22,21,3
1/16/2011,8:00,N,9.23,14.44,16.3,4
1/16/2011,9:00,N,6.81,25.74,25.74,3.5
1/16/2011,10:00,N,8.23,21.11,21.32,3.2
1/16/2011,11:00,N,4.23,9.4,12.25,3.44
1/16/2011,12:00,N,4,7.37,8.77,3
1/16/2011,13:00,N,4,5,5,3
1/16/2011,14:00,N,4.08,3.63,4.37,2.81
1/16/2011,15:00,N,4.52,4,4.55,2.55
1/16/2011,16:00,N,5,4,4,2.37
1/16/2011,17:00,N,4.6,4.09,4.5,2.5
1/16/2011,18:00,N,7,13.45,13.45,3.75
1/16/2011,19:00,N,7.11,31.58,31.58,3.75
1/16/2011,20:00,N,6.52,15.89,21.87,3.59
1/16/2011,21:00,N,2.5,15.68,15.76,2.5
1/16/2011,22:00,N,4.3,8.75,9,3.2
1/16/2011,23:00,N,7,8.3,9.2,3.52
1/16/2011,24:00:00,N,8.45,9,9,3
1/17/2011,1:00,N,8,8,8,2.25
1/17/2011,2:00,N,7,7,7,2.25
1/17/2011,3:00,N,5.02,6,6,2.25
1/17/2011,4:00,N,6.37,6,6,2.25
1/17/2011,5:00,N,7,7,7,2.32
1/17/2011,6:00,N,12,9.39,9.39,2.32
1/17/2011,7:00,N,5.71,25.61,25.61,3
1/17/2011,8:00,N,7.13,12.46,22.5,3.5
1/17/2011,9:00,N,7,14.52,19.27,3.2
1/17/2011,10:00,N,10.72,6.42,10.37,3.21
1/17/2011,11:00,N,4.53,3.48,6.33,3.47
1/17/2011,12:00,N,4.23,3.79,5.64,3
1/17/2011,13:00,N,4,5,5,3
1/17/2011,14:00,N,4,3.36,4,3
1/17/2011,15:00,N,4,4,4.19,3
1/17/2011,16:00,N,4.23,4.91,4.91,2.91
1/17/2011,17:00,N,4.34,6.26,6.26,3.75
1/17/2011,18:00,N,7,15.72,15.72,4.41
1/17/2011,19:00,N,14.18,31.53,31.53,4.25
1/17/2011,20:00,N,7.37,8.45,13.36,3.78
1/17/2011,21:00,N,3,9.35,9.44,3.2
1/17/2011,22:00,N,4.53,5.76,6.78,3.2
1/17/2011,23:00,N,9.23,8.28,8.28,3.52
1/17/2011,24:00:00,N,8,8.04,8.11,3
1/18/2011,1:00,N,8.07,8,8,2.25
1/18/2011,2:00,N,8.23,8,8,2.25
1/18/2011,3:00,N,6.79,6.19,6.19,2.25
1/18/2011,4:00,N,6.96,7,7,2.25
1/18/2011,5:00,N,7,6.7,7,2.25
1/18/2011,6:00,N,7.11,11.99,11.99,3.5
1/18/2011,7:00,N,5.69,27.53,26.53,5.31
1/18/2011,8:00,N,7.13,18.09,22.65,5.31
1/18/2011,9:00,N,6.84,14.48,14.56,3.5
1/18/2011,10:00,N,7.76,6.36,8.33,3.2
1/18/2011,11:00,N,4.23,3.46,6.31,2.5
1/18/2011,12:00,N,4,4.24,4.78,2.5
1/18/2011,13:00,N,3.16,5,5,3
1/18/2011,14:00,N,4,3.69,4.43,2.5
1/18/2011,15:00,N,3.99,4.02,4.68,2.5
1/18/2011,16:00,N,3.9,4.74,4.74,2.5
1/18/2011,17:00,N,3.74,4.74,4.74,3
1/18/2011,18:00,N,5.07,12.08,12.08,4.25
1/18/2011,19:00,N,9.86,30.16,30.16,4.25
1/18/2011,20:00,N,7,8.45,14.24,3.95
1/18/2011,21:00,N,2.5,10.08,10.16,3
1/18/2011,22:00,N,4,6.98,8,3
1/18/2011,23:00,N,5.23,9.06,9.96,3.07
1/18/2011,24:00:00,N,4.23,6.86,6.94,3
1/19/2011,1:00,N,7,7,7,2.25
1/19/2011,2:00,N,6.77,6,6,2.25
1/19/2011,3:00,N,6,5,5,2.25
1/19/2011,4:00,N,5.73,5,5,2.25
1/19/2011,5:00,N,6.03,5.37,5.99,2.25
1/19/2011,6:00,N,11.19,10.61,10.61,2.77
1/19/2011,7:00,N,5,38.6,30.47,5.39
1/19/2011,8:00,N,7,29.71,30,6.66
1/19/2011,9:00,N,6.67,16.41,16.41,4
1/19/2011,10:00,N,6.44,8,8,3.2
1/19/2011,11:00,N,4.42,4.99,5.5,3
1/19/2011,12:00,N,4,3.5,4.74,3
1/19/2011,13:00,N,3,4.17,4.74,3
1/19/2011,14:00,N,3.75,3.55,4.28,2.81
1/19/2011,15:00,N,3.51,3.43,4.38,2.5
1/19/2011,16:00,N,3.61,4.43,4.5,2.5
1/19/2011,17:00,N,4,4.4,4.84,3.75
1/19/2011,18:00,N,7,19.4,18.4,4.75
1/19/2011,19:00,N,9.04,33.97,33.96,5.5
1/19/2011,20:00,N,7,10.28,10.98,3.95
1/19/2011,21:00,N,2.5,10.16,10.16,3
1/19/2011,22:00,N,4.32,7.71,8.6,3
1/19/2011,23:00,N,8.78,8.49,10,3.07
1/19/2011,24:00:00,N,7.89,8.88,9.03,3
1/20/2011,1:00,N,9,8.19,8.19,2.25
1/20/2011,2:00,N,9,9.16,9.16,2.25
1/20/2011,3:00,N,7,5.54,6,2.25
1/20/2011,4:00,N,7,5.82,6,2.25
1/20/2011,5:00,N,8.25,6.22,6.74,2.25
1/20/2011,6:00,N,17,12.88,12.88,3.75
1/20/2011,7:00,N,4.41,35,35,5.45
1/20/2011,8:00,N,6.8,15.34,21.26,5.45
1/20/2011,9:00,N,5,14.96,14.96,5.25
1/20/2011,10:00,N,6,6.85,9,3.56
1/20/2011,11:00,N,3,3.87,6.75,2.5
1/20/2011,12:00,N,3,3.81,6.04,2.5
1/20/2011,13:00,N,3,4.75,5.5,2.5
1/20/2011,14:00,N,3,3.96,4.8,2.5
1/20/2011,15:00,N,3,3,4.68,2.5
1/20/2011,16:00,N,3,6.77,6.85,2.5
1/20/2011,17:00,N,3.62,3,4.74,3.94
1/20/2011,18:00,N,5,11.37,11.37,6.25
1/20/2011,19:00,N,6,30.14,30.14,8.31
1/20/2011,20:00,N,5,15.12,17.7,2.32
1/20/2011,21:00,N,2.5,14.12,14.12,2.47
1/20/2011,22:00,N,3,7.99,8.06,2.47
1/20/2011,23:00,N,4.5,5.03,5.03,3
1/20/2011,24:00:00,N,3.62,5.14,5.14,3
1/21/2011,1:00,N,5,7.79,7.79,2.32
1/21/2011,2:00,N,3.55,6.63,6.63,2.31
1/21/2011,3:00,N,3,4.5,5.48,2.3
1/21/2011,4:00,N,2.87,5,6,2.32
1/21/2011,5:00,N,4.2,10,10.46,2.27
1/21/2011,6:00,N,5.75,13.85,14.76,4.27
1/21/2011,7:00,N,4.45,46.81,43.72,23.13
1/21/2011,8:00,N,6.09,41.53,42.53,23.66
1/21/2011,9:00,N,5,23.04,23.04,10
1/21/2011,10:00,N,6,12,12,10
1/21/2011,11:00,N,4,7.04,9.25,5.42
1/21/2011,12:00,N,3.84,5.51,7.05,3.2
1/21/2011,13:00,N,3.5,4.28,5.26,3.2
1/21/2011,14:00,N,3.5,3.8,4.76,3.2
1/21/2011,15:00,N,3.17,3.62,4.13,3.2
1/21/2011,16:00,N,3.45,5.06,5.2,3.68
1/21/2011,17:00,N,4,7,7.04,5.04
1/21/2011,18:00,N,5.67,15.42,15.42,10
1/21/2011,19:00,N,8.95,33.2,33.2,13.02
1/21/2011,20:00,N,7,16.74,21.92,13.02
1/21/2011,21:00,N,3,13.41,16,7.36
1/21/2011,22:00,N,4.23,13.52,15.33,3
1/21/2011,23:00,N,5.03,13.19,15,3
1/21/2011,24:00:00,N,4.23,8,8,3
1/22/2011,1:00,N,4.52,7.32,7.32,3.44
1/22/2011,2:00,N,4,6.81,6.81,3.41
1/22/2011,3:00,N,2.5,3,6,3.4
1/22/2011,4:00,N,2.76,3,5.99,3.4
1/22/2011,5:00,N,5,5.6,6.09,3.42
1/22/2011,6:00,N,8.63,9.32,11,3.6
1/22/2011,7:00,N,4,25.98,20.91,9.1
