Var1
29.7501
29.7501
29.8222
29.8222
29.8222
29.8222
29.8222
29.8222
29.9418
29.9418
29.9418
29.9418
29.9418
29.9418
29.9418
29.9418
29.9418
29.9418
29.9418
29.9418
29.9418
29.9418
29.9418
29.9418
29.4829
29.4829
29.4829
29.4829
29.4829
29.4829
28.795
28.795
29.6949
29.6949
29.6226
29.6226
29.6226
29.6226
29.2559
29.7592
29.7592
29.7314
29.7314
29.7314
29.7314
29.2639
29.7232
29.7232
29.7232
29.7232
29.8162
29.8162
29.8162
29.8162
29.8162
29.8162
29.8162
29.3787
29.3787
29.3787
29.3787
28.9914
28.9914
28.9914
28.9914
28.9914
28.9914
29.3782
29.3782
28.9802
28.9802
28.9802
28.9802
29.0728
29.0728
29.0728
29.0728
29.7248
29.7248
29.7248
29.7248
29.7248
29.837
29.837
29.837
29.837
29.837
29.7189
29.7189
29.7189
29.7189
29.002
29.7732
29.7732
29.7732
29.4731
29.4731
29.4731
29.7029
29.7029
29.7029
29.7029
29.7134
29.7134
29.7134
29.7134
29.7134
29.7134
29.3781
29.3781
29.3781
29.3781
29.3781
28.9888
28.9888
29.2878
29.2878
29.2878
29.2878
29.2878
29.2878
29.7516
29.7516
29.7516
29.7035
29.4753
28.9792
29.2894
29.2894
29.2894
29.4924
29.4924
29.4924
29.4924
29.4924
29.4924
29.8833
29.8833
29.6473
29.3525
29.3525
29.3525
29.3081
29.3081
29.2567
29.2567
29.2567
29.2567
29.2567
29.2567
29.2567
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
28.9276
29.3081
28.7045
29.3098
29.3098
29.2571
29.2571
29.2571
29.3042
29.2348
29.245
29.245
29.2717
29.3289
29.2167
29.4345
32.7232
32.7232
32.7232
32.32
32.7563
32.7563
32.7563
32.7563
32.7563
32.7563
32.7563
32.7563
30.3034
30.3034
30.3034
30.3034
30.3034
30.3034
30.2934
30.2934
30.556
30.556
30.5553
30.5553
30.3899
30.3899
30.3899
30.1457
30.1457
30.5581
30.5581
30.5581
30.2099
30.2099
30.2099
30.2099
30.2099
30.2099
30.2099
30.2099
30.2867
30.2867
30.2867
30.2867
30.1479
30.1479
30.1479
30.1458
30.1458
30.1458
30.0382
30.0382
30.0382
30.0382
30.2385
33.1344
33.1344
32.7283
32.7283
32.6581
32.6581
32.6581
32.6581
32.2984
32.2984
32.4031
32.4031
32.4031
32.4031
33.8625
33.8625
33.8625
33.8625
32.3995
32.3995
32.3342
32.3342
32.3342
33.101
33.101
33.101
33.101
33.101
33.101
33.0583
33.0583
33.0583
32.3387
33.0681
33.3837
33.4931
33.2059
33.7331
34.29
33.1431
33.5098
33.4954
33.6282
32.3377
32.3377
34.103
33.7039
32.3713
33.2149
33.2149
33.2149
33.2149
33.2149
33.2149
33.2149
33.2149
33.2149
33.2149
33.2149
33.2149
33.5783
34.0723
32.05
27.8194
27.8194
27.8194
28.7883
28.7883
28.8947
28.8947
28.8947
28.8947
27.6065
27.6065
27.6065
28.7128
27.5697
28.6917
28.6917
28.6917
28.6917
28.6917
28.6917
28.6917
28.6917
28.6917
28.6917
28.6752
27.8322
28.5105
28.5105
28.5105
27.8111
27.8894
27.8894
27.8894
27.8139
27.8139
27.8828
27.8828
27.8828
27.0011
28.6503
28.6503
27.0702
27.9386
27.1197
27.9959
27.2231
27.5928
26.9417
27.5925
28.6481
28.6481
28.6958
28.6958
28.1093
27.9551
32.8359
32.8359
33.0681
33.0681
33.0681
33.0681
33.1708
33.1708
33.1708
33.1708
33.1708
33.1975
33.1975
33.8182
33.8182
33.6968
33.6968
33.6968
33.6308
33.6308
33.6308
33.6308
33.6308
33.6308
33.5826
33.5826
33.4982
33.1612
33.1662
27.5667
26.5576
26.5576
27.5762
27.4881
26.3886
26.3806
27.18
27.32
27.44
26.6491
27.6145
26.5237
27.4216
32.948
32.7205
33.7522
32.9291
32.9264
32.9264
35.4275
35.2384
35.2053
35.4428
35.6539
33.8251
34.3112
34.7481
35.277
35.295
34.6675
35.2542
32.932
34.0806
34.7201
33.646
34.4323
34.197
34.0383
34.0604
35.1818
34.7696
32.8638
33.9153
32.8752
33.1509
34.1705
35.2002
25.9131
25.9131
25.9131
26.2697
26.3404
26.3404
26.3418
26.3418
26.3418
26.4656
26.3308
26.3489
26.4754
26.5223
26.1954
26.4512
26.4512
26.4512
26.4512
26.4512
26.4512
26.4512
26.4512
26.4512
26.4512
26.4512
26.4512
26.126
26.4118
30.7507
30.7507
31.8695
31.8695
31.8595
31.8595
31.8595
31.8595
31.8595
31.4745
31.0559
31.0559
31.0559
31.0559
31.0559
31.3834
31.8226
31.6845
31.5839
31.5839
31.5839
31.5839
31.5839
32.2732
32.2732
32.2732
31.8403
31.8403
31.8403
31.8403
31.8403
31.8403
31.2092
30.9315
