area-code,day,hour,% difference
0,127,21,0.06777475
0,127,21,0.07943972
0,127,22,0.12262979
0,127,22,0.10661488
0,127,23,0.0882419
0,127,23,0.09154379
0,128,0,0.05310724
0,128,0,0.08412797
0,128,1,0.05107302
0,128,1,0.10820818
0,128,2,0.00081175
0,128,2,0.08495126
0,128,3,0.00704408
0,128,3,0.09225975
0,128,4,0.02280619
0,128,4,0.07027598
0,128,5,0.01746812
0,128,5,0.04413812
0,128,6,0.0704802
0,128,6,0.01525374
0,128,7,0.04519565
0,128,7,0.08268011
0,128,8,0.0341053
0,128,8,0.07639368
0,128,9,0.03290307
0,128,9,0.00258961
0,128,10,0.05365221
0,128,10,0.02946591
0,128,11,0.04726041
0,128,11,0.06253159
0,128,12,0.00271519
0,128,12,0.0026922
0,128,13,0.00123424
0,128,13,0.0103584
0,128,14,0.01214349
0,128,14,0.03334668
0,128,15,0.01597554
0,128,15,0.03202939
0,128,16,0.07017165
0,128,16,0.02924417
0,128,17,0.05241188
0,128,17,0.00804339
0,128,18,0.01453113
0,128,18,0.0041284
0,128,19,0.02392911
0,128,19,0.00956949
0,128,20,0.04798382
0,128,20,0.01245247
0,128,21,0.0823963
0,128,21,0.01248396
0,128,22,0.04429165
0,128,22,0.03786282
0,128,23,0.05757089
0,128,23,0.01359618
0,129,0,0.08348557
0,129,0,0.01408219
0,129,1,0.08878851
0,129,1,0.02786799
0,129,2,0.078491
0,129,2,0.0430824
0,129,3,0.03665492
0,129,3,0.04246371
0,129,4,0.00577284
0,129,4,0.02456723
0,129,5,0.01996784
0,129,5,0.04201942
0,129,6,0.00633018
0,129,6,0.03426131
0,129,7,0.05748648
0,129,7,0.08859579
0,129,8,0.15037043
0,129,8,0.13979526
0,129,9,0.1039925
0,129,9,0.1043124
0,129,10,0.11709382
0,129,10,0.04998668
0,129,11,0.15701563
0,129,11,0.08388759
0,129,12,0.09542179
0,129,12,0.05567092
0,129,13,0.10763801
0,129,13,0.04817054
0,129,14,0.08037772
0,129,14,0.03649805
0,129,15,0.07795937
0,129,15,0.02010801
0,129,16,0.06061491
0,129,16,0.02546118
0,129,17,0.05787702
0,129,17,0.00923887
0,129,18,0.05068165
0,129,18,0.02381791
0,129,19,0.02539186
0,129,19,0.00566524
0,129,20,0.00931434
0,129,20,0.01687504
0,129,21,0.01498018
0,129,21,0.00705082
0,129,22,0.00966496
0,129,22,0.0069663
0,129,23,0.03767402
0,129,23,0.02368702
0,130,0,0.01470965
0,130,0,0.01613731
0,130,1,0.0603719
0,130,1,0.04119314
0,130,2,0.01103498
0,130,2,0.01403606
0,130,3,0.11048397
0,130,3,0.03970107
0,130,4,0.16755308
0,130,4,0.06165831
0,130,5,0.08220475
0,130,5,0.02117448
0,130,6,0.05980054
0,130,6,0.06371084
0,130,7,0.04163823
0,130,7,0.04949205
0,130,8,0.11919517
0,130,8,0.06530984
0,130,9,0.07188311
0,130,9,0.01848835
0,130,10,0.04347985
0,130,10,0.01363981
0,130,11,0.0577368
0,130,11,0.01864435
0,130,12,0.08659303
0,130,12,0.03716372
0,130,13,0.0410012
0,130,13,0.04751417
0,130,14,0.01822999
0,130,14,0.00539049
0,130,15,0.02681093
0,130,15,0.0133172
0,130,16,0.01086756
0,130,16,0.03014073
0,130,17,0.02406053
0,130,17,0.01837816
0,130,18,0.02374935
0,130,18,0.00218917
0,130,19,0.00278161
0,130,19,0.0001977
0,130,20,0.02565561
0,130,20,0.00085964
0,130,21,0.02430211
0,130,21,0.01007969
0,130,22,0.0891617
0,130,22,0.03179399
0,130,23,0.02135474
0,130,23,0.00838086
0,131,0,0.05889062
0,131,0,0.00639462
0,131,1,0.00475866
0,131,1,0.08614025
0,131,2,0.05337884
0,131,2,0.07137809
0,131,3,0.06707546
0,131,3,0.05006241
0,131,4,0.03123621
0,131,4,0.02883369
0,131,5,0.02921423
0,131,5,0.07057546
0,131,6,0.01612458
0,131,6,0.00853738
0,131,7,0.00057477
0,131,7,0.00999843
0,131,8,0.04441944
0,131,8,0.00418467
0,131,9,0.08833916
0,131,9,0.14956908
0,131,10,0.08936878
0,131,10,0.12687642
0,131,11,0.10829783
0,131,11,0.1200478
0,131,12,0.08485516
0,131,12,0.1233544
0,131,13,0.09288041
0,131,13,0.11674345
0,131,14,0.0831816
0,131,14,0.09596735
0,131,15,0.10958906
0,131,15,0.10486986
0,131,16,0.08168667
0,131,16,0.07632309
0,131,17,0.08471701
0,131,17,0.09951481
0,131,18,0.07975
0,131,18,0.08623925
0,131,19,0.06625118
0,131,19,0.07306773
0,131,20,0.08827359
0,131,20,0.08101624
0,131,21,0.05459287
0,131,21,0.0641185
0,131,22,0.06010418
0,131,22,0.04600372
0,131,23,0.05697137
0,131,23,0.03731852
0,132,0,0.06397252
0,132,0,0.06534338
0,132,1,0.0763087
0,132,1,0.09724629
0,132,2,0.11086709
0,132,2,0.14297116
0,132,3,0.10543491
0,132,3,0.08781663
0,132,4,0.14113185
0,132,4,0.11476302
0,132,5,0.0935543
0,132,5,0.07993298
0,132,6,0.13377431
0,132,6,0.0529886
0,132,7,0.15338514
0,132,7,0.06322634
0,132,8,0.12886396
0,132,8,0.05185821
0,132,9,0.09070442
0,132,9,0.04355519
0,132,10,0.08434921
0,132,10,0.02056094
0,132,11,0.08408219
0,132,11,0.01212234
0,132,12,0.0431415
0,132,12,0.0034583
0,132,13,0.06646518
0,132,13,0.00826073
0,132,14,0.05440019
0,132,14,0.01742992
0,132,15,0.10591013
0,132,15,0.02279652
0,132,16,0.07653707
0,132,16,0.01898895
0,132,17,0.07586761
0,132,17,0.0241518
0,132,18,0.09456613
0,132,18,0.03309812
0,132,19,0.07602201
0,132,19,0.04164445
0,132,20,0.12734707
0,132,20,0.04146424
0,132,21,0.1106707
0,132,21,0.04261055
0,132,22,0.11667521
0,132,22,0.05760767
0,132,23,0.11320109
0,132,23,0.00918672
0,133,0,0.1311274
0,133,0,0.04954552
0,133,1,0.13692893
0,133,1,0.00064224
0,133,2,0.17426625
0,133,2,0.03710172
0,133,3,0.17050618
0,133,3,0.01963297
0,133,4,0.12944487
0,133,4,0.03982903
0,133,5,0.15737626
0,133,5,0.01744175
0,133,6,0.01324139
0,133,6,0.03847846
0,133,7,0.12322706
0,133,7,0.04922823
0,133,8,0.0874193
0,133,8,0.01562131
0,133,9,0.03664222
0,133,9,0.0014182
0,133,10,0.02077576
0,133,10,0.01570869
0,133,11,0.02464897
0,133,11,0.04097369
0,133,12,0.00716859
0,133,12,0.01469212
0,133,13,0.06351499
0,133,13,0.014289
0,133,14,0.04334233
0,133,14,0.01444165
0,133,15,0.0358341
0,133,15,0.0238426
0,133,16,0.03285177
0,133,16,0.029612
0,133,17,0.02361316
0,133,17,0.02577863
0,133,18,0.05581804
0,133,18,0.00267889
0,133,19,0.05486759
0,133,19,0.01151421
0,133,20,0.05793178
0,133,20,0.03023845
0,133,21,0.01683295
0,133,21,0.04332168
0,133,22,0.01632251
0,133,22,0.03875966
0,133,23,0.03123511
0,133,23,0.01965454
0,134,0,0.02395434
0,134,0,0.00649781
0,134,1,0.01394614
0,134,1,0.06499192
0,134,2,0.00560656
0,134,2,0.06208581
0,134,3,0.0515731
0,134,3,0.03301519
0,134,4,0.07936711
0,134,4,0.0255221
0,134,5,0.05532547
0,134,5,0.03898669
0,134,6,0.01055986
0,134,6,0.00036644
0,134,7,0.07664398
0,134,7,0.04296688
0,134,8,0.01050474
0,134,8,0.02344572
0,134,9,0.0700243
0,134,9,0.06514838
0,134,10,0.11985218
0,134,10,0.10974563
0,134,11,0.0396487
0,134,11,0.0948058
0,134,12,0.08522309
0,134,12,0.09912634
0,134,13,0.00069715
0,134,13,0.06631139
0,134,14,0.08353512
0,134,14,0.08227071
0,134,15,0.07250265
0,134,15,0.09092499
0,134,16,0.07499082
0,134,16,0.09199197
0,134,17,0.09498713
0,134,17,0.06338609
0,134,18,0.07531114
0,134,18,0.04930487
0,134,19,0.05903447
0,134,19,0.0282897
0,134,20,0.10998426
0,134,20,0.0547609
0,134,21,0.08671557
0,134,21,0.03451086
0,134,22,0.11435873
0,134,22,0.05713511
0,134,23,0.00675759
0,134,23,0.0220235
0,135,0,0.06903315
0,135,0,0.03191168
0,135,1,0.059385
0,135,1,0.09222905
0,135,2,0.02551833
0,135,2,0.05624486
0,135,3,0.01059558
0,135,3,0.04264048
0,135,4,0.01031186
0,135,4,0.01191714
0,135,5,0.00950269
0,135,5,0.01924832
0,135,6,0.00898945
0,135,6,0.03364218
0,135,7,0.02776194
0,135,7,0.08515231
0,135,8,0.05717148
0,135,8,0.05870536
0,135,9,0.02320993
0,135,9,0.05106724
0,135,10,0.00750421
0,135,10,0.03589896
0,135,11,0.02556463
0,135,11,0.02735787
0,135,12,0.06555585
0,135,12,0.06191163
0,135,13,0.03174573
0,135,13,0.02799769
0,135,14,0.00427795
0,135,14,0.02398247
0,135,15,0.00320715
0,135,15,0.01936601
0,135,16,0.04668954
0,135,16,0.00903737
0,135,17,0.07859107
0,135,17,0.0005919
0,135,18,0.0574111
0,135,18,0.00470283
0,135,19,0.05674077
0,135,19,0.00100588
0,135,20,0.06787273
0,135,20,0.01564195
0,135,21,0.05756552
0,135,21,0.0074369
0,135,22,0.0072303
0,135,22,0.07637938
0,135,23,0.1075444
0,135,23,0.1460322
0,136,0,0.00896043
0,136,0,0.09141398
0,136,1,0.01467011
0,136,1,0.07374835
0,136,2,0.04233721
0,136,2,0.07789994
0,136,3,0.06620743
0,136,3,0.13289693
0,136,4,0.03587687
0,136,4,0.19019559
0,136,5,0.00536286
0,136,5,0.22675843
0,136,6,0.30321299
0,136,6,0.0691571
0,136,7,0.35459324
0,136,7,0.09961677
0,136,8,0.25455109
0,136,8,0.01828999
0,136,9,0.17185609
0,136,9,0.07363597
0,136,10,0.29489698
0,136,10,0.03701748
0,136,11,0.27552748
0,136,11,0.05003437
0,136,12,0.25185725
0,136,12,0.0609529
0,136,13,0.11700429
0,136,13,0.02398316
0,136,14,0.18066783
0,136,14,0.05207768
0,136,15,0.06728505
0,136,15,0.03016384
0,136,16,0.09819064
0,136,16,0.02209974
0,136,17,0.03454459
0,136,17,0.0025236
0,136,18,0.0117908
0,136,18,0.02682401
0,136,19,0.03906378
0,136,19,0.0349509
0,136,20,0.01095943
0,136,20,0.06288061
0,136,21,0.05480285
0,136,21,0.07942994
0,136,22,0.05245124
0,136,22,0.08113806
0,136,23,0.00498206
0,136,23,0.03408992
0,137,0,0.00597133
0,137,0,0.04875344
0,137,1,0.03493381
0,137,1,0.07538701
0,137,2,0.07372213
0,137,2,0.06147186
0,137,3,0.09324436
0,137,3,0.05896612
0,137,4,0.10834433
0,137,4,0.03017456
0,137,5,0.02711755
0,137,5,0.02731757
0,137,6,0.01501667
0,137,6,0.08211924
0,137,7,0.05613713
0,137,7,0.05542204
0,137,8,0.10443826
0,137,8,0.00274082
0,137,9,0.03459615
0,137,9,0.02100175
0,137,10,0.01645849
0,137,10,0.05107458
0,137,11,0.03883722
0,137,11,0.01109934
0,137,12,0.0210338
0,137,12,0.05673349
0,137,13,0.02508743
0,137,13,0.02264291
0,137,14,0.03320869
0,137,14,0.06207464
0,137,15,0.02417716
0,137,15,0.07353704
0,137,16,0.04136487
0,137,16,0.04529254
0,137,17,0.04508027
0,137,17,0.04395966
0,137,18,0.02114314
0,137,18,0.05003136
0,137,19,0.02510062
0,137,19,0.06462273
0,137,20,0.06771325
0,137,20,0.08580687
0,137,21,0.07479131
0,137,21,0.08958128
0,137,22,0.03564064
0,137,22,0.07430199
0,137,23,0.03336118
0,137,23,0.03729239
0,138,0,0.03055731
0,138,0,0.07084707
0,138,1,0.0404513
0,138,1,0.10157276
0,138,2,0.06571907
0,138,2,0.09598709
0,138,3,0.02670769
0,138,3,0.08938813
0,138,4,0.00111913
0,138,4,0.0418707
0,138,5,0.12669607
0,138,5,0.06645715
0,138,6,0.04970488
0,138,6,0.00192259
0,138,7,0.00538808
0,138,7,0.02231517
0,138,8,0.02288587
0,138,8,0.00665003
0,138,9,0.03743148
0,138,9,0.0342288
0,138,10,0.06436719
0,138,10,0.05398208
0,138,11,0.04165219
0,138,11,0.02174193
0,138,12,0.03792947
0,138,12,0.04809849
0,138,13,0.02095142
0,138,13,0.01951511
0,138,14,0.01125099
0,138,14,0.0110276
0,138,15,0.04717148
0,138,15,0.00438123
0,138,16,0.05922568
0,138,16,0.02553019
0,138,17,0.08514254
0,138,17,0.03615722
0,138,18,0.04278533
0,138,18,0.01580583
0,138,19,0.09411601
0,138,19,0.07261249
0,138,20,0.11644028
0,138,20,0.0878809
0,138,21,0.12466781
0,138,21,0.08239999
0,138,22,0.08871772
0,138,22,0.05098111
0,138,23,0.0196838
0,138,23,0.04093287
0,139,0,0.06179224
0,139,0,0.03642247
0,139,1,0.09568631
0,139,1,0.01783432
0,139,2,0.04291689
0,139,2,0.03237181
0,139,3,0.03672811
0,139,3,0.08202698
0,139,4,0.03419266
0,139,4,0.01955413
0,139,5,0.04630164
0,139,5,0.04758109
0,139,6,0.00564341
0,139,6,0.05528576
0,139,7,0.04789664
0,139,7,0.04114431
0,139,8,0.03545136
0,139,8,0.02949361
0,139,9,0.04923243
0,139,9,0.00271967
0,139,10,0.02272551
0,139,10,0.04241477
0,139,11,0.1408076
0,139,11,0.05778567
0,139,12,0.05441379
0,139,12,0.03920019
0,139,13,0.01575746
0,139,13,0.00973153
0,139,14,0.02358703
0,139,14,0.00483148
0,139,15,0.00224969
0,139,15,0.01808672
0,139,16,0.00411105
0,139,16,2.76E-02
0,139,17,0.01293437
0,139,17,0.01587565
0,139,18,0.02491465
0,139,18,0.02020421
0,139,19,0.0491195
0,139,19,0.01210631
0,139,20,0.00929783
0,139,20,0.00537927
0,139,21,0.04482312
0,139,21,0.02714895
0,139,22,0.01751295
0,139,22,0.10330654
0,139,23,0.14088921
0,139,23,0.08916084
0,140,0,0.00100014
0,140,0,0.09553195
0,140,1,0.02448488
0,140,1,0.07975809
0,140,2,0.07248211
0,140,2,0.1233489
0,140,3,0.04173408
0,140,3,0.10924415
0,140,4,0.02659617
0,140,4,0.0941665
0,140,5,0.04069299
0,140,5,0.06771267
0,140,6,0.13582864
0,140,6,0.03908911
0,140,7,0.11665276
0,140,7,0.04168022
0,140,8,0.04380196
0,140,8,0.02451246
0,140,9,0.10019093
0,140,9,0.03603207
0,140,10,0.12304491
0,140,10,0.03006701
0,140,11,0.10999455
0,140,11,0.04702206
0,140,12,0.06820199
0,140,12,0.00397946
0,140,13,0.01063298
0,140,13,0.01093411
0,140,14,0.76656525
0,140,14,0.71571004
0,140,15,0.12006489
0,140,15,0.01243224
0,140,16,0.10042843
0,140,16,0.03908157
0,140,17,0.16524188
0,140,17,0.093834
0,140,18,0.19184245
0,140,18,0.1246899
0,140,19,0.30918792
0,140,19,0.24029315
0,140,20,0.30445393
0,140,20,0.30105568
0,140,21,0.40612091
0,140,21,0.32592961
0,140,22,0.40923647
0,140,22,0.39621899
0,140,23,0.45592382
0,140,23,0.34242286
0,141,0,0.31572618
0,141,0,0.29134887
0,141,1,0.22585076
0,141,1,0.20049106
0,141,2,0.21862643
0,141,2,0.21649672
0,141,3,0.25091712
0,141,3,0.18379118
0,141,4,0.26869503
0,141,4,0.2035407
0,141,5,0.25138141
0,141,5,0.18015671
0,141,6,0.1733748
0,141,6,0.11627981
0,141,7,0.17155644
0,141,7,0.15596202
0,141,8,0.1611118
0,141,8,0.12671214
0,141,9,0.12003068
0,141,9,0.03117736
0,141,10,0.10058205
0,141,10,0.01923575
0,141,11,0.05314352
0,141,11,0.03788252
0,141,12,0.06420307
0,141,12,0.0040113
0,141,13,0.08048688
0,141,13,0.01968846
0,141,14,0.11970931
0,141,14,0.00018909
0,141,15,0.10967751
0,141,15,0.05328731
0,141,16,0.09060615
0,141,16,0.0281551
0,141,17,0.08215743
0,141,17,0.00150517
0,141,18,0.11245511
0,141,18,0.02978235
0,141,19,0.06385107
0,141,19,0.015617
0,141,20,0.10095642
0,141,20,0.05264168
0,141,21,0.1311801
0,141,21,0.06440581
0,141,22,0.11816537
0,141,22,0.09917386
0,141,23,0.17303052
0,141,23,0.09607017
0,142,0,0.15122476
0,142,0,0.05681516
0,142,1,0.14239784
0,142,1,0.04633394
0,142,2,0.14395661
0,142,2,0.03859383
0,142,3,0.17974277
0,142,3,0.05332556
0,142,4,0.14641124
0,142,4,0.04902063
0,142,5,0.17310748
0,142,5,0.04430165
0,142,6,0.08167069
0,142,6,0.01134298
0,142,7,0.09342233
0,142,7,0.03270081
0,142,8,0.10431916
0,142,8,0.0290903
0,142,9,0.16486541
0,142,9,0.06852391
0,142,10,0.08733186
0,142,10,0.00380716
0,142,11,0.03957407
0,142,11,0.00919745
0,142,12,0.10512569
0,142,12,0.0532173
0,142,13,0.10002482
0,142,13,0.07590428
0,142,14,0.02357053
0,142,14,0.00567535
0,142,15,0.04967727
0,142,15,0.02579427
0,142,16,0.00843584
0,142,16,0.00371741
0,142,17,0.01037041
0,142,17,0.0163179
0,142,18,0.02047483
0,142,18,0.02922759
0,142,19,0.03272025
0,142,19,0.05050784
0,142,20,0.03488799
0,142,20,0.02736258
0,142,21,0.03065721
0,142,21,0.05043635
0,142,22,0.03798923
0,142,22,0.05926203
0,142,23,0.04468329
0,142,23,0.05621762
0,143,0,0.05181519
0,143,0,0.03062703
0,143,1,0.02519669
0,143,1,0.00559647
0,143,2,0.03408306
0,143,2,0.04897379
0,143,3,0.03979734
0,143,3,0.00076688
0,143,4,0.07707398
0,143,4,0.03879284
0,143,5,0.05745124
0,143,5,0.0373542
0,143,6,0.0223673
0,143,6,0.04035584
0,143,7,0.00070381
0,143,7,0.01399163
0,143,8,0.00857374
0,143,8,0.00117698
0,143,9,0.00817415
0,143,9,0.04085983
0,143,10,0.01681105
0,143,10,0.02034159
0,143,11,0.0059487
0,143,11,0.00606212
0,143,12,0.06703831
0,143,12,0.03155922
0,143,13,0.01139381
0,143,13,0.03210418
0,143,14,0.0399037
0,143,14,0.02165007
0,143,15,0.04074398
0,143,15,0.03979994
0,143,16,0.03968932
0,143,16,0.00047558
0,143,17,0.0444245
0,143,17,0.02192082
0,143,18,0.03541689
0,143,18,0.0214155
0,143,19,0.00326128
0,143,19,0.02288448
0,143,20,0.02440636
0,143,20,0.02301739
0,143,21,0.02470164
0,143,21,0.00817134
0,143,22,0.0006305
0,143,22,0.00900435
0,143,23,0.01037166
0,143,23,0.01165637
0,144,0,0.03986757
0,144,0,0.01455972
0,144,1,0.00358459
0,144,1,0.03184639
0,144,2,0.01399323
0,144,2,0.05367245
0,144,3,0.08412573
0,144,3,0.03785612
0,144,4,0.10187846
0,144,4,0.07780156
0,144,5,0.1522211
0,144,5,0.01720361
0,144,6,0.03334287
0,144,6,0.03310921
0,144,7,0.04303549
0,144,7,0.06436682
0,144,8,0.02261685
0,144,8,0.02010541
0,144,9,0.03371961
0,144,9,0.03131696
0,144,10,0.01304402
0,144,10,0.01597488
0,144,11,0.01561567
0,144,11,0.0355149
0,144,12,0.0201855
0,144,12,0.00847832
0,144,13,0.04850979
0,144,13,0.03133253
0,144,14,0.02112918
0,144,14,0.02597083
0,144,15,0.00158928
0,144,15,0.00700735
0,144,16,0.02104378
0,144,16,0.02702554
0,144,17,0.01036773
0,144,17,0.02403784
0,144,18,0.0032979
0,144,18,0.01710852
0,144,19,0.00344326
0,144,19,0.01422238
0,144,20,0.02287028
0,144,20,0.02594923
0,144,21,0.03872842
0,144,21,0.02001845
0,144,22,0.03192737
0,144,22,0.0469205
0,144,23,0.00440839
0,144,23,0.0124515
0,145,0,0.00444594
0,145,0,0.03511583
0,145,1,0.04091295
0,145,1,0.06791886
0,145,2,0.04526928
0,145,2,0.09122926
0,145,3,0.02844862
0,145,3,0.06384823
0,145,4,0.0161614
0,145,4,0.06912518
0,145,5,0.05150069
0,145,5,0.08302961
0,145,6,0.04842959
0,145,6,0.03201004
0,145,7,0.08900609
0,145,7,0.06218496
0,145,8,0.07192086
0,145,8,0.0502615
0,145,9,0.02896265
0,145,9,0.04907895
0,145,10,0.02971772
0,145,10,0.03683999
0,145,11,0.03625602
0,145,11,0.04333185
0,145,12,0.06448926
0,145,12,0.09904933
0,145,13,0.07113886
0,145,13,0.09401462
0,145,14,0.07350578
0,145,14,0.05928821
0,145,15,0.06965717
0,145,15,0.054667
0,145,16,0.0287303
0,145,16,0.00230167
0,145,17,0.04039969
0,145,17,0.03078667
0,145,18,0.05357439
0,145,18,0.03061375
0,145,19,0.00571959
0,145,19,0.00120592
0,145,20,0.01551987
0,145,20,0.02757167
0,145,21,0.052316
0,145,21,0.06687824
0,145,22,0.0684384
0,145,22,0.07907642
0,145,23,0.08195259
0,145,23,0.08818093
0,146,0,0.09868436
0,146,0,0.08329297
0,146,1,0.04857311
0,146,1,0.0360247
0,146,2,0.03745905
0,146,2,0.03712563
0,146,3,0.02341897
0,146,3,0.02877799
0,146,4,0.0225915
0,146,4,0.03383887
0,146,5,0.04587538
0,146,5,0.05472635
0,146,6,0.03129161
0,146,6,0.02540776
0,146,7,0.09638029
0,146,7,0.02715796
0,146,8,0.06023996
0,146,8,0.02720565
0,146,9,0.02904482
0,146,9,0.00438351
0,146,10,0.03077123
0,146,10,0.07160531
0,146,11,0.09300766
0,146,11,0.12675299
0,146,12,0.04941459
0,146,12,0.07161073
0,146,13,0.02314253
0,146,13,0.00496223
0,146,14,0.06430057
0,146,14,0.02707082
0,146,15,0.06058219
0,146,15,0.03081008
0,146,16,0.009361
0,146,16,0.04145642
0,146,17,0.04672516
0,146,17,0.02341247
0,146,18,0.04535536
0,146,18,0.02092272
0,146,19,0.0790454
0,146,19,0.04299335
0,146,20,0.10200617
0,146,20,0.0769852
0,146,21,0.12015168
0,146,21,0.11442483
0,146,22,0.1066402
0,146,22,0.11531606
0,146,23,0.12921048
0,146,23,0.11934572
0,147,0,0.09727893
0,147,0,0.110611
0,147,1,0.10887392
0,147,1,0.1154295
0,147,2,0.10320983
0,147,2,0.07975465
0,147,3,0.06850975
0,147,3,0.08781197
0,147,4,0.04174852
0,147,4,0.05178671
0,147,5,0.06100856
0,147,5,0.07885675
0,147,6,0.06346851
0,147,6,0.00195352
0,147,7,0.10930883
0,147,7,0.03886894
0,147,8,0.07725594
0,147,8,0.02360005
0,147,9,0.013503
0,147,9,0.02463127
0,147,10,0.02868082
0,147,10,0.05788803
0,147,11,0.08066804
0,147,11,0.10287848
0,147,12,0.00082468
0,147,12,0.01768377
0,147,13,0.03095804
0,147,13,0.01347545
0,147,14,0.04008993
0,147,14,0.012841
0,147,15,0.04660699
0,147,15,0.02877913
0,147,16,0.07510852
0,147,16,0.00964883
0,147,17,0.07601327
0,147,17,0.02886533
0,147,18,0.04855854
0,147,18,0.01231261
0,147,19,0.05827328
0,147,19,0.00399184
0,147,20,0.08102897
0,147,20,0.00384532
0,147,21,0.05638758
0,147,21,0.01349606
0,147,22,0.0290946
0,147,22,0.00732829
0,147,23,0.07501333
0,147,23,0.03817111
0,148,0,0.07490771
0,148,0,0.02766016
0,148,1,0.10287162
0,148,1,0.04416834
0,148,2,0.07770189
0,148,2,0.01061395
0,148,3,0.04945736
0,148,3,0.02296098
0,148,4,0.01306352
0,148,4,0.03300419
0,148,5,0.01419809
0,148,5,0.01182016
0,148,6,0.04705274
0,148,6,0.00956485
0,148,7,0.0012767
0,148,7,0.06716845
0,148,8,0.00954362
0,148,8,0.05711681
0,148,9,0.0135809
0,148,9,0.02994887
0,148,10,0.00181173
0,148,10,0.04180903
0,148,11,0.02432005
0,148,11,0.05246374
0,148,12,0.02461767
0,148,12,0.04477097
0,148,13,0.0018017
0,148,13,0.02166297
0,148,14,0.02744487
0,148,14,0.0195164
0,148,15,0.02461272
0,148,15,0.01522032
0,148,16,0.02532581
0,148,16,0.01496756
0,148,17,0.02173407
0,148,17,0.00072493
0,148,18,0.01769812
0,148,18,0.0040063
0,148,19,0.05791455
0,148,19,0.00944254
0,148,20,0.09302147
0,148,20,0.04704111
0,148,21,0.08433842
0,148,21,0.05325421
0,148,22,0.07032384
0,148,22,0.06219826
0,148,23,0.08457691
0,148,23,0.05511985
0,149,0,0.03954433
0,149,0,0.04361688
0,149,1,0.0666884
0,149,1,0.05465086
0,149,2,0.0534134
0,149,2,0.02669325
0,149,3,0.00302604
0,149,3,0.0325404
0,149,4,0.02461746
0,149,4,0.01707457
0,149,5,0.00852115
0,149,5,0.02621235
0,149,6,0.01805384
0,149,6,0.01933121
0,149,7,0.04887254
0,149,7,0.01791383
0,149,8,0.00441635
0,149,8,0.05126293
0,149,9,0.05263077
0,149,9,0.03717101
0,149,10,0.02319367
0,149,10,0.01222447
0,149,11,0.04153245
0,149,11,0.01917233
0,149,12,0.05530533
0,149,12,0.04948005
0,149,13,0.04762902
0,149,13,0.06194809
0,149,14,0.05688979
0,149,14,0.05859903
0,149,15,0.08900222
0,149,15,0.05219892
0,149,16,0.10554381
0,149,16,0.05790978
0,149,17,0.10689582
0,149,17,0.08252896
0,149,18,0.08288249
0,149,18,0.05069924
0,149,19,0.13526779
0,149,19,0.08947741
0,149,20,0.13660917
0,149,20,0.09110014
0,149,21,0.09718849
0,149,21,0.06406166
0,149,22,0.0928122
0,149,22,0.10241558
0,149,23,0.09163596
0,149,23,0.06664147
0,150,0,0.09330167
0,150,0,0.09828951
0,150,1,0.0691574
0,150,1,0.08048804
0,150,2,0.12548299
0,150,2,0.06127462
0,150,3,0.07192702
0,150,3,0.06534181
0,150,4,0.04815437
0,150,4,0.06875125
0,150,5,0.02531248
0,150,5,0.11641401
0,150,6,0.05254901
0,150,6,0.06769274
0,150,7,0.06916372
0,150,7,0.00294315
0,150,8,0.02443437
0,150,8,0.01789288
0,150,9,0.03135282
0,150,9,0.00719453
0,150,10,0.02132955
0,150,10,0.03119774
0,150,11,0.07432129
0,150,11,0.02123969
0,150,12,0.0672323
0,150,12,0.0289675
0,150,13,0.03323914
0,150,13,0.00526067
0,150,14,0.00653248
0,150,14,0.01153401
0,150,15,0.01644224
0,150,15,0.01665027
0,150,16,0.02839659
0,150,16,0.01051058
0,150,17,0.03619702
0,150,17,0.01776061
0,150,18,0.04660936
0,150,18,0.02407041
0,150,19,0.05132695
0,150,19,0.04769017
0,150,20,0.06924
0,150,20,0.05356102
0,150,21,0.07587518
0,150,21,0.07045983
0,150,22,0.0075072
0,150,22,0.03579074
0,150,23,0.01627196
0,150,23,0.05052535
0,151,0,0.03805733
0,151,0,0.05013463
0,151,1,0.05968294
0,151,1,0.09795973
0,151,2,0.09443389
0,151,2,0.03475147
0,151,3,0.05693357
0,151,3,0.09163472
0,151,4,0.01808679
0,151,4,0.06956161
0,151,5,0.01242042
0,151,5,0.07555794
0,151,6,0.10478268
0,151,6,0.03816601
0,151,7,0.09067793
0,151,7,0.05044655
0,151,8,0.01158803
0,151,8,0.01938462
0,151,9,0.05041355
0,151,9,0.02779307
0,151,10,0.01639536
0,151,10,0.00758498
0,151,11,0.01065724
0,151,11,0.00890288
0,151,12,0.06025843
0,151,12,0.00063787
0,151,13,0.02512204
0,151,13,0.03095151
0,151,14,0.06395632
0,151,14,0.01947425
0,151,15,0.05429539
0,151,15,0.01135114
0,151,16,0.01482666
0,151,16,0.04029316
0,151,17,0.00226246
0,151,17,0.00606538
0,151,18,0.0637091
0,151,18,0.05499165
0,151,19,0.01110153
0,151,19,0.05645809
0,151,20,0.05134198
0,151,20,0.04925897
0,151,21,0.01722646
0,151,21,0.04999397
0,151,22,0.01371192
0,151,22,0.00754214
0,151,23,0.00758969
0,151,23,0.02506192
0,152,0,0.00114024
0,152,0,0.00532374
0,152,1,0.04196011
0,152,1,0.04232697
0,152,2,0.06354004
0,152,2,0.02602513
0,152,3,0.0341364
0,152,3,0.0086615
