date,plant_id,eia,epa,valid
2012Q3,7512,742997.0,783346.5,True
2012Q3,3613,-1.0,-1.0,False
2012Q3,3628,167725.0,183963.16,True
2012Q3,3631,71120.0,60164.51,True
2012Q3,4195,12418.622,9279.25,True
2012Q3,4266,18822.0,21682.25,True
2012Q3,4937,123291.0,131296.4,True
2012Q3,4939,720268.0,757864.88,True
2012Q3,6136,664995.0,713152.52,True
2012Q3,6139,2561739.0,2689152.24,True
2012Q3,6146,4102290.0,4444435.94,True
2012Q3,6147,2843287.0,3074140.54,True
2012Q3,6178,1368512.0,1435428.0,True
2012Q3,6179,2849048.0,3045672.06,True
2012Q3,6180,3549402.0,3792687.16,True
2012Q3,6181,1332544.0,1350981.0,True
2012Q3,6183,856468.0,954301.0,True
2012Q3,6193,1803902.0,1936318.7400000002,True
2012Q3,6194,2104241.0,2216243.06,True
2012Q3,6243,40748.0,45832.72,True
2012Q3,6648,1289242.0,1413463.0,True
2012Q3,7030,521840.0,598329.04,True
2012Q3,7097,2551288.0,2676460.75,True
2012Q3,7325,280357.539,225994.22999999998,True
2012Q3,55545,910275.0,922754.49,True
2012Q3,7900,593601.0,619999.49,True
2012Q3,7902,1212380.0,1310232.48,True
2012Q3,8063,7831.0,8016.97,True
2012Q3,10298,442686.0,453269.30000000005,True
2012Q3,50109,151370.0,154857.99,True
2012Q3,50137,809.549,1654.31,True
2012Q3,50615,-1.0,-1.0,False
2012Q3,50625,1011037.0,1374924.32,True
2012Q3,50815,775212.0,796309.52,True
2012Q3,52071,1194049.0,1314972.1400000001,True
2012Q3,52088,330495.0,347927.0800000001,True
2012Q3,52176,163046.0,169181.81,True
2012Q3,54817,321493.0,334809.21,True
2012Q3,55015,822919.0,912212.87,True
2012Q3,55047,1395267.0,1579841.6099999999,True
2012Q3,55062,1422916.0,1452962.82,True
2012Q3,55064,400410.0,513808.0,True
2012Q3,55065,822910.0,838170.72,True
2012Q3,55086,786105.0,1159316.73,True
2012Q3,55091,2150202.0,2198739.33,True
2012Q3,55097,1390094.0,1352623.2200000002,True
2012Q3,55104,175332.543,164576.93,True
2012Q3,10789,63258.908,818405.15,True
2012Q3,55123,1195928.0,1299727.4300000002,True
2012Q3,55132,1173462.0,1214853.4300000002,True
2012Q3,55137,912787.0,1001098.6,True
2012Q3,55139,875805.0,619253.95,True
2012Q3,55144,1039456.0,1071513.62,True
2012Q3,55153,775128.0,525350.5,True
2012Q3,55154,989518.0,627236.77,True
2012Q3,55168,982622.0,1004642.49,True
2012Q3,55172,1023717.0,643918.71,True
2012Q3,55176,549064.26,589256.51,True
2012Q3,55187,1462478.0,2141858.75,True
2012Q3,55206,633716.0,785641.31,True
2012Q3,55215,1411025.0,927753.93,True
2012Q3,55223,629290.0,630132.16,True
2012Q3,55226,1696774.0,1737542.01,True
2012Q3,55230,1870068.0,1945723.4500000002,True
2012Q3,55299,645184.0,776756.45,True
2012Q3,55320,1222401.76,1217860.08,True
2012Q3,55327,1123891.0,1053140.01,True
2012Q3,55357,944873.0,970865.3800000001,True
2012Q3,55358,1511917.0,1554500.25,True
2012Q3,55365,35943.0,35699.56,True
2012Q3,55464,1641975.0,2489420.12,True
2012Q3,55470,1163499.0,299116.98,True
2012Q3,55480,2580069.0,1825309.02,True
2012Q3,55664,282684.0,291733.69,True
2012Q3,56326,148561.0,151561.76,True
2012Q3,56349,125538.0,133646.65999999997,True
2012Q3,56350,513685.0,626442.5399999999,True
2012Q3,56603,45834.588,80909.28,True
2012Q3,56604,35580.914,59941.94,True
2012Q3,56611,-1.0,-1.0,False
2012Q3,56674,19532.0,19928.15,True
2012Q3,56806,712108.0,482954.54000000004,True
2012Q3,57865,31389.124,0.0,True
2012Q3,58001,-1.0,-1.0,False
2012Q3,58005,-1.0,-1.0,False
2012Q3,58378,-1.0,-1.0,False
2012Q3,58471,-1.0,-1.0,False
2012Q3,58562,-1.0,-1.0,False
2012Q3,59812,-1.0,-1.0,False
2012Q3,60122,-1.0,-1.0,False
2012Q3,60264,-1.0,-1.0,False
2012Q3,60459,-1.0,-1.0,False
2012Q3,60460,-1.0,-1.0,False
2012Q3,60468,-1.0,-1.0,False
2012Q4,9,7386.987,7934.99,True
2012Q4,127,981392.0,1054366.99,True
2012Q4,298,3269803.0,3468638.37,True
2012Q4,3439,36993.0,37391.380000000005,True
2012Q4,3441,516134.0,540847.3,True
2012Q4,3443,174230.0,181763.46000000002,True
2012Q4,3452,19580.0,21163.92,True
2012Q4,3453,4511.0,4815.17,True
2012Q4,3456,526100.7,498829.81999999995,True
2012Q4,3457,225880.0,240566.81,True
2012Q4,3459,624935.0,678385.75,True
2012Q4,3460,-3295.0,0.93,True
2012Q4,3464,-673.0,1952.25,True
2012Q4,3468,649.0,3818.2200000000003,True
2012Q4,3469,48939.0,37128.46,True
2012Q4,3470,3283871.0,3523633.78,True
2012Q4,3476,151905.0,161726.93,True
2012Q4,3477,0.0,0.0,True
2012Q4,3478,218369.0,233211.18,True
2012Q4,3482,269372.0,277489.38,True
2012Q4,3483,-139.0,0.0,True
2012Q4,3484,139097.0,153415.3,True
2012Q4,3485,266635.0,288777.55,True
2012Q4,3489,-1.0,-1.0,False
2012Q4,3490,22955.0,24286.79,True
2012Q4,3491,27919.0,29425.23,True
2012Q4,3492,7206.0,6997.3099999999995,True
2012Q4,3494,97074.0,95550.53,True
2012Q4,3497,1568054.0,1676435.66,True
2012Q4,3502,-1.0,-1.0,False
2012Q4,3504,25940.0,29735.58,True
2012Q4,3507,1618.0,1664.05,True
2012Q4,3548,92404.0,103117.35999999999,True
2012Q4,3559,6837.307,11352.7,True
2012Q4,3561,35.0,0.0,True
2012Q4,3574,-1.0,-1.0,False
2012Q4,3576,636.0,695.25,True
2012Q4,3601,0.0,0.0,True
2012Q4,3602,28912.995,29240.45,True
2012Q4,3604,1869.053,13421.25,True
2012Q4,3609,23520.0,26112.75,True
2012Q4,3611,36401.0,43163.25,True
2012Q4,3612,60718.0,259598.5,True
2012Q4,7512,299986.0,259598.5,True
2012Q4,3613,-1.0,-1.0,False
2012Q4,3628,8713.0,9271.98,True
2012Q4,3631,24592.0,21276.4,True
2012Q4,4195,4220.517,2549.75,True
2012Q4,4266,0.0,0.0,True
2012Q4,4937,0.0,0.0,True
2012Q4,4939,472324.0,497221.71,True
2012Q4,6136,500161.0,540110.03,True
2012Q4,6139,2748749.0,2871756.0100000002,True
2012Q4,6146,4022721.0,4345508.6,True
2012Q4,6147,2093174.0,2267673.32,True
2012Q4,6178,1383496.0,1447841.0,True
2012Q4,6179,1609680.0,1737122.21,True
2012Q4,6180,3245723.0,3467648.1500000004,True
2012Q4,6181,868083.0,872952.5,True
2012Q4,6183,770153.0,853849.0,True
2012Q4,6193,1497028.0,1603225.3399999999,True
2012Q4,6194,2212864.0,2328904.38,True
2012Q4,6243,22966.0,26655.020000000004,True
2012Q4,6648,1152991.0,1256848.18,True
2012Q4,7030,558598.0,636044.0,True
2012Q4,7097,2283651.0,2387829.25,True
2012Q4,7325,179047.367,205047.07,True
2012Q4,55545,664121.0,674096.29,True
2012Q4,7900,384671.0,402875.04,True
2012Q4,7902,479378.0,517005.50999999995,True
2012Q4,8063,3388.0,3509.92,True
2012Q4,10298,444134.0,452865.55,True
2012Q4,50109,32675.0,33533.149999999994,True
2012Q4,50137,517.009,0.0,True
2012Q4,50615,-1.0,-1.0,False
2012Q4,50625,1192270.0,1624857.01,True
2012Q4,50815,729889.0,719513.31,True
2012Q4,52071,1285882.0,1410889.76,True
2012Q4,52088,212314.0,224538.64,True
2012Q4,52176,12670.0,13140.1,True
2012Q4,54817,155125.0,161079.97999999998,True
2012Q4,55015,791085.0,915354.87,True
2012Q4,55047,940556.0,1057141.9300000002,True
2012Q4,55062,908142.0,923751.78,True
2012Q4,55064,396773.0,488874.62,True
2012Q4,55065,458280.0,463721.71,True
2012Q4,55086,677725.48,1075458.77,True
2012Q4,55091,699988.0,722820.56,True
2012Q4,55097,956272.0,790845.02,True
2012Q4,55104,165829.185,169249.12,True
2012Q4,10789,40399.631,843427.47,True
2012Q4,55123,824079.0,894840.3200000001,True
2012Q4,55132,511003.0,528173.64,True
2012Q4,55137,451665.0,493426.14,True
2012Q4,55139,407425.0,281164.57,True
2012Q4,55144,229221.0,237841.56,True
2012Q4,55153,472486.0,316583.0,True
2012Q4,55154,965778.0,615908.8,True
2012Q4,55168,177551.0,180515.27,True
2012Q4,55172,388291.0,254360.15000000002,True
2012Q4,55176,415394.74,433442.70999999996,True
2012Q4,55187,1398299.0,2041912.46,True
2012Q4,55206,554315.0,711412.57,True
2012Q4,55215,901267.0,608115.79,True
2012Q4,55223,320671.0,321045.16,True
2012Q4,55226,798403.0,819339.94,True
2012Q4,55230,725428.0,755975.84,True
2012Q4,55299,602285.0,757846.73,True
2012Q4,55320,939022.08,957579.47,True
2012Q4,55327,1019243.0,949816.71,True
2012Q4,55357,667543.0,684065.3699999999,True
2012Q4,55358,1350251.0,997893.75,True
2012Q4,55365,16963.0,16869.82,True
2012Q4,55464,1488755.0,2309794.05,True
2012Q4,55470,1083820.0,330168.75,True
2012Q4,55480,1950288.0,1346985.56,True
2012Q4,55664,93748.0,95578.4,True
2012Q4,56326,2532.0,2987.45,True
2012Q4,56349,44405.0,47009.20999999999,True
2012Q4,56350,243613.0,347830.8,True
2012Q4,56603,29271.773,14917.51,True
2012Q4,56604,22723.374,8111.9400000000005,True
2012Q4,56611,-1.0,-1.0,False
2012Q4,56674,6174.0,6257.299999999999,True
2012Q4,56806,153751.0,104544.31,True
2012Q4,57865,20046.331,0.0,True
2012Q4,58001,-1.0,-1.0,False
2012Q4,58005,-1.0,-1.0,False
2012Q4,58378,-1.0,-1.0,False
2012Q4,58471,-1.0,-1.0,False
2012Q4,58562,-1.0,-1.0,False
2012Q4,59812,-1.0,-1.0,False
2012Q4,60122,-1.0,-1.0,False
2012Q4,60264,-1.0,-1.0,False
2012Q4,60459,-1.0,-1.0,False
2012Q4,60460,-1.0,-1.0,False
2012Q4,60468,-1.0,-1.0,False
2013Q1,9,7676.85,2869.91,True
2013Q1,127,915798.0,991121.5,True
2013Q1,298,3010052.0,3176721.12,True
2013Q1,3439,25088.0,26256.309999999998,True
2013Q1,3441,573006.0,597003.8099999998,True
2013Q1,3443,112854.0,120855.4,True
2013Q1,3452,20604.0,21743.65,True
2013Q1,3453,3872.0,4107.2,True
2013Q1,3456,446430.65,387995.38,True
2013Q1,3457,298199.0,315333.30999999994,True
2013Q1,3459,728036.0,790726.9099999999,True
2013Q1,3460,-2928.0,0.0,True
2013Q1,3464,-2394.0,0.0,True
2013Q1,3468,-2677.0,0.0,True
2013Q1,3469,14369.0,12260.150000000001,True
2013Q1,3470,2996273.0,3217847.47,True
2013Q1,3476,27500.0,29758.370000000003,True
2013Q1,3477,0.0,3.3,True
2013Q1,3478,193555.0,206137.82,True
2013Q1,3482,361342.0,373652.59,True
2013Q1,3483,-312.0,0.0,True
2013Q1,3484,140399.0,154767.53,True
2013Q1,3485,201953.0,221477.44,True
2013Q1,3489,-1.0,-1.0,False
2013Q1,3490,5871.0,6574.289999999999,True
2013Q1,3491,9636.0,10135.42,True
2013Q1,3492,1388.0,1420.25,True
2013Q1,3494,10646.0,10907.18,True
2013Q1,3497,2048678.0,2185475.73,True
2013Q1,3502,-1.0,-1.0,False
2013Q1,3504,11547.0,13489.33,True
2013Q1,3507,2210.0,2299.26,True
2013Q1,3548,23606.0,26845.81,True
2013Q1,3559,4836.34,4513.16,True
2013Q1,3561,0.0,0.0,True
2013Q1,3574,-1.0,-1.0,False
2013Q1,3576,0.0,0.0,True
2013Q1,3601,0.0,0.0,True
2013Q1,3602,24976.003,26129.42,True
2013Q1,3604,84839.0,85445.95999999999,True
2013Q1,3609,8952.0,10545.25,True
2013Q1,3611,2483.0,7073.5,True
2013Q1,3612,14333.0,54678.25,True
2013Q1,7512,46828.0,54678.25,True
2013Q1,3613,-1.0,-1.0,False
2013Q1,3628,4651.0,5016.07,True
2013Q1,3631,39502.0,34509.770000000004,True
2013Q1,4195,3069.82,403.25,True
2013Q1,4266,0.0,0.0,True
2013Q1,4937,0.0,0.0,True
2013Q1,4939,421625.0,438891.67,True
2013Q1,6136,357283.0,388297.49,True
2013Q1,6139,2190165.0,2298847.67,True
2013Q1,6146,3908758.0,4226859.26,True
2013Q1,6147,1130691.0,1237307.7500000002,True
2013Q1,6178,1223377.0,1281557.58,True
2013Q1,6179,2223430.0,2394262.0,True
2013Q1,6180,2328164.0,2478759.98,True
2013Q1,6181,514945.0,524474.0,True
2013Q1,6183,512966.0,568033.25,True
2013Q1,6193,1323453.0,1424940.3800000001,True
2013Q1,6194,2140327.0,2253997.2199999997,True
2013Q1,6243,5544.0,5671.769999999999,True
2013Q1,6648,754183.0,826934.48,True
2013Q1,7030,443036.0,506844.0,True
2013Q1,7097,2061719.0,2160180.75,True
2013Q1,7325,185656.057,219231.37,True
2013Q1,55545,566785.0,575949.34,True
2013Q1,7900,320617.0,336231.27999999997,True
2013Q1,7902,1342801.0,1444934.52,True
2013Q1,8063,2233.0,2304.68,True
2013Q1,10298,486085.0,494960.94999999995,True
2013Q1,50109,24616.0,25605.33,True
2013Q1,50137,741.095,162.89,True
2013Q1,50615,-1.0,-1.0,False
2013Q1,50625,1131488.0,1558035.24,True
2013Q1,50815,651759.0,680045.93,True
2013Q1,52071,1116040.0,1228002.2,True
2013Q1,52088,178428.0,189125.22,True
2013Q1,52176,0.0,0.0,True
2013Q1,54817,102622.0,106877.54,True
2013Q1,55015,633791.0,717282.47,True
2013Q1,55047,890462.0,1024311.8400000001,True
2013Q1,55062,1038331.0,1054196.26,True
2013Q1,55064,415184.0,529188.14,True
2013Q1,55065,224960.0,225141.6,True
2013Q1,55086,609576.0,989090.5800000001,True
2013Q1,55091,475837.0,493536.11000000004,True
2013Q1,55097,1089500.0,768844.22,True
2013Q1,55104,159194.0,163565.47999999998,True
2013Q1,10789,32592.0,989033.71,True
2013Q1,55123,907786.0,983522.58,True
2013Q1,55132,828601.0,856409.91,True
2013Q1,55137,147044.0,160691.77000000002,True
2013Q1,55139,432292.0,459490.4,True
2013Q1,55144,275599.0,292154.41000000003,True
2013Q1,55153,600034.0,524453.5,True
2013Q1,55154,601629.0,387741.24,True
2013Q1,55168,572614.0,575821.44,True
2013Q1,55172,846712.0,558295.54,True
2013Q1,55176,420652.14,436156.52999999997,True
2013Q1,55187,1572415.0,2252742.85,True
2013Q1,55206,558989.0,718661.36,True
2013Q1,55215,837031.0,723401.8999999999,True
2013Q1,55223,511870.0,511933.51,True
2013Q1,55226,1057467.0,1086650.98,True
2013Q1,55230,856595.0,891440.0,True
2013Q1,55299,580212.0,698294.8400000001,True
2013Q1,55320,970279.36,986607.23,True
2013Q1,55327,712773.0,658237.52,True
2013Q1,55357,686755.0,701849.31,True
2013Q1,55358,1414502.0,1464304.75,True
2013Q1,55365,13475.0,13475.02,True
2013Q1,55464,1405225.0,2298757.7800000003,True
2013Q1,55470,1081358.0,333366.0,True
2013Q1,55480,2290002.0,1537201.8399999999,True
2013Q1,55664,25650.0,26340.469999999998,True
2013Q1,56326,8218.0,9032.49,True
2013Q1,56349,71527.0,75897.74,True
2013Q1,56350,117019.0,164895.97000000003,True
2013Q1,56603,45052.051,16867.39,True
2013Q1,56604,12374.604,13182.91,True
2013Q1,56611,-1.0,-1.0,False
2013Q1,56674,5961.0,6103.030000000001,True
2013Q1,56806,78055.0,54760.82000000001,True
2013Q1,57865,9066.044,0.0,True
2013Q1,58001,-1.0,-1.0,False
2013Q1,58005,-1.0,-1.0,False
2013Q1,58378,-1.0,-1.0,False
2013Q1,58471,-1.0,-1.0,False
2013Q1,58562,-1.0,-1.0,False
2013Q1,59812,-1.0,-1.0,False
2013Q1,60122,-1.0,-1.0,False
2013Q1,60264,-1.0,-1.0,False
2013Q1,60459,-1.0,-1.0,False
2013Q1,60460,-1.0,-1.0,False
2013Q1,60468,-1.0,-1.0,False
2013Q2,9,9074.545,6944.02,True
2013Q2,127,915186.0,981167.02,True
2013Q2,298,2922291.0,3101828.83,True
2013Q2,3439,59450.0,60589.17,True
2013Q2,3441,451783.0,472197.4199999999,True
2013Q2,3443,171481.0,180254.43,True
2013Q2,3452,49732.0,51966.84,True
2013Q2,3453,55858.0,58211.45,True
2013Q2,3456,811222.55,756902.64,True
2013Q2,3457,408967.0,428114.58,True
2013Q2,3459,958467.0,1020313.88,True
2013Q2,3460,245195.0,263255.6,True
2013Q2,3464,22050.0,27734.719999999998,True
2013Q2,3468,34263.0,40807.42,True
2013Q2,3469,88880.0,65663.29,True
2013Q2,3470,4561840.0,4864833.38,True
2013Q2,3476,99569.0,108761.34,True
2013Q2,3477,664.0,723.9200000000001,True
2013Q2,3478,253042.0,267751.58,True
2013Q2,3482,474127.0,473012.07,True
2013Q2,3483,15699.0,20505.96,True
2013Q2,3484,228612.0,245781.23,True
2013Q2,3485,409516.0,441171.94,True
2013Q2,3489,-1.0,-1.0,False
2013Q2,3490,31332.0,32870.54,True
2013Q2,3491,68445.0,73081.38,True
2013Q2,3492,8473.0,8623.03,True
2013Q2,3494,58305.0,59139.8,True
2013Q2,3497,1964074.0,2098150.27,True
2013Q2,3502,-1.0,-1.0,False
2013Q2,3504,31272.0,33224.82,True
2013Q2,3507,5171.0,5310.28,True
2013Q2,3548,156872.0,169507.94,True
2013Q2,3559,28582.411,24151.409999999993,True
2013Q2,3561,267.0,0.0,True
2013Q2,3574,-1.0,-1.0,False
2013Q2,3576,6508.0,7162.5,True
2013Q2,3601,48725.0,52341.74,True
2013Q2,3602,97522.403,102749.45999999999,True
2013Q2,3604,80452.0,80846.72,True
2013Q2,3609,26841.0,30069.0,True
2013Q2,3611,203977.0,217247.75,True
2013Q2,3612,120449.0,448364.75,True
2013Q2,7512,490313.0,448364.75,True
2013Q2,3613,-1.0,-1.0,False
2013Q2,3628,31488.0,33899.07,True
2013Q2,3631,72335.0,60136.85,True
2013Q2,4195,8112.941,4721.5,True
2013Q2,4266,1455.0,1729.5,True
2013Q2,4937,67354.0,70961.72,True
2013Q2,4939,572562.0,597061.48,True
2013Q2,6136,775081.0,826719.8300000001,True
2013Q2,6139,2088687.0,2202240.25,True
2013Q2,6146,3451522.0,3718758.2,True
2013Q2,6147,1950696.0,2094033.92,True
2013Q2,6178,1142714.0,1198751.24,True
2013Q2,6179,2960321.0,3158794.1,True
2013Q2,6180,3193737.0,3410508.87,True
2013Q2,6181,1488855.0,1542735.75,True
2013Q2,6183,647419.0,713810.75,True
2013Q2,6193,1170869.0,1263645.49,True
2013Q2,6194,1947991.0,2059013.08,True
2013Q2,6243,19254.0,21437.46,True
2013Q2,6648,787324.0,856563.52,True
2013Q2,7030,556236.0,630833.0,True
2013Q2,7097,1523011.0,1604471.25,True
2013Q2,7325,219457.783,242429.72,True
2013Q2,55545,444512.0,452389.49,True
2013Q2,7900,109496.0,116025.57999999999,True
2013Q2,7902,1308117.0,1412936.6400000001,True
2013Q2,8063,2635.0,2673.24,True
2013Q2,10298,478397.0,491577.12,True
2013Q2,50109,69028.0,71874.65,True
2013Q2,50137,876.023,964.46,True
2013Q2,50615,-1.0,-1.0,False
2013Q2,50625,1145018.0,1604408.69,True
2013Q2,50815,717458.0,736886.13,True
2013Q2,52071,896144.0,986842.36,True
2013Q2,52088,249345.0,264360.27,True
2013Q2,52176,13449.0,13972.98,True
2013Q2,54817,164228.0,169189.94000000003,True
2013Q2,55015,661347.0,755005.64,True
2013Q2,55047,821996.0,923969.3400000001,True
2013Q2,55062,1205282.0,1226893.42,True
2013Q2,55064,370514.0,474145.35,True
2013Q2,55065,489108.0,498285.81000000006,True
2013Q2,55086,674212.0,1059083.5899999999,True
2013Q2,55091,1501722.0,1543156.46,True
2013Q2,55097,1203817.0,959025.56,True
2013Q2,55104,161234.0,165935.88,True
2013Q2,10789,41301.0,902861.1799999999,True
2013Q2,55123,557711.0,604170.56,True
2013Q2,55132,1173712.0,1212800.76,True
2013Q2,55137,453511.0,502334.14,True
2013Q2,55139,788490.0,832419.21,True
2013Q2,55144,494829.0,624178.3,True
2013Q2,55153,1093659.0,1122495.25,True
2013Q2,55154,929541.0,584894.5,True
2013Q2,55168,773577.0,778777.1100000001,True
2013Q2,55172,784567.0,704461.02,True
2013Q2,55176,516338.76,537349.61,True
2013Q2,55187,1495342.0,2139225.05,True
2013Q2,55206,317059.0,469367.29,True
2013Q2,55215,1155462.0,749279.05,True
2013Q2,55223,490017.0,490056.3,True
2013Q2,55226,906972.0,932563.8299999998,True
2013Q2,55230,1352220.0,1408929.54,True
2013Q2,55299,508212.0,617255.47,True
2013Q2,55320,849790.81,854797.46,True
2013Q2,55327,945925.0,889766.3,True
2013Q2,55357,585110.0,601809.67,True
2013Q2,55358,1246023.0,1310070.25,True
2013Q2,55365,22265.0,23756.55,True
2013Q2,55464,1365732.0,2258761.0999999996,True
2013Q2,55470,960027.0,305494.4,True
2013Q2,55480,1772374.0,1193785.85,True
2013Q2,55664,197776.0,201778.02000000002,True
2013Q2,56326,47525.0,66882.18,True
2013Q2,56349,161289.0,171755.3,True
2013Q2,56350,425138.0,524508.52,True
2013Q2,56603,53254.519,35776.34,True
2013Q2,56604,14627.604,9166.779999999999,True
2013Q2,56611,607647.0,1063110.2200000002,True
2013Q2,56674,8123.0,8249.05,True
2013Q2,56806,262030.0,177491.01,True
2013Q2,57865,10716.666,0.0,True
2013Q2,58001,-1.0,-1.0,False
2013Q2,58005,-1.0,-1.0,False
2013Q2,58378,1110.84,0.0,True
2013Q2,58471,-1.0,-1.0,False
2013Q2,58562,-1.0,-1.0,False
2013Q2,59812,-1.0,-1.0,False
2013Q2,60122,-1.0,-1.0,False
2013Q2,60264,-1.0,-1.0,False
2013Q2,60459,-1.0,-1.0,False
2013Q2,60460,-1.0,-1.0,False
2013Q2,60468,-1.0,-1.0,False
2013Q3,9,11995.213,16726.8,True
2013Q3,127,1093606.0,1172738.6600000001,True
2013Q3,298,3448438.0,3662289.6,True
2013Q3,3439,93380.0,94976.94,True
2013Q3,3441,543969.0,578684.77,True
2013Q3,3443,251012.0,255058.33,True
2013Q3,3452,162703.0,169055.35,True
2013Q3,3453,213537.0,220842.59000000003,True
2013Q3,3456,963624.81,917711.48,True
2013Q3,3457,546652.0,570388.37,True
2013Q3,3459,1394420.0,1464403.3599999999,True
2013Q3,3460,888131.0,931168.1799999999,True
2013Q3,3464,37475.0,44443.08,True
2013Q3,3468,121995.0,135507.72,True
2013Q3,3469,122392.0,87897.36,True
2013Q3,3470,4669489.0,4987442.07,True
2013Q3,3476,57792.0,63325.89,True
2013Q3,3477,699.0,730.17,True
2013Q3,3478,528047.0,558358.59,True
2013Q3,3482,453411.0,465890.29000000004,True
2013Q3,3483,32373.0,34970.869999999995,True
2013Q3,3484,271945.0,305386.74,True
2013Q3,3485,463650.0,498651.95999999996,True
2013Q3,3489,-1.0,-1.0,False
2013Q3,3490,106713.0,110917.18,True
2013Q3,3491,252553.0,277098.49,True
2013Q3,3492,17621.0,17839.15,True
2013Q3,3494,111762.0,113160.39,True
2013Q3,3497,2224478.0,2372111.3,True
2013Q3,3502,-1.0,-1.0,False
2013Q3,3504,103507.0,108355.01999999999,True
2013Q3,3507,20719.0,21329.46,True
2013Q3,3548,312189.0,331516.52,True
2013Q3,3559,33825.137,24902.129999999997,True
2013Q3,3561,1.0,0.0,True
2013Q3,3574,-1.0,-1.0,False
2013Q3,3576,30202.0,33542.0,True
2013Q3,3601,189840.0,200163.63,True
2013Q3,3602,86571.575,91541.26,True
2013Q3,3604,87384.76,88571.14,True
2013Q3,3609,66278.0,72087.0,True
2013Q3,3611,474246.0,497388.75,True
2013Q3,3612,340414.0,882473.0,True
2013Q3,7512,801342.0,882473.0,True
2013Q3,3613,-1.0,-1.0,False
2013Q3,3628,109561.0,116849.84999999999,True
2013Q3,3631,116907.0,97854.56999999999,True
2013Q3,4195,12118.089,8722.0,True
2013Q3,4266,7948.0,9125.75,True
2013Q3,4937,71552.0,74128.69,True
2013Q3,4939,671713.0,709846.04,True
2013Q3,6136,778414.0,832852.99,True
2013Q3,6139,2458863.0,2601560.54,True
2013Q3,6146,4826827.0,5197276.41,True
2013Q3,6147,3483636.0,3724625.49,True
2013Q3,6178,1382816.0,1450576.0,True
2013Q3,6179,2883479.0,3086850.4,True
2013Q3,6180,3368114.0,3599255.04,True
2013Q3,6181,1356422.0,1408630.25,True
2013Q3,6183,668318.0,736997.5,True
2013Q3,6193,1618182.0,1735892.34,True
2013Q3,6194,2099339.0,2216111.99,True
2013Q3,6243,40608.0,52440.89,True
2013Q3,6648,1305061.0,1420672.0,True
2013Q3,7030,619724.0,702504.37,True
2013Q3,7097,2373867.0,2496140.5,True
2013Q3,7325,290090.895,236502.11000000002,True
2013Q3,55545,643231.0,655996.16,True
2013Q3,7900,584331.0,610362.35,True
2013Q3,7902,1414920.0,1529376.0,True
2013Q3,8063,1686.0,1358.6,True
2013Q3,10298,522898.0,538854.77,True
2013Q3,50109,147812.0,153664.74,True
2013Q3,50137,1157.974,1908.17,True
2013Q3,50615,-1.0,-1.0,False
2013Q3,50625,1126655.0,1815605.7,True
2013Q3,50815,740019.0,758894.58,True
2013Q3,52071,1265876.0,1392514.7200000002,True
2013Q3,52088,278292.0,294871.62,True
2013Q3,52176,81098.0,83953.27,True
2013Q3,54817,353434.0,366948.99,True
2013Q3,55015,771191.0,871451.34,True
2013Q3,55047,1213609.0,1384067.42,True
2013Q3,55062,1393349.0,1421741.98,True
2013Q3,55064,401378.0,512270.76,True
2013Q3,55065,805291.0,818580.99,True
2013Q3,55086,775172.0,1161634.0,True
2013Q3,55091,2294682.0,2347719.73,True
2013Q3,55097,1710794.0,1496226.16,True
2013Q3,55104,124247.0,128062.16,True
2013Q3,10789,95234.0,721405.6,True
2013Q3,55123,1200080.0,1290319.5100000002,True
2013Q3,55132,1403775.0,1446216.33,True
2013Q3,55137,1177611.0,1271596.72,True
2013Q3,55139,995637.0,1037790.8799999999,True
2013Q3,55144,1319723.0,1321733.48,True
2013Q3,55153,942543.0,968358.75,True
2013Q3,55154,944139.0,597087.44,True
2013Q3,55168,913324.0,931912.7000000001,True
2013Q3,55172,1251679.0,1155400.1300000001,True
2013Q3,55176,541175.61,563434.66,True
2013Q3,55187,1629876.0,2281554.0,True
2013Q3,55206,561624.0,743634.5499999999,True
2013Q3,55215,1272150.0,1719113.96,True
2013Q3,55223,570001.0,570310.45,True
2013Q3,55226,1125663.0,1150012.1300000001,True
2013Q3,55230,1990540.0,2072799.5899999999,True
2013Q3,55299,628360.0,847000.31,True
2013Q3,55320,1119442.08,1117848.67,True
2013Q3,55327,1031309.0,974403.13,True
2013Q3,55357,718412.0,740442.47,True
2013Q3,55358,1262344.0,1312697.25,True
2013Q3,55365,42224.0,42223.61,True
2013Q3,55464,1523802.0,2393112.33,True
2013Q3,55470,1018462.0,310351.86,True
2013Q3,55480,2220820.0,1524824.88,True
2013Q3,55664,308996.0,317574.05000000005,True
2013Q3,56326,81837.0,91667.43,True
2013Q3,56349,293608.0,310325.64,True
2013Q3,56350,681956.0,819789.8500000001,True
2013Q3,56603,70394.637,125131.35999999999,True
2013Q3,56604,19335.54,32251.920000000002,True
2013Q3,56611,1452545.0,1534515.39,True
2013Q3,56674,10958.0,11228.84,True
2013Q3,56806,494569.0,333268.53,True
2013Q3,57865,14165.855,0.0,True
2013Q3,58001,-1.0,-1.0,False
2013Q3,58005,-1.0,-1.0,False
2013Q3,58378,3763.006,0.0,True
2013Q3,58471,-1.0,-1.0,False
2013Q3,58562,-1.0,-1.0,False
2013Q3,59812,-1.0,-1.0,False
2013Q3,60122,-1.0,-1.0,False
2013Q3,60264,-1.0,-1.0,False
