"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","SUM_OP_TIME","COUNT_OP_TIME","GLOAD (MWh)","SLOAD (1000 lbs)","SO2_MASS (tons)","SO2_RATE (lbs/mmBtu)","NOX_RATE (lbs/mmBtu)","NOX_MASS (tons)","CO2_MASS (tons)","CO2_RATE (tons/mmBtu)","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"TX","Copper Station","9","CTG-1","02-05-2011","24","24","1367","",".005",".001",".4709","4.25","","","18053.3","8237","90211"
"TX","Copper Station","9","CTG-1","02-06-2011","24","24","1366","",".005",".001",".4534","4.099","","","18078.6","8237","90211"
"TX","Copper Station","9","CTG-1","02-07-2011","24","24","781","",".004",".001",".2954","2.096","","","12777.4","8237","90211"
"TX","Copper Station","9","CTG-1","02-08-2011","24","24","360","",".003",".001",".2431","1.086","","","8942.9","8237","90211"
"TX","Copper Station","9","CTG-1","02-09-2011","24","24","376","",".003",".001",".2012",".942","","","9284.3","8237","90211"
"TX","Copper Station","9","CTG-1","02-10-2011","24","24","362","",".003",".001",".2113",".964","","","9130.7","8237","90211"
"TX","Copper Station","9","CTG-1","02-11-2011","24","24","465","",".003",".001",".2357","1.224","","","9908","8237","90211"
"TX","Copper Station","9","CTG-1","02-12-2011","24","24","237","",".002",".001",".1828",".724","","","7925.6","8237","90211"
"TX","Copper Station","9","CTG-1","02-13-2011","19.3","20","385.4","",".002",".001",".2683","1.079","","","8131.71","8237","90211"
"TX","Copper Station","9","CTG-1","02-14-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","02-15-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","02-16-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","02-17-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","02-18-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","02-19-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","02-20-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","02-21-2011",".12","1","0","","0",".001",".075",".001","","","22.38","8237","90211"
"TX","Copper Station","9","CTG-1","02-22-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","02-23-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","02-24-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","02-25-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","02-26-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","02-27-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","02-28-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-01-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-02-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-03-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-04-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-05-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-06-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-07-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-08-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-09-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-10-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-11-2011","3.63","4","12.4","","0",".001",".2895",".135","","","979.201","8237","90211"
"TX","Copper Station","9","CTG-1","03-12-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-13-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-14-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-15-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-16-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-17-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-18-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-19-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-20-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-21-2011","9.28","10","177.04","",".001",".001",".2707",".529","","","3866.305","8237","90211"
"TX","Copper Station","9","CTG-1","03-22-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-23-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-24-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-25-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-26-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-27-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-28-2011","0","0","","","","","","","","","","8237","90211"
"TX","Copper Station","9","CTG-1","03-29-2011","16","16","184","",".002",".001",".2473",".711","","","5522.3","8237","90211"
"TX","Copper Station","9","CTG-1","03-30-2011","10.33","11","226.25","",".001",".001",".2006",".492","","","4512.989","8237","90211"
"TX","Copper Station","9","CTG-1","03-31-2011","13.72","14","0","","0",".001",".2284",".126","","","1077.6","8237","90211"
"TX","Oklaunion Power Station","127","1","01-01-2011","24","24","15114","","17.695",".2348",".4252","32.157","15784.2",".105","150497.9","23","81"
"TX","Oklaunion Power Station","127","1","01-02-2011","24","24","14566","","17.864",".2465",".4242","31.456","15265.4",".105","145551.3","23","81"
"TX","Oklaunion Power Station","127","1","01-03-2011","21.43","23","4827.83","","5.492",".2024",".2403","6.794","5434.116",".105","51813.027","23","81"
"TX","Oklaunion Power Station","127","1","01-04-2011","24","24","13971","","14.175",".207",".3815","27.086","14424.2",".105","137531.9","23","81"
"TX","Oklaunion Power Station","127","1","01-05-2011","24","24","13803","","13.17",".1958",".3818","26.786","14167.5",".105","135083.1","23","81"
"TX","Oklaunion Power Station","127","1","01-06-2011","24","24","16033","","16.976",".2148",".4229","33.53","16587.9",".105","158161.1","23","81"
"TX","Oklaunion Power Station","127","1","01-07-2011","24","24","15121","","18.17",".245",".3951","29.503","15581.4",".105","148563","23","81"
"TX","Oklaunion Power Station","127","1","01-08-2011","24","24","14842","","19.764",".2735",".3857","28.018","15145.1",".105","144403","23","81"
"TX","Oklaunion Power Station","127","1","01-09-2011","24","24","13872","","16.924",".2523",".3797","26.23","14187.5",".105","135272","23","81"
"TX","Oklaunion Power Station","127","1","01-10-2011","24","24","15953","","18.583",".2364",".4205","33.326","16518.4",".105","157497.3","23","81"
"TX","Oklaunion Power Station","127","1","01-11-2011","24","24","15914","","14.904",".1855",".4375","35.485","16850",".105","160658.5","23","81"
"TX","Oklaunion Power Station","127","1","01-12-2011","24","24","16541","","17.262",".206",".4421","37.053","17580.1",".105","167622.2","23","81"
"TX","Oklaunion Power Station","127","1","01-13-2011","24","24","15186","","18.007",".2373",".4128","31.832","15950.8",".105","152084.9","23","81"
"TX","Oklaunion Power Station","127","1","01-14-2011","24","24","12955","","12.786",".1969",".3778","25.09","13702",".105","130645.5","23","81"
"TX","Oklaunion Power Station","127","1","01-15-2011","24","24","16538","","16.764",".2033",".436","35.938","17292",".105","164876.5","23","81"
"TX","Oklaunion Power Station","127","1","01-16-2011","24","24","16225","","20.029",".2501",".4239","33.979","16790",".105","160090.2","23","81"
"TX","Oklaunion Power Station","127","1","01-17-2011","24","24","14624","","17.759",".2517",".407","28.767","14761.9",".105","140749.7","23","81"
"TX","Oklaunion Power Station","127","1","01-18-2011","24","24","13276","","14.498",".2226",".3812","25.374","13694.2",".105","130570.9","23","81"
"TX","Oklaunion Power Station","127","1","01-19-2011","24","24","5812","","6.538",".2163",".36","10.935","6371.5",".105","60749.4","23","81"
"TX","Oklaunion Power Station","127","1","01-20-2011","24","24","11398","","12.385",".205",".3612","22.107","12278.4",".105","117071.1","23","81"
"TX","Oklaunion Power Station","127","1","01-21-2011","24","24","14848","","14.636",".2001",".376","28.163","15330.8",".105","146174.4","23","81"
"TX","Oklaunion Power Station","127","1","01-22-2011","24","24","10508","","8.924",".167",".3853","20.724","10927.5",".105","104193","23","81"
"TX","Oklaunion Power Station","127","1","01-23-2011","24","24","11855","","9.796",".1714",".3395","20.515","12312.4",".105","117394.3","23","81"
"TX","Oklaunion Power Station","127","1","01-24-2011","24","24","15323","","13.837",".1836",".3827","29.076","15819.9",".105","150837.9","23","81"
"TX","Oklaunion Power Station","127","1","01-25-2011","24","24","14263","","15.982",".2231",".38","27.625","14950.3",".105","142550.2","23","81"
"TX","Oklaunion Power Station","127","1","01-26-2011","24","24","15416","","17.406",".2281",".4011","30.842","16016.2",".105","152710.1","23","81"
"TX","Oklaunion Power Station","127","1","01-27-2011","24","24","15364","","17.62",".2311",".4234","32.585","15982.5",".105","152388.9","23","81"
"TX","Oklaunion Power Station","127","1","01-28-2011","5.35","6","2411.55","","2.556",".2172",".2842","3.34","2503.94",".105","23873.56","23","81"
"TX","Oklaunion Power Station","127","1","01-29-2011","0","0","","","","","","","","","","23","81"
"TX","Oklaunion Power Station","127","1","01-30-2011","0","0","","","","","","","","","","23","81"
"TX","Oklaunion Power Station","127","1","01-31-2011","0","0","","","","","","","","","","23","81"
"TX","Oklaunion Power Station","127","1","02-01-2011","11.93","16","11.93","",".043",".0143",".0369",".046","168.77",".1049","1608.369","23","81"
"TX","Oklaunion Power Station","127","1","02-02-2011","24","24","24","","0","0",".0139",".017","264.5",".1047","2523.4","23","81"
"TX","Oklaunion Power Station","127","1","02-03-2011","24","24","24","","0","0",".022",".057","425.8",".1049","4059.6","23","81"
"TX","Oklaunion Power Station","127","1","02-04-2011","24","24","24","","0","0",".0461",".145","656.1",".105","6253.7","23","81"
"TX","Oklaunion Power Station","127","1","02-05-2011","24","24","750","","1.074",".0633",".1467","2.15","1635.4",".105","15593.2","23","81"
"TX","Oklaunion Power Station","127","1","02-06-2011","24","24","9785","","11.609",".2213",".3357","17.296","10898",".105","103908.6","23","81"
"TX","Oklaunion Power Station","127","1","02-07-2011","24","24","12344","","16.581",".2478",".3824","25.098","13650.4",".105","130153.5","23","81"
"TX","Oklaunion Power Station","127","1","02-08-2011","24","24","7240","","9.384",".2308",".3752","14.721","8380.3",".105","79905.2","23","81"
"TX","Oklaunion Power Station","127","1","02-09-2011","24","24","12089","","14.424",".2226",".4015","26.142","13638.2",".105","130037.3","23","81"
"TX","Oklaunion Power Station","127","1","02-10-2011","24","24","16086","","20.005",".251",".4548","36.384","16841.3",".105","160577.9","23","81"
"TX","Oklaunion Power Station","127","1","02-11-2011","24","24","15487","","16.98",".2303",".4367","32.346","15561.8",".105","148378.7","23","81"
"TX","Oklaunion Power Station","127","1","02-12-2011","24","24","13051","","13.006",".1978",".3756","25.47","13682.3",".105","130457.5","23","81"
"TX","Oklaunion Power Station","127","1","02-13-2011","24","24","7930","","7.553",".1866",".3317","12.826","8325.4",".105","79380.8","23","81"
"TX","Oklaunion Power Station","127","1","02-14-2011","24","24","12738","","12.7",".2015",".3738","23.761","13067.1",".105","124588.9","23","81"
"TX","Oklaunion Power Station","127","1","02-15-2011","24","24","13372","","13.282",".203",".3652","24.603","13615.9",".105","129826","23","81"
"TX","Oklaunion Power Station","127","1","02-16-2011","24","24","9297","","9.208",".2007",".3174","14.299","9544.9",".105","91007.3","23","81"
"TX","Oklaunion Power Station","127","1","02-17-2011","24","24","10826","","9.889",".1817",".3395","18.289","11381.7",".105","108519.4","23","81"
"TX","Oklaunion Power Station","127","1","02-18-2011","24","24","13425","","13.164",".1945",".3437","23.733","14116.9",".105","134602.9","23","81"
"TX","Oklaunion Power Station","127","1","02-19-2011","24","24","11098","","10.959",".1967",".3478","19.33","11682.9",".105","111393.2","23","81"
"TX","Oklaunion Power Station","127","1","02-20-2011","24","24","9445","","9.04",".1904",".334","15.543","9869.2",".105","94100.6","23","81"
"TX","Oklaunion Power Station","127","1","02-21-2011","24","24","11741","","11.763",".2002",".3685","22.504","12295.2",".105","117230.9","23","81"
"TX","Oklaunion Power Station","127","1","02-22-2011","24","24","14446","","15.429",".2173",".3965","28.853","15017.5",".105","143189.4","23","81"
"TX","Oklaunion Power Station","127","1","02-23-2011","24","24","11948","","12.955",".2208",".3491","20.843","12441.6",".105","118627.1","23","81"
"TX","Oklaunion Power Station","127","1","02-24-2011","24","24","9192","","9.714",".2118",".3344","15.342","9597.1",".105","91505.5","23","81"
"TX","Oklaunion Power Station","127","1","02-25-2011","24","24","14478","","15.054",".2071",".3809","28.086","15228.3",".105","145197.8","23","81"
"TX","Oklaunion Power Station","127","1","02-26-2011","24","24","14145","","14.92",".2139",".383","26.988","14657.7",".105","139758.8","23","81"
"TX","Oklaunion Power Station","127","1","02-27-2011","24","24","5322","","5.04",".1792",".3541","9.932","5893.1",".105","56186.2","23","81"
"TX","Oklaunion Power Station","127","1","02-28-2011","24","24","11661","","10.579",".1796",".3727","22.837","12475.7",".105","118950.9","23","81"
"TX","Oklaunion Power Station","127","1","03-01-2011","24","24","7633","","6.324",".1543",".3815","15.297","8334",".105","79459.6","23","81"
"TX","Oklaunion Power Station","127","1","03-02-2011","24","24","8504","","6.708",".152",".36","15.458","8976.9",".105","85591","23","81"
"TX","Oklaunion Power Station","127","1","03-03-2011","24","24","11341","","10.28",".18",".3707","20.932","11672.9",".105","111299.5","23","81"
"TX","Oklaunion Power Station","127","1","03-04-2011","24","24","11032","","9.459",".1752",".3401","18.523","11358.6",".105","108299.2","23","81"
"TX","Oklaunion Power Station","127","1","03-05-2011","24","24","10058","","7.175",".1461",".3525","18.26","10820",".105","103165.6","23","81"
"TX","Oklaunion Power Station","127","1","03-06-2011","24","24","12665","","8.392",".1348",".3542","22.107","13049.9",".105","124427.2","23","81"
"TX","Oklaunion Power Station","127","1","03-07-2011","24","24","7806","","5.651",".1428",".3391","12.986","8114.1",".105","77365.9","23","81"
"TX","Oklaunion Power Station","127","1","03-08-2011","24","24","9165","","6.186",".1373",".3245","14.638","9383.9",".105","89474.4","23","81"
"TX","Oklaunion Power Station","127","1","03-09-2011","24","24","13445","","10.57",".1541",".3813","26.249","14044.6",".105","133908.7","23","81"
"TX","Oklaunion Power Station","127","1","03-10-2011","24","24","12418","","14.599",".2381",".3641","22.978","13003.5",".105","123984.3","23","81"
"TX","Oklaunion Power Station","127","1","03-11-2011","24","24","5208","","6.717",".2435",".3605","9.943","5785.3",".105","55162.8","23","81"
"TX","Oklaunion Power Station","127","1","03-12-2011","24","24","11055","","13.611",".2495",".3744","20.819","11358.6",".105","108302","23","81"
"TX","Oklaunion Power Station","127","1","03-13-2011","24","24","13520","","17.127",".2618",".3666","24.522","13764.2",".105","131237.5","23","81"
"TX","Oklaunion Power Station","127","1","03-14-2011","24","24","11694","","14.388",".2461",".3562","21.413","12243.2",".105","116734.6","23","81"
"TX","Oklaunion Power Station","127","1","03-15-2011","24","24","12029","","15.323",".2575",".3429","20.81","12421.2",".105","118432.7","23","81"
"TX","Oklaunion Power Station","127","1","03-16-2011","24","24","9916","","12.669",".2563",".3345","16.65","10283.5",".105","98048.6","23","81"
"TX","Oklaunion Power Station","127","1","03-17-2011","24","24","9377","","10.953",".2375",".3133","14.371","9748.3",".105","92948.3","23","81"
"TX","Oklaunion Power Station","127","1","03-18-2011","24","24","11823","","13.536",".2322",".3453","20.723","12276.4",".105","117054","23","81"
"TX","Oklaunion Power Station","127","1","03-19-2011","24","24","9151","","10.677",".2332",".3543","15.991","9592.5",".105","91462.2","23","81"
"TX","Oklaunion Power Station","127","1","03-20-2011","24","24","6576","","8.504",".2509",".3355","10.824","7044.4",".105","67166.1","23","81"
"TX","Oklaunion Power Station","127","1","03-21-2011","24","24","5232","","6.79",".2492",".3694","10.072","5719.2",".105","54531.1","23","81"
"TX","Oklaunion Power Station","127","1","03-22-2011","24","24","7757","","9.383",".2396",".3681","14.377","8128.3",".105","77501.2","23","81"
"TX","Oklaunion Power Station","127","1","03-23-2011","24","24","13867","","15.884",".2358",".374","26.273","14081.3",".105","134262.2","23","81"
"TX","Oklaunion Power Station","127","1","03-24-2011","24","24","7666","","8.866",".2283",".3764","15.029","8042.8",".105","76683.8","23","81"
"TX","Oklaunion Power Station","127","1","03-25-2011","24","24","14617","","16.74",".2354",".3991","29.815","14905.2",".105","142116","23","81"
"TX","Oklaunion Power Station","127","1","03-26-2011","24","24","11868","","12.756",".2167",".3493","21.898","12377.3",".105","118013.6","23","81"
"TX","Oklaunion Power Station","127","1","03-27-2011","24","24","15385","","16.256",".2123",".3935","30.243","16020.5",".105","152749.2","23","81"
"TX","Oklaunion Power Station","127","1","03-28-2011","24","24","15195","","16.019",".2117",".3854","29.248","15866.3",".105","151279","23","81"
"TX","Oklaunion Power Station","127","1","03-29-2011","24","24","13253","","13.766",".2032",".3469","23.754","13943.2",".105","132946","23","81"
"TX","Oklaunion Power Station","127","1","03-30-2011","24","24","14834","","14.376",".1951",".3997","29.597","15473.9",".105","147537.9","23","81"
"TX","Oklaunion Power Station","127","1","03-31-2011","24","24","13346","","14.287",".2132",".3971","27.318","13947.7",".105","132985.6","23","81"
"TX","Limestone","298","LIM1","01-01-2011","24","24","19005","","36.402",".4169",".2157","19.683","19280.9",".109","177100.8","51","176"
"TX","Limestone","298","LIM1","01-02-2011","24","24","21035","","51.761",".5335",".2602","25.237","21122.7",".109","194017.8","51","176"
"TX","Limestone","298","LIM1","01-03-2011","24","24","20926","","39.379",".402",".2433","23.84","21343.2",".109","196043","51","176"
"TX","Limestone","298","LIM1","01-04-2011","24","24","20912","","37.712",".383",".2345","23.09","21433.5",".109","196874.1","51","176"
"TX","Limestone","298","LIM1","01-05-2011","24","24","21070","","40.534",".4138",".2388","23.391","21324.2",".109","195868.9","51","176"
"TX","Limestone","298","LIM1","01-06-2011","24","24","19160","","36.691",".4107",".2287","20.301","19473.4",".109","178868.1","51","176"
"TX","Limestone","298","LIM1","01-07-2011","24","24","18385","","32.771",".378",".2689","23.41","18999",".109","174513","51","176"
"TX","Limestone","298","LIM1","01-08-2011","24","24","21270","","30.98",".3174",".2457","23.974","21245",".109","195141.1","51","176"
"TX","Limestone","298","LIM1","01-09-2011","24","24","21197","","37.298",".3878",".2343","22.525","20932.3",".109","192271.2","51","176"
"TX","Limestone","298","LIM1","01-10-2011","24","24","21231","","39.785",".411",".2183","21.134","21079.4",".109","193620.5","51","176"
"TX","Limestone","298","LIM1","01-11-2011","24","24","21285","","43.849",".4464",".2065","20.278","21383.6",".109","196411.8","51","176"
"TX","Limestone","298","LIM1","01-12-2011","24","24","21277","","39.442",".3984",".2474","24.471","21539.2",".109","197844.8","51","176"
"TX","Limestone","298","LIM1","01-13-2011","24","24","21314","","37.287",".3793",".2524","24.822","21413",".109","196682.7","51","176"
"TX","Limestone","298","LIM1","01-14-2011","24","24","21296","","42.012",".4293",".2539","24.84","21302.8",".109","195673.1","51","176"
"TX","Limestone","298","LIM1","01-15-2011","24","24","21238","","37.188",".3833",".2355","22.84","21123.1",".109","194020","51","176"
"TX","Limestone","298","LIM1","01-16-2011","24","24","21226","","36.776",".3793",".2109","20.449","21110.3",".109","193904.4","51","176"
"TX","Limestone","298","LIM1","01-17-2011","24","24","21141","","40.959",".4224",".2174","21.064","21098.4",".109","193795.7","51","176"
"TX","Limestone","298","LIM1","01-18-2011","24","24","19914","","19.041",".2139",".1974","18.486","20144.8",".109","185036.3","51","176"
"TX","Limestone","298","LIM1","01-19-2011","24","24","21219","","16.093",".1653",".2164","21.039","21167.5",".109","194428.6","51","176"
"TX","Limestone","298","LIM1","01-20-2011","24","24","21192","","33.126",".3397",".2052","20.011","21233.5",".109","195035.4","51","176"
"TX","Limestone","298","LIM1","01-21-2011","24","24","21228","","38.006",".3865",".2117","20.762","21352.5",".109","196126.6","51","176"
"TX","Limestone","298","LIM1","01-22-2011","24","24","21187","","15.932",".1625",".2067","20.285","21365.4",".109","196247.5","51","176"
"TX","Limestone","298","LIM1","01-23-2011","24","24","20977","","28.644",".2946",".2372","23.022","21090.8",".109","193725.3","51","176"
"TX","Limestone","298","LIM1","01-24-2011","24","24","21243","","27.887",".288",".221","21.396","21080.7",".109","193632.9","51","176"
"TX","Limestone","298","LIM1","01-25-2011","24","24","21007","","33.227",".3451",".2112","20.349","20950.2",".109","192433.7","51","176"
"TX","Limestone","298","LIM1","01-26-2011","24","24","21172","","28.748",".2924",".2153","21.151","21384.9",".109","196427.9","51","176"
"TX","Limestone","298","LIM1","01-27-2011","24","24","21294","","31.49",".3174",".2248","22.286","21590.2",".109","198314.2","51","176"
"TX","Limestone","298","LIM1","01-28-2011","24","24","21005","","37.135",".379",".2256","22.101","21334.6",".109","195962.9","51","176"
"TX","Limestone","298","LIM1","01-29-2011","24","24","19583","","29.983",".3253",".211","19.886","20193.6",".109","185484.2","51","176"
"TX","Limestone","298","LIM1","01-30-2011","24","24","18781","","27.843",".3076",".202","18.603","19553.7",".109","179604.1","51","176"
"TX","Limestone","298","LIM1","01-31-2011","24","24","20564","","31.629",".3254",".213","20.701","21098.8",".109","193798.2","51","176"
"TX","Limestone","298","LIM1","02-01-2011","24","24","20095","","33.35",".356",".2141","19.981","20081.8",".109","184457.9","51","176"
"TX","Limestone","298","LIM1","02-02-2011","22.65","24","9566.18","","22.166",".2455",".1084","10.016","10182.614",".079","94541.716","51","176"
"TX","Limestone","298","LIM1","02-03-2011","23.44","24","5629.28","","8.631",".2348",".1858","6.666","6155.804",".1028","56883.116","51","176"
"TX","Limestone","298","LIM1","02-04-2011","24","24","15640","","26.622",".3515",".2305","15.492","15997.2",".109","146939.7","51","176"
"TX","Limestone","298","LIM1","02-05-2011","24","24","19347","","21.527",".242",".1999","17.829","19334.9",".109","177596.7","51","176"
"TX","Limestone","298","LIM1","02-06-2011","24","24","18646","","19.583",".2313",".1711","14.708","18479",".109","169735.7","51","176"
"TX","Limestone","298","LIM1","02-07-2011","24","24","18473","","18.48",".2201",".1801","15.581","18530.8",".109","170211","51","176"
"TX","Limestone","298","LIM1","02-08-2011","24","24","19817","","15.01",".1641",".1984","18.164","19923.2",".109","182999.5","51","176"
"TX","Limestone","298","LIM1","02-09-2011","24","24","18937","","23.633",".2662",".2003","17.604","18966.1",".109","174208.2","51","176"
"TX","Limestone","298","LIM1","02-10-2011","24","24","19814","","28.033",".3053",".2018","18.522","19979.5",".109","183516.8","51","176"
"TX","Limestone","298","LIM1","02-11-2011","24","24","19839","","22.074",".2401",".1998","18.386","20018.7",".109","183878.6","51","176"
"TX","Limestone","298","LIM1","02-12-2011","17.15","18","10995","","14.433",".2644",".1745","10.042","11200.25",".1034","103003.125","51","176"
"TX","Limestone","298","LIM1","02-13-2011","0","0","","","","","","","","","","51","176"
"TX","Limestone","298","LIM1","02-14-2011","0","0","","","","","","","","","","51","176"
"TX","Limestone","298","LIM1","02-15-2011","0","0","","","","","","","","","","51","176"
"TX","Limestone","298","LIM1","02-16-2011","0","0","","","","","","","","","","51","176"
"TX","Limestone","298","LIM1","02-17-2011","0","0","","","","","","","","","","51","176"
"TX","Limestone","298","LIM1","02-18-2011","0","0","","","","","","","","","","51","176"
"TX","Limestone","298","LIM1","02-19-2011","0","0","","","","","","","","","","51","176"
"TX","Limestone","298","LIM1","02-20-2011","0","0","","","","","","","","","","51","176"
"TX","Limestone","298","LIM1","02-21-2011","0","0","","","","","","","","","","51","176"
"TX","Limestone","298","LIM1","02-22-2011","0","0","","","","","","","","","","51","176"
"TX","Limestone","298","LIM1","02-23-2011","0","0","","","","","","","","","","51","176"
